geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa05166	Human T-cell leukemia virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05166+1499+1856+2648+4609+7157+7471+7475+81029+8321+8325+894	242	11	1.7925925925925927	6.136363636363636	8.773151261021184e-7	1.867427911274509e-5	1499;1856;2648;4609;7157;7471;7475;81029;8321;8325;894	ENSG00000118971;ENSG00000168036;ENSG00000004975;ENSG00000157240;ENSG00000177283;ENSG00000108773;ENSG00000136997;ENSG00000141510;ENSG00000125084;ENSG00000111186;ENSG00000115596
hsa05210	Colorectal cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05210+1499+4609+51176+6932+7157+8312+8313	86	7	0.6370370370370371	10.988372093023255	2.5041481481746786e-6	4.9749076543736946e-5	1499;4609;51176;6932;7157;8312;8313	ENSG00000103126;ENSG00000168646;ENSG00000168036;ENSG00000138795;ENSG00000136997;ENSG00000081059;ENSG00000141510
hsa05205	Proteoglycans in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05205+1499+4609+5727+7157+7471+7475+81029+8321+8325	183	9	1.3555555555555556	6.639344262295082	5.444099962392812e-6	1.0139636179956613e-4	1499;4609;5727;7157;7471;7475;81029;8321;8325	ENSG00000168036;ENSG00000157240;ENSG00000177283;ENSG00000136997;ENSG00000185920;ENSG00000141510;ENSG00000125084;ENSG00000111186;ENSG00000115596
hsa05216	Thyroid cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05216+1499+4609+51176+6932+7157	37	5	0.2740740740740741	18.243243243243242	6.3515592330087856e-6	1.1133909714333049e-4	1499;4609;51176;6932;7157	ENSG00000168036;ENSG00000138795;ENSG00000136997;ENSG00000081059;ENSG00000141510
hsa04919	Thyroid hormone signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04919+1499+2648+3066+4609+4851+4855+7157	110	7	0.8148148148148149	8.59090909090909	1.3018163689038076e-5	2.1552293218518595e-4	1499;2648;3066;4609;4851;4855;7157	ENSG00000168036;ENSG00000196591;ENSG00000108773;ENSG00000136997;ENSG00000148400;ENSG00000204301;ENSG00000206312;ENSG00000223355;ENSG00000232339;ENSG00000234876;ENSG00000235396;ENSG00000238196;ENSG00000141510
hsa04150	mTOR signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04150+1856+6502+7471+7475+81029+8321+8325	125	7	0.9259259259259259	7.56	3.0066642239701125e-5	4.715715467068913e-4	1856;6502;7471;7475;81029;8321;8325	ENSG00000004975;ENSG00000157240;ENSG00000177283;ENSG00000145604;ENSG00000125084;ENSG00000111186;ENSG00000115596
hsa04658	Th1 and Th2 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04658+182+28514+3516+3714+4851+9794	87	6	0.6444444444444445	9.310344827586206	3.666426746840035e-5	5.462975852791651e-4	182;28514;3516;3714;4851;9794	ENSG00000198719;ENSG00000275555;ENSG00000101384;ENSG00000184916;ENSG00000161021;ENSG00000148400;ENSG00000168214
hsa01522	Endocrine resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01522+182+28514+3714+4851+4855+7157	92	6	0.6814814814814815	8.804347826086957	5.037877061453422e-5	7.148987449110093e-4	182;28514;3714;4851;4855;7157	ENSG00000198719;ENSG00000275555;ENSG00000101384;ENSG00000184916;ENSG00000148400;ENSG00000204301;ENSG00000206312;ENSG00000223355;ENSG00000232339;ENSG00000234876;ENSG00000235396;ENSG00000238196;ENSG00000141510
hsa05203	Viral carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05203+10014+2648+3066+3516+6502+7157+79885+894	190	8	1.4074074074074074	5.684210526315789	6.005244565454593e-5	8.134376729570312e-4	10014;2648;3066;3516;6502;7157;79885;894	ENSG00000118971;ENSG00000163517;ENSG00000196591;ENSG00000108840;ENSG00000108773;ENSG00000168214;ENSG00000145604;ENSG00000141510
hsa04110	Cell cycle	http://www.kegg.jp/kegg-bin/show_pathway?hsa04110+3066+4609+6502+7157+8454+894	115	6	0.8518518518518519	7.043478260869565	1.753320442441364e-4	0.0022716934428153326	3066;4609;6502;7157;8454;894	ENSG00000118971;ENSG00000055130;ENSG00000196591;ENSG00000136997;ENSG00000145604;ENSG00000141510
hsa04340	Hedgehog signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04340+1454+5727+8454+894	41	4	0.3037037037037037	13.170731707317074	2.1531233863281152e-4	0.002673461538024076	1454;5727;8454;894	ENSG00000118971;ENSG00000213923;ENSG00000055130;ENSG00000185920
hsa05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05169+3066+3516+4609+6502+7157+894+9612	184	7	1.362962962962963	5.135869565217392	3.450787541621203e-4	0.004113338749612474	3066;3516;4609;6502;7157;894;9612	ENSG00000118971;ENSG00000196591;ENSG00000136997;ENSG00000196498;ENSG00000168214;ENSG00000145604;ENSG00000141510
hsa05221	Acute myeloid leukemia	http://www.kegg.jp/kegg-bin/show_pathway?hsa05221+4609+51176+5467+6932	66	4	0.48888888888888893	8.181818181818182	0.0013407029152143757	0.015366518028226306	4609;51176;5467;6932	ENSG00000138795;ENSG00000136997;ENSG00000112033;ENSG00000081059
hsa05206	MicroRNAs in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05206+4609+4851+4855+7157+894	144	5	1.0666666666666667	4.6875	0.003918871503533206	0.04325272992788501	4609;4851;4855;7157;894	ENSG00000118971;ENSG00000136997;ENSG00000148400;ENSG00000204301;ENSG00000206312;ENSG00000223355;ENSG00000232339;ENSG00000234876;ENSG00000235396;ENSG00000238196;ENSG00000141510
