"ID"	"Pathway"	"Z-score"
"hsa04310"	"Wnt signaling pathway"	"6.212"
"hsa04370"	"VEGF signaling pathway"	"6.08"
"hsa04072"	"Phospholipase D signaling pathway"	"5.825"
"hsa05166"	"HTLV-I infection"	"5.786"
"hsa00531"	"Glycosaminoglycan degradation"	"5.677"
"hsa04912"	"GnRH signaling pathway"	"5.479"
"hsa04977"	"Vitamin digestion and absorption"	"5.338"
"hsa04260"	"Cardiac muscle contraction"	"5.327"
"hsa04068"	"FoxO signaling pathway"	"5.123"
"hsa04664"	"Fc epsilon RI signaling pathway"	"5.122"
"hsa05323"	"Rheumatoid arthritis"	"4.743"
"hsa04115"	"p53 signaling pathway"	"4.71"
"hsa04657"	"IL-17 signaling pathway"	"4.704"
"hsa04722"	"Neurotrophin signaling pathway"	"4.499"
"hsa04921"	"Oxytocin signaling pathway"	"4.474"
"hsa05130"	"Pathogenic Escherichia coli infection"	"4.471"
"hsa04022"	"cGMP-PKG signaling pathway"	"4.437"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"4.208"
"hsa05143"	"African trypanosomiasis"	"4.155"
"hsa05223"	"Non-small cell lung cancer"	"4.154"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"4.127"
"hsa04145"	"Phagosome"	"4.07"
"hsa05145"	"Toxoplasmosis"	"4.062"
"hsa05416"	"Viral myocarditis"	"4.055"
"hsa05221"	"Acute myeloid leukemia"	"4.007"
"hsa04916"	"Melanogenesis"	"3.949"
"hsa04934"	"Cushing,s syndrome"	"3.931"
"hsa04070"	"Phosphatidylinositol signaling system"	"3.741"
"hsa04024"	"cAMP signaling pathway"	"3.739"
"hsa04662"	"B cell receptor signaling pathway"	"3.707"
"hsa04660"	"T cell receptor signaling pathway"	"3.666"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"3.638"
"hsa04918"	"Thyroid hormone synthesis"	"3.436"
"hsa04371"	"Apelin signaling pathway"	"3.422"
"hsa04066"	"HIF-1 signaling pathway"	"3.368"
"hsa04917"	"Prolactin signaling pathway"	"3.337"
"hsa04625"	"C-type lectin receptor signaling pathway"	"3.32"
"hsa04919"	"Thyroid hormone signaling pathway"	"3.259"
"hsa04930"	"Type II diabetes mellitus"	"3.13"
"hsa04931"	"Insulin resistance"	"3.101"
"hsa04620"	"Toll-like receptor signaling pathway"	"3.047"
"hsa05216"	"Thyroid cancer"	"3.035"
"hsa05020"	"Prion diseases"	"2.961"
"hsa04150"	"mTOR signaling pathway"	"2.814"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"2.794"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"2.793"
"hsa04659"	"Th17 cell differentiation"	"2.732"
"hsa00564"	"Glycerophospholipid metabolism"	"2.71"
"hsa00562"	"Inositol phosphate metabolism"	"2.71"
"hsa04218"	"Cellular senescence"	"2.7"
"hsa00565"	"Ether lipid metabolism"	"2.583"
"hsa05160"	"Hepatitis C"	"2.572"
"hsa04330"	"Notch signaling pathway"	"2.571"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"2.467"
"hsa04972"	"Pancreatic secretion"	"2.444"
"hsa04144"	"Endocytosis"	"2.429"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"2.396"
"hsa04910"	"Insulin signaling pathway"	"2.37"
"hsa04071"	"Sphingolipid signaling pathway"	"2.333"
"hsa04614"	"Renin-angiotensin system"	"2.301"
"hsa05150"	"Staphylococcus aureus infection"	"2.278"
"hsa04216"	"Ferroptosis"	"2.242"
"hsa04210"	"Apoptosis"	"2.176"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"2.054"
"hsa05202"	"Transcriptional misregulation in cancer"	"1.973"
"hsa04978"	"Mineral absorption"	"1.956"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"1.895"
"hsa00592"	"alpha-Linolenic acid metabolism"	"1.881"
"hsa04142"	"Lysosome"	"1.85"
"hsa04971"	"Gastric acid secretion"	"1.832"
"hsa00640"	"Propanoate metabolism"	"1.806"
"hsa00510"	"N-Glycan biosynthesis"	"1.801"
"hsa00330"	"Arginine and proline metabolism"	"1.721"
"hsa04973"	"Carbohydrate digestion and absorption"	"1.684"
"hsa04672"	"Intestinal immune network for IgA production"	"1.675"
"hsa00983"	"Drug metabolism - other enzymes"	"1.651"
"hsa05030"	"Cocaine addiction"	"1.622"
"hsa05031"	"Amphetamine addiction"	"1.602"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"1.579"
"hsa04540"	"Gap junction"	"1.537"
"hsa05203"	"Viral carcinogenesis"	"1.49"
"hsa04730"	"Long-term depression"	"1.443"
"hsa04658"	"Th1 and Th2 cell differentiation"	"1.434"
"hsa04920"	"Adipocytokine signaling pathway"	"1.392"
"hsa00740"	"Riboflavin metabolism"	"1.353"
"hsa04911"	"Insulin secretion"	"1.311"
"hsa05152"	"Tuberculosis"	"1.28"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"1.249"
"hsa04915"	"Estrogen signaling pathway"	"1.176"
"hsa04925"	"Aldosterone synthesis and secretion"	"1.133"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"1.121"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"0.993"
"hsa04211"	"Longevity regulating pathway"	"0.859"
"hsa04137"	"Mitophagy - animal"	"0.859"
"hsa00730"	"Thiamine metabolism"	"0.854"
"hsa04970"	"Salivary secretion"	"0.835"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.832"
"hsa04725"	"Cholinergic synapse"	"0.789"
"hsa03320"	"PPAR signaling pathway"	"0.777"
"hsa04064"	"NF-kappa B signaling pathway"	"0.736"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"0.735"
"hsa04742"	"Taste transduction"	"0.729"
"hsa04621"	"NOD-like receptor signaling pathway"	"0.643"
"hsa05230"	"Central carbon metabolism in cancer"	"0.634"
"hsa00430"	"Taurine and hypotaurine metabolism"	"0.602"
"hsa04927"	"Cortisol synthesis and secretion"	"0.546"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"0.523"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"0.508"
"hsa00450"	"Selenocompound metabolism"	"0.464"
"hsa05010"	"Alzheimer,s disease"	"0.427"
"hsa04924"	"Renin secretion"	"0.419"
"hsa00561"	"Glycerolipid metabolism"	"0.396"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.277"
"hsa02010"	"ABC transporters"	"0.21"
"hsa00790"	"Folate biosynthesis"	"0.187"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"0.169"
"hsa00480"	"Glutathione metabolism"	"0.115"
"hsa04215"	"Apoptosis - multiple species"	"0.067"
"hsa04110"	"Cell cycle"	"0.034"
"hsa04713"	"Circadian entrainment"	"0.002"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.005"
"hsa00620"	"Pyruvate metabolism"	"-0.03"
"hsa04727"	"GABAergic synapse"	"-0.05"
"hsa04720"	"Long-term potentiation"	"-0.059"
"hsa00650"	"Butanoate metabolism"	"-0.076"
"hsa00270"	"Cysteine and methionine metabolism"	"-0.092"
"hsa00310"	"Lysine degradation"	"-0.095"
"hsa04721"	"Synaptic vesicle cycle"	"-0.121"
"hsa00350"	"Tyrosine metabolism"	"-0.169"
"hsa05032"	"Morphine addiction"	"-0.172"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.18"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.187"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.199"
"hsa00670"	"One carbon pool by folate"	"-0.227"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.24"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-0.249"
"hsa00600"	"Sphingolipid metabolism"	"-0.292"
"hsa00591"	"Linoleic acid metabolism"	"-0.318"
"hsa04728"	"Dopaminergic synapse"	"-0.325"
"hsa00062"	"Fatty acid elongation"	"-0.325"
"hsa04726"	"Serotonergic synapse"	"-0.337"
"hsa00910"	"Nitrogen metabolism"	"-0.342"
"hsa03450"	"Non-homologous end-joining"	"-0.396"
"hsa04913"	"Ovarian steroidogenesis"	"-0.436"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-0.456"
"hsa03030"	"DNA replication"	"-0.487"
"hsa00232"	"Caffeine metabolism"	"-0.6"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-0.624"
"hsa04130"	"SNARE interactions in vesicular transport"	"-0.676"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-0.685"
"hsa00030"	"Pentose phosphate pathway"	"-0.695"
"hsa00040"	"Pentose and glucuronate interconversions"	"-0.734"
"hsa04744"	"Phototransduction"	"-0.742"
"hsa00100"	"Steroid biosynthesis"	"-0.816"
"hsa05310"	"Asthma"	"-0.849"
"hsa00051"	"Fructose and mannose metabolism"	"-0.867"
"hsa00220"	"Arginine biosynthesis"	"-0.875"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-0.907"
"hsa00780"	"Biotin metabolism"	"-0.927"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-0.971"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"-1.009"
"hsa00410"	"beta-Alanine metabolism"	"-1.096"
"hsa00750"	"Vitamin B6 metabolism"	"-1.137"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-1.139"
"hsa04940"	"Type I diabetes mellitus"	"-1.181"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-1.186"
"hsa00511"	"Other glycan degradation"	"-1.189"
"hsa04976"	"Bile secretion"	"-1.206"
"hsa05034"	"Alcoholism"	"-1.215"
"hsa05340"	"Primary immunodeficiency"	"-1.249"
"hsa00785"	"Lipoic acid metabolism"	"-1.252"
"hsa00360"	"Phenylalanine metabolism"	"-1.267"
"hsa00071"	"Fatty acid degradation"	"-1.389"
"hsa00920"	"Sulfur metabolism"	"-1.409"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-1.431"
"hsa04724"	"Glutamatergic synapse"	"-1.445"
"hsa00061"	"Fatty acid biosynthesis"	"-1.451"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-1.459"
"hsa05332"	"Graft-versus-host disease"	"-1.46"
"hsa05110"	"Vibrio cholerae infection"	"-1.53"
"hsa00340"	"Histidine metabolism"	"-1.603"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-1.625"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.639"
"hsa04122"	"Sulfur relay system"	"-1.655"
"hsa05330"	"Allograft rejection"	"-1.719"
"hsa04146"	"Peroxisome"	"-1.72"
"hsa00590"	"Arachidonic acid metabolism"	"-1.724"
"hsa05033"	"Nicotine addiction"	"-1.753"
"hsa04922"	"Glucagon signaling pathway"	"-1.801"
"hsa04217"	"Necroptosis"	"-1.845"
"hsa04340"	"Hedgehog signaling pathway"	"-1.875"
"hsa00380"	"Tryptophan metabolism"	"-1.882"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-1.944"
"hsa03050"	"Proteasome"	"-1.985"
"hsa03430"	"Mismatch repair"	"-1.996"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-2.009"
"hsa00120"	"Primary bile acid biosynthesis"	"-2.05"
"hsa04020"	"Calcium signaling pathway"	"-2.195"
"hsa04140"	"Autophagy - animal"	"-2.254"
"hsa00052"	"Galactose metabolism"	"-2.254"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-2.264"
"hsa05168"	"Herpes simplex infection"	"-2.333"
"hsa05322"	"Systemic lupus erythematosus"	"-2.451"
"hsa04966"	"Collecting duct acid secretion"	"-2.469"
"hsa03410"	"Base excision repair"	"-2.536"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-2.551"
"hsa04114"	"Oocyte meiosis"	"-2.56"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-2.599"
"hsa04136"	"Autophagy - other"	"-2.686"
"hsa03060"	"Protein export"	"-2.734"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-2.75"
"hsa00500"	"Starch and sucrose metabolism"	"-2.76"
"hsa04740"	"Olfactory transduction"	"-2.845"
"hsa00140"	"Steroid hormone biosynthesis"	"-2.959"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-3.01"
"hsa04152"	"AMPK signaling pathway"	"-3.051"
"hsa04950"	"Maturity onset diabetes of the young"	"-3.088"
"hsa05164"	"Influenza A"	"-3.239"
"hsa04714"	"Thermogenesis"	"-3.414"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-3.43"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-3.453"
"hsa05162"	"Measles"	"-3.453"
"hsa05016"	"Huntington,s disease"	"-3.558"
"hsa05320"	"Autoimmune thyroid disease"	"-3.628"
"hsa05204"	"Chemical carcinogenesis"	"-3.754"
"hsa03460"	"Fanconi anemia pathway"	"-3.951"
"hsa03440"	"Homologous recombination"	"-4.115"
"hsa05134"	"Legionellosis"	"-4.185"
"hsa00830"	"Retinol metabolism"	"-4.227"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-4.323"
"hsa04710"	"Circadian rhythm"	"-4.488"
"hsa05012"	"Parkinson,s disease"	"-4.905"
"hsa00190"	"Oxidative phosphorylation"	"-5.343"
"hsa00230"	"Purine metabolism"	"-5.653"
"hsa04612"	"Antigen processing and presentation"	"-5.654"
"hsa05169"	"Epstein-Barr virus infection"	"-5.732"
"hsa00240"	"Pyrimidine metabolism"	"-5.84"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-5.867"
"hsa03010"	"Ribosome"	"-6.033"
"hsa03420"	"Nucleotide excision repair"	"-6.065"
"hsa03018"	"RNA degradation"	"-6.175"
"hsa03022"	"Basal transcription factors"	"-6.603"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-7.42"
"hsa03015"	"mRNA surveillance pathway"	"-7.425"
"hsa03020"	"RNA polymerase"	"-7.449"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-7.839"
"hsa03013"	"RNA transport"	"-9.816"
"hsa03040"	"Spliceosome"	"-12.702"
