geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa04658	Th1 and Th2 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04658+182+28514+4851+4853+4854+84441	87	6	0.4715447154471545	12.724137931034482	5.561098498141348e-6	1.5065521385873834e-4	182;28514;4851;4853;4854;84441	ENSG00000198719;ENSG00000275555;ENSG00000101384;ENSG00000184384;ENSG00000148400;ENSG00000134250;ENSG00000074181
hsa05226	Gastric cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05226+595+6934+7472+7474+7855+8321+8324	138	7	0.7479674796747967	9.358695652173914	6.481833126792402e-6	1.6096552264867797e-4	595;6934;7472;7474;7855;8321;8324	ENSG00000110092;ENSG00000157240;ENSG00000163251;ENSG00000155760;ENSG00000148737;ENSG00000105989;ENSG00000114251
hsa01522	Endocrine resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01522+182+28514+4851+4853+4854+595	92	6	0.4986449864498645	12.032608695652174	7.70672666061678e-6	1.766618880664462e-4	182;28514;4851;4853;4854;595	ENSG00000110092;ENSG00000198719;ENSG00000275555;ENSG00000101384;ENSG00000148400;ENSG00000134250;ENSG00000074181
hsa04710	Circadian rhythm	http://www.kegg.jp/kegg-bin/show_pathway?hsa04710+23291+6500+8454+9978	30	4	0.16260162601626016	24.6	1.7431388979249895e-05	3.7103956541546205e-4	23291;6500;8454;9978	ENSG00000055130;ENSG00000072803;ENSG00000100387;ENSG00000113558
hsa04919	Thyroid hormone signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04919+2648+4851+4853+4854+5578+595	110	6	0.5962059620596206	10.063636363636363	2.1635966619526492e-5	4.2983453684125963e-4	2648;4851;4853;4854;5578;595	ENSG00000110092;ENSG00000108773;ENSG00000148400;ENSG00000134250;ENSG00000074181;ENSG00000154229
hsa05205	Proteoglycans in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05205+5578+595+7472+7474+7855+8321+8324	183	7	0.991869918699187	7.057377049180328	4.111948413121347e-5	0.00076585039194385085	5578;595;7472;7474;7855;8321;8324	ENSG00000110092;ENSG00000157240;ENSG00000163251;ENSG00000155760;ENSG00000154229;ENSG00000105989;ENSG00000114251
hsa04150	mTOR signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04150+5578+7472+7474+7855+8321+8324	125	6	0.6775067750677507	8.856	4.478459550005809e-5	7.850476152363125e-4	5578;7472;7474;7855;8321;8324	ENSG00000157240;ENSG00000163251;ENSG00000155760;ENSG00000154229;ENSG00000105989;ENSG00000114251
hsa04340	Hedgehog signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04340+23291+408+595+8454	41	4	0.2222222222222222	18	6.180010998413366e-5	0.0010231351541817684	23291;408;595;8454	ENSG00000137486;ENSG00000110092;ENSG00000055130;ENSG00000072803
hsa05166	Human T-cell leukemia virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05166+2648+595+7472+7474+7855+8321+8324	242	7	1.3116531165311653	5.336776859504132	2.4025015838957664e-4	0.0037681340631628337	2648;595;7472;7474;7855;8321;8324	ENSG00000110092;ENSG00000157240;ENSG00000163251;ENSG00000155760;ENSG00000108773;ENSG00000105989;ENSG00000114251
hsa04550	Signaling pathways regulating pluripotency of stem cells	http://www.kegg.jp/kegg-bin/show_pathway?hsa04550+7472+7474+7855+8321+8324	121	5	0.6558265582655827	7.62396694214876	4.2266988790717885e-4	0.006297781329816965	7472;7474;7855;8321;8324	ENSG00000157240;ENSG00000163251;ENSG00000155760;ENSG00000105989;ENSG00000114251
hsa05206	MicroRNAs in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05206+4851+4853+4854+5578+595	144	5	0.7804878048780488	6.40625	9.37273774933467e-4	0.013300361187151102	4851;4853;4854;5578;595	ENSG00000110092;ENSG00000148400;ENSG00000134250;ENSG00000074181;ENSG00000154229
hsa04114	Oocyte meiosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04114+23291+6500+8454+9978	101	4	0.5474254742547425	7.306930693069307	0.001987898558002854	0.026926989558402295	23291;6500;8454;9978	ENSG00000055130;ENSG00000072803;ENSG00000100387;ENSG00000113558
hsa05170	Human immunodeficiency virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05170+23291+5578+6500+8454+9978	187	5	1.013550135501355	4.933155080213904	0.0029883520056348534	0.038718647725182014	23291;5578;6500;8454;9978	ENSG00000055130;ENSG00000072803;ENSG00000154229;ENSG00000100387;ENSG00000113558
hsa04110	Cell cycle	http://www.kegg.jp/kegg-bin/show_pathway?hsa04110+595+6500+8454+9978	115	4	0.6233062330623306	6.417391304347826	0.0031933355710432876	0.039650583340454154	595;6500;8454;9978	ENSG00000110092;ENSG00000055130;ENSG00000100387;ENSG00000113558
