Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005737~cytoplasm	146	74.11167512690355	4.171721686403699E-7	ENSG00000115008, ENSG00000168209, ENSG00000164331, ENSG00000197461, ENSG00000171720, ENSG00000087074, ENSG00000160310, ENSG00000115107, ENSG00000168003, ENSG00000023892, ENSG00000175197, ENSG00000154217, ENSG00000152104, ENSG00000163083, ENSG00000118689, ENSG00000164070, ENSG00000161513, ENSG00000196154, ENSG00000137331, ENSG00000154767, ENSG00000183696, ENSG00000087088, ENSG00000136159, ENSG00000141510, ENSG00000176046, ENSG00000129455, ENSG00000073282, ENSG00000168394, ENSG00000148400, ENSG00000111716, ENSG00000140945, ENSG00000177106, ENSG00000170734, ENSG00000136003, ENSG00000196743, ENSG00000159388, ENSG00000065357, ENSG00000147889, ENSG00000216490, ENSG00000177606, ENSG00000142192, ENSG00000116514, ENSG00000117984, ENSG00000070061, ENSG00000128422, ENSG00000135423, ENSG00000111725, ENSG00000196313, ENSG00000147883, ENSG00000179163, ENSG00000174080, ENSG00000160271, ENSG00000099875, ENSG00000175866, ENSG00000116717, ENSG00000136826, ENSG00000137752, ENSG00000111907, ENSG00000138311, ENSG00000143333, ENSG00000108384, ENSG00000265972, ENSG00000133639, ENSG00000042445, ENSG00000144034, ENSG00000104419, ENSG00000103540, ENSG00000128342, ENSG00000206075, ENSG00000055163, ENSG00000170345, ENSG00000026103, ENSG00000076604, ENSG00000175793, ENSG00000151012, ENSG00000132275, ENSG00000118640, ENSG00000063177, ENSG00000197892, ENSG00000173846, ENSG00000080546, ENSG00000163235, ENSG00000100439, ENSG00000163743, ENSG00000181104, ENSG00000172613, ENSG00000148175, ENSG00000170855, ENSG00000197562, ENSG00000143819, ENSG00000176170, ENSG00000141232, ENSG00000185650, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000179593, ENSG00000123124, ENSG00000181467, ENSG00000106992, ENSG00000129667, ENSG00000114023, ENSG00000213977, ENSG00000114738, ENSG00000116704, ENSG00000120868, ENSG00000185591, ENSG00000145632, ENSG00000169567, ENSG00000186834, ENSG00000113070, ENSG00000149547, ENSG00000118971, ENSG00000183044, ENSG00000105329, ENSG00000112378, ENSG00000176153, ENSG00000100292, ENSG00000115884, ENSG00000198000, ENSG00000185088, ENSG00000102804, ENSG00000136048, ENSG00000100417, ENSG00000130066, ENSG00000174307, ENSG00000058262, ENSG00000132646, ENSG00000124762, ENSG00000130255, ENSG00000174775, ENSG00000112306, ENSG00000030110, ENSG00000132334, ENSG00000176749, ENSG00000135679, ENSG00000109670, ENSG00000185338, ENSG00000196839, ENSG00000112576, ENSG00000185339, ENSG00000184205, ENSG00000129682, ENSG00000169738, ENSG00000101255, ENSG00000109906	191	10775	18224	1.2928433813972133	1.7936798154938316E-4	1.6307509750124183E-5	5.879938813846408E-4
GOTERM_CC_ALL	GO:0044464~cell part	189	95.93908629441624	7.409874832557556E-7	ENSG00000115008, ENSG00000168209, ENSG00000172667, ENSG00000100532, ENSG00000164331, ENSG00000197461, ENSG00000171720, ENSG00000087074, ENSG00000160310, ENSG00000115107, ENSG00000168003, ENSG00000023892, ENSG00000175197, ENSG00000154217, ENSG00000114770, ENSG00000110002, ENSG00000152104, ENSG00000163083, ENSG00000118689, ENSG00000125845, ENSG00000166592, ENSG00000164070, ENSG00000161513, ENSG00000196154, ENSG00000137331, ENSG00000154767, ENSG00000183696, ENSG00000125657, ENSG00000087088, ENSG00000136159, ENSG00000197747, ENSG00000141510, ENSG00000110651, ENSG00000167565, ENSG00000176046, ENSG00000129455, ENSG00000073282, ENSG00000134899, ENSG00000186350, ENSG00000085117, ENSG00000168394, ENSG00000148400, ENSG00000111716, ENSG00000140945, ENSG00000177106, ENSG00000170734, ENSG00000170836, ENSG00000136003, ENSG00000117479, ENSG00000196743, ENSG00000065357, ENSG00000159388, ENSG00000147889, ENSG00000177606, ENSG00000216490, ENSG00000142192, ENSG00000116514, ENSG00000117984, ENSG00000070061, ENSG00000128422, ENSG00000135423, ENSG00000111725, ENSG00000196313, ENSG00000147883, ENSG00000174080, ENSG00000179163, ENSG00000160271, ENSG00000245848, ENSG00000099875, ENSG00000175866, ENSG00000116717, ENSG00000136826, ENSG00000111907, ENSG00000137752, ENSG00000162772, ENSG00000134574, ENSG00000149418, ENSG00000138311, ENSG00000132470, ENSG00000143333, ENSG00000110925, ENSG00000108384, ENSG00000265972, ENSG00000133639, ENSG00000042445, ENSG00000144034, ENSG00000104419, ENSG00000103540, ENSG00000128342, ENSG00000206075, ENSG00000177551, ENSG00000055163, ENSG00000170345, ENSG00000076604, ENSG00000026103, ENSG00000059728, ENSG00000175793, ENSG00000151012, ENSG00000132275, ENSG00000118640, ENSG00000063177, ENSG00000197892, ENSG00000173846, ENSG00000080546, ENSG00000163235, ENSG00000100439, ENSG00000163743, ENSG00000135503, ENSG00000181104, ENSG00000172613, ENSG00000148175, ENSG00000170855, ENSG00000197562, ENSG00000159450, ENSG00000143819, ENSG00000176170, ENSG00000141232, ENSG00000185650, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000168564, ENSG00000179593, ENSG00000067334, ENSG00000123124, ENSG00000181467, ENSG00000106992, ENSG00000090061, ENSG00000129667, ENSG00000114023, ENSG00000213977, ENSG00000114738, ENSG00000169908, ENSG00000101000, ENSG00000137975, ENSG00000116704, ENSG00000120868, ENSG00000185591, ENSG00000145632, ENSG00000187837, ENSG00000169567, ENSG00000186834, ENSG00000113070, ENSG00000149547, ENSG00000181218, ENSG00000118971, ENSG00000183044, ENSG00000176153, ENSG00000181026, ENSG00000112378, ENSG00000105329, ENSG00000100292, ENSG00000115884, ENSG00000185088, ENSG00000198000, ENSG00000246705, ENSG00000102804, ENSG00000111424, ENSG00000136048, ENSG00000100417, ENSG00000184916, ENSG00000130066, ENSG00000174307, ENSG00000064115, ENSG00000058262, ENSG00000132646, ENSG00000124762, ENSG00000130255, ENSG00000112306, ENSG00000174775, ENSG00000113328, ENSG00000030110, ENSG00000132334, ENSG00000176749, ENSG00000109670, ENSG00000135679, ENSG00000185338, ENSG00000196839, ENSG00000112576, ENSG00000185339, ENSG00000184205, ENSG00000142627, ENSG00000129682, ENSG00000196576, ENSG00000068745, ENSG00000169738, ENSG00000101255, ENSG00000109906, ENSG00000139687	191	16449	18224	1.0963081509434682	3.1857398038026563E-4	2.6551708818045583E-5	0.0010444013656796258
GOTERM_CC_ALL	GO:0031981~nuclear lumen	67	34.01015228426396	7.843376309218905E-7	ENSG00000100532, ENSG00000172667, ENSG00000171720, ENSG00000170345, ENSG00000160310, ENSG00000059728, ENSG00000132275, ENSG00000063177, ENSG00000173846, ENSG00000163743, ENSG00000175197, ENSG00000154217, ENSG00000172613, ENSG00000110002, ENSG00000152104, ENSG00000118689, ENSG00000168564, ENSG00000067334, ENSG00000154767, ENSG00000090061, ENSG00000114738, ENSG00000141510, ENSG00000167565, ENSG00000073282, ENSG00000185591, ENSG00000187837, ENSG00000134899, ENSG00000186350, ENSG00000169567, ENSG00000186834, ENSG00000148400, ENSG00000181218, ENSG00000118971, ENSG00000181026, ENSG00000170734, ENSG00000100292, ENSG00000185088, ENSG00000198000, ENSG00000246705, ENSG00000111424, ENSG00000147889, ENSG00000177606, ENSG00000070061, ENSG00000132646, ENSG00000111725, ENSG00000147883, ENSG00000124762, ENSG00000130255, ENSG00000112306, ENSG00000113328, ENSG00000245848, ENSG00000099875, ENSG00000116717, ENSG00000176749, ENSG00000136826, ENSG00000109670, ENSG00000135679, ENSG00000134574, ENSG00000162772, ENSG00000112576, ENSG00000184205, ENSG00000129682, ENSG00000068745, ENSG00000108384, ENSG00000101255, ENSG00000109906, ENSG00000139687	191	3592	18224	1.7797082521951046	3.3720844602291855E-4	2.5943149130291943E-5	0.0011055018862338173
GOTERM_CC_ALL	GO:0005623~cell	189	95.93908629441624	1.0021065442039299E-6	ENSG00000115008, ENSG00000168209, ENSG00000172667, ENSG00000100532, ENSG00000164331, ENSG00000197461, ENSG00000171720, ENSG00000087074, ENSG00000160310, ENSG00000115107, ENSG00000168003, ENSG00000023892, ENSG00000175197, ENSG00000154217, ENSG00000114770, ENSG00000110002, ENSG00000152104, ENSG00000163083, ENSG00000118689, ENSG00000125845, ENSG00000166592, ENSG00000164070, ENSG00000161513, ENSG00000196154, ENSG00000137331, ENSG00000154767, ENSG00000183696, ENSG00000125657, ENSG00000087088, ENSG00000136159, ENSG00000197747, ENSG00000141510, ENSG00000110651, ENSG00000167565, ENSG00000176046, ENSG00000129455, ENSG00000073282, ENSG00000134899, ENSG00000186350, ENSG00000085117, ENSG00000168394, ENSG00000148400, ENSG00000111716, ENSG00000140945, ENSG00000177106, ENSG00000170734, ENSG00000170836, ENSG00000136003, ENSG00000117479, ENSG00000196743, ENSG00000065357, ENSG00000159388, ENSG00000147889, ENSG00000177606, ENSG00000216490, ENSG00000142192, ENSG00000116514, ENSG00000117984, ENSG00000070061, ENSG00000128422, ENSG00000135423, ENSG00000111725, ENSG00000196313, ENSG00000147883, ENSG00000174080, ENSG00000179163, ENSG00000160271, ENSG00000245848, ENSG00000099875, ENSG00000175866, ENSG00000116717, ENSG00000136826, ENSG00000111907, ENSG00000137752, ENSG00000162772, ENSG00000134574, ENSG00000149418, ENSG00000138311, ENSG00000132470, ENSG00000143333, ENSG00000110925, ENSG00000108384, ENSG00000265972, ENSG00000133639, ENSG00000042445, ENSG00000144034, ENSG00000104419, ENSG00000103540, ENSG00000128342, ENSG00000206075, ENSG00000177551, ENSG00000055163, ENSG00000170345, ENSG00000076604, ENSG00000026103, ENSG00000059728, ENSG00000175793, ENSG00000151012, ENSG00000132275, ENSG00000118640, ENSG00000063177, ENSG00000197892, ENSG00000173846, ENSG00000080546, ENSG00000163235, ENSG00000100439, ENSG00000163743, ENSG00000135503, ENSG00000181104, ENSG00000172613, ENSG00000148175, ENSG00000170855, ENSG00000197562, ENSG00000159450, ENSG00000143819, ENSG00000176170, ENSG00000141232, ENSG00000185650, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000168564, ENSG00000179593, ENSG00000067334, ENSG00000123124, ENSG00000181467, ENSG00000106992, ENSG00000090061, ENSG00000129667, ENSG00000114023, ENSG00000213977, ENSG00000114738, ENSG00000169908, ENSG00000101000, ENSG00000137975, ENSG00000116704, ENSG00000120868, ENSG00000185591, ENSG00000145632, ENSG00000187837, ENSG00000169567, ENSG00000186834, ENSG00000113070, ENSG00000149547, ENSG00000181218, ENSG00000118971, ENSG00000183044, ENSG00000176153, ENSG00000181026, ENSG00000112378, ENSG00000105329, ENSG00000100292, ENSG00000115884, ENSG00000185088, ENSG00000198000, ENSG00000246705, ENSG00000102804, ENSG00000111424, ENSG00000136048, ENSG00000100417, ENSG00000184916, ENSG00000130066, ENSG00000174307, ENSG00000064115, ENSG00000058262, ENSG00000132646, ENSG00000124762, ENSG00000130255, ENSG00000112306, ENSG00000174775, ENSG00000113328, ENSG00000030110, ENSG00000132334, ENSG00000176749, ENSG00000109670, ENSG00000135679, ENSG00000185338, ENSG00000196839, ENSG00000112576, ENSG00000185339, ENSG00000184205, ENSG00000142627, ENSG00000129682, ENSG00000196576, ENSG00000068745, ENSG00000169738, ENSG00000101255, ENSG00000109906, ENSG00000139687	191	16478	18224	1.0943787337582904	4.3081320323901107E-4	3.07785284676676E-5	0.0014124390460557024
GOTERM_CC_ALL	GO:0005730~nucleolus	27	13.705583756345177	1.6630532459160563E-6	ENSG00000118971, ENSG00000172667, ENSG00000181026, ENSG00000100292, ENSG00000160310, ENSG00000132275, ENSG00000198000, ENSG00000063177, ENSG00000173846, ENSG00000147889, ENSG00000070061, ENSG00000124762, ENSG00000130255, ENSG00000245848, ENSG00000099875, ENSG00000135679, ENSG00000168564, ENSG00000109670, ENSG00000162772, ENSG00000067334, ENSG00000154767, ENSG00000184205, ENSG00000129682, ENSG00000141510, ENSG00000167565, ENSG00000101255, ENSG00000109906	191	882	18224	2.920824874452399	7.148578576570142E-4	4.767309629316596E-5	0.002344013407307166
GOTERM_CC_ALL	GO:0043229~intracellular organelle	156	79.18781725888326	2.208845082025092E-6	ENSG00000168209, ENSG00000172667, ENSG00000100532, ENSG00000164331, ENSG00000197461, ENSG00000171720, ENSG00000087074, ENSG00000160310, ENSG00000115107, ENSG00000168003, ENSG00000023892, ENSG00000175197, ENSG00000154217, ENSG00000110002, ENSG00000152104, ENSG00000118689, ENSG00000164070, ENSG00000161513, ENSG00000196154, ENSG00000137331, ENSG00000154767, ENSG00000087088, ENSG00000141510, ENSG00000167565, ENSG00000176046, ENSG00000073282, ENSG00000134899, ENSG00000186350, ENSG00000168394, ENSG00000148400, ENSG00000111716, ENSG00000170734, ENSG00000170836, ENSG00000136003, ENSG00000196743, ENSG00000147889, ENSG00000216490, ENSG00000177606, ENSG00000142192, ENSG00000116514, ENSG00000117984, ENSG00000070061, ENSG00000128422, ENSG00000135423, ENSG00000111725, ENSG00000196313, ENSG00000147883, ENSG00000179163, ENSG00000174080, ENSG00000160271, ENSG00000245848, ENSG00000099875, ENSG00000175866, ENSG00000116717, ENSG00000136826, ENSG00000137752, ENSG00000162772, ENSG00000134574, ENSG00000138311, ENSG00000132470, ENSG00000110925, ENSG00000108384, ENSG00000265972, ENSG00000133639, ENSG00000042445, ENSG00000144034, ENSG00000104419, ENSG00000103540, ENSG00000177551, ENSG00000055163, ENSG00000170345, ENSG00000026103, ENSG00000076604, ENSG00000175793, ENSG00000059728, ENSG00000151012, ENSG00000132275, ENSG00000118640, ENSG00000063177, ENSG00000197892, ENSG00000173846, ENSG00000080546, ENSG00000163235, ENSG00000100439, ENSG00000163743, ENSG00000181104, ENSG00000172613, ENSG00000148175, ENSG00000170855, ENSG00000159450, ENSG00000143819, ENSG00000176170, ENSG00000141232, ENSG00000185650, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000168564, ENSG00000179593, ENSG00000067334, ENSG00000123124, ENSG00000181467, ENSG00000106992, ENSG00000090061, ENSG00000129667, ENSG00000114023, ENSG00000213977, ENSG00000114738, ENSG00000101000, ENSG00000137975, ENSG00000116704, ENSG00000120868, ENSG00000185591, ENSG00000145632, ENSG00000187837, ENSG00000169567, ENSG00000186834, ENSG00000113070, ENSG00000149547, ENSG00000181218, ENSG00000118971, ENSG00000183044, ENSG00000181026, ENSG00000105329, ENSG00000112378, ENSG00000100292, ENSG00000115884, ENSG00000198000, ENSG00000185088, ENSG00000246705, ENSG00000102804, ENSG00000111424, ENSG00000136048, ENSG00000058262, ENSG00000132646, ENSG00000124762, ENSG00000130255, ENSG00000174775, ENSG00000112306, ENSG00000113328, ENSG00000030110, ENSG00000132334, ENSG00000176749, ENSG00000135679, ENSG00000109670, ENSG00000185338, ENSG00000196839, ENSG00000112576, ENSG00000185339, ENSG00000184205, ENSG00000129682, ENSG00000068745, ENSG00000169738, ENSG00000101255, ENSG00000109906, ENSG00000139687	191	12099	18224	1.2302275857681977	9.493535128151098E-4	5.9361015207315404E-5	0.0031132761370011863
GOTERM_CC_ALL	GO:0043228~non-membrane-bounded organelle	71	36.04060913705584	2.4495376078893784E-6	ENSG00000172667, ENSG00000164331, ENSG00000171720, ENSG00000076604, ENSG00000160310, ENSG00000059728, ENSG00000151012, ENSG00000132275, ENSG00000197892, ENSG00000063177, ENSG00000173846, ENSG00000023892, ENSG00000100439, ENSG00000172613, ENSG00000152104, ENSG00000148175, ENSG00000159450, ENSG00000185650, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000168564, ENSG00000179593, ENSG00000067334, ENSG00000154767, ENSG00000106992, ENSG00000141510, ENSG00000101000, ENSG00000167565, ENSG00000073282, ENSG00000185591, ENSG00000145632, ENSG00000187837, ENSG00000134899, ENSG00000186350, ENSG00000169567, ENSG00000181218, ENSG00000118971, ENSG00000181026, ENSG00000100292, ENSG00000185088, ENSG00000198000, ENSG00000246705, ENSG00000147889, ENSG00000177606, ENSG00000142192, ENSG00000070061, ENSG00000128422, ENSG00000132646, ENSG00000124762, ENSG00000130255, ENSG00000112306, ENSG00000245848, ENSG00000099875, ENSG00000175866, ENSG00000176749, ENSG00000136826, ENSG00000109670, ENSG00000135679, ENSG00000162772, ENSG00000184205, ENSG00000138311, ENSG00000129682, ENSG00000068745, ENSG00000108384, ENSG00000169738, ENSG00000101255, ENSG00000109906, ENSG00000104419, ENSG00000139687, ENSG00000103540	191	4026	18224	1.6826543696340281	0.0010527479331082779	6.1957048902328E-5	0.0034525168945531703
GOTERM_CC_ALL	GO:0043232~intracellular non-membrane-bounded organelle	71	36.04060913705584	2.4495376078893784E-6	ENSG00000172667, ENSG00000164331, ENSG00000171720, ENSG00000076604, ENSG00000160310, ENSG00000059728, ENSG00000151012, ENSG00000132275, ENSG00000197892, ENSG00000063177, ENSG00000173846, ENSG00000023892, ENSG00000100439, ENSG00000172613, ENSG00000152104, ENSG00000148175, ENSG00000159450, ENSG00000185650, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000168564, ENSG00000179593, ENSG00000067334, ENSG00000154767, ENSG00000106992, ENSG00000141510, ENSG00000101000, ENSG00000167565, ENSG00000073282, ENSG00000185591, ENSG00000145632, ENSG00000187837, ENSG00000134899, ENSG00000186350, ENSG00000169567, ENSG00000181218, ENSG00000118971, ENSG00000181026, ENSG00000100292, ENSG00000185088, ENSG00000198000, ENSG00000246705, ENSG00000147889, ENSG00000177606, ENSG00000142192, ENSG00000070061, ENSG00000128422, ENSG00000132646, ENSG00000124762, ENSG00000130255, ENSG00000112306, ENSG00000245848, ENSG00000099875, ENSG00000175866, ENSG00000176749, ENSG00000136826, ENSG00000109670, ENSG00000135679, ENSG00000162772, ENSG00000184205, ENSG00000138311, ENSG00000129682, ENSG00000068745, ENSG00000108384, ENSG00000169738, ENSG00000101255, ENSG00000109906, ENSG00000104419, ENSG00000139687, ENSG00000103540	191	4026	18224	1.6826543696340281	0.0010527479331082779	6.1957048902328E-5	0.0034525168945531703
GOTERM_CC_ALL	GO:0043231~intracellular membrane-bounded organelle	146	74.11167512690355	2.854509243616176E-6	ENSG00000168209, ENSG00000172667, ENSG00000100532, ENSG00000164331, ENSG00000197461, ENSG00000171720, ENSG00000087074, ENSG00000160310, ENSG00000115107, ENSG00000168003, ENSG00000023892, ENSG00000175197, ENSG00000154217, ENSG00000110002, ENSG00000152104, ENSG00000118689, ENSG00000164070, ENSG00000161513, ENSG00000196154, ENSG00000137331, ENSG00000154767, ENSG00000087088, ENSG00000141510, ENSG00000167565, ENSG00000176046, ENSG00000073282, ENSG00000134899, ENSG00000186350, ENSG00000168394, ENSG00000148400, ENSG00000111716, ENSG00000170734, ENSG00000170836, ENSG00000136003, ENSG00000196743, ENSG00000147889, ENSG00000216490, ENSG00000177606, ENSG00000142192, ENSG00000116514, ENSG00000117984, ENSG00000070061, ENSG00000135423, ENSG00000111725, ENSG00000196313, ENSG00000147883, ENSG00000179163, ENSG00000174080, ENSG00000160271, ENSG00000245848, ENSG00000175866, ENSG00000099875, ENSG00000116717, ENSG00000136826, ENSG00000137752, ENSG00000162772, ENSG00000134574, ENSG00000132470, ENSG00000110925, ENSG00000108384, ENSG00000265972, ENSG00000133639, ENSG00000042445, ENSG00000144034, ENSG00000104419, ENSG00000177551, ENSG00000055163, ENSG00000170345, ENSG00000026103, ENSG00000076604, ENSG00000175793, ENSG00000059728, ENSG00000151012, ENSG00000132275, ENSG00000118640, ENSG00000063177, ENSG00000173846, ENSG00000080546, ENSG00000163235, ENSG00000100439, ENSG00000163743, ENSG00000181104, ENSG00000172613, ENSG00000148175, ENSG00000170855, ENSG00000143819, ENSG00000176170, ENSG00000141232, ENSG00000185650, ENSG00000118308, ENSG00000168564, ENSG00000179593, ENSG00000067334, ENSG00000123124, ENSG00000181467, ENSG00000090061, ENSG00000129667, ENSG00000114023, ENSG00000213977, ENSG00000114738, ENSG00000137975, ENSG00000120868, ENSG00000116704, ENSG00000185591, ENSG00000187837, ENSG00000169567, ENSG00000186834, ENSG00000113070, ENSG00000149547, ENSG00000181218, ENSG00000118971, ENSG00000183044, ENSG00000181026, ENSG00000105329, ENSG00000112378, ENSG00000100292, ENSG00000115884, ENSG00000198000, ENSG00000185088, ENSG00000246705, ENSG00000102804, ENSG00000111424, ENSG00000136048, ENSG00000058262, ENSG00000132646, ENSG00000124762, ENSG00000130255, ENSG00000174775, ENSG00000112306, ENSG00000113328, ENSG00000030110, ENSG00000132334, ENSG00000176749, ENSG00000135679, ENSG00000109670, ENSG00000185338, ENSG00000196839, ENSG00000112576, ENSG00000185339, ENSG00000184205, ENSG00000129682, ENSG00000068745, ENSG00000169738, ENSG00000101255, ENSG00000109906, ENSG00000139687	191	11035	18224	1.2623821870915246	0.001226687729387388	6.818882651615787E-5	0.004023296162747325
GOTERM_CC_ALL	GO:0044446~intracellular organelle part	116	58.88324873096447	1.3811636978351813E-5	ENSG00000172667, ENSG00000100532, ENSG00000197461, ENSG00000171720, ENSG00000087074, ENSG00000160310, ENSG00000115107, ENSG00000175197, ENSG00000154217, ENSG00000110002, ENSG00000152104, ENSG00000118689, ENSG00000161513, ENSG00000154767, ENSG00000087088, ENSG00000141510, ENSG00000167565, ENSG00000073282, ENSG00000134899, ENSG00000186350, ENSG00000168394, ENSG00000148400, ENSG00000170734, ENSG00000136003, ENSG00000196743, ENSG00000147889, ENSG00000216490, ENSG00000177606, ENSG00000142192, ENSG00000117984, ENSG00000070061, ENSG00000128422, ENSG00000135423, ENSG00000111725, ENSG00000147883, ENSG00000196313, ENSG00000179163, ENSG00000174080, ENSG00000245848, ENSG00000099875, ENSG00000116717, ENSG00000136826, ENSG00000162772, ENSG00000134574, ENSG00000138311, ENSG00000108384, ENSG00000265972, ENSG00000042445, ENSG00000104419, ENSG00000103540, ENSG00000170345, ENSG00000175793, ENSG00000059728, ENSG00000132275, ENSG00000197892, ENSG00000063177, ENSG00000118640, ENSG00000173846, ENSG00000163235, ENSG00000100439, ENSG00000163743, ENSG00000172613, ENSG00000170855, ENSG00000143819, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000168564, ENSG00000067334, ENSG00000181467, ENSG00000106992, ENSG00000090061, ENSG00000129667, ENSG00000114738, ENSG00000101000, ENSG00000116704, ENSG00000185591, ENSG00000145632, ENSG00000187837, ENSG00000169567, ENSG00000113070, ENSG00000186834, ENSG00000149547, ENSG00000181218, ENSG00000118971, ENSG00000183044, ENSG00000181026, ENSG00000105329, ENSG00000100292, ENSG00000115884, ENSG00000198000, ENSG00000185088, ENSG00000246705, ENSG00000111424, ENSG00000136048, ENSG00000058262, ENSG00000132646, ENSG00000124762, ENSG00000130255, ENSG00000174775, ENSG00000112306, ENSG00000113328, ENSG00000030110, ENSG00000176749, ENSG00000135679, ENSG00000109670, ENSG00000196839, ENSG00000112576, ENSG00000184205, ENSG00000185339, ENSG00000129682, ENSG00000068745, ENSG00000169738, ENSG00000101255, ENSG00000109906, ENSG00000139687	191	8233	18224	1.3443433812208943	0.005921443649634317	3.125324628541204E-4	0.019465454479306032
GOTERM_CC_ALL	GO:0044444~cytoplasmic part	114	57.868020304568525	1.9092368676304017E-5	ENSG00000115008, ENSG00000168209, ENSG00000164331, ENSG00000197461, ENSG00000171720, ENSG00000087074, ENSG00000160310, ENSG00000115107, ENSG00000168003, ENSG00000023892, ENSG00000175197, ENSG00000163083, ENSG00000118689, ENSG00000164070, ENSG00000161513, ENSG00000196154, ENSG00000183696, ENSG00000137331, ENSG00000087088, ENSG00000136159, ENSG00000141510, ENSG00000073282, ENSG00000168394, ENSG00000148400, ENSG00000111716, ENSG00000140945, ENSG00000136003, ENSG00000196743, ENSG00000159388, ENSG00000065357, ENSG00000147889, ENSG00000216490, ENSG00000177606, ENSG00000142192, ENSG00000116514, ENSG00000117984, ENSG00000135423, ENSG00000111725, ENSG00000147883, ENSG00000196313, ENSG00000179163, ENSG00000174080, ENSG00000160271, ENSG00000175866, ENSG00000137752, ENSG00000111907, ENSG00000108384, ENSG00000265972, ENSG00000042445, ENSG00000144034, ENSG00000104419, ENSG00000103540, ENSG00000055163, ENSG00000026103, ENSG00000076604, ENSG00000170345, ENSG00000175793, ENSG00000151012, ENSG00000197892, ENSG00000063177, ENSG00000118640, ENSG00000080546, ENSG00000173846, ENSG00000163235, ENSG00000100439, ENSG00000181104, ENSG00000148175, ENSG00000197562, ENSG00000170855, ENSG00000143819, ENSG00000176170, ENSG00000185650, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000179593, ENSG00000123124, ENSG00000181467, ENSG00000106992, ENSG00000129667, ENSG00000114023, ENSG00000213977, ENSG00000114738, ENSG00000120868, ENSG00000116704, ENSG00000145632, ENSG00000113070, ENSG00000149547, ENSG00000118971, ENSG00000183044, ENSG00000105329, ENSG00000112378, ENSG00000176153, ENSG00000100292, ENSG00000115884, ENSG00000185088, ENSG00000136048, ENSG00000100417, ENSG00000130066, ENSG00000058262, ENSG00000124762, ENSG00000130255, ENSG00000174775, ENSG00000112306, ENSG00000030110, ENSG00000176749, ENSG00000135679, ENSG00000109670, ENSG00000185338, ENSG00000196839, ENSG00000185339, ENSG00000169738, ENSG00000101255, ENSG00000109906	191	8090	18224	1.3445181498715366	0.008176188556133557	4.1040560573402107E-4	0.026906932535986083
GOTERM_CC_ALL	GO:0044422~organelle part	116	58.88324873096447	4.5461677560860124E-5	ENSG00000172667, ENSG00000100532, ENSG00000197461, ENSG00000171720, ENSG00000087074, ENSG00000160310, ENSG00000115107, ENSG00000175197, ENSG00000154217, ENSG00000110002, ENSG00000152104, ENSG00000118689, ENSG00000161513, ENSG00000154767, ENSG00000087088, ENSG00000141510, ENSG00000167565, ENSG00000073282, ENSG00000134899, ENSG00000186350, ENSG00000168394, ENSG00000148400, ENSG00000170734, ENSG00000136003, ENSG00000196743, ENSG00000147889, ENSG00000216490, ENSG00000177606, ENSG00000142192, ENSG00000117984, ENSG00000070061, ENSG00000128422, ENSG00000135423, ENSG00000111725, ENSG00000147883, ENSG00000196313, ENSG00000179163, ENSG00000174080, ENSG00000245848, ENSG00000099875, ENSG00000116717, ENSG00000136826, ENSG00000162772, ENSG00000134574, ENSG00000138311, ENSG00000108384, ENSG00000265972, ENSG00000042445, ENSG00000104419, ENSG00000103540, ENSG00000170345, ENSG00000175793, ENSG00000059728, ENSG00000132275, ENSG00000197892, ENSG00000063177, ENSG00000118640, ENSG00000173846, ENSG00000163235, ENSG00000100439, ENSG00000163743, ENSG00000172613, ENSG00000170855, ENSG00000143819, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000168564, ENSG00000067334, ENSG00000181467, ENSG00000106992, ENSG00000090061, ENSG00000129667, ENSG00000114738, ENSG00000101000, ENSG00000116704, ENSG00000185591, ENSG00000145632, ENSG00000187837, ENSG00000169567, ENSG00000113070, ENSG00000186834, ENSG00000149547, ENSG00000181218, ENSG00000118971, ENSG00000183044, ENSG00000181026, ENSG00000105329, ENSG00000100292, ENSG00000115884, ENSG00000198000, ENSG00000185088, ENSG00000246705, ENSG00000111424, ENSG00000136048, ENSG00000058262, ENSG00000132646, ENSG00000124762, ENSG00000130255, ENSG00000174775, ENSG00000112306, ENSG00000113328, ENSG00000030110, ENSG00000176749, ENSG00000135679, ENSG00000109670, ENSG00000196839, ENSG00000112576, ENSG00000184205, ENSG00000185339, ENSG00000129682, ENSG00000068745, ENSG00000169738, ENSG00000101255, ENSG00000109906, ENSG00000139687	191	8415	18224	1.3152678618647204	0.019359123772456077	9.304699735724897E-4	0.06405821868556982
