"Pathway"	"Z-score"
"Antigen processing and presentation"	"1.356"
"Butanoate metabolism"	"1.3"
"Complement and coagulation cascades"	"1.289"
"ECM-receptor interaction"	"1.243"
"Circadian rhythm"	"1.238"
"beta-Alanine metabolism"	"1.221"
"mTOR signaling pathway"	"1.177"
"GABAergic synapse"	"1.171"
"Gap junction"	"1.159"
"Base excision repair"	"1.158"
"Porphyrin and chlorophyll metabolism"	"1.152"
"Dilated cardiomyopathy (DCM)"	"1.147"
"Fructose and mannose metabolism"	"1.142"
"African trypanosomiasis"	"1.1"
"SNARE interactions in vesicular transport"	"1.087"
"Allograft rejection"	"1.003"
"Aldosterone-regulated sodium reabsorption"	"1"
"Phosphatidylinositol signaling system"	"0.997"
"DNA replication"	"0.989"
"NOD-like receptor signaling pathway"	"0.951"
"Tight junction"	"0.947"
"Pyruvate metabolism"	"0.943"
"Axon guidance"	"0.922"
"Glucagon signaling pathway"	"0.908"
"Homologous recombination"	"0.874"
"Insulin resistance"	"0.861"
"Cholinergic synapse"	"0.788"
"Cysteine and methionine metabolism"	"0.783"
"Type II diabetes mellitus"	"0.755"
"Intestinal immune network for IgA production"	"0.748"
"Valine, leucine and isoleucine degradation"	"0.733"
"Hedgehog signaling pathway"	"0.731"
"Sphingolipid metabolism"	"0.725"
"Endocrine and other factor-regulated calcium reabsorption"	"0.705"
"Amino sugar and nucleotide sugar metabolism"	"0.699"
"Arginine and proline metabolism"	"0.695"
"cAMP signaling pathway"	"0.681"
"AMPK signaling pathway"	"0.679"
"Vibrio cholerae infection"	"0.675"
"Platelet activation"	"0.671"
"Autoimmune thyroid disease"	"0.639"
"Retinol metabolism"	"0.607"
"Natural killer cell mediated cytotoxicity"	"0.573"
"Glutathione metabolism"	"0.568"
"Systemic lupus erythematosus"	"0.54"
"Long-term depression"	"0.498"
"Glycerolipid metabolism"	"0.487"
"Cortisol synthesis and secretion"	"0.441"
"Cytosolic DNA-sensing pathway"	"0.435"
"Metabolism of xenobiotics by cytochrome P450"	"0.417"
"Renin secretion"	"0.392"
"Fc epsilon RI signaling pathway"	"0.39"
"Long-term potentiation"	"0.379"
"Glycolysis / Gluconeogenesis"	"0.35"
"Drug metabolism - other enzymes"	"0.343"
"Phagosome"	"0.343"
"Adherens junction"	"0.309"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0.294"
"PPAR signaling pathway"	"0.294"
"Endocytosis"	"0.291"
"Chemical carcinogenesis"	"0.29"
"Thyroid hormone synthesis"	"0.261"
"RNA transport"	"0.214"
"Purine metabolism"	"0.17"
"Calcium signaling pathway"	"0.096"
"Fc gamma R-mediated phagocytosis"	"0.077"
"Chemokine signaling pathway"	"0.067"
"Protein digestion and absorption"	"0.058"
"NF-kappa B signaling pathway"	"0.018"
"Circadian entrainment"	"0.017"
"Amoebiasis"	"0.007"
"Glycerophospholipid metabolism"	"0.004"
"Hematopoietic cell lineage"	"-0.005"
"Pancreatic secretion"	"-0.009"
"Pyrimidine metabolism"	"-0.022"
"Melanogenesis"	"-0.044"
"D-Arginine and D-ornithine metabolism"	"-0.096"
"Glutamatergic synapse"	"-0.155"
"Lipoic acid metabolism"	"-0.173"
"Biotin metabolism"	"-0.179"
"Valine, leucine and isoleucine biosynthesis"	"-0.207"
"Caffeine metabolism"	"-0.225"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.226"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.23"
"Thermogenesis"	"-0.23"
"Phosphonate and phosphinate metabolism"	"-0.247"
"Vitamin B6 metabolism"	"-0.25"
"Sulfur relay system"	"-0.282"
"Riboflavin metabolism"	"-0.29"
"Dopaminergic synapse"	"-0.298"
"Sulfur metabolism"	"-0.315"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.331"
"Synthesis and degradation of ketone bodies"	"-0.332"
"Taurine and hypotaurine metabolism"	"-0.343"
"Non-homologous end-joining"	"-0.362"
"Fatty acid biosynthesis"	"-0.368"
"Parkinson's disease"	"-0.377"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.379"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.392"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.398"
"Cell adhesion molecules (CAMs)"	"-0.399"
"Primary bile acid biosynthesis"	"-0.408"
"Nitrogen metabolism"	"-0.419"
"Ascorbate and aldarate metabolism"	"-0.423"
"Phenylalanine metabolism"	"-0.425"
"Selenocompound metabolism"	"-0.433"
"Pantothenate and CoA biosynthesis"	"-0.446"
"Glycosaminoglycan degradation"	"-0.447"
"One carbon pool by folate"	"-0.447"
"Steroid biosynthesis"	"-0.45"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.457"
"Histidine metabolism"	"-0.492"
"Renin-angiotensin system"	"-0.492"
"Terpenoid backbone biosynthesis"	"-0.495"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.496"
"Mannose type O-glycan biosynthesis"	"-0.497"
"Other types of O-glycan biosynthesis"	"-0.499"
"Biosynthesis of unsaturated fatty acids"	"-0.5"
"alpha-Linolenic acid metabolism"	"-0.501"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.508"
"Folate biosynthesis"	"-0.515"
"Collecting duct acid secretion"	"-0.523"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.534"
"Fatty acid elongation"	"-0.536"
"Maturity onset diabetes of the young"	"-0.537"
"Linoleic acid metabolism"	"-0.538"
"Glyoxylate and dicarboxylate metabolism"	"-0.543"
"Phototransduction"	"-0.545"
"Hippo signaling pathway - multiple species"	"-0.547"
"Nicotinate and nicotinamide metabolism"	"-0.551"
"Mucin type O-glycan biosynthesis"	"-0.562"
"Asthma"	"-0.563"
"RNA polymerase"	"-0.565"
"Citrate cycle (TCA cycle)"	"-0.568"
"Galactose metabolism"	"-0.571"
"Pentose phosphate pathway"	"-0.571"
"Autophagy - other"	"-0.572"
"Tyrosine metabolism"	"-0.601"
"Starch and sucrose metabolism"	"-0.62"
"Nicotine addiction"	"-0.643"
"Tryptophan metabolism"	"-0.645"
"Fat digestion and absorption"	"-0.658"
"Glycine, serine and threonine metabolism"	"-0.661"
"Fatty acid degradation"	"-0.677"
"Aminoacyl-tRNA biosynthesis"	"-0.678"
"Proteasome"	"-0.685"
"Carbohydrate digestion and absorption"	"-0.686"
"Basal transcription factors"	"-0.689"
"Ether lipid metabolism"	"-0.692"
"Vasopressin-regulated water reabsorption"	"-0.698"
"Steroid hormone biosynthesis"	"-0.704"
"N-Glycan biosynthesis"	"-0.712"
"Ovarian steroidogenesis"	"-0.715"
"Cholesterol metabolism"	"-0.725"
"Pathogenic Escherichia coli infection"	"-0.759"
"Regulation of lipolysis in adipocytes"	"-0.76"
"Staphylococcus aureus infection"	"-0.764"
"Drug metabolism - cytochrome P450"	"-0.777"
"Viral myocarditis"	"-0.782"
"Lysine degradation"	"-0.786"
"Synaptic vesicle cycle"	"-0.811"
"Shigellosis"	"-0.826"
"RIG-I-like receptor signaling pathway"	"-0.862"
"Bacterial invasion of epithelial cells"	"-0.872"
"Gastric acid secretion"	"-0.879"
"Inositol phosphate metabolism"	"-0.881"
"Cardiac muscle contraction"	"-0.901"
"Ribosome biogenesis in eukaryotes"	"-0.908"
"Peroxisome"	"-0.926"
"Insulin secretion"	"-0.935"
"Taste transduction"	"-0.936"
"mRNA surveillance pathway"	"-0.963"
"Morphine addiction"	"-0.972"
"Salivary secretion"	"-0.983"
"Inflammatory mediator regulation of TRP channels"	"-0.999"
"Aldosterone synthesis and secretion"	"-1.001"
"Progesterone-mediated oocyte maturation"	"-1.01"
"Leukocyte transendothelial migration"	"-1.082"
"Neuroactive ligand-receptor interaction"	"-1.118"
"Vascular smooth muscle contraction"	"-1.132"
"Oocyte meiosis"	"-1.14"
"Oxidative phosphorylation"	"-1.174"
"Spliceosome"	"-1.186"
"Adrenergic signaling in cardiomyocytes"	"-1.223"
"Retrograde endocannabinoid signaling"	"-1.232"
"cGMP-PKG signaling pathway"	"-1.311"
"Olfactory transduction"	"-2.083"
