"Pathway"	"Z-score"
"TGF-beta signaling pathway - Homo sapiens (human)"	"8.479"
"Fluid shear stress and atherosclerosis - Homo sapiens (human)"	"8.437"
"Thyroid cancer - Homo sapiens (human)"	"8.13"
"Cytokine-cytokine receptor interaction - Homo sapiens (human)"	"8.117"
"Sphingolipid signaling pathway - Homo sapiens (human)"	"7.925"
"Ras signaling pathway - Homo sapiens (human)"	"7.752"
"Long-term potentiation - Homo sapiens (human)"	"7.717"
"Insulin signaling pathway - Homo sapiens (human)"	"7.621"
"Aldosterone-regulated sodium reabsorption - Homo sapiens (human)"	"7.615"
"Longevity regulating pathway - Homo sapiens (human)"	"7.574"
"Regulation of actin cytoskeleton - Homo sapiens (human)"	"7.412"
"Inflammatory bowel disease (IBD) - Homo sapiens (human)"	"7.209"
"Type II diabetes mellitus - Homo sapiens (human)"	"7.123"
"Apoptosis - Homo sapiens (human)"	"7.118"
"Chagas disease (American trypanosomiasis) - Homo sapiens (human)"	"7.019"
"Non-alcoholic fatty liver disease (NAFLD) - Homo sapiens (human)"	"6.814"
"Toll-like receptor signaling pathway - Homo sapiens (human)"	"6.791"
"Oxytocin signaling pathway - Homo sapiens (human)"	"6.735"
"Mitophagy - animal - Homo sapiens (human)"	"6.64"
"Hippo signaling pathway - Homo sapiens (human)"	"6.563"
"Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"	"6.5"
"Cholinergic synapse - Homo sapiens (human)"	"6.392"
"Epstein-Barr virus infection - Homo sapiens (human)"	"6.381"
"Regulation of lipolysis in adipocytes - Homo sapiens (human)"	"6.371"
"IL-17 signaling pathway - Homo sapiens (human)"	"6.337"
"Long-term depression - Homo sapiens (human)"	"6.285"
"Leukocyte transendothelial migration - Homo sapiens (human)"	"6.248"
"Phosphatidylinositol signaling system - Homo sapiens (human)"	"6.147"
"Mucin type O-glycan biosynthesis - Homo sapiens (human)"	"6.002"
"Cortisol synthesis and secretion - Homo sapiens (human)"	"5.994"
"Herpes simplex infection - Homo sapiens (human)"	"5.987"
"Platelet activation - Homo sapiens (human)"	"5.966"
