"Pathway"	"Z-score"
"Chemokine signaling pathway"	"2.222"
"Ether lipid metabolism"	"2.222"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"2.218"
"Hedgehog signaling pathway"	"2.211"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"2.206"
"GABAergic synapse"	"2.189"
"Sphingolipid metabolism"	"2.172"
"Notch signaling pathway"	"2.16"
"Longevity regulating pathway"	"2.15"
"Small cell lung cancer"	"2.111"
"cAMP signaling pathway"	"2.068"
"Circadian entrainment"	"2.038"
"MicroRNAs in cancer"	"1.995"
"Aldosterone synthesis and secretion"	"1.994"
"mTOR signaling pathway"	"1.984"
"Inflammatory mediator regulation of TRP channels"	"1.981"
"Nitrogen metabolism"	"1.98"
"Choline metabolism in cancer"	"1.977"
"Retinol metabolism"	"1.971"
"Oxytocin signaling pathway"	"1.97"
"Hippo signaling pathway"	"1.963"
"AGE-RAGE signaling pathway in diabetic complications"	"1.933"
"Cushing's syndrome"	"1.915"
"Selenocompound metabolism"	"1.904"
"HIF-1 signaling pathway"	"1.892"
"Phenylalanine metabolism"	"1.889"
"Pathogenic Escherichia coli infection"	"1.867"
"Endometrial cancer"	"1.842"
"Insulin resistance"	"1.815"
"Arachidonic acid metabolism"	"1.799"
"PI3K-Akt signaling pathway"	"1.757"
"Glutamatergic synapse"	"1.708"
"Toxoplasmosis"	"1.693"
"Purine metabolism"	"1.672"
"Ras signaling pathway"	"1.67"
"Other types of O-glycan biosynthesis"	"1.649"
"Axon guidance"	"1.623"
"AMPK signaling pathway"	"1.593"
"Mannose type O-glycan biosynthesis"	"1.59"
"Adipocytokine signaling pathway"	"1.557"
"Long-term potentiation"	"1.555"
"Platelet activation"	"1.548"
"Cell cycle"	"1.538"
"Histidine metabolism"	"1.538"
"alpha-Linolenic acid metabolism"	"1.515"
"Autophagy - animal"	"1.463"
"Glioma"	"1.463"
"Melanoma"	"1.456"
"Inositol phosphate metabolism"	"1.42"
"Leishmaniasis"	"1.418"
"Maturity onset diabetes of the young"	"1.412"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"1.389"
"Relaxin signaling pathway"	"1.388"
"Thyroid hormone synthesis"	"1.38"
"Gastric acid secretion"	"1.374"
"Focal adhesion"	"1.367"
"Viral carcinogenesis"	"1.36"
"Apelin signaling pathway"	"1.355"
"Linoleic acid metabolism"	"1.342"
"Epstein-Barr virus infection"	"1.336"
"Hippo signaling pathway - multiple species"	"1.325"
"Butanoate metabolism"	"1.318"
"Apoptosis"	"1.311"
"Nicotinate and nicotinamide metabolism"	"1.301"
"Circadian rhythm"	"1.275"
"Peroxisome"	"1.267"
"Rap1 signaling pathway"	"1.267"
"Adrenergic signaling in cardiomyocytes"	"1.24"
"Taste transduction"	"1.235"
"Phospholipase D signaling pathway"	"1.226"
"ErbB signaling pathway"	"1.203"
"Gastric cancer"	"1.19"
"Porphyrin and chlorophyll metabolism"	"1.189"
"Propanoate metabolism"	"1.165"
"Salmonella infection"	"1.162"
"Rheumatoid arthritis"	"1.149"
"Dilated cardiomyopathy (DCM)"	"1.127"
"Protein digestion and absorption"	"1.12"
"Salivary secretion"	"1.111"
"Morphine addiction"	"1.098"
"NF-kappa B signaling pathway"	"1.069"
"GnRH signaling pathway"	"1.068"
"Alanine, aspartate and glutamate metabolism"	"1.063"
"IL-17 signaling pathway"	"1.056"
"Th1 and Th2 cell differentiation"	"1.051"
"cGMP-PKG signaling pathway"	"1.035"
"Glycerophospholipid metabolism"	"1.019"
"Pancreatic secretion"	"0.997"
"Tyrosine metabolism"	"0.985"
"Hepatocellular carcinoma"	"0.972"
"Phosphatidylinositol signaling system"	"0.943"
"T cell receptor signaling pathway"	"0.937"
"Chagas disease (American trypanosomiasis)"	"0.916"
"Melanogenesis"	"0.915"
"Fat digestion and absorption"	"0.881"
"Homologous recombination"	"0.866"
"Calcium signaling pathway"	"0.835"
"ABC transporters"	"0.802"
"Leukocyte transendothelial migration"	"0.788"
"Intestinal immune network for IgA production"	"0.748"
"Valine, leucine and isoleucine degradation"	"0.721"
"Endocrine and other factor-regulated calcium reabsorption"	"0.718"
"N-Glycan biosynthesis"	"0.711"
"Steroid hormone biosynthesis"	"0.71"
"Sphingolipid signaling pathway"	"0.709"
"Cytokine-cytokine receptor interaction"	"0.707"
"Neurotrophin signaling pathway"	"0.691"
"Vascular smooth muscle contraction"	"0.674"
"Vibrio cholerae infection"	"0.668"
"Amyotrophic lateral sclerosis (ALS)"	"0.667"
"Cholesterol metabolism"	"0.645"
"Fanconi anemia pathway"	"0.618"
"FoxO signaling pathway"	"0.548"
"Hepatitis C"	"0.54"
"Viral myocarditis"	"0.534"
"Measles"	"0.521"
"Long-term depression"	"0.495"
"Drug metabolism - cytochrome P450"	"0.489"
"Fluid shear stress and atherosclerosis"	"0.475"
"Glycerolipid metabolism"	"0.454"
"Metabolism of xenobiotics by cytochrome P450"	"0.431"
"Thermogenesis"	"0.419"
"Wnt signaling pathway"	"0.418"
"Retrograde endocannabinoid signaling"	"0.388"
"Shigellosis"	"0.384"
"Non-small cell lung cancer"	"0.378"
"Fc epsilon RI signaling pathway"	"0.367"
"Glycolysis / Gluconeogenesis"	"0.351"
"Renal cell carcinoma"	"0.347"
"Amphetamine addiction"	"0.345"
"Phagosome"	"0.34"
"B cell receptor signaling pathway"	"0.325"
"Adherens junction"	"0.305"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0.302"
"Chemical carcinogenesis"	"0.301"
"PPAR signaling pathway"	"0.292"
"Cellular senescence"	"0.262"
"Pancreatic cancer"	"0.257"
"Necroptosis"	"0.244"
"Pertussis"	"0.238"
"Ribosome biogenesis in eukaryotes"	"0.231"
"RNA degradation"	"0.213"
"ECM-receptor interaction"	"0.16"
"Influenza A"	"0.152"
"Tuberculosis"	"0.106"
"Neuroactive ligand-receptor interaction"	"0.084"
"mRNA surveillance pathway"	"0.069"
"Fc gamma R-mediated phagocytosis"	"0.066"
"Herpes simplex infection"	"0.053"
"Huntington's disease"	"0.006"
"Amoebiasis"	"-0.002"
"Hematopoietic cell lineage"	"-0.012"
"Pyrimidine metabolism"	"-0.036"
"Glucagon signaling pathway"	"-0.061"
"C-type lectin receptor signaling pathway"	"-0.094"
"Toll-like receptor signaling pathway"	"-0.097"
"D-Arginine and D-ornithine metabolism"	"-0.106"
"TNF signaling pathway"	"-0.125"
"Human papillomavirus infection"	"-0.17"
"Lipoic acid metabolism"	"-0.176"
"Biotin metabolism"	"-0.177"
"Valine, leucine and isoleucine biosynthesis"	"-0.202"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.224"
"D-Glutamine and D-glutamate metabolism"	"-0.226"
"Caffeine metabolism"	"-0.23"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.234"
"Vitamin B6 metabolism"	"-0.25"
"Lysosome"	"-0.27"
"Sulfur relay system"	"-0.295"
"Dopaminergic synapse"	"-0.32"
"Natural killer cell mediated cytotoxicity"	"-0.323"
"Synthesis and degradation of ketone bodies"	"-0.331"
"Endocytosis"	"-0.337"
"Taurine and hypotaurine metabolism"	"-0.339"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.341"
"Insulin signaling pathway"	"-0.355"
"Non-homologous end-joining"	"-0.37"
"Parkinson's disease"	"-0.377"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.394"
"Thiamine metabolism"	"-0.395"
"Cell adhesion molecules (CAMs)"	"-0.405"
"Ascorbate and aldarate metabolism"	"-0.418"
"Other glycan degradation"	"-0.425"
"Primary bile acid biosynthesis"	"-0.432"
"One carbon pool by folate"	"-0.439"
"Pantothenate and CoA biosynthesis"	"-0.445"
"Non-alcoholic fatty liver disease (NAFLD)"	"-0.45"
"Arginine biosynthesis"	"-0.453"
"Glycosaminoglycan degradation"	"-0.454"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.471"
"Protein export"	"-0.493"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.495"
"Proximal tubule bicarbonate reclamation"	"-0.495"
"Renin-angiotensin system"	"-0.495"
"Terpenoid backbone biosynthesis"	"-0.498"
"Mismatch repair"	"-0.502"
"Pentose and glucuronate interconversions"	"-0.504"
"Folate biosynthesis"	"-0.505"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.511"
"Collecting duct acid secretion"	"-0.528"
"Glyoxylate and dicarboxylate metabolism"	"-0.542"
"Phototransduction"	"-0.549"
"Mucin type O-glycan biosynthesis"	"-0.556"
"Asthma"	"-0.563"
"RNA transport"	"-0.563"
"Citrate cycle (TCA cycle)"	"-0.567"
"Pentose phosphate pathway"	"-0.575"
"Base excision repair"	"-0.581"
"RNA polymerase"	"-0.581"
"Alzheimer's disease"	"-0.582"
"Autophagy - other"	"-0.584"
"NOD-like receptor signaling pathway"	"-0.584"
"Fructose and mannose metabolism"	"-0.589"
"SNARE interactions in vesicular transport"	"-0.607"
"African trypanosomiasis"	"-0.609"
"Starch and sucrose metabolism"	"-0.609"
"Primary immunodeficiency"	"-0.611"
"Prion diseases"	"-0.614"
"DNA replication"	"-0.616"
"Allograft rejection"	"-0.627"
"Nicotine addiction"	"-0.638"
"Pyruvate metabolism"	"-0.643"
"Ferroptosis"	"-0.644"
"Glycine, serine and threonine metabolism"	"-0.649"
"Tryptophan metabolism"	"-0.654"
"Graft-versus-host disease"	"-0.667"
"Type I diabetes mellitus"	"-0.679"
"Aminoacyl-tRNA biosynthesis"	"-0.68"
"Carbohydrate digestion and absorption"	"-0.69"
"Fatty acid degradation"	"-0.69"
"Type II diabetes mellitus"	"-0.691"
"Proteasome"	"-0.692"
"Cysteine and methionine metabolism"	"-0.694"
"Nucleotide excision repair"	"-0.694"
"Basal transcription factors"	"-0.695"
"Amino sugar and nucleotide sugar metabolism"	"-0.702"
"Malaria"	"-0.715"
"Arginine and proline metabolism"	"-0.716"
"Cocaine addiction"	"-0.726"
"Mineral absorption"	"-0.734"
"Glutathione metabolism"	"-0.739"
"Autoimmune thyroid disease"	"-0.744"
"Staphylococcus aureus infection"	"-0.757"
"Legionellosis"	"-0.766"
"VEGF signaling pathway"	"-0.775"
"Lysine degradation"	"-0.79"
"Regulation of actin cytoskeleton"	"-0.803"
"Synaptic vesicle cycle"	"-0.815"
"Basal cell carcinoma"	"-0.82"
"Inflammatory bowel disease (IBD)"	"-0.822"
"Renin secretion"	"-0.827"
"Cytosolic DNA-sensing pathway"	"-0.828"
"Epithelial cell signaling in Helicobacter pylori infection"	"-0.837"
"Mitophagy - animal"	"-0.837"
"Drug metabolism - other enzymes"	"-0.845"
"RIG-I-like receptor signaling pathway"	"-0.863"
"Bacterial invasion of epithelial cells"	"-0.885"
"Antigen processing and presentation"	"-0.911"
"Cardiac muscle contraction"	"-0.915"
"Complement and coagulation cascades"	"-0.916"
"Hypertrophic cardiomyopathy (HCM)"	"-0.934"
"Serotonergic synapse"	"-1.085"
"Oxidative phosphorylation"	"-1.175"
"Spliceosome"	"-1.178"
"Ribosome"	"-1.182"
"Systemic lupus erythematosus"	"-1.183"
"Ubiquitin mediated proteolysis"	"-1.204"
"Alcoholism"	"-1.397"
"Olfactory transduction"	"-2.107"
