geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+2207+3569+3659+5290+5580+5894+6714+801+808+834+868	95	11	2.4372177055103883	4.513343217197924	2.6522582310173348e-5	7.185208662210598e-4	2207;3569;3659;5290;5580;5894;6714;801;808;834;868	ENSG00000198668;ENSG00000160014;ENSG00000137752;ENSG00000114423;ENSG00000158869;ENSG00000136244;ENSG00000125347;ENSG00000121879;ENSG00000163932;ENSG00000132155;ENSG00000197122
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+2771+2773+2783+2793+2885+3569+5290+54331+5894+59345+6352+6714+801+808+836+842	208	16	5.336224028906956	2.998374864572048	7.262957590592478e-5	0.001750164230689233	2771;2773;2783;2793;2885;3569;5290;54331;5894;59345;6352;6714;801;808;836;842	ENSG00000198668;ENSG00000160014;ENSG00000164305;ENSG00000132906;ENSG00000271503;ENSG00000274233;ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000177885;ENSG00000136244;ENSG00000121879;ENSG00000132155;ENSG00000197122
hsa04926	Relaxin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04926+1284+2771+2773+2783+2793+2885+4322+5290+54331+5894+59345+6714	126	12	3.232520325203252	3.7122736418511066	8.098597312122813e-5	0.001750164230689233	1284;2771;2773;2783;2793;2885;4322;5290;54331;5894;59345;6714	ENSG00000134871;ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000177885;ENSG00000137745;ENSG00000121879;ENSG00000132155;ENSG00000197122
hsa04210	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04210+1075+1508+1509+1512+1520+3002+5290+5894+836+840+842+843	127	12	3.258175248419151	3.6830431407341684	8.749195259216691e-5	0.001750164230689233	1075;1508;1509;1512;1520;3002;5290;5894;836;840;842;843	ENSG00000003400;ENSG00000164305;ENSG00000165806;ENSG00000132906;ENSG00000164733;ENSG00000109861;ENSG00000117984;ENSG00000103811;ENSG00000163131;ENSG00000100453;ENSG00000121879;ENSG00000132155
hsa04668	TNF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04668+1051+2919+3569+3659+4323+5290+6352+7128+836+840+843	108	11	2.7707317073170734	3.970070422535211	8.809551496757884e-5	0.001750164230689233	1051;2919;3569;3659;4323;5290;6352;7128;836;840;843	ENSG00000003400;ENSG00000164305;ENSG00000165806;ENSG00000271503;ENSG00000274233;ENSG00000172216;ENSG00000163739;ENSG00000136244;ENSG00000125347;ENSG00000157227;ENSG00000121879;ENSG00000118503
hsa04725	Cholinergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04725+23533+2534+2771+2773+2783+2793+3717+5290+5294+54331+59345	109	11	2.796386630532972	3.9336477581082825	9.585761662278536e-5	0.0017853481095993773	23533;2534;2771;2773;2783;2793;3717;5290;5294;54331;59345	ENSG00000010810;ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000096968;ENSG00000121879;ENSG00000105851;ENSG00000141506
hsa04664	Fc epsilon RI signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04664+2207+2534+2885+3937+4067+5290+5321+5894	62	8	1.5906052393857273	5.029532030895047	1.6156316417026417e-4	0.002784389329066316	2207;2534;2885;3937;4067;5290;5321;5894	ENSG00000158869;ENSG00000010810;ENSG00000177885;ENSG00000043462;ENSG00000254087;ENSG00000121879;ENSG00000116711;ENSG00000132155
hsa04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?hsa04933+1284+2152+2335+3569+3717+5054+5290+5292+5580+836	97	10	2.488527551942186	4.018440540148105	1.6818459034628752e-4	0.002784389329066316	1284;2152;2335;3569;3717;5054;5290;5292;5580;836	ENSG00000164305;ENSG00000134871;ENSG00000117525;ENSG00000115414;ENSG00000136244;ENSG00000096968;ENSG00000121879;ENSG00000137193;ENSG00000163932;ENSG00000106366
hsa05142	Chagas disease (American trypanosomiasis)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05142+2771+2773+3569+5054+5290+5516+6352+712+714+718	101	10	2.5911472448057813	3.8592943801422397	2.35423408893487e-4	0.003692430307908375	2771;2773;3569;5054;5290;5516;6352;712;714;718	ENSG00000173372;ENSG00000159189;ENSG00000125730;ENSG00000271503;ENSG00000274233;ENSG00000114353;ENSG00000065135;ENSG00000136244;ENSG00000121879;ENSG00000104695;ENSG00000106366
hsa05170	Human immunodeficiency virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05170+200316+2771+2773+2783+2793+5290+54331+5894+59345+60489+801+808+836+842	187	14	4.7974706413730805	2.9182044136476613	2.790764494517983e-4	0.004158239096831795	200316;2771;2773;2783;2793;5290;54331;5894;59345;60489;801;808;836;842	ENSG00000128394;ENSG00000239713;ENSG00000198668;ENSG00000160014;ENSG00000164305;ENSG00000132906;ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000121879;ENSG00000132155
hsa04915	Estrogen signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04915+1509+2771+2773+2885+3303+5290+5580+5894+6714+801+808	124	11	3.1812104787714546	3.457803271240345	3.0405504506858527e-4	0.004314685877639924	1509;2771;2773;2885;3303;5290;5580;5894;6714;801;808	ENSG00000198668;ENSG00000160014;ENSG00000117984;ENSG00000114353;ENSG00000065135;ENSG00000177885;ENSG00000204389;ENSG00000215328;ENSG00000234475;ENSG00000235941;ENSG00000237724;ENSG00000121879;ENSG00000163932;ENSG00000132155;ENSG00000197122
hsa04072	Phospholipase D signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04072+1608+160851+2207+23533+2534+2885+5155+5290+5294+5321+5894	130	11	3.3351400180668476	3.2982123510292523	4.581466503683629e-4	0.0062058046277169154	1608;160851;2207;23533;2534;2885;5155;5290;5294;5321;5894	ENSG00000058866;ENSG00000102780;ENSG00000158869;ENSG00000010810;ENSG00000177885;ENSG00000100311;ENSG00000121879;ENSG00000105851;ENSG00000141506;ENSG00000116711;ENSG00000132155
hsa04640	Hematopoietic cell lineage	http://www.kegg.jp/kegg-bin/show_pathway?hsa04640+1378+1380+1604+2811+2815+3569+3684+948+966	93	9	2.385907859078591	3.7721490231712855	5.755455050122649e-4	0.007146356687235622	1378;1380;1604;2811;2815;3569;3684;948;966	ENSG00000135218;ENSG00000196352;ENSG00000085063;ENSG00000203710;ENSG00000117322;ENSG00000185245;ENSG00000169704;ENSG00000136244;ENSG00000169896
hsa04726	Serotonergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04726+2771+2773+2783+2793+5321+54331+5894+59345+836	93	9	2.385907859078591	3.7721490231712855	5.755455050122649e-4	0.007146356687235622	2771;2773;2783;2793;5321;54331;5894;59345;836	ENSG00000164305;ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000116711;ENSG00000132155
hsa04660	T cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04660+10125+2534+2885+3932+3937+5290+5894+868+959	97	9	2.488527551942186	3.6165964861332944	7.840571858301892e-4	0.009345961655095856	10125;2534;2885;3932;3937;5290;5894;868;959	ENSG00000114423;ENSG00000102245;ENSG00000010810;ENSG00000177885;ENSG00000182866;ENSG00000043462;ENSG00000121879;ENSG00000132155;ENSG00000172575
hsa05231	Choline metabolism in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05231+1608+160851+2885+5155+5290+5321+5894+7454	83	8	2.1293586269196028	3.7569998303071435	0.0011982165839032888	0.013733405461660771	1608;160851;2885;5155;5290;5321;5894;7454	ENSG00000058866;ENSG00000102780;ENSG00000177885;ENSG00000100311;ENSG00000121879;ENSG00000116711;ENSG00000132155;ENSG00000015285
hsa05164	Influenza A	http://www.kegg.jp/kegg-bin/show_pathway?hsa05164+3303+3569+3665+3717+5290+5340+5646+5894+6352+834+842	149	11	3.8225835591689252	2.877634937139616	0.0014345618074207422	0.015833311800421523	3303;3569;3665;3717;5290;5340;5646;5894;6352;834;842	ENSG00000137752;ENSG00000132906;ENSG00000271503;ENSG00000274233;ENSG00000204389;ENSG00000215328;ENSG00000234475;ENSG00000235941;ENSG00000237724;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000096968;ENSG00000121879;ENSG00000122194;ENSG00000010438;ENSG00000132155
hsa04912	GnRH signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04912+2885+4323+5321+5580+5894+6714+801+808	86	8	2.2063233965672993	3.625941696691778	0.0015111259305637947	0.016082697403857527	2885;4323;5321;5580;5894;6714;801;808	ENSG00000198668;ENSG00000160014;ENSG00000177885;ENSG00000157227;ENSG00000116711;ENSG00000163932;ENSG00000132155;ENSG00000197122
hsa04730	Long-term depression	http://www.kegg.jp/kegg-bin/show_pathway?hsa04730+2771+2773+4067+5321+5516+5894	52	6	1.334056007226739	4.497562296858072	0.00197650080033851	0.02031024960347848	2771;2773;4067;5321;5516;5894	ENSG00000114353;ENSG00000065135;ENSG00000254087;ENSG00000116711;ENSG00000104695;ENSG00000132155
hsa05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05145+23533+2771+2773+3303+3717+5294+836+842+959	111	9	2.84769647696477	3.1604491815759417	0.00204663844701769	0.02032994190704239	23533;2771;2773;3303;3717;5294;836;842;959	ENSG00000164305;ENSG00000132906;ENSG00000102245;ENSG00000114353;ENSG00000065135;ENSG00000204389;ENSG00000215328;ENSG00000234475;ENSG00000235941;ENSG00000237724;ENSG00000096968;ENSG00000105851;ENSG00000141506
hsa04713	Circadian entrainment	http://www.kegg.jp/kegg-bin/show_pathway?hsa04713+2771+2773+2783+2793+54331+59345+801+808	92	8	2.360252935862692	3.3894672382118802	0.0023301469882218706	0.02169949382781617	2771;2773;2783;2793;54331;59345;801;808	ENSG00000198668;ENSG00000160014;ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083
hsa05146	Amoebiasis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05146+1284+2335+2919+3569+3684+5290+735+836	92	8	2.360252935862692	3.3894672382118802	0.0023301469882218706	0.02169949382781617	1284;2335;2919;3569;3684;5290;735;836	ENSG00000113600;ENSG00000164305;ENSG00000134871;ENSG00000163739;ENSG00000115414;ENSG00000136244;ENSG00000169896;ENSG00000121879
hsa04650	Natural killer cell mediated cytotoxicity	http://www.kegg.jp/kegg-bin/show_pathway?hsa04650+2207+2534+2885+3002+3932+3937+5290+5894+836	116	9	2.9759710930442638	3.024222923749393	0.0027711527711147266	0.0242883389938879	2207;2534;2885;3002;3932;3937;5290;5894;836	ENSG00000164305;ENSG00000158869;ENSG00000010810;ENSG00000177885;ENSG00000100453;ENSG00000182866;ENSG00000043462;ENSG00000121879;ENSG00000132155
hsa04722	Neurotrophin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04722+10019+11108+2885+5290+5580+5663+5894+801+808	116	9	2.9759710930442638	3.024222923749393	0.0027711527711147266	0.0242883389938879	10019;11108;2885;5290;5580;5663;5894;801;808	ENSG00000198668;ENSG00000160014;ENSG00000177885;ENSG00000121879;ENSG00000110851;ENSG00000163932;ENSG00000080815;ENSG00000132155;ENSG00000111252
hsa05162	Measles	http://www.kegg.jp/kegg-bin/show_pathway?hsa05162+2534+3303+3569+3665+3717+4179+5290+7128+868	117	9	3.0016260162601625	2.998374864572048	0.0029378529026642397	0.025013718999826955	2534;3303;3569;3665;3717;4179;5290;7128;868	ENSG00000114423;ENSG00000117335;ENSG00000010810;ENSG00000204389;ENSG00000215328;ENSG00000234475;ENSG00000235941;ENSG00000237724;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000096968;ENSG00000121879;ENSG00000118503
hsa04979	Cholesterol metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa04979+255738+337+341+4035+948	40	5	1.0261969286359531	4.872359154929577	0.0033073993415106973	0.02658304384213228	255738;337;341;4035;948	ENSG00000110244;ENSG00000130208;ENSG00000135218;ENSG00000123384;ENSG00000169174
hsa04621	NOD-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04621+1508+2919+3569+3665+5580+6352+7128+834+837+838	142	10	3.642999096657633	2.744991073199762	0.00332991187304299	0.02658304384213228	1508;2919;3569;3665;5580;6352;7128;834;837;838	ENSG00000137752;ENSG00000196954;ENSG00000137757;ENSG00000271503;ENSG00000274233;ENSG00000164733;ENSG00000163739;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000163932;ENSG00000118503
hsa04727	GABAergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04727+2771+2773+2783+2793+54331+59345+6714	77	7	1.9754290876242095	3.5435339308578744	0.003389784114097405	0.02658304384213228	2771;2773;2783;2793;54331;59345;6714	ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000197122
hsa01521	EGFR tyrosine kinase inhibitor resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01521+2885+3569+3717+5155+5290+5894+6714	78	7	2.0010840108401085	3.4981040086673887	0.003645780533585774	0.027857502538681043	2885;3569;3717;5155;5290;5894;6714	ENSG00000177885;ENSG00000136244;ENSG00000096968;ENSG00000100311;ENSG00000121879;ENSG00000132155;ENSG00000197122
hsa04015	Rap1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04015+2771+2773+3684+3937+5155+5216+5290+5894+6714+801+808+9732	196	12	5.02836495031617	2.386461626904283	0.0042590850528725355	0.03153589928519223	2771;2773;3684;3937;5155;5216;5290;5894;6714;801;808;9732	ENSG00000198668;ENSG00000160014;ENSG00000128512;ENSG00000114353;ENSG00000065135;ENSG00000169896;ENSG00000043462;ENSG00000100311;ENSG00000108518;ENSG00000121879;ENSG00000132155;ENSG00000197122
hsa04728	Dopaminergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04728+2771+2773+2783+2793+54331+5516+59345+801+808	124	9	3.1812104787714546	2.829111767378464	0.0043388317808485954	0.03153589928519223	2771;2773;2783;2793;54331;5516;59345;801;808	ENSG00000198668;ENSG00000160014;ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000104695
hsa04071	Sphingolipid signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04071+1509+2207+2534+2771+2773+5290+5516+5894	103	8	2.642457091237579	3.027485300150417	0.004701023763720835	0.03335488289497164	1509;2207;2534;2771;2773;5290;5516;5894	ENSG00000117984;ENSG00000158869;ENSG00000010810;ENSG00000114353;ENSG00000065135;ENSG00000121879;ENSG00000104695;ENSG00000132155
hsa04657	IL-17 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04657+1051+2919+3569+4322+6280+7128+836	84	7	2.1550135501355014	3.248239436619718	0.005503863684096277	0.03754560762786383	1051;2919;3569;4322;6280;7128;836	ENSG00000164305;ENSG00000172216;ENSG00000163739;ENSG00000136244;ENSG00000137745;ENSG00000163220;ENSG00000118503
hsa05144	Malaria	http://www.kegg.jp/kegg-bin/show_pathway?hsa05144+1378+3569+4035+948+959	45	5	1.1544715447154472	4.330985915492957	0.005543646763845667	0.03754560762786383	1378;3569;4035;948;959	ENSG00000135218;ENSG00000102245;ENSG00000203710;ENSG00000136244;ENSG00000123384
hsa05200	Pathways in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05200+10125+1284+2335+2771+2773+2783+2793+2885+3569+3717+4855+5155+5290+5292+54331+5894+59345+801+808+836+840+842	487	22	12.493947606142727	1.7608525898718803	0.005930794641415105	0.03927504006981558	10125;1284;2335;2771;2773;2783;2793;2885;3569;3717;4855;5155;5290;5292;54331;5894;59345;801;808;836;840;842	ENSG00000198668;ENSG00000160014;ENSG00000164305;ENSG00000165806;ENSG00000132906;ENSG00000134871;ENSG00000115414;ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000177885;ENSG00000136244;ENSG00000096968;ENSG00000204301;ENSG00000206312;ENSG00000223355;ENSG00000232339;ENSG00000234876;ENSG00000235396;ENSG00000238196;ENSG00000100311;ENSG00000121879;ENSG00000137193;ENSG00000132155;ENSG00000172575
hsa04921	Oxytocin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04921+23533+2771+2773+5294+5321+5894+6714+801+808	132	9	3.386449864498645	2.657650448143406	0.006527819176070482	0.040863736675871655	23533;2771;2773;5294;5321;5894;6714;801;808	ENSG00000198668;ENSG00000160014;ENSG00000114353;ENSG00000065135;ENSG00000105851;ENSG00000141506;ENSG00000116711;ENSG00000132155;ENSG00000197122
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+2885+3569+3665+5290+5894+6714+836+842+843	132	9	3.386449864498645	2.657650448143406	0.006527819176070482	0.040863736675871655	2885;3569;3665;5290;5894;6714;836;842;843	ENSG00000003400;ENSG00000164305;ENSG00000132906;ENSG00000177885;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000121879;ENSG00000132155;ENSG00000197122
hsa05221	Acute myeloid leukemia	http://www.kegg.jp/kegg-bin/show_pathway?hsa05221+1848+2885+3684+5290+5292+5894	66	6	1.6932249322493225	3.5435339308578744	0.006582078390744428	0.040863736675871655	1848;2885;3684;5290;5292;5894	ENSG00000139318;ENSG00000177885;ENSG00000169896;ENSG00000121879;ENSG00000137193;ENSG00000132155
hsa04014	Ras signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04014+10125+2783+2793+2885+5155+5290+5321+54331+5894+59345+801+808	208	12	5.336224028906956	2.248781148429036	0.0068188117424869965	0.04146950814818622	10125;2783;2793;2885;5155;5290;5321;54331;5894;59345;801;808	ENSG00000198668;ENSG00000160014;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000177885;ENSG00000100311;ENSG00000121879;ENSG00000116711;ENSG00000132155;ENSG00000172575
hsa04142	Lysosome	http://www.kegg.jp/kegg-bin/show_pathway?hsa04142+1075+1508+1509+1512+1520+3920+5641	88	7	2.2576332429990966	3.1005921895006403	0.00708798595329263	0.042244396281624075	1075;1508;1509;1512;1520;3920;5641	ENSG00000164733;ENSG00000109861;ENSG00000117984;ENSG00000103811;ENSG00000163131;ENSG00000005893;ENSG00000100600
hsa05214	Glioma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05214+2885+5155+5290+5894+801+808	69	6	1.770189701897019	3.38946723821188	0.008158067534483227	0.047668708338745126	2885;5155;5290;5894;801;808	ENSG00000198668;ENSG00000160014;ENSG00000177885;ENSG00000100311;ENSG00000121879;ENSG00000132155
hsa05034	Alcoholism	http://www.kegg.jp/kegg-bin/show_pathway?hsa05034+2771+2773+2783+2793+2885+54331+5894+59345+801+808	162	10	4.15609756097561	2.4061032863849765	0.00839234442330794	0.048094589195110886	2771;2773;2783;2793;2885;54331;5894;59345;801;808	ENSG00000198668;ENSG00000160014;ENSG00000114353;ENSG00000065135;ENSG00000172354;ENSG00000114450;ENSG00000186469;ENSG00000167083;ENSG00000177885;ENSG00000132155
hsa04917	Prolactin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04917+2885+3659+3717+5290+5894+6714	70	6	1.7958446251129179	3.341046277665996	0.008739060604268434	0.04913660490701874	2885;3659;3717;5290;5894;6714	ENSG00000177885;ENSG00000125347;ENSG00000096968;ENSG00000121879;ENSG00000132155;ENSG00000197122
