"Pathway"	"Z-score"
"Type II diabetes mellitus - Homo sapiens (human)"	"10.422"
"Cushing,s syndrome - Homo sapiens (human)"	"10.196"
"Thyroid cancer - Homo sapiens (human)"	"10.129"
"HIF-1 signaling pathway - Homo sapiens (human)"	"10.093"
"Axon guidance - Homo sapiens (human)"	"10.011"
"Chemokine signaling pathway - Homo sapiens (human)"	"9.868"
"Amoebiasis - Homo sapiens (human)"	"9.842"
"Platelet activation - Homo sapiens (human)"	"9.8"
"Rap1 signaling pathway - Homo sapiens (human)"	"9.787"
"GnRH signaling pathway - Homo sapiens (human)"	"9.684"
"Cytokine-cytokine receptor interaction - Homo sapiens (human)"	"9.642"
"Regulation of actin cytoskeleton - Homo sapiens (human)"	"9.638"
"Alzheimer,s disease - Homo sapiens (human)"	"9.502"
"Salmonella infection - Homo sapiens (human)"	"9.427"
"Hippo signaling pathway - Homo sapiens (human)"	"9.409"
"Th1 and Th2 cell differentiation - Homo sapiens (human)"	"9.253"
"cGMP-PKG signaling pathway - Homo sapiens (human)"	"9.209"
"Fc gamma R-mediated phagocytosis - Homo sapiens (human)"	"8.85"
"Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"	"8.79"
"Leukocyte transendothelial migration - Homo sapiens (human)"	"8.652"
"Longevity regulating pathway - Homo sapiens (human)"	"8.591"
