geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa04218	Cellular senescence	http://www.kegg.jp/kegg-bin/show_pathway?hsa04218+1026+1029+1030+1647+2309+3265+3552+4193+5883+5925+677+7040+7157+894+896	152	15	3.2953929539295395	4.551809210526316	7.528155621105981e-7	2.0394457955359837e-5	1026;1029;1030;1647;2309;3265;3552;4193;5883;5925;677;7040;7157;894;896	ENSG00000118971;ENSG00000112576;ENSG00000124762;ENSG00000147889;ENSG00000147883;ENSG00000118689;ENSG00000116717;ENSG00000174775;ENSG00000276536;ENSG00000115008;ENSG00000135679;ENSG00000172613;ENSG00000139687;ENSG00000105329;ENSG00000141510;ENSG00000185650
hsa05216	Thyroid cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05216+1026+1643+1647+3265+578+581+6256+7157	37	8	0.8021680216802168	9.972972972972972	8.814181542415866e-7	2.1888550830332733e-5	1026;1643;1647;3265;578;581;6256;7157	ENSG00000030110;ENSG00000087088;ENSG00000124762;ENSG00000134574;ENSG00000116717;ENSG00000174775;ENSG00000276536;ENSG00000186350;ENSG00000141510
hsa05202	Transcriptional misregulation in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05202+1026+1050+1643+1647+1649+26471+4193+5154+578+581+6256+6667+7157+7704+894	174	15	3.772357723577236	3.976293103448276	4.202500469063786e-6	9.08413428983528e-5	1026;1050;1643;1647;1649;26471;4193;5154;578;581;6256;6667;7157;7704;894	ENSG00000030110;ENSG00000087088;ENSG00000118971;ENSG00000124762;ENSG00000245848;ENSG00000134574;ENSG00000175197;ENSG00000116717;ENSG00000135679;ENSG00000176046;ENSG00000197461;ENSG00000186350;ENSG00000185591;ENSG00000141510;ENSG00000109906
hsa05222	Small cell lung cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05222+1026+1030+1643+1647+317+578+581+5925+6256+7157+9618	93	11	2.016260162601626	5.455645161290323	4.267714095895769e-6	9.08413428983528e-5	1026;1030;1643;1647;317;578;581;5925;6256;7157;9618	ENSG00000120868;ENSG00000030110;ENSG00000087088;ENSG00000124762;ENSG00000147883;ENSG00000134574;ENSG00000116717;ENSG00000139687;ENSG00000186350;ENSG00000141510;ENSG00000076604
hsa01524	Platinum drug resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01524+1026+1029+317+355+4193+5429+578+581+7157	61	9	1.3224932249322494	6.8053278688524586	5.264533489701684e-6	1.0458873199540679e-4	1026;1029;317;355;4193;5429;578;581;7157	ENSG00000120868;ENSG00000030110;ENSG00000087088;ENSG00000124762;ENSG00000147889;ENSG00000026103;ENSG00000135679;ENSG00000170734;ENSG00000141510
hsa04110	Cell cycle	http://www.kegg.jp/kegg-bin/show_pathway?hsa04110+1026+1029+1030+1647+2810+4193+5111+5925+7040+7157+894+896	115	12	2.4932249322493223	4.8130434782608695	5.81167052704501e-6	1.082423635662133e-4	1026;1029;1030;1647;2810;4193;5111;5925;7040;7157;894;896	ENSG00000118971;ENSG00000112576;ENSG00000124762;ENSG00000147889;ENSG00000147883;ENSG00000116717;ENSG00000135679;ENSG00000132646;ENSG00000139687;ENSG00000175793;ENSG00000105329;ENSG00000141510
hsa05224	Breast cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05224+1026+1643+1647+2353+3265+3714+3725+4851+578+581+5925+6667+7157	137	13	2.970189701897019	4.376824817518248	6.738664742877987e-6	1.1812482902221413e-4	1026;1643;1647;2353;3265;3714;3725;4851;578;581;5925;6667;7157	ENSG00000030110;ENSG00000087088;ENSG00000124762;ENSG00000134574;ENSG00000170345;ENSG00000116717;ENSG00000174775;ENSG00000276536;ENSG00000184916;ENSG00000177606;ENSG00000148400;ENSG00000139687;ENSG00000185591;ENSG00000141510
hsa05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05169+1026+1643+1647+317+355+3654+3725+4193+578+581+5925+6890+7157+894+896	184	15	3.989159891598916	3.760190217391304	8.382391189609706e-6	1.3877514302798293e-4	1026;1643;1647;317;355;3654;3725;4193;578;581;5925;6890;7157;894;896	ENSG00000120868;ENSG00000030110;ENSG00000087088;ENSG00000118971;ENSG00000112576;ENSG00000124762;ENSG00000134574;ENSG00000026103;ENSG00000116717;ENSG00000184216;ENSG00000177606;ENSG00000135679;ENSG00000139687;ENSG00000168394;ENSG00000206297;ENSG00000224212;ENSG00000224748;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000232367;ENSG00000141510
hsa05219	Bladder cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05219+1026+1029+1839+3265+4193+5925+7157	38	7	0.8238482384823849	8.49671052631579	1.3654614816616117e-5	2.1416185343955805e-4	1026;1029;1839;3265;4193;5925;7157	ENSG00000124762;ENSG00000147889;ENSG00000113070;ENSG00000174775;ENSG00000276536;ENSG00000135679;ENSG00000139687;ENSG00000141510
hsa04210	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04210+1509+1647+1649+2353+317+3265+355+3725+578+581+7157+8722	127	12	2.7533875338753386	4.358267716535433	1.626997172454736e-5	2.4242257869575568e-4	1509;1647;1649;2353;317;3265;355;3725;578;581;7157;8722	ENSG00000120868;ENSG00000030110;ENSG00000087088;ENSG00000117984;ENSG00000174080;ENSG00000175197;ENSG00000026103;ENSG00000170345;ENSG00000116717;ENSG00000174775;ENSG00000276536;ENSG00000177606;ENSG00000141510
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+1026+1643+2353+317+3265+355+3725+5111+581+5925+7040+7157	132	12	2.861788617886179	4.193181818181818	2.409834202898864e-5	3.41966948792315e-4	1026;1643;2353;317;3265;355;3725;5111;581;5925;7040;7157	ENSG00000120868;ENSG00000087088;ENSG00000124762;ENSG00000134574;ENSG00000026103;ENSG00000170345;ENSG00000174775;ENSG00000276536;ENSG00000177606;ENSG00000132646;ENSG00000139687;ENSG00000105329;ENSG00000141510
hsa05213	Endometrial cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05213+1026+1643+1647+2309+3265+578+581+7157	58	8	1.2574525745257452	6.362068965517242	2.991236616500803e-5	4.0517659623510874e-4	1026;1643;1647;2309;3265;578;581;7157	ENSG00000030110;ENSG00000087088;ENSG00000124762;ENSG00000134574;ENSG00000118689;ENSG00000116717;ENSG00000174775;ENSG00000276536;ENSG00000141510
hsa04216	Ferroptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04216+23657+3162+55240+6303+6520+7157	31	6	0.6720867208672087	8.92741935483871	4.3291737743422765e-5	5.609103411973906e-4	23657;3162;55240;6303;6520;7157	ENSG00000100292;ENSG00000130066;ENSG00000168003;ENSG00000151012;ENSG00000115107;ENSG00000141510
hsa05225	Hepatocellular carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05225+1026+1029+1643+1647+3162+3265+578+581+5925+7039+7040+7157	146	12	3.165311653116531	3.791095890410959	6.578347108276983e-5	8.168114326110587e-4	1026;1029;1643;1647;3162;3265;578;581;5925;7039;7040;7157	ENSG00000030110;ENSG00000087088;ENSG00000124762;ENSG00000147889;ENSG00000134574;ENSG00000116717;ENSG00000100292;ENSG00000174775;ENSG00000276536;ENSG00000139687;ENSG00000163235;ENSG00000105329;ENSG00000141510
hsa04068	FoxO signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04068+1026+1030+10769+1263+1647+2309+3265+4193+5564+7040+894	125	11	2.710027100271003	4.059	7.231090443304833e-5	8.61945980841936e-4	1026;1030;10769;1263;1647;2309;3265;4193;5564;7040;894	ENSG00000118971;ENSG00000124762;ENSG00000147883;ENSG00000118689;ENSG00000116717;ENSG00000174775;ENSG00000276536;ENSG00000135679;ENSG00000145632;ENSG00000173846;ENSG00000111725;ENSG00000105329
hsa05217	Basal cell carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05217+1026+1643+1647+578+581+650+7157	55	7	1.1924119241192412	5.870454545454545	1.6184364768845327e-4	0.0018549771927368875	1026;1643;1647;578;581;650;7157	ENSG00000030110;ENSG00000087088;ENSG00000125845;ENSG00000124762;ENSG00000134574;ENSG00000116717;ENSG00000141510
hsa05226	Gastric cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05226+1026+1030+1643+1647+3265+578+581+5925+6256+7040+7157	138	11	2.991869918699187	3.676630434782609	1.7688237097956971e-4	0.001952257279700436	1026;1030;1643;1647;3265;578;581;5925;6256;7040;7157	ENSG00000030110;ENSG00000087088;ENSG00000124762;ENSG00000147883;ENSG00000134574;ENSG00000116717;ENSG00000174775;ENSG00000276536;ENSG00000139687;ENSG00000186350;ENSG00000105329;ENSG00000141510
hsa05166	Human T-cell leukemia virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05166+1026+1029+1030+2353+3265+3725+467+5111+5154+581+5925+7040+7157+894+896	242	15	5.246612466124661	2.8589876033057853	2.0425143607472052e-4	0.0021738188553666682	1026;1029;1030;2353;3265;3725;467;5111;5154;581;5925;7040;7157;894;896	ENSG00000162772;ENSG00000087088;ENSG00000118971;ENSG00000112576;ENSG00000124762;ENSG00000147889;ENSG00000147883;ENSG00000170345;ENSG00000174775;ENSG00000276536;ENSG00000177606;ENSG00000132646;ENSG00000197461;ENSG00000139687;ENSG00000105329;ENSG00000141510
hsa05203	Viral carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05203+1026+1029+1030+3265+3725+4193+578+581+5925+7157+8841+894+896	190	13	4.119241192411924	3.155921052631579	2.1209037777525364e-4	0.002179411468173296	1026;1029;1030;3265;3725;4193;578;581;5925;7157;8841;894;896	ENSG00000030110;ENSG00000087088;ENSG00000118971;ENSG00000112576;ENSG00000124762;ENSG00000147889;ENSG00000147883;ENSG00000171720;ENSG00000174775;ENSG00000276536;ENSG00000177606;ENSG00000135679;ENSG00000139687;ENSG00000141510
hsa04010	MAPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04010+1647+1649+1969+2353+2872+3265+355+3552+3654+3725+5154+7039+7040+7157+7867	277	15	6.005420054200542	2.4977436823104693	8.637581547549233e-4	0.008579997670565572	1647;1649;1969;2353;2872;3265;355;3552;3654;3725;5154;7039;7040;7157;7867	ENSG00000175197;ENSG00000142627;ENSG00000026103;ENSG00000170345;ENSG00000116717;ENSG00000174775;ENSG00000276536;ENSG00000115008;ENSG00000184216;ENSG00000177606;ENSG00000114738;ENSG00000099875;ENSG00000197461;ENSG00000163235;ENSG00000105329;ENSG00000141510
hsa04932	Non-alcoholic fatty liver disease (NAFLD)	http://www.kegg.jp/kegg-bin/show_pathway?hsa04932+1050+1649+355+3552+3725+5564+581+6256+7040	128	9	2.7750677506775068	3.2431640625	0.0017140352055582397	0.016476854556656626	1050;1649;355;3552;3725;5564;581;6256;7040	ENSG00000087088;ENSG00000245848;ENSG00000175197;ENSG00000026103;ENSG00000115008;ENSG00000177606;ENSG00000111725;ENSG00000186350;ENSG00000105329
hsa05231	Choline metabolism in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05231+1606+2353+3265+3725+5154+5900+6667	83	7	1.7994579945799458	3.890060240963855	0.0020081163136158597	0.018700583170547694	1606;2353;3265;3725;5154;5900;6667	ENSG00000065357;ENSG00000170345;ENSG00000174775;ENSG00000276536;ENSG00000177606;ENSG00000197461;ENSG00000160271;ENSG00000185591
hsa05215	Prostate cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05215+1026+3265+4193+5154+5925+7039+7157	94	7	2.037940379403794	3.434840425531915	0.004070972888837954	0.03676211881435486	1026;3265;4193;5154;5925;7039;7157	ENSG00000124762;ENSG00000174775;ENSG00000276536;ENSG00000135679;ENSG00000197461;ENSG00000139687;ENSG00000163235;ENSG00000141510
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+1026+1029+3265+355+4193+578+581+5925+6667+6890+7157	208	11	4.509485094850948	2.4393028846153846	0.00517212530936717	0.04454405261795279	1026;1029;3265;355;4193;578;581;5925;6667;6890;7157	ENSG00000030110;ENSG00000087088;ENSG00000124762;ENSG00000147889;ENSG00000026103;ENSG00000174775;ENSG00000276536;ENSG00000135679;ENSG00000139687;ENSG00000185591;ENSG00000168394;ENSG00000206297;ENSG00000224212;ENSG00000224748;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000232367;ENSG00000141510
hsa04915	Estrogen signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04915+1509+1839+2353+3265+3725+3872+6667+7039	124	8	2.6883468834688347	2.9758064516129035	0.005231684032309891	0.04454405261795279	1509;1839;2353;3265;3725;3872;6667;7039	ENSG00000117984;ENSG00000170345;ENSG00000113070;ENSG00000174775;ENSG00000276536;ENSG00000177606;ENSG00000128422;ENSG00000185591;ENSG00000163235
