"GO.ID"	"GO.Term"	"zscore"
"GO:0070888"	"E-box binding"	"2.792"
"GO:0003707"	"steroid hormone receptor activity"	"2.719"
"GO:0004402"	"histone acetyltransferase activity"	"2.698"
"GO:0048365"	"Rac GTPase binding"	"2.684"
"GO:0005080"	"protein kinase C binding"	"2.672"
"GO:0005102"	"receptor binding"	"2.567"
"GO:0030971"	"receptor tyrosine kinase binding"	"2.566"
"GO:0097110"	"scaffold protein binding"	"2.488"
"GO:0005507"	"copper ion binding"	"2.474"
"GO:0019003"	"GDP binding"	"2.434"
"GO:0008144"	"drug binding"	"2.405"
"GO:0001664"	"G-protein coupled receptor binding"	"2.384"
"GO:0061630"	"ubiquitin protein ligase activity"	"2.36"
"GO:0032947"	"protein complex scaffold"	"2.351"
"GO:0008237"	"metallopeptidase activity"	"2.347"
"GO:0031072"	"heat shock protein binding"	"2.347"
"GO:0038023"	"signaling receptor activity"	"2.334"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"2.304"
"GO:0002039"	"p53 binding"	"2.259"
"GO:0031490"	"chromatin DNA binding"	"2.165"
"GO:0044877"	"macromolecular complex binding"	"2.125"
"GO:0004672"	"protein kinase activity"	"2.12"
"GO:0003705"	"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"	"2.095"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"2.083"
"GO:0003730"	"mRNA 3'-UTR binding"	"2.079"
"GO:0019904"	"protein domain specific binding"	"2.041"
"GO:0030674"	"protein binding, bridging"	"1.96"
"GO:0036459"	"thiol-dependent ubiquitinyl hydrolase activity"	"1.831"
"GO:0019900"	"kinase binding"	"1.772"
"GO:0004842"	"ubiquitin-protein transferase activity"	"1.76"
"GO:0002020"	"protease binding"	"1.708"
"GO:0045296"	"cadherin binding"	"1.677"
"GO:0051087"	"chaperone binding"	"1.677"
"GO:0005543"	"phospholipid binding"	"1.672"
"GO:0003677"	"DNA binding"	"1.667"
"GO:0004222"	"metalloendopeptidase activity"	"1.635"
"GO:0005178"	"integrin binding"	"1.461"
"GO:0044325"	"ion channel binding"	"1.443"
"GO:0042393"	"histone binding"	"1.418"
"GO:0017124"	"SH3 domain binding"	"1.374"
"GO:0008289"	"lipid binding"	"1.218"
"GO:0042802"	"identical protein binding"	"1.211"
"GO:0008201"	"heparin binding"	"1.13"
"GO:0005125"	"cytokine activity"	"1.039"
"GO:0008022"	"protein C-terminus binding"	"0.939"
"GO:0004888"	"transmembrane signaling receptor activity"	"0.936"
"GO:0005198"	"structural molecule activity"	"0.843"
"GO:0000287"	"magnesium ion binding"	"0.805"
"GO:0003924"	"GTPase activity"	"0.435"
"GO:0004674"	"protein serine/threonine kinase activity"	"0.23"
"GO:0005525"	"GTP binding"	"0.21"
"GO:0008270"	"zinc ion binding"	"0.208"
"GO:0042803"	"protein homodimerization activity"	"0.146"
"GO:0003674"	"molecular_function"	"-0.415"
"GO:0003723"	"RNA binding"	"-0.59"
"GO:0005524"	"ATP binding"	"-0.718"
"GO:0046872"	"metal ion binding"	"-1.402"
