"ID"	"Pathway"	"Z-score"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"4.282"
"hsa04150"	"mTOR signaling pathway"	"4.259"
"hsa04920"	"Adipocytokine signaling pathway"	"4.24"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"3.839"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"3.573"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"3.486"
"hsa05168"	"Herpes simplex infection"	"3.453"
"hsa04657"	"IL-17 signaling pathway"	"3.414"
"hsa04211"	"Longevity regulating pathway"	"3.374"
"hsa04114"	"Oocyte meiosis"	"3.247"
"hsa00592"	"alpha-Linolenic acid metabolism"	"3.203"
"hsa05223"	"Non-small cell lung cancer"	"3.101"
"hsa04137"	"Mitophagy - animal"	"3.056"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"2.823"
"hsa04931"	"Insulin resistance"	"2.65"
"hsa05218"	"Melanoma"	"2.602"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"2.527"
"hsa04630"	"Jak-STAT signaling pathway"	"2.521"
"hsa03450"	"Non-homologous end-joining"	"2.282"
"hsa00590"	"Arachidonic acid metabolism"	"2.211"
"hsa05131"	"Shigellosis"	"2.162"
"hsa00310"	"Lysine degradation"	"2.118"
"hsa04392"	"Hippo signaling pathway - multiple species"	"2.108"
"hsa04668"	"TNF signaling pathway"	"2.096"
"hsa00430"	"Taurine and hypotaurine metabolism"	"2.049"
"hsa00565"	"Ether lipid metabolism"	"2.01"
"hsa00450"	"Selenocompound metabolism"	"1.906"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"1.815"
"hsa04917"	"Prolactin signaling pathway"	"1.813"
"hsa04066"	"HIF-1 signaling pathway"	"1.717"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"1.68"
"hsa04380"	"Osteoclast differentiation"	"1.645"
"hsa04215"	"Apoptosis - multiple species"	"1.572"
"hsa04371"	"Apelin signaling pathway"	"1.55"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"1.55"
"hsa04722"	"Neurotrophin signaling pathway"	"1.527"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"1.522"
"hsa04151"	"PI3K-Akt signaling pathway"	"1.482"
"hsa00910"	"Nitrogen metabolism"	"1.476"
"hsa05140"	"Leishmaniasis"	"1.409"
"hsa04978"	"Mineral absorption"	"1.38"
"hsa05211"	"Renal cell carcinoma"	"1.363"
"hsa00600"	"Sphingolipid metabolism"	"1.337"
"hsa00790"	"Folate biosynthesis"	"1.293"
"hsa04122"	"Sulfur relay system"	"1.272"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"1.236"
"hsa05162"	"Measles"	"1.22"
"hsa04210"	"Apoptosis"	"1.189"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"1.157"
"hsa00510"	"N-Glycan biosynthesis"	"1.1"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"1.074"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"1.071"
"hsa00531"	"Glycosaminoglycan degradation"	"1.017"
"hsa03410"	"Base excision repair"	"1.008"
"hsa04625"	"C-type lectin receptor signaling pathway"	"1.001"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"0.985"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"0.977"
"hsa04714"	"Thermogenesis"	"0.94"
"hsa04152"	"AMPK signaling pathway"	"0.922"
"hsa04010"	"MAPK signaling pathway"	"0.867"
"hsa05160"	"Hepatitis C"	"0.835"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.833"
"hsa00740"	"Riboflavin metabolism"	"0.824"
"hsa04927"	"Cortisol synthesis and secretion"	"0.811"
"hsa00750"	"Vitamin B6 metabolism"	"0.807"
"hsa04064"	"NF-kappa B signaling pathway"	"0.75"
"hsa04620"	"Toll-like receptor signaling pathway"	"0.735"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"0.728"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"0.718"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.676"
"hsa03320"	"PPAR signaling pathway"	"0.626"
"hsa04918"	"Thyroid hormone synthesis"	"0.594"
"hsa03440"	"Homologous recombination"	"0.59"
"hsa05214"	"Glioma"	"0.581"
"hsa04662"	"B cell receptor signaling pathway"	"0.56"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"0.507"
"hsa05169"	"Epstein-Barr virus infection"	"0.493"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"0.482"
"hsa04510"	"Focal adhesion"	"0.478"
"hsa00591"	"Linoleic acid metabolism"	"0.467"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"0.463"
"hsa02010"	"ABC transporters"	"0.455"
"hsa00511"	"Other glycan degradation"	"0.45"
"hsa04975"	"Fat digestion and absorption"	"0.4"
"hsa04216"	"Ferroptosis"	"0.36"
"hsa04660"	"T cell receptor signaling pathway"	"0.31"
"hsa04621"	"NOD-like receptor signaling pathway"	"0.226"
"hsa04012"	"ErbB signaling pathway"	"0.175"
"hsa05164"	"Influenza A"	"0.124"
"hsa04921"	"Oxytocin signaling pathway"	"0.121"
"hsa00785"	"Lipoic acid metabolism"	"0.071"
"hsa04930"	"Type II diabetes mellitus"	"0.064"
"hsa04977"	"Vitamin digestion and absorption"	"0.064"
"hsa04512"	"ECM-receptor interaction"	"0.047"
"hsa00232"	"Caffeine metabolism"	"0.035"
"hsa03430"	"Mismatch repair"	"0.033"
"hsa05010"	"Alzheimer,s disease"	"0.005"
"hsa00062"	"Fatty acid elongation"	"-0.005"
"hsa04142"	"Lysosome"	"-0.014"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"-0.017"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.041"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.052"
"hsa04926"	"Relaxin signaling pathway"	"-0.081"
"hsa04071"	"Sphingolipid signaling pathway"	"-0.084"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.095"
"hsa00564"	"Glycerophospholipid metabolism"	"-0.113"
"hsa05231"	"Choline metabolism in cancer"	"-0.126"
"hsa00920"	"Sulfur metabolism"	"-0.143"
"hsa04979"	"Cholesterol metabolism"	"-0.21"
"hsa04530"	"Tight junction"	"-0.24"
"hsa04370"	"VEGF signaling pathway"	"-0.303"
"hsa05132"	"Salmonella infection"	"-0.333"
"hsa05020"	"Prion diseases"	"-0.357"
"hsa05030"	"Cocaine addiction"	"-0.377"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.378"
"hsa05031"	"Amphetamine addiction"	"-0.406"
"hsa00100"	"Steroid biosynthesis"	"-0.425"
"hsa04976"	"Bile secretion"	"-0.426"
"hsa04972"	"Pancreatic secretion"	"-0.438"
"hsa00061"	"Fatty acid biosynthesis"	"-0.451"
"hsa04260"	"Cardiac muscle contraction"	"-0.456"
"hsa05133"	"Pertussis"	"-0.482"
"hsa00730"	"Thiamine metabolism"	"-0.491"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-0.501"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.511"
"hsa03460"	"Fanconi anemia pathway"	"-0.535"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-0.567"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"-0.578"
"hsa04922"	"Glucagon signaling pathway"	"-0.612"
"hsa00780"	"Biotin metabolism"	"-0.66"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-0.672"
"hsa00650"	"Butanoate metabolism"	"-0.705"
"hsa04913"	"Ovarian steroidogenesis"	"-0.736"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-0.784"
"hsa04730"	"Long-term depression"	"-0.788"
"hsa03030"	"DNA replication"	"-0.799"
"hsa04670"	"Leukocyte transendothelial migration"	"-0.844"
"hsa00561"	"Glycerolipid metabolism"	"-0.85"
"hsa05340"	"Primary immunodeficiency"	"-0.859"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-0.871"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.896"
"hsa05016"	"Huntington,s disease"	"-0.923"
"hsa00983"	"Drug metabolism - other enzymes"	"-0.936"
"hsa04950"	"Maturity onset diabetes of the young"	"-0.96"
"hsa03420"	"Nucleotide excision repair"	"-0.962"
"hsa04912"	"GnRH signaling pathway"	"-0.972"
"hsa04974"	"Protein digestion and absorption"	"-1.019"
"hsa04614"	"Renin-angiotensin system"	"-1.019"
"hsa00071"	"Fatty acid degradation"	"-1.054"
"hsa05152"	"Tuberculosis"	"-1.098"
"hsa00270"	"Cysteine and methionine metabolism"	"-1.167"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-1.192"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-1.223"
"hsa04911"	"Insulin secretion"	"-1.239"
"hsa04925"	"Aldosterone synthesis and secretion"	"-1.313"
"hsa04015"	"Rap1 signaling pathway"	"-1.32"
"hsa00051"	"Fructose and mannose metabolism"	"-1.343"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-1.386"
"hsa05145"	"Toxoplasmosis"	"-1.388"
"hsa03022"	"Basal transcription factors"	"-1.394"
"hsa00350"	"Tyrosine metabolism"	"-1.398"
"hsa00330"	"Arginine and proline metabolism"	"-1.401"
"hsa05143"	"African trypanosomiasis"	"-1.421"
"hsa04140"	"Autophagy - animal"	"-1.428"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-1.442"
"hsa00640"	"Propanoate metabolism"	"-1.471"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-1.473"
"hsa05144"	"Malaria"	"-1.488"
"hsa04728"	"Dopaminergic synapse"	"-1.499"
"hsa00562"	"Inositol phosphate metabolism"	"-1.503"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-1.506"
"hsa05033"	"Nicotine addiction"	"-1.531"
"hsa04062"	"Chemokine signaling pathway"	"-1.542"
"hsa04024"	"cAMP signaling pathway"	"-1.549"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.596"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-1.603"
"hsa04360"	"Axon guidance"	"-1.61"
"hsa03050"	"Proteasome"	"-1.66"
"hsa00220"	"Arginine biosynthesis"	"-1.684"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.687"
"hsa00480"	"Glutathione metabolism"	"-1.69"
"hsa00360"	"Phenylalanine metabolism"	"-1.718"
"hsa04973"	"Carbohydrate digestion and absorption"	"-1.776"
"hsa00670"	"One carbon pool by folate"	"-1.819"
"hsa05230"	"Central carbon metabolism in cancer"	"-1.84"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-1.846"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-1.914"
"hsa00380"	"Tryptophan metabolism"	"-1.977"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-1.981"
"hsa04144"	"Endocytosis"	"-1.994"
"hsa00410"	"beta-Alanine metabolism"	"-2.044"
"hsa04910"	"Insulin signaling pathway"	"-2.044"
"hsa03060"	"Protein export"	"-2.051"
"hsa04720"	"Long-term potentiation"	"-2.061"
"hsa00052"	"Galactose metabolism"	"-2.072"
"hsa05032"	"Morphine addiction"	"-2.082"
"hsa04146"	"Peroxisome"	"-2.086"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-2.104"
"hsa04022"	"cGMP-PKG signaling pathway"	"-2.215"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-2.217"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-2.293"
"hsa04713"	"Circadian entrainment"	"-2.348"
"hsa00030"	"Pentose phosphate pathway"	"-2.382"
"hsa04915"	"Estrogen signaling pathway"	"-2.399"
"hsa04611"	"Platelet activation"	"-2.436"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-2.45"
"hsa05416"	"Viral myocarditis"	"-2.452"
"hsa04070"	"Phosphatidylinositol signaling system"	"-2.459"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-2.474"
"hsa04640"	"Hematopoietic cell lineage"	"-2.48"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-2.494"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-2.524"
"hsa00340"	"Histidine metabolism"	"-2.543"
"hsa04725"	"Cholinergic synapse"	"-2.606"
"hsa04940"	"Type I diabetes mellitus"	"-2.608"
"hsa05204"	"Chemical carcinogenesis"	"-2.622"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-2.649"
"hsa04270"	"Vascular smooth muscle contraction"	"-2.653"
"hsa03010"	"Ribosome"	"-2.655"
"hsa04672"	"Intestinal immune network for IgA production"	"-2.706"
"hsa04136"	"Autophagy - other"	"-2.744"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-2.755"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-2.776"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-2.792"
"hsa00500"	"Starch and sucrose metabolism"	"-2.845"
"hsa05332"	"Graft-versus-host disease"	"-2.925"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-2.93"
"hsa05310"	"Asthma"	"-2.932"
"hsa04612"	"Antigen processing and presentation"	"-3.009"
"hsa05330"	"Allograft rejection"	"-3.017"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-3.02"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-3.049"
"hsa05012"	"Parkinson,s disease"	"-3.049"
"hsa05146"	"Amoebiasis"	"-3.055"
"hsa04726"	"Serotonergic synapse"	"-3.068"
"hsa04727"	"GABAergic synapse"	"-3.103"
"hsa00830"	"Retinol metabolism"	"-3.121"
"hsa00620"	"Pyruvate metabolism"	"-3.202"
"hsa04610"	"Complement and coagulation cascades"	"-3.289"
"hsa05134"	"Legionellosis"	"-3.293"
"hsa04970"	"Salivary secretion"	"-3.307"
"hsa04724"	"Glutamatergic synapse"	"-3.398"
"hsa04742"	"Taste transduction"	"-3.503"
"hsa05150"	"Staphylococcus aureus infection"	"-3.552"
"hsa04971"	"Gastric acid secretion"	"-3.561"
"hsa05323"	"Rheumatoid arthritis"	"-3.645"
"hsa04744"	"Phototransduction"	"-3.677"
"hsa00140"	"Steroid hormone biosynthesis"	"-3.749"
"hsa04217"	"Necroptosis"	"-3.759"
"hsa04014"	"Ras signaling pathway"	"-3.827"
"hsa04721"	"Synaptic vesicle cycle"	"-3.83"
"hsa05320"	"Autoimmune thyroid disease"	"-3.847"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-3.869"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-3.945"
"hsa04810"	"Regulation of actin cytoskeleton"	"-3.95"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-3.985"
"hsa05034"	"Alcoholism"	"-4.07"
"hsa04966"	"Collecting duct acid secretion"	"-4.114"
"hsa00230"	"Purine metabolism"	"-4.135"
"hsa04924"	"Renin secretion"	"-4.202"
"hsa04130"	"SNARE interactions in vesicular transport"	"-4.263"
"hsa04072"	"Phospholipase D signaling pathway"	"-4.318"
"hsa00190"	"Oxidative phosphorylation"	"-4.347"
"hsa04740"	"Olfactory transduction"	"-4.454"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-4.615"
"hsa04540"	"Gap junction"	"-4.763"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-4.874"
"hsa00240"	"Pyrimidine metabolism"	"-4.903"
"hsa03018"	"RNA degradation"	"-5.293"
"hsa03020"	"RNA polymerase"	"-5.297"
"hsa03015"	"mRNA surveillance pathway"	"-5.399"
"hsa05110"	"Vibrio cholerae infection"	"-5.636"
"hsa05322"	"Systemic lupus erythematosus"	"-5.856"
"hsa04145"	"Phagosome"	"-6.381"
"hsa04020"	"Calcium signaling pathway"	"-6.741"
"hsa03013"	"RNA transport"	"-6.976"
"hsa03040"	"Spliceosome"	"-6.983"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-8.816"
