geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa00010	Glycolysis / Gluconeogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00010+1738+2026+2027+223+224+226+26330+3939+5160+5162	45	10	0.7479674796747968	13.369565217391303	1.9375565596391198e-9	5.249016861567797e-8	1738;2026;2027;223;224;226;26330;3939;5160;5162	ENSG00000072210;ENSG00000143149;ENSG00000149925;ENSG00000091140;ENSG00000111674;ENSG00000108515;ENSG00000105679;ENSG00000134333;ENSG00000131828;ENSG00000168291
hsa00630	Glyoxylate and dicarboxylate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00630+1738+2752+39+4190+4191+50+9380	20	7	0.3324299909665763	21.057065217391305	1.810305660931988e-8	4.4955923913144363e-7	1738;2752;39;4190;4191;50;9380	ENSG00000120437;ENSG00000100412;ENSG00000091140;ENSG00000135821;ENSG00000137106;ENSG00000014641;ENSG00000146701
hsa03320	PPAR signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa03320+1374+1579+1962+2168+2182+34+51+5465+948	44	9	0.731345980126468	12.306077075098813	2.864679693459493e-8	6.566727297314839e-7	1374;1579;1962;2168;2182;34;51;5465;948	ENSG00000117054;ENSG00000161533;ENSG00000068366;ENSG00000135218;ENSG00000110090;ENSG00000187048;ENSG00000113790;ENSG00000163586;ENSG00000186951
hsa00310	Lysine degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00310+1743+1892+1962+223+224+2639+3033+39	36	8	0.5983739837398374	13.369565217391305	8.854064592611621e-8	1.8846508918559022e-6	1743;1892;1962;223;224;2639;3033;39	ENSG00000120437;ENSG00000072210;ENSG00000143149;ENSG00000119689;ENSG00000127884;ENSG00000113790;ENSG00000105607;ENSG00000138796
hsa00062	Fatty acid elongation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00062+10449+10965+1892+3032+3033	11	5	0.182836495031617	27.346837944664028	4.85751773360299e-7	9.650268564091273e-6	10449;10965;1892;3032;3033	ENSG00000167315;ENSG00000119673;ENSG00000127884;ENSG00000138796;ENSG00000138029
hsa01230	Biosynthesis of amino acids	http://www.kegg.jp/kegg-bin/show_pathway?hsa01230+2026+2027+226+2752+3417+3420+3421+50	59	8	0.9806684733514003	8.157700810611642	4.746372304742508e-6	8.84011841758292e-5	2026;2027;226;2752;3417;3420;3421;50	ENSG00000100412;ENSG00000149925;ENSG00000111674;ENSG00000108515;ENSG00000135821;ENSG00000138413;ENSG00000101365;ENSG00000067829
hsa04146	Peroxisome	http://www.kegg.jp/kegg-bin/show_pathway?hsa04146+10005+1891+1962+2182+3155+3295+3417+51	61	8	1.0139114724480578	7.890235210263721	6.13426508166981e-6	1.0753005849044726e-4	10005;1891;1962;2182;3155;3295;3417;51	ENSG00000101473;ENSG00000161533;ENSG00000068366;ENSG00000104823;ENSG00000282853;ENSG00000113790;ENSG00000117305;ENSG00000133835;ENSG00000138413
hsa00910	Nitrogen metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00910+2752+760+762+765	10	4	0.16621499548328816	24.065217391304348	1.3910231384972604e-5	2.3029160848454648e-4	2752;760;762;765	ENSG00000104267;ENSG00000167434;ENSG00000131686;ENSG00000135821
hsa01210	2-Oxocarboxylic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01210+3417+3420+3421+50	13	4	0.21607949412827462	18.51170568561873	4.5580321651028655e-5	7.148913606319231e-4	3417;3420;3421;50	ENSG00000100412;ENSG00000138413;ENSG00000101365;ENSG00000067829
hsa00350	Tyrosine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00350+2954+4128+4282+8639	17	4	0.2825654923215899	14.156010230179028	1.4417442631842192e-4	0.0021481989521444866	2954;4128;4282;8639	ENSG00000131471;ENSG00000100577;ENSG00000189221;ENSG00000240972;ENSG00000276701
hsa04975	Fat digestion and absorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04975+1056+2168+39+948	18	4	0.2991869918699187	13.369565217391305	1.8301993173164277e-4	0.0025971399836204542	1056;2168;39;948	ENSG00000120437;ENSG00000135218;ENSG00000170835;ENSG00000163586
hsa00330	Arginine and proline metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00330+223+224+4128+4953+6611	34	5	0.5651309846431798	8.847506393861892	2.1623678313631434e-4	0.002929025517028258	223;224;4128;4953;6611	ENSG00000072210;ENSG00000143149;ENSG00000189221;ENSG00000115758;ENSG00000102172
hsa00340	Histidine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00340+223+224+4128	10	3	0.16621499548328816	18.04891304347826	4.901237135973568e-4	0.0060857027771671806	223;224;4128	ENSG00000072210;ENSG00000143149;ENSG00000189221
hsa01040	Biosynthesis of unsaturated fatty acids	http://www.kegg.jp/kegg-bin/show_pathway?hsa01040+10965+3295+51	10	3	0.16621499548328816	18.04891304347826	4.901237135973568e-4	0.0060857027771671806	10965;3295;51	ENSG00000119673;ENSG00000161533;ENSG00000133835
hsa00260	Glycine, serine and threonine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00260+1738+4128+8639+9380	26	4	0.43215898825654925	9.255852842809364	8.076579479205925e-4	0.009627282739213462	1738;4128;8639;9380	ENSG00000131471;ENSG00000091140;ENSG00000137106;ENSG00000189221
hsa00561	Glycerolipid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00561+1056+11343+223+224	27	4	0.44878048780487806	8.91304347826087	9.361602618320752e-4	0.010729836847152247	1056;11343;223;224	ENSG00000072210;ENSG00000143149;ENSG00000170835;ENSG00000074416
hsa00830	Retinol metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00830+1543+1579+216	13	3	0.21607949412827462	13.883779264214047	0.0011265763761449943	0.01243406518856327	1543;1579;216	ENSG00000165092;ENSG00000140465;ENSG00000187048
hsa00270	Cysteine and methionine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00270+3939+4190+4191+6611	34	4	0.5651309846431798	7.078005115089514	0.0022638195548451145	0.024093508119423002	3939;4190;4191;6611	ENSG00000134333;ENSG00000014641;ENSG00000146701;ENSG00000102172
hsa04920	Adipocytokine signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04920+1374+2182+5465+79602+948	59	5	0.9806684733514003	5.0985630066322765	0.0028068294870861044	0.02884259266040204	1374;2182;5465;79602;948	ENSG00000068366;ENSG00000006831;ENSG00000135218;ENSG00000110090;ENSG00000186951
hsa04964	Proximal tubule bicarbonate reclamation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04964+4190+760+762	19	3	0.3158084914182475	9.499427917620137	0.0035510646639560495	0.03527390899529676	4190;760;762	ENSG00000104267;ENSG00000167434;ENSG00000014641
hsa00790	Folate biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00790+5092+5805+873	20	3	0.3324299909665763	9.02445652173913	0.004127871273375883	0.03968082707954881	5092;5805;873	ENSG00000159228;ENSG00000166228;ENSG00000150787
hsa04066	HIF-1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04066+2026+2027+226+3939+5160+5162	95	6	1.5790424570912376	3.7997711670480547	0.004750038886434882	0.04423473712992484	2026;2027;226;3939;5160;5162	ENSG00000149925;ENSG00000111674;ENSG00000108515;ENSG00000134333;ENSG00000131828;ENSG00000168291
