"Pathway"	"Z-score"
"Purine metabolism"	"1.233"
"Inflammatory bowel disease (IBD)"	"1.185"
"Shigellosis"	"1.171"
"p53 signaling pathway"	"1.138"
"B cell receptor signaling pathway"	"1.132"
"Prolactin signaling pathway"	"1.103"
"Epstein-Barr virus infection"	"1.023"
"RNA degradation"	"0.972"
"Salmonella infection"	"0.894"
"ECM-receptor interaction"	"0.889"
"Th1 and Th2 cell differentiation"	"0.802"
"NF-kappa B signaling pathway"	"0.765"
"Chagas disease (American trypanosomiasis)"	"0.698"
"Th17 cell differentiation"	"0.644"
"HTLV-I infection"	"0.637"
"Toxoplasmosis"	"0.58"
"Neurotrophin signaling pathway"	"0.527"
"Lysosome"	"0.509"
"Natural killer cell mediated cytotoxicity"	"0.425"
"Apoptosis"	"0.359"
"Non-alcoholic fatty liver disease (NAFLD)"	"0.302"
"Phospholipase D signaling pathway"	"0.296"
"Cellular senescence"	"0.223"
"Protein processing in endoplasmic reticulum"	"0.192"
"Alzheimer's disease"	"0.155"
"Huntington's disease"	"0.024"
"Rap1 signaling pathway"	"-0.055"
"D-Arginine and D-ornithine metabolism"	"-0.074"
"Biotin metabolism"	"-0.126"
"Lipoic acid metabolism"	"-0.134"
"Valine, leucine and isoleucine biosynthesis"	"-0.138"
"Ras signaling pathway"	"-0.15"
"Caffeine metabolism"	"-0.153"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.154"
"D-Glutamine and D-glutamate metabolism"	"-0.159"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.161"
"Phosphonate and phosphinate metabolism"	"-0.177"
"Vitamin B6 metabolism"	"-0.179"
"Sulfur relay system"	"-0.187"
"Riboflavin metabolism"	"-0.203"
"Endocytosis"	"-0.211"
"Synthesis and degradation of ketone bodies"	"-0.218"
"Sulfur metabolism"	"-0.227"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.231"
"Taurine and hypotaurine metabolism"	"-0.242"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.26"
"Fatty acid biosynthesis"	"-0.262"
"Non-homologous end-joining"	"-0.266"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.274"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.274"
"Thiamine metabolism"	"-0.274"
"Nitrogen metabolism"	"-0.287"
"Primary bile acid biosynthesis"	"-0.29"
"Ascorbate and aldarate metabolism"	"-0.294"
"Other glycan degradation"	"-0.297"
"Phenylalanine metabolism"	"-0.297"
"Selenocompound metabolism"	"-0.299"
"One carbon pool by folate"	"-0.302"
"Glycosaminoglycan degradation"	"-0.307"
"Steroid biosynthesis"	"-0.308"
"Pantothenate and CoA biosynthesis"	"-0.309"
"Arginine biosynthesis"	"-0.318"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.32"
"Other types of O-glycan biosynthesis"	"-0.327"
"Terpenoid backbone biosynthesis"	"-0.335"
"Renin-angiotensin system"	"-0.336"
"Mannose type O-glycan biosynthesis"	"-0.342"
"Mismatch repair"	"-0.342"
"Proximal tubule bicarbonate reclamation"	"-0.342"
"Protein export"	"-0.344"
"Histidine metabolism"	"-0.345"
"Pentose and glucuronate interconversions"	"-0.345"
"Biosynthesis of unsaturated fatty acids"	"-0.349"
"Neuroactive ligand-receptor interaction"	"-0.349"
"alpha-Linolenic acid metabolism"	"-0.35"
"Vitamin digestion and absorption"	"-0.351"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.353"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.356"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.356"
"Folate biosynthesis"	"-0.36"
"Maturity onset diabetes of the young"	"-0.365"
"Collecting duct acid secretion"	"-0.368"
"Fatty acid elongation"	"-0.372"
"Glyoxylate and dicarboxylate metabolism"	"-0.372"
"Butanoate metabolism"	"-0.374"
"Phototransduction"	"-0.378"
"Linoleic acid metabolism"	"-0.38"
"Pentose phosphate pathway"	"-0.384"
"Nicotinate and nicotinamide metabolism"	"-0.386"
"Hippo signaling pathway - multiple species"	"-0.388"
"Circadian rhythm"	"-0.389"
"Citrate cycle (TCA cycle)"	"-0.392"
"RNA polymerase"	"-0.393"
"Mucin type O-glycan biosynthesis"	"-0.394"
"Asthma"	"-0.395"
"MAPK signaling pathway"	"-0.396"
"Galactose metabolism"	"-0.397"
"beta-Alanine metabolism"	"-0.398"
"Propanoate metabolism"	"-0.402"
"Autophagy - other"	"-0.407"
"Base excision repair"	"-0.409"
"Fructose and mannose metabolism"	"-0.41"
"Porphyrin and chlorophyll metabolism"	"-0.41"
"Alanine, aspartate and glutamate metabolism"	"-0.416"
"African trypanosomiasis"	"-0.417"
"SNARE interactions in vesicular transport"	"-0.42"
"Prion diseases"	"-0.421"
"Starch and sucrose metabolism"	"-0.432"
"DNA replication"	"-0.433"
"Tyrosine metabolism"	"-0.434"
"Aldosterone-regulated sodium reabsorption"	"-0.439"
"Thyroid cancer"	"-0.445"
"Tryptophan metabolism"	"-0.447"
"Glycine, serine and threonine metabolism"	"-0.45"
"Pyruvate metabolism"	"-0.451"
"Ferroptosis"	"-0.453"
"Nicotine addiction"	"-0.456"
"Bladder cancer"	"-0.461"
"Fat digestion and absorption"	"-0.462"
"Vasopressin-regulated water reabsorption"	"-0.47"
"Hedgehog signaling pathway"	"-0.474"
"Fatty acid degradation"	"-0.475"
"Carbohydrate digestion and absorption"	"-0.476"
"Homologous recombination"	"-0.476"
"Cysteine and methionine metabolism"	"-0.477"
"Nucleotide excision repair"	"-0.483"
"Ether lipid metabolism"	"-0.484"
"Valine, leucine and isoleucine degradation"	"-0.484"
"Basal transcription factors"	"-0.485"
"Sphingolipid metabolism"	"-0.488"
"N-Glycan biosynthesis"	"-0.489"
"Malaria"	"-0.491"
"Endocrine and other factor-regulated calcium reabsorption"	"-0.492"
"Type II diabetes mellitus"	"-0.493"
"Amino sugar and nucleotide sugar metabolism"	"-0.496"
"Cocaine addiction"	"-0.496"
"Notch signaling pathway"	"-0.496"
"Steroid hormone biosynthesis"	"-0.496"
"Vibrio cholerae infection"	"-0.498"
"Cholesterol metabolism"	"-0.506"
"Mineral absorption"	"-0.51"
"Ovarian steroidogenesis"	"-0.517"
"Fanconi anemia pathway"	"-0.523"
"Retinol metabolism"	"-0.53"
"Pathogenic Escherichia coli infection"	"-0.532"
"Regulation of lipolysis in adipocytes"	"-0.533"
"VEGF signaling pathway"	"-0.538"
"Lysine degradation"	"-0.541"
"Drug metabolism - cytochrome P450"	"-0.547"
"Endometrial cancer"	"-0.55"
"Arachidonic acid metabolism"	"-0.557"
"Long-term depression"	"-0.562"
"Synaptic vesicle cycle"	"-0.562"
"Metabolism of xenobiotics by cytochrome P450"	"-0.564"
"Glycerolipid metabolism"	"-0.565"
"Longevity regulating pathway - multiple species"	"-0.567"
"Renin secretion"	"-0.569"
"Basal cell carcinoma"	"-0.573"
"Central carbon metabolism in cancer"	"-0.575"
"Mitophagy - animal"	"-0.576"
"Fc epsilon RI signaling pathway"	"-0.578"
"Cortisol synthesis and secretion"	"-0.579"
"Non-small cell lung cancer"	"-0.579"
"Acute myeloid leukemia"	"-0.58"
"Drug metabolism - other enzymes"	"-0.583"
"Amphetamine addiction"	"-0.584"
"Epithelial cell signaling in Helicobacter pylori infection"	"-0.584"
"Renal cell carcinoma"	"-0.589"
"Adipocytokine signaling pathway"	"-0.592"
"Glycolysis / Gluconeogenesis"	"-0.593"
"Long-term potentiation"	"-0.596"
"Bile secretion"	"-0.598"
"PPAR signaling pathway"	"-0.604"
"Chemical carcinogenesis"	"-0.605"
"Glioma"	"-0.606"
"Adherens junction"	"-0.607"
"Melanoma"	"-0.607"
"Ribosome biogenesis in eukaryotes"	"-0.613"
"Leishmaniasis"	"-0.615"
"Pancreatic cancer"	"-0.615"
"Chronic myeloid leukemia"	"-0.616"
"Bacterial invasion of epithelial cells"	"-0.617"
"Gastric acid secretion"	"-0.619"
"Inositol phosphate metabolism"	"-0.619"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.625"
"Thyroid hormone synthesis"	"-0.631"
"Cardiac muscle contraction"	"-0.636"
"Taste transduction"	"-0.645"
"Peroxisome"	"-0.646"
"TGF-beta signaling pathway"	"-0.651"
"Colorectal cancer"	"-0.657"
"Hypertrophic cardiomyopathy (HCM)"	"-0.657"
"ErbB signaling pathway"	"-0.659"
"mRNA surveillance pathway"	"-0.664"
"Insulin secretion"	"-0.665"
"GABAergic synapse"	"-0.673"
"Gap junction"	"-0.673"
"Morphine addiction"	"-0.674"
"Fc gamma R-mediated phagocytosis"	"-0.675"
"Longevity regulating pathway"	"-0.677"
"Protein digestion and absorption"	"-0.677"
"Salivary secretion"	"-0.679"
"Dilated cardiomyopathy (DCM)"	"-0.683"
"Small cell lung cancer"	"-0.688"
"GnRH signaling pathway"	"-0.693"
"Circadian entrainment"	"-0.7"
"Amoebiasis"	"-0.701"
"Choline metabolism in cancer"	"-0.703"
"Progesterone-mediated oocyte maturation"	"-0.703"
"Glycerophospholipid metabolism"	"-0.704"
"Pancreatic secretion"	"-0.705"
"Aldosterone synthesis and secretion"	"-0.706"
"Inflammatory mediator regulation of TRP channels"	"-0.707"
"AGE-RAGE signaling pathway in diabetic complications"	"-0.712"
"HIF-1 signaling pathway"	"-0.712"
"T cell receptor signaling pathway"	"-0.712"
"Prostate cancer"	"-0.714"
"Phosphatidylinositol signaling system"	"-0.718"
"Glucagon signaling pathway"	"-0.73"
"Insulin resistance"	"-0.738"
"Melanogenesis"	"-0.739"
"Cholinergic synapse"	"-0.763"
"Glutamatergic synapse"	"-0.763"
"Leukocyte transendothelial migration"	"-0.765"
"Serotonergic synapse"	"-0.765"
"Thyroid hormone signaling pathway"	"-0.772"
"Sphingolipid signaling pathway"	"-0.775"
"Oocyte meiosis"	"-0.786"
"AMPK signaling pathway"	"-0.788"
"Vascular smooth muscle contraction"	"-0.792"
"Cell cycle"	"-0.796"
"Platelet activation"	"-0.799"
"Autophagy - animal"	"-0.807"
"Relaxin signaling pathway"	"-0.808"
"Dopaminergic synapse"	"-0.816"
"Ribosome"	"-0.82"
"FoxO signaling pathway"	"-0.821"
"Oxidative phosphorylation"	"-0.822"
"Apelin signaling pathway"	"-0.83"
"Spliceosome"	"-0.83"
"Insulin signaling pathway"	"-0.834"
"Estrogen signaling pathway"	"-0.837"
"Fluid shear stress and atherosclerosis"	"-0.845"
"Signaling pathways regulating pluripotency of stem cells"	"-0.85"
"Wnt signaling pathway"	"-0.859"
"Adrenergic signaling in cardiomyocytes"	"-0.86"
"Gastric cancer"	"-0.867"
"Breast cancer"	"-0.874"
"MicroRNAs in cancer"	"-0.875"
"mTOR signaling pathway"	"-0.877"
"Hippo signaling pathway"	"-0.881"
"Retrograde endocannabinoid signaling"	"-0.881"
"Oxytocin signaling pathway"	"-0.885"
"RNA transport"	"-0.917"
"cGMP-PKG signaling pathway"	"-0.919"
"Cushing's syndrome"	"-0.923"
"Hepatocellular carcinoma"	"-0.927"
"Axon guidance"	"-0.932"
"Tight junction"	"-0.932"
"Calcium signaling pathway"	"-0.961"
"Alcoholism"	"-0.969"
"Transcriptional misregulation in cancer"	"-0.978"
"cAMP signaling pathway"	"-1.011"
"Focal adhesion"	"-1.016"
"Proteoglycans in cancer"	"-1.022"
"Regulation of actin cytoskeleton"	"-1.037"
"Thermogenesis"	"-1.086"
"Olfactory transduction"	"-1.471"
