"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa00220"	"Arginine biosynthesis"	"9.818"	"106"	"42.872"	"6.43"
"hsa05134"	"Legionellosis"	"9.627"	"745"	"510.185"	"24.39"
"hsa05230"	"Central carbon metabolism in cancer"	"9.36"	"662"	"454.305"	"22.19"
"hsa04540"	"Gap junction"	"8.886"	"884"	"648.661"	"26.484"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"8.765"	"58"	"20.702"	"4.256"
"hsa00982"	"Drug metabolism - cytochrome P450"	"8.699"	"111"	"51.311"	"6.861"
"hsa00340"	"Histidine metabolism"	"8.615"	"114"	"53.143"	"7.064"
"hsa00061"	"Fatty acid biosynthesis"	"8.472"	"77"	"31.544"	"5.366"
"hsa04022"	"cGMP-PKG signaling pathway"	"8.365"	"700"	"512.682"	"22.392"
"hsa00561"	"Glycerolipid metabolism"	"7.901"	"130"	"68.645"	"7.766"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"7.798"	"53"	"19.407"	"4.308"
"hsa00564"	"Glycerophospholipid metabolism"	"7.771"	"107"	"52.788"	"6.977"
"hsa00053"	"Ascorbate and aldarate metabolism"	"7.537"	"90"	"43.963"	"6.108"
"hsa05152"	"Tuberculosis"	"7.515"	"701"	"530.669"	"22.665"
"hsa03018"	"RNA degradation"	"7.507"	"556"	"402.998"	"20.381"
"hsa00650"	"Butanoate metabolism"	"7.307"	"64"	"26.559"	"5.124"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"7.289"	"120"	"62.875"	"7.837"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"7.202"	"26"	"7.42"	"2.58"
"hsa00360"	"Phenylalanine metabolism"	"7.155"	"60"	"24.995"	"4.892"
"hsa04210"	"Apoptosis"	"6.884"	"856"	"676.625"	"26.058"
"hsa04979"	"Cholesterol metabolism"	"6.832"	"149"	"84.771"	"9.401"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"6.664"	"64"	"29.716"	"5.144"
"hsa00040"	"Pentose and glucuronate interconversions"	"6.554"	"65"	"30.307"	"5.293"
"hsa00350"	"Tyrosine metabolism"	"6.4"	"61"	"27.908"	"5.171"
"hsa00310"	"Lysine degradation"	"6.304"	"195"	"124.485"	"11.185"
"hsa00830"	"Retinol metabolism"	"6.219"	"99"	"54.51"	"7.154"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"6.199"	"29"	"9.801"	"3.097"
"hsa05204"	"Chemical carcinogenesis"	"6.092"	"120"	"70.805"	"8.075"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"6.025"	"1169"	"961.104"	"34.503"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"5.734"	"26"	"9.305"	"2.912"
"hsa00670"	"One carbon pool by folate"	"5.637"	"82"	"46.126"	"6.364"
"hsa04066"	"HIF-1 signaling pathway"	"5.633"	"627"	"502.003"	"22.192"
"hsa04612"	"Antigen processing and presentation"	"5.624"	"628"	"490.204"	"24.501"
"hsa00230"	"Purine metabolism"	"5.559"	"533"	"421.68"	"20.025"
"hsa00730"	"Thiamine metabolism"	"5.376"	"31"	"12.463"	"3.448"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"5.338"	"13"	"3.343"	"1.809"
"hsa04216"	"Ferroptosis"	"5.181"	"180"	"124.396"	"10.732"
"hsa00785"	"Lipoic acid metabolism"	"5.05"	"9"	"2.102"	"1.366"
"hsa04215"	"Apoptosis - multiple species"	"5.007"	"119"	"74.923"	"8.804"
"hsa00910"	"Nitrogen metabolism"	"4.971"	"25"	"9.289"	"3.161"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"4.544"	"228"	"170.106"	"12.741"
"hsa04975"	"Fat digestion and absorption"	"4.534"	"55"	"30.486"	"5.406"
"hsa05020"	"Prion diseases"	"4.46"	"260"	"200.355"	"13.374"
"hsa00900"	"Terpenoid backbone biosynthesis"	"4.25"	"62"	"36.523"	"5.994"
"hsa05145"	"Toxoplasmosis"	"4.168"	"713"	"606.008"	"25.67"
"hsa00140"	"Steroid hormone biosynthesis"	"4.145"	"84"	"54.038"	"7.229"
"hsa05322"	"Systemic lupus erythematosus"	"4.085"	"746"	"637.561"	"26.548"
"hsa00780"	"Biotin metabolism"	"3.949"	"5"	"1.022"	"1.007"
"hsa05169"	"Epstein-Barr virus infection"	"3.907"	"1790"	"1600.548"	"48.487"
"hsa00240"	"Pyrimidine metabolism"	"3.853"	"436"	"364.976"	"18.436"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"3.835"	"21"	"9.806"	"2.919"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"3.805"	"42"	"23.54"	"4.851"
"hsa04150"	"mTOR signaling pathway"	"3.651"	"594"	"516.557"	"21.213"
"hsa04950"	"Maturity onset diabetes of the young"	"3.603"	"131"	"97.642"	"9.258"
"hsa05164"	"Influenza A"	"3.554"	"1013"	"899.043"	"32.061"
"hsa04930"	"Type II diabetes mellitus"	"3.455"	"241"	"192.658"	"13.992"
"hsa00062"	"Fatty acid elongation"	"3.394"	"41"	"24.88"	"4.75"
"hsa04940"	"Type I diabetes mellitus"	"3.334"	"113"	"83.279"	"8.916"
"hsa04213"	"Longevity regulating pathway - multiple species"	"3.309"	"567"	"488.948"	"23.585"
"hsa04020"	"Calcium signaling pathway"	"2.744"	"591"	"530.106"	"22.192"
"hsa04621"	"NOD-like receptor signaling pathway"	"2.482"	"633"	"575.864"	"23.025"
"hsa04218"	"Cellular senescence"	"2.362"	"878"	"811.145"	"28.309"
"hsa00790"	"Folate biosynthesis"	"2.265"	"39"	"27.13"	"5.24"
"hsa03320"	"PPAR signaling pathway"	"2.167"	"290"	"247.012"	"19.834"
"hsa04918"	"Thyroid hormone synthesis"	"2.065"	"199"	"173.914"	"12.15"
"hsa04530"	"Tight junction"	"1.983"	"866"	"808.3"	"29.092"
"hsa00510"	"N-Glycan biosynthesis"	"1.909"	"55"	"42.462"	"6.567"
"hsa04136"	"Autophagy - other"	"1.607"	"143"	"125.354"	"10.982"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"1.586"	"18"	"12.389"	"3.538"
"hsa04122"	"Sulfur relay system"	"1.539"	"13"	"8.69"	"2.801"
"hsa04910"	"Insulin signaling pathway"	"1.395"	"663"	"629.953"	"23.683"
"hsa00232"	"Caffeine metabolism"	"1.335"	"4"	"2.096"	"1.426"
"hsa04152"	"AMPK signaling pathway"	"1.201"	"558"	"531.815"	"21.801"
"hsa00450"	"Selenocompound metabolism"	"1.11"	"18"	"13.971"	"3.631"
"hsa05030"	"Cocaine addiction"	"1.055"	"220"	"205.964"	"13.304"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"0.944"	"202"	"189.929"	"12.784"
"hsa05034"	"Alcoholism"	"0.592"	"998"	"977.958"	"33.844"
"hsa05332"	"Graft-versus-host disease"	"0.567"	"60"	"55.828"	"7.353"
"hsa05330"	"Allograft rejection"	"0.546"	"61"	"56.921"	"7.477"
"hsa04915"	"Estrogen signaling pathway"	"0.513"	"871"	"854.746"	"31.662"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"0.489"	"523"	"512.331"	"21.82"
"hsa04970"	"Salivary secretion"	"0.417"	"180"	"174.56"	"13.048"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"0.381"	"210"	"204.806"	"13.627"
"hsa04614"	"Renin-angiotensin system"	"0.363"	"27"	"25.289"	"4.718"
"hsa04921"	"Oxytocin signaling pathway"	"0.313"	"557"	"549.863"	"22.797"
"hsa05216"	"Thyroid cancer"	"0.309"	"253"	"248.06"	"15.963"
"hsa00591"	"Linoleic acid metabolism"	"0.304"	"12"	"11.006"	"3.267"
"hsa04924"	"Renin secretion"	"0.243"	"202"	"198.741"	"13.436"
"hsa04931"	"Insulin resistance"	"0.204"	"377"	"373.183"	"18.736"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"0.139"	"28"	"27.305"	"5.012"
"hsa00590"	"Arachidonic acid metabolism"	"0.104"	"25"	"24.484"	"4.979"
"hsa04010"	"MAPK signaling pathway"	"0.102"	"1156"	"1152.375"	"35.689"
"hsa00600"	"Sphingolipid metabolism"	"0.077"	"24"	"23.631"	"4.799"
"hsa04114"	"Oocyte meiosis"	"0.03"	"649"	"648.187"	"27.097"
"hsa05219"	"Bladder cancer"	"-0.016"	"275"	"275.269"	"16.42"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.026"	"0"	"0.026"	"0.159"
"hsa04972"	"Pancreatic secretion"	"-0.083"	"138"	"138.949"	"11.48"
"hsa00511"	"Other glycan degradation"	"-0.169"	"5"	"5.376"	"2.23"
"hsa04144"	"Endocytosis"	"-0.173"	"1017"	"1022.648"	"32.636"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-0.175"	"64"	"65.346"	"7.683"
"hsa04920"	"Adipocytokine signaling pathway"	"-0.185"	"230"	"232.657"	"14.396"
"hsa04710"	"Circadian rhythm"	"-0.188"	"151"	"153.216"	"11.812"
"hsa05203"	"Viral carcinogenesis"	"-0.201"	"1264"	"1271.633"	"37.988"
"hsa05146"	"Amoebiasis"	"-0.234"	"268"	"271.715"	"15.88"
"hsa00120"	"Primary bile acid biosynthesis"	"-0.24"	"17"	"17.993"	"4.142"
"hsa00592"	"alpha-Linolenic acid metabolism"	"-0.269"	"5"	"5.631"	"2.347"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"-0.303"	"718"	"726.554"	"28.185"
"hsa04925"	"Aldosterone synthesis and secretion"	"-0.312"	"219"	"223.343"	"13.941"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"-0.318"	"215"	"219.44"	"13.959"
"hsa04911"	"Insulin secretion"	"-0.328"	"181"	"185.146"	"12.641"
"hsa04115"	"p53 signaling pathway"	"-0.347"	"236"	"241.055"	"14.576"
"hsa05140"	"Leishmaniasis"	"-0.436"	"249"	"255.721"	"15.406"
"hsa05031"	"Amphetamine addiction"	"-0.45"	"290"	"297.203"	"15.99"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.503"	"160"	"165.987"	"11.895"
"hsa00562"	"Inositol phosphate metabolism"	"-0.514"	"84"	"88.816"	"9.374"
"hsa04974"	"Protein digestion and absorption"	"-0.535"	"42"	"45.573"	"6.682"
"hsa05162"	"Measles"	"-0.675"	"639"	"656.875"	"26.467"
"hsa05320"	"Autoimmune thyroid disease"	"-0.691"	"58"	"63.488"	"7.938"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.77"	"7"	"9.391"	"3.104"
"hsa05133"	"Pertussis"	"-0.859"	"303"	"318.191"	"17.676"
"hsa04390"	"Hippo signaling pathway"	"-0.884"	"649"	"671.605"	"25.582"
"hsa00740"	"Riboflavin metabolism"	"-0.933"	"1"	"2.392"	"1.492"
"hsa00565"	"Ether lipid metabolism"	"-0.955"	"13"	"16.872"	"4.055"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-0.985"	"202"	"216.007"	"14.222"
"hsa00750"	"Vitamin B6 metabolism"	"-1.006"	"2"	"4.13"	"2.118"
"hsa04270"	"Vascular smooth muscle contraction"	"-1.071"	"331"	"350.13"	"17.859"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"-1.099"	"2"	"4.257"	"2.054"
"hsa03013"	"RNA transport"	"-1.198"	"981"	"1022.276"	"34.461"
"hsa05222"	"Small cell lung cancer"	"-1.285"	"391"	"417.666"	"20.756"
"hsa02010"	"ABC transporters"	"-1.336"	"17"	"23.678"	"4.998"
"hsa04137"	"Mitophagy - animal"	"-1.378"	"325"	"349.837"	"18.021"
"hsa05166"	"HTLV-I infection"	"-1.404"	"968"	"1010.454"	"30.234"
"hsa04730"	"Long-term depression"	"-1.461"	"201"	"221.772"	"14.222"
"hsa04625"	"C-type lectin receptor signaling pathway"	"-1.481"	"398"	"426.807"	"19.457"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-1.514"	"0"	"2.187"	"1.444"
"hsa05416"	"Viral myocarditis"	"-1.551"	"163"	"182.976"	"12.882"
"hsa04658"	"Th1 and Th2 cell differentiation"	"-1.597"	"279"	"304.999"	"16.283"
"hsa04720"	"Long-term potentiation"	"-1.73"	"292"	"322.15"	"17.424"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-1.764"	"181"	"204.226"	"13.166"
"hsa03430"	"Mismatch repair"	"-1.792"	"110"	"129.054"	"10.631"
"hsa04140"	"Autophagy - animal"	"-1.806"	"407"	"442.954"	"19.909"
"hsa03060"	"Protein export"	"-1.853"	"74"	"90.73"	"9.03"
"hsa04978"	"Mineral absorption"	"-1.881"	"26"	"37.288"	"6.002"
"hsa04976"	"Bile secretion"	"-1.907"	"75"	"91.891"	"8.858"
"hsa04973"	"Carbohydrate digestion and absorption"	"-1.915"	"68"	"85.552"	"9.164"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-1.951"	"0"	"3.673"	"1.882"
"hsa00100"	"Steroid biosynthesis"	"-2.001"	"15"	"25.01"	"5.002"
"hsa00531"	"Glycosaminoglycan degradation"	"-2.005"	"0"	"3.982"	"1.986"
"hsa04927"	"Cortisol synthesis and secretion"	"-2.019"	"103"	"123.862"	"10.334"
"hsa05143"	"African trypanosomiasis"	"-2.023"	"53"	"69.086"	"7.953"
"hsa03010"	"Ribosome"	"-2.054"	"391"	"434.222"	"21.047"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.223"	"1"	"6.577"	"2.508"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-2.239"	"3"	"10.133"	"3.186"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-2.269"	"1"	"7.19"	"2.728"
"hsa03020"	"RNA polymerase"	"-2.277"	"198"	"231.841"	"14.86"
"hsa04350"	"TGF-beta signaling pathway"	"-2.393"	"317"	"362.244"	"18.904"
"hsa03410"	"Base excision repair"	"-2.438"	"50"	"70.6"	"8.449"
"hsa05161"	"Hepatitis B"	"-2.484"	"649"	"716.338"	"27.106"
"hsa04340"	"Hedgehog signaling pathway"	"-2.532"	"189"	"224.634"	"14.075"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-2.536"	"180"	"214.943"	"13.779"
"hsa05033"	"Nicotine addiction"	"-2.596"	"16"	"30.278"	"5.501"
"hsa04668"	"TNF signaling pathway"	"-2.604"	"367"	"418.582"	"19.809"
"hsa04977"	"Vitamin digestion and absorption"	"-2.608"	"2"	"9.855"	"3.011"
"hsa04724"	"Glutamatergic synapse"	"-2.648"	"266"	"310.145"	"16.672"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-2.668"	"1"	"9.225"	"3.083"
"hsa04913"	"Ovarian steroidogenesis"	"-2.684"	"54"	"75.819"	"8.128"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"-2.749"	"102"	"134.347"	"11.766"
"hsa04971"	"Gastric acid secretion"	"-2.783"	"185"	"225.206"	"14.448"
"hsa04211"	"Longevity regulating pathway"	"-2.837"	"288"	"337.361"	"17.397"
"hsa04657"	"IL-17 signaling pathway"	"-3.009"	"379"	"440.849"	"20.557"
"hsa04371"	"Apelin signaling pathway"	"-3.061"	"440"	"506.213"	"21.63"
"hsa04912"	"GnRH signaling pathway"	"-3.062"	"333"	"389.958"	"18.602"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-3.184"	"95"	"129.208"	"10.745"
"hsa05144"	"Malaria"	"-3.247"	"42"	"67.928"	"7.986"
"hsa03450"	"Non-homologous end-joining"	"-3.387"	"20"	"41.092"	"6.228"
"hsa04727"	"GABAergic synapse"	"-3.393"	"184"	"232.614"	"14.327"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-3.412"	"0"	"11.877"	"3.481"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-3.433"	"0"	"11.609"	"3.381"
"hsa04512"	"ECM-receptor interaction"	"-3.609"	"59"	"93.012"	"9.425"
"hsa05132"	"Salmonella infection"	"-3.62"	"329"	"398.063"	"19.077"
"hsa04620"	"Toll-like receptor signaling pathway"	"-3.625"	"285"	"351.183"	"18.257"
"hsa05310"	"Asthma"	"-3.722"	"13"	"33.571"	"5.527"
"hsa05210"	"Colorectal cancer"	"-3.853"	"398"	"481.316"	"21.622"
"hsa04070"	"Phosphatidylinositol signaling system"	"-3.876"	"107"	"153.936"	"12.109"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"-3.945"	"109"	"154.346"	"11.495"
"hsa05218"	"Melanoma"	"-3.953"	"233"	"299.975"	"16.943"
"hsa05213"	"Endometrial cancer"	"-4.01"	"266"	"339.98"	"18.447"
"hsa03022"	"Basal transcription factors"	"-4.018"	"182"	"240.94"	"14.671"
"hsa05340"	"Primary immunodeficiency"	"-4.181"	"25"	"55.681"	"7.338"
"hsa04310"	"Wnt signaling pathway"	"-4.231"	"469"	"567.363"	"23.249"
"hsa04662"	"B cell receptor signaling pathway"	"-4.233"	"268"	"343.569"	"17.852"
"hsa04659"	"Th17 cell differentiation"	"-4.241"	"363"	"449.676"	"20.435"
"hsa04722"	"Neurotrophin signaling pathway"	"-4.308"	"505"	"612.299"	"24.909"
"hsa04380"	"Osteoclast differentiation"	"-4.395"	"362"	"451.372"	"20.337"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-4.419"	"0"	"19.146"	"4.333"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-4.471"	"299"	"386.998"	"19.683"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-4.497"	"702"	"833.985"	"29.347"
"hsa05221"	"Acute myeloid leukemia"	"-4.5"	"234"	"311.996"	"17.331"
"hsa05131"	"Shigellosis"	"-4.524"	"287"	"374.447"	"19.329"
"hsa04744"	"Phototransduction"	"-4.619"	"37"	"75.63"	"8.364"
"hsa04740"	"Olfactory transduction"	"-4.712"	"92"	"145.932"	"11.447"
"hsa05231"	"Choline metabolism in cancer"	"-4.751"	"249"	"333.649"	"17.816"
"hsa04919"	"Thyroid hormone signaling pathway"	"-4.778"	"494"	"616.287"	"25.596"
"hsa04068"	"FoxO signaling pathway"	"-4.816"	"532"	"647.602"	"24.003"
"hsa03015"	"mRNA surveillance pathway"	"-4.82"	"449"	"559.678"	"22.963"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-4.879"	"382"	"488.328"	"21.793"
"hsa05214"	"Glioma"	"-4.932"	"291"	"388.548"	"19.781"
"hsa05211"	"Renal cell carcinoma"	"-4.977"	"271"	"364.65"	"18.817"
"hsa04917"	"Prolactin signaling pathway"	"-4.997"	"249"	"337.717"	"17.755"
"hsa04151"	"PI3K-Akt signaling pathway"	"-5.017"	"1083"	"1264.745"	"36.229"
"hsa04713"	"Circadian entrainment"	"-5.071"	"222"	"306.271"	"16.619"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"-5.073"	"333"	"429.435"	"19.011"
"hsa04370"	"VEGF signaling pathway"	"-5.106"	"174"	"254.51"	"15.769"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-5.135"	"481"	"604.95"	"24.136"
"hsa05215"	"Prostate cancer"	"-5.16"	"432"	"552.077"	"23.272"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-5.258"	"259"	"354.321"	"18.128"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"-5.269"	"312"	"417.064"	"19.939"
"hsa04728"	"Dopaminergic synapse"	"-5.285"	"425"	"539.012"	"21.571"
"hsa04012"	"ErbB signaling pathway"	"-5.328"	"344"	"458.814"	"21.548"
"hsa04611"	"Platelet activation"	"-5.341"	"329"	"436.239"	"20.08"
"hsa03420"	"Nucleotide excision repair"	"-5.346"	"177"	"255.631"	"14.708"
"hsa04672"	"Intestinal immune network for IgA production"	"-5.41"	"33"	"78.937"	"8.49"
"hsa04064"	"NF-kappa B signaling pathway"	"-5.417"	"249"	"348.059"	"18.286"
"hsa05202"	"Transcriptional misregulation in cancer"	"-5.43"	"486"	"615.428"	"23.837"
"hsa04934"	"Cushing's syndrome"	"-5.446"	"328"	"434.408"	"19.539"
"hsa04670"	"Leukocyte transendothelial migration"	"-5.514"	"255"	"355.692"	"18.262"
"hsa04640"	"Hematopoietic cell lineage"	"-5.579"	"47"	"101.418"	"9.754"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-5.595"	"232"	"327.941"	"17.148"
"hsa04520"	"Adherens junction"	"-5.617"	"312"	"425.753"	"20.251"
"hsa05160"	"Hepatitis C"	"-5.77"	"394"	"522.125"	"22.204"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-5.87"	"94"	"167.15"	"12.461"
"hsa03030"	"DNA replication"	"-5.962"	"113"	"189.042"	"12.754"
"hsa04660"	"T cell receptor signaling pathway"	"-5.99"	"336"	"460.118"	"20.722"
"hsa04071"	"Sphingolipid signaling pathway"	"-6.026"	"381"	"510.144"	"21.43"
"hsa05223"	"Non-small cell lung cancer"	"-6.438"	"222"	"338.326"	"18.068"
"hsa04510"	"Focal adhesion"	"-6.547"	"529"	"697.565"	"25.746"
"hsa05220"	"Chronic myeloid leukemia"	"-6.717"	"340"	"483.538"	"21.37"
"hsa04916"	"Melanogenesis"	"-6.76"	"208"	"324.347"	"17.212"
"hsa04130"	"SNARE interactions in vesicular transport"	"-6.786"	"24"	"85.51"	"9.064"
"hsa05165"	"Human papillomavirus infection"	"-6.941"	"874"	"1087.423"	"30.748"
"hsa04110"	"Cell cycle"	"-7.037"	"609"	"815.139"	"29.294"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-7.105"	"208"	"326.631"	"16.698"
"hsa04926"	"Relaxin signaling pathway"	"-7.153"	"427"	"594.546"	"23.422"
"hsa03440"	"Homologous recombination"	"-7.315"	"60"	"142.901"	"11.333"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"-7.321"	"639"	"845.815"	"28.25"
"hsa03460"	"Fanconi anemia pathway"	"-7.35"	"64"	"149.851"	"11.68"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-7.515"	"157"	"278.328"	"16.145"
"hsa04726"	"Serotonergic synapse"	"-7.558"	"208"	"338.365"	"17.248"
"hsa05224"	"Breast cancer"	"-7.587"	"407"	"585.086"	"23.471"
"hsa04810"	"Regulation of actin cytoskeleton"	"-7.761"	"494"	"693.53"	"25.71"
"hsa05168"	"Herpes simplex infection"	"-7.766"	"568"	"780.803"	"27.402"
"hsa04014"	"Ras signaling pathway"	"-7.817"	"503"	"700.858"	"25.311"
"hsa05217"	"Basal cell carcinoma"	"-7.862"	"48"	"135.238"	"11.096"
"hsa05225"	"Hepatocellular carcinoma"	"-7.888"	"442"	"633.002"	"24.214"
"hsa05212"	"Pancreatic cancer"	"-7.962"	"250"	"406.565"	"19.664"
"hsa05205"	"Proteoglycans in cancer"	"-8.09"	"635"	"864.965"	"28.424"
"hsa05206"	"MicroRNAs in cancer"	"-8.368"	"442"	"649.396"	"24.785"
"hsa04330"	"Notch signaling pathway"	"-8.417"	"72"	"177.77"	"12.566"
"hsa04630"	"Jak-STAT signaling pathway"	"-8.45"	"180"	"324.272"	"17.074"
"hsa04725"	"Cholinergic synapse"	"-8.46"	"201"	"344.735"	"16.99"
"hsa04610"	"Complement and coagulation cascades"	"-8.56"	"13"	"96.548"	"9.761"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-8.583"	"293"	"472.8"	"20.949"
"hsa05150"	"Staphylococcus aureus infection"	"-8.61"	"7"	"81.963"	"8.706"
"hsa04360"	"Axon guidance"	"-8.629"	"286"	"461.007"	"20.281"
"hsa05032"	"Morphine addiction"	"-8.798"	"85"	"203.583"	"13.478"
