"Pathway"	"Z-score"
"D-Glutamine and D-glutamate metabolism - Homo sapiens (human)"	"5.338"
"Ferroptosis - Homo sapiens (human)"	"5.181"
"Lipoic acid metabolism - Homo sapiens (human)"	"5.05"
"Apoptosis - multiple species - Homo sapiens (human)"	"5.007"
"Nitrogen metabolism - Homo sapiens (human)"	"4.971"
"Amyotrophic lateral sclerosis (ALS) - Homo sapiens (human)"	"4.544"
"Fat digestion and absorption - Homo sapiens (human)"	"4.534"
"Prion diseases - Homo sapiens (human)"	"4.46"
"Terpenoid backbone biosynthesis - Homo sapiens (human)"	"4.25"
"Toxoplasmosis - Homo sapiens (human)"	"4.168"
"Steroid hormone biosynthesis - Homo sapiens (human)"	"4.145"
"Systemic lupus erythematosus - Homo sapiens (human)"	"4.085"
"Biotin metabolism - Homo sapiens (human)"	"3.949"
"Epstein-Barr virus infection - Homo sapiens (human)"	"3.907"
"Pyrimidine metabolism - Homo sapiens (human)"	"3.853"
"Pantothenate and CoA biosynthesis - Homo sapiens (human)"	"3.835"
"Proximal tubule bicarbonate reclamation - Homo sapiens (human)"	"3.805"
"mTOR signaling pathway - Homo sapiens (human)"	"3.651"
"Maturity onset diabetes of the young - Homo sapiens (human)"	"3.603"
"Influenza A - Homo sapiens (human)"	"3.554"
"Type II diabetes mellitus - Homo sapiens (human)"	"3.455"
"Fatty acid elongation - Homo sapiens (human)"	"3.394"
