"ID"	"Pathway"	"Z-score"
"hsa02010"	"ABC transporters"	"2.893"
"hsa04122"	"Sulfur relay system"	"2.891"
"hsa03440"	"Homologous recombination"	"2.875"
"hsa05131"	"Shigellosis"	"2.742"
"hsa00120"	"Primary bile acid biosynthesis"	"2.719"
"hsa00100"	"Steroid biosynthesis"	"2.716"
"hsa05144"	"Malaria"	"2.706"
"hsa05169"	"Epstein-Barr virus infection"	"2.693"
"hsa04976"	"Bile secretion"	"2.654"
"hsa03320"	"PPAR signaling pathway"	"2.508"
"hsa05100"	"Bacterial invasion of epithelial cells"	"2.267"
"hsa04144"	"Endocytosis"	"2.216"
"hsa04610"	"Complement and coagulation cascades"	"2.191"
"hsa00511"	"Other glycan degradation"	"2.19"
"hsa04978"	"Mineral absorption"	"2.159"
"hsa04217"	"Necroptosis"	"2.051"
"hsa05217"	"Basal cell carcinoma"	"2.018"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"1.994"
"hsa00062"	"Fatty acid elongation"	"1.982"
"hsa05330"	"Allograft rejection"	"1.962"
"hsa00565"	"Ether lipid metabolism"	"1.91"
"hsa05332"	"Graft-versus-host disease"	"1.903"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"1.869"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"1.821"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"1.811"
"hsa04064"	"NF-kappa B signaling pathway"	"1.793"
"hsa05323"	"Rheumatoid arthritis"	"1.751"
"hsa04530"	"Tight junction"	"1.747"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"1.706"
"hsa05310"	"Asthma"	"1.694"
"hsa00430"	"Taurine and hypotaurine metabolism"	"1.692"
"hsa05340"	"Primary immunodeficiency"	"1.658"
"hsa00790"	"Folate biosynthesis"	"1.634"
"hsa04260"	"Cardiac muscle contraction"	"1.611"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"1.594"
"hsa03030"	"DNA replication"	"1.565"
"hsa00780"	"Biotin metabolism"	"1.545"
"hsa04710"	"Circadian rhythm"	"1.505"
"hsa04215"	"Apoptosis - multiple species"	"1.484"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"1.457"
"hsa00220"	"Arginine biosynthesis"	"1.435"
"hsa05416"	"Viral myocarditis"	"1.433"
"hsa00232"	"Caffeine metabolism"	"1.42"
"hsa04979"	"Cholesterol metabolism"	"1.412"
"hsa04714"	"Thermogenesis"	"1.364"
"hsa04940"	"Type I diabetes mellitus"	"1.351"
"hsa00380"	"Tryptophan metabolism"	"1.328"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"1.293"
"hsa00360"	"Phenylalanine metabolism"	"1.235"
"hsa04975"	"Fat digestion and absorption"	"1.234"
"hsa04977"	"Vitamin digestion and absorption"	"1.215"
"hsa04540"	"Gap junction"	"1.21"
"hsa00730"	"Thiamine metabolism"	"1.17"
"hsa04512"	"ECM-receptor interaction"	"1.131"
"hsa00350"	"Tyrosine metabolism"	"1.064"
"hsa00920"	"Sulfur metabolism"	"1.059"
"hsa04136"	"Autophagy - other"	"1.01"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"1.004"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"0.972"
"hsa00982"	"Drug metabolism - cytochrome P450"	"0.951"
"hsa04340"	"Hedgehog signaling pathway"	"0.932"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"0.896"
"hsa04723"	"Retrograde endocannabinoid signaling"	"0.855"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"0.826"
"hsa04216"	"Ferroptosis"	"0.8"
"hsa00330"	"Arginine and proline metabolism"	"0.755"
"hsa05032"	"Morphine addiction"	"0.751"
"hsa03050"	"Proteasome"	"0.741"
"hsa04950"	"Maturity onset diabetes of the young"	"0.729"
"hsa04974"	"Protein digestion and absorption"	"0.729"
"hsa04392"	"Hippo signaling pathway - multiple species"	"0.716"
"hsa00785"	"Lipoic acid metabolism"	"0.708"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.665"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"0.624"
"hsa04727"	"GABAergic synapse"	"0.57"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"0.549"
"hsa00900"	"Terpenoid backbone biosynthesis"	"0.541"
"hsa00750"	"Vitamin B6 metabolism"	"0.444"
"hsa05134"	"Legionellosis"	"0.436"
"hsa00564"	"Glycerophospholipid metabolism"	"0.326"
"hsa03410"	"Base excision repair"	"0.315"
"hsa00740"	"Riboflavin metabolism"	"0.295"
"hsa05034"	"Alcoholism"	"0.245"
"hsa00592"	"alpha-Linolenic acid metabolism"	"0.235"
"hsa00410"	"beta-Alanine metabolism"	"0.2"
"hsa00500"	"Starch and sucrose metabolism"	"0.125"
"hsa00071"	"Fatty acid degradation"	"0.12"
"hsa00640"	"Propanoate metabolism"	"0.099"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"0.079"
"hsa00270"	"Cysteine and methionine metabolism"	"0.073"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"0.048"
"hsa00531"	"Glycosaminoglycan degradation"	"0.047"
"hsa00600"	"Sphingolipid metabolism"	"0.022"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"0.004"
"hsa00450"	"Selenocompound metabolism"	"-0.013"
"hsa04612"	"Antigen processing and presentation"	"-0.063"
"hsa05033"	"Nicotine addiction"	"-0.084"
"hsa00650"	"Butanoate metabolism"	"-0.16"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-0.171"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.179"
"hsa00310"	"Lysine degradation"	"-0.193"
"hsa03450"	"Non-homologous end-joining"	"-0.204"
"hsa00340"	"Histidine metabolism"	"-0.24"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-0.251"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.255"
"hsa00620"	"Pyruvate metabolism"	"-0.274"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-0.292"
"hsa00480"	"Glutathione metabolism"	"-0.298"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-0.427"
"hsa00510"	"N-Glycan biosynthesis"	"-0.445"
"hsa04146"	"Peroxisome"	"-0.471"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-0.484"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-0.561"
"hsa00910"	"Nitrogen metabolism"	"-0.623"
"hsa00561"	"Glycerolipid metabolism"	"-0.64"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-0.7"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-0.762"
"hsa03430"	"Mismatch repair"	"-0.827"
"hsa04744"	"Phototransduction"	"-0.932"
"hsa00670"	"One carbon pool by folate"	"-0.973"
"hsa00030"	"Pentose phosphate pathway"	"-1.043"
"hsa05012"	"Parkinson,s disease"	"-1.076"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-1.094"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-1.117"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-1.14"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-1.352"
"hsa05016"	"Huntington,s disease"	"-1.375"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-1.386"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-1.405"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-1.423"
"hsa04740"	"Olfactory transduction"	"-1.56"
"hsa00051"	"Fructose and mannose metabolism"	"-1.575"
"hsa00052"	"Galactose metabolism"	"-1.594"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-1.639"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-1.709"
"hsa00983"	"Drug metabolism - other enzymes"	"-1.724"
"hsa04142"	"Lysosome"	"-1.784"
"hsa00061"	"Fatty acid biosynthesis"	"-1.957"
"hsa00040"	"Pentose and glucuronate interconversions"	"-2.046"
"hsa03060"	"Protein export"	"-2.26"
"hsa04130"	"SNARE interactions in vesicular transport"	"-2.311"
"hsa03018"	"RNA degradation"	"-2.319"
"hsa04721"	"Synaptic vesicle cycle"	"-2.408"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-2.433"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-2.815"
"hsa05110"	"Vibrio cholerae infection"	"-2.92"
"hsa03013"	"RNA transport"	"-3.184"
"hsa04966"	"Collecting duct acid secretion"	"-3.191"
"hsa03420"	"Nucleotide excision repair"	"-3.377"
"hsa00190"	"Oxidative phosphorylation"	"-4.541"
"hsa03015"	"mRNA surveillance pathway"	"-4.957"
"hsa03022"	"Basal transcription factors"	"-4.972"
"hsa05322"	"Systemic lupus erythematosus"	"-5.034"
"hsa00230"	"Purine metabolism"	"-5.502"
"hsa04145"	"Phagosome"	"-5.535"
"hsa00240"	"Pyrimidine metabolism"	"-6.519"
"hsa03010"	"Ribosome"	"-6.949"
"hsa03020"	"RNA polymerase"	"-7.359"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-11.598"
"hsa03040"	"Spliceosome"	"-12.491"
