"Pathway"	"Z-score"
"Oocyte meiosis"	"1.591"
"Biosynthesis of unsaturated fatty acids"	"1.566"
"Calcium signaling pathway"	"1.561"
"Vitamin digestion and absorption"	"1.561"
"Proximal tubule bicarbonate reclamation"	"1.535"
"Chemokine signaling pathway"	"1.512"
"B cell receptor signaling pathway"	"1.501"
"Glycolysis / Gluconeogenesis"	"1.501"
"Bile secretion"	"1.499"
"alpha-Linolenic acid metabolism"	"1.495"
"Human papillomavirus infection"	"1.484"
"Melanoma"	"1.466"
"Adherens junction"	"1.433"
"Inositol phosphate metabolism"	"1.431"
"Dopaminergic synapse"	"1.412"
"Bacterial invasion of epithelial cells"	"1.409"
"Measles"	"1.393"
"Hepatitis C"	"1.388"
"Collecting duct acid secretion"	"1.381"
"Fatty acid elongation"	"1.379"
"Pancreatic cancer"	"1.378"
"Pertussis"	"1.346"
"RNA degradation"	"1.335"
"Cytokine-cytokine receptor interaction"	"1.329"
"Butanoate metabolism"	"1.314"
"Rap1 signaling pathway"	"1.302"
"Linoleic acid metabolism"	"1.291"
"Citrate cycle (TCA cycle)"	"1.29"
"Complement and coagulation cascades"	"1.29"
"Parkinson's disease"	"1.269"
"ECM-receptor interaction"	"1.229"
"Hypertrophic cardiomyopathy (HCM)"	"1.211"
"TGF-beta signaling pathway"	"1.2"
"Breast cancer"	"1.197"
"Taste transduction"	"1.189"
"Gastric cancer"	"1.173"
"Porphyrin and chlorophyll metabolism"	"1.166"
"Oxytocin signaling pathway"	"1.16"
"mTOR signaling pathway"	"1.137"
"Rheumatoid arthritis"	"1.136"
"Apoptosis - multiple species"	"1.125"
"Dilated cardiomyopathy (DCM)"	"1.121"
"Alanine, aspartate and glutamate metabolism"	"1.068"
"Cellular senescence"	"1.055"
"NF-kappa B signaling pathway"	"1.032"
"Aldosterone synthesis and secretion"	"1.028"
"Necroptosis"	"1.021"
"Pancreatic secretion"	"1.014"
"DNA replication"	"1.012"
"Prostate cancer"	"0.996"
"Hematopoietic cell lineage"	"0.991"
"Glycerophospholipid metabolism"	"0.985"
"Phosphatidylinositol signaling system"	"0.952"
"NOD-like receptor signaling pathway"	"0.951"
"Endocytosis"	"0.927"
"Pyruvate metabolism"	"0.92"
"Tryptophan metabolism"	"0.92"
"Chagas disease (American trypanosomiasis)"	"0.909"
"Axon guidance"	"0.897"
"Insulin resistance"	"0.891"
"Toll-like receptor signaling pathway"	"0.887"
"C-type lectin receptor signaling pathway"	"0.882"
"Fat digestion and absorption"	"0.872"
"TNF signaling pathway"	"0.845"
"ABC transporters"	"0.831"
"Type I diabetes mellitus"	"0.815"
"Fatty acid degradation"	"0.808"
"Transcriptional misregulation in cancer"	"0.797"
"Herpes simplex infection"	"0.787"
"Cysteine and methionine metabolism"	"0.758"
"Leukocyte transendothelial migration"	"0.755"
"Sphingolipid metabolism"	"0.743"
"Intestinal immune network for IgA production"	"0.737"
"Sphingolipid signaling pathway"	"0.717"
"Notch signaling pathway"	"0.716"
"Steroid hormone biosynthesis"	"0.711"
"Ovarian steroidogenesis"	"0.704"
"Cocaine addiction"	"0.686"
"Cholesterol metabolism"	"0.675"
"Neuroactive ligand-receptor interaction"	"0.658"
"AMPK signaling pathway"	"0.654"
"Glutathione metabolism"	"0.603"
"Retinol metabolism"	"0.595"
"Pathogenic Escherichia coli infection"	"0.57"
"Relaxin signaling pathway"	"0.562"
"Natural killer cell mediated cytotoxicity"	"0.548"
"VEGF signaling pathway"	"0.508"
"Apelin signaling pathway"	"0.506"
"Drug metabolism - cytochrome P450"	"0.494"
"Lysine degradation"	"0.492"
"Apoptosis"	"0.467"
"Cortisol synthesis and secretion"	"0.438"
"Thermogenesis"	"0.434"
"Metabolism of xenobiotics by cytochrome P450"	"0.433"
"Synaptic vesicle cycle"	"0.431"
"Ras signaling pathway"	"0.415"
"Fc epsilon RI signaling pathway"	"0.388"
"Non-small cell lung cancer"	"0.386"
"Long-term potentiation"	"0.381"
"Non-alcoholic fatty liver disease (NAFLD)"	"0.38"
"Drug metabolism - other enzymes"	"0.361"
"Epithelial cell signaling in Helicobacter pylori infection"	"0.332"
"RIG-I-like receptor signaling pathway"	"0.324"
"Cushing's syndrome"	"0.317"
"Adipocytokine signaling pathway"	"0.313"
"Glioma"	"0.308"
"Chemical carcinogenesis"	"0.303"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0.283"
"Gastric acid secretion"	"0.273"
"cGMP-PKG signaling pathway"	"0.251"
"Chronic myeloid leukemia"	"0.226"
"Ribosome biogenesis in eukaryotes"	"0.224"
"Alzheimer's disease"	"0.18"
"Purine metabolism"	"0.16"
"ErbB signaling pathway"	"0.116"
"Alcoholism"	"0.108"
"Salivary secretion"	"0.088"
"mRNA surveillance pathway"	"0.066"
"GnRH signaling pathway"	"0.064"
"Protein digestion and absorption"	"0.046"
"Inflammatory mediator regulation of TRP channels"	"0.023"
"Huntington's disease"	"0.016"
"Amoebiasis"	"0.007"
"Circadian entrainment"	"0.003"
"HIF-1 signaling pathway"	"-0.051"
"D-Arginine and D-ornithine metabolism"	"-0.106"
"Regulation of actin cytoskeleton"	"-0.11"
"Glutamatergic synapse"	"-0.168"
"Lipoic acid metabolism"	"-0.177"
"Biotin metabolism"	"-0.187"
"Thyroid hormone signaling pathway"	"-0.196"
"Valine, leucine and isoleucine biosynthesis"	"-0.2"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.229"
"Caffeine metabolism"	"-0.232"
"D-Glutamine and D-glutamate metabolism"	"-0.232"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.236"
"Vitamin B6 metabolism"	"-0.246"
"Platelet activation"	"-0.255"
"Lysosome"	"-0.257"
"Autophagy - animal"	"-0.294"
"Oxidative phosphorylation"	"-0.317"
"Taurine and hypotaurine metabolism"	"-0.334"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.34"
"Ubiquitin mediated proteolysis"	"-0.355"
"Insulin signaling pathway"	"-0.363"
"Fatty acid biosynthesis"	"-0.368"
"Non-homologous end-joining"	"-0.369"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.38"
"Thiamine metabolism"	"-0.38"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.388"
"Cell adhesion molecules (CAMs)"	"-0.399"
"Wnt signaling pathway"	"-0.413"
"Other glycan degradation"	"-0.422"
"Retrograde endocannabinoid signaling"	"-0.423"
"Pantothenate and CoA biosynthesis"	"-0.44"
"Glycosaminoglycan degradation"	"-0.448"
"One carbon pool by folate"	"-0.448"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.456"
"Phagosome"	"-0.47"
"Other types of O-glycan biosynthesis"	"-0.475"
"Mannose type O-glycan biosynthesis"	"-0.478"
"Mismatch repair"	"-0.492"
"Renin-angiotensin system"	"-0.492"
"Protein export"	"-0.495"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.505"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.51"
"Maturity onset diabetes of the young"	"-0.527"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.528"
"Glyoxylate and dicarboxylate metabolism"	"-0.537"
"RNA transport"	"-0.546"
"Phototransduction"	"-0.547"
"Hippo signaling pathway - multiple species"	"-0.548"
"Nicotinate and nicotinamide metabolism"	"-0.548"
"Hepatocellular carcinoma"	"-0.552"
"Circadian rhythm"	"-0.558"
"Asthma"	"-0.56"
"Mucin type O-glycan biosynthesis"	"-0.561"
"RNA polymerase"	"-0.57"
"Pentose phosphate pathway"	"-0.571"
"Propanoate metabolism"	"-0.571"
"Base excision repair"	"-0.581"
"Autophagy - other"	"-0.587"
"African trypanosomiasis"	"-0.591"
"SNARE interactions in vesicular transport"	"-0.595"
"Starch and sucrose metabolism"	"-0.601"
"Prion diseases"	"-0.608"
"Primary immunodeficiency"	"-0.621"
"Allograft rejection"	"-0.625"
"Ferroptosis"	"-0.644"
"Glycine, serine and threonine metabolism"	"-0.653"
"Nicotine addiction"	"-0.657"
"Graft-versus-host disease"	"-0.659"
"Aminoacyl-tRNA biosynthesis"	"-0.67"
"Carbohydrate digestion and absorption"	"-0.676"
"Vasopressin-regulated water reabsorption"	"-0.679"
"Type II diabetes mellitus"	"-0.686"
"Proteasome"	"-0.692"
"Basal transcription factors"	"-0.694"
"Malaria"	"-0.699"
"Nucleotide excision repair"	"-0.699"
"Endocrine and other factor-regulated calcium reabsorption"	"-0.704"
"N-Glycan biosynthesis"	"-0.714"
"Vibrio cholerae infection"	"-0.718"
"Fanconi anemia pathway"	"-0.737"
"Mineral absorption"	"-0.738"
"Autoimmune thyroid disease"	"-0.743"
"Legionellosis"	"-0.761"
"Staphylococcus aureus infection"	"-0.764"
"Long-term depression"	"-0.792"
"Longevity regulating pathway - multiple species"	"-0.814"
"Mitophagy - animal"	"-0.816"
"Cytosolic DNA-sensing pathway"	"-0.818"
"Basal cell carcinoma"	"-0.82"
"Inflammatory bowel disease (IBD)"	"-0.829"
"Renin secretion"	"-0.837"
"Renal cell carcinoma"	"-0.844"
"Thyroid hormone synthesis"	"-0.889"
"Antigen processing and presentation"	"-0.908"
"Insulin secretion"	"-0.942"
"Longevity regulating pathway"	"-0.96"
"Gap junction"	"-0.964"
"GABAergic synapse"	"-0.97"
"Fc gamma R-mediated phagocytosis"	"-0.989"
"Morphine addiction"	"-0.99"
"Pyrimidine metabolism"	"-1.023"
"Melanogenesis"	"-1.037"
"Glucagon signaling pathway"	"-1.049"
"Serotonergic synapse"	"-1.076"
"Vascular smooth muscle contraction"	"-1.133"
"Spliceosome"	"-1.166"
"Ribosome"	"-1.184"
"Systemic lupus erythematosus"	"-1.187"
"Phospholipase D signaling pathway"	"-1.233"
"Olfactory transduction"	"-2.143"
