"Pathway"	"Z-score"
"Relaxin signaling pathway"	"1.626"
"Cysteine and methionine metabolism"	"1.616"
"Hepatitis C"	"1.609"
"Dopaminergic synapse"	"1.608"
"ABC transporters"	"1.599"
"Carbohydrate digestion and absorption"	"1.598"
"Fatty acid degradation"	"1.583"
"Proteasome"	"1.571"
"Autophagy - animal"	"1.566"
"Hedgehog signaling pathway"	"1.523"
"Valine, leucine and isoleucine degradation"	"1.519"
"Cocaine addiction"	"1.5"
"Parkinson's disease"	"1.498"
"Endocrine and other factor-regulated calcium reabsorption"	"1.483"
"N-Glycan biosynthesis"	"1.466"
"Phospholipase D signaling pathway"	"1.453"
"Wnt signaling pathway"	"1.447"
"Adrenergic signaling in cardiomyocytes"	"1.445"
"Cholesterol metabolism"	"1.437"
"Gastric cancer"	"1.396"
"Long-term depression"	"1.282"
"VEGF signaling pathway"	"1.264"
"Viral myocarditis"	"1.258"
"Drug metabolism - cytochrome P450"	"1.22"
"Longevity regulating pathway - multiple species"	"1.183"
"Inflammatory bowel disease (IBD)"	"1.166"
"Influenza A"	"1.156"
"Renin secretion"	"1.137"
"Metabolism of xenobiotics by cytochrome P450"	"1.135"
"Axon guidance"	"1.131"
"Central carbon metabolism in cancer"	"1.115"
"Alcoholism"	"1.109"
"Fc epsilon RI signaling pathway"	"1.107"
"Long-term potentiation"	"1.094"
"Glycolysis / Gluconeogenesis"	"1.072"
"Renal cell carcinoma"	"1.052"
"B cell receptor signaling pathway"	"1.05"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"1.023"
"Chemical carcinogenesis"	"1.02"
"Inositol phosphate metabolism"	"1.016"
"Adherens junction"	"0.995"
"Thyroid hormone synthesis"	"0.987"
"Gastric acid secretion"	"0.986"
"Pertussis"	"0.954"
"Antigen processing and presentation"	"0.95"
"Epstein-Barr virus infection"	"0.935"
"Rap1 signaling pathway"	"0.879"
"ErbB signaling pathway"	"0.869"
"Hypertrophic cardiomyopathy (HCM)"	"0.864"
"ECM-receptor interaction"	"0.857"
"Peroxisome"	"0.848"
"TGF-beta signaling pathway"	"0.843"
"Dilated cardiomyopathy (DCM)"	"0.796"
"Gap junction"	"0.792"
"Protein digestion and absorption"	"0.789"
"GnRH signaling pathway"	"0.785"
"Fc gamma R-mediated phagocytosis"	"0.765"
"Th1 and Th2 cell differentiation"	"0.758"
"Morphine addiction"	"0.756"
"Thermogenesis"	"0.748"
"Amoebiasis"	"0.725"
"NF-kappa B signaling pathway"	"0.722"
"Circadian entrainment"	"0.711"
"Glycerophospholipid metabolism"	"0.706"
"Phosphatidylinositol signaling system"	"0.677"
"Choline metabolism in cancer"	"0.669"
"Melanogenesis"	"0.669"
"T cell receptor signaling pathway"	"0.659"
"C-type lectin receptor signaling pathway"	"0.635"
"Toll-like receptor signaling pathway"	"0.628"
"HIF-1 signaling pathway"	"0.626"
"Glucagon signaling pathway"	"0.612"
"TNF signaling pathway"	"0.602"
"Serotonergic synapse"	"0.56"
"Cytokine-cytokine receptor interaction"	"0.495"
"Oocyte meiosis"	"0.479"
"Osteoclast differentiation"	"0.396"
"Natural killer cell mediated cytotoxicity"	"0.391"
"Systemic lupus erythematosus"	"0.379"
"Apoptosis"	"0.343"
"Insulin signaling pathway"	"0.314"
"Cell adhesion molecules (CAMs)"	"0.294"
"Retrograde endocannabinoid signaling"	"0.273"
"Non-alcoholic fatty liver disease (NAFLD)"	"0.261"
"Phagosome"	"0.242"
"RNA transport"	"0.145"
"Tuberculosis"	"0.085"
"Calcium signaling pathway"	"0.066"
"D-Arginine and D-ornithine metabolism"	"-0.071"
"Lipoic acid metabolism"	"-0.118"
"Biotin metabolism"	"-0.125"
"Valine, leucine and isoleucine biosynthesis"	"-0.145"
"D-Glutamine and D-glutamate metabolism"	"-0.157"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.158"
"Caffeine metabolism"	"-0.163"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.165"
"Vitamin B6 metabolism"	"-0.178"
"Phosphonate and phosphinate metabolism"	"-0.18"
"Ras signaling pathway"	"-0.189"
"Sulfur relay system"	"-0.204"
"Riboflavin metabolism"	"-0.207"
"Taurine and hypotaurine metabolism"	"-0.23"
"Sulfur metabolism"	"-0.231"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.245"
"Endocytosis"	"-0.263"
"Thiamine metabolism"	"-0.263"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.28"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.284"
"Nitrogen metabolism"	"-0.289"
"Selenocompound metabolism"	"-0.292"
"Ascorbate and aldarate metabolism"	"-0.301"
"Other glycan degradation"	"-0.301"
"Primary bile acid biosynthesis"	"-0.301"
"One carbon pool by folate"	"-0.309"
"Arginine biosynthesis"	"-0.313"
"Glycosaminoglycan degradation"	"-0.313"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.319"
"Pantothenate and CoA biosynthesis"	"-0.324"
"Vitamin digestion and absorption"	"-0.339"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.344"
"Proximal tubule bicarbonate reclamation"	"-0.346"
"Mismatch repair"	"-0.349"
"alpha-Linolenic acid metabolism"	"-0.355"
"Folate biosynthesis"	"-0.362"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.362"
"Maturity onset diabetes of the young"	"-0.365"
"Collecting duct acid secretion"	"-0.371"
"Glyoxylate and dicarboxylate metabolism"	"-0.375"
"Phototransduction"	"-0.379"
"Linoleic acid metabolism"	"-0.384"
"Nicotinate and nicotinamide metabolism"	"-0.385"
"Hippo signaling pathway - multiple species"	"-0.387"
"Mucin type O-glycan biosynthesis"	"-0.387"
"Asthma"	"-0.389"
"Citrate cycle (TCA cycle)"	"-0.401"
"Pentose phosphate pathway"	"-0.401"
"Circadian rhythm"	"-0.405"
"Propanoate metabolism"	"-0.407"
"Apoptosis - multiple species"	"-0.409"
"RNA polymerase"	"-0.413"
"African trypanosomiasis"	"-0.416"
"Porphyrin and chlorophyll metabolism"	"-0.416"
"Prion diseases"	"-0.419"
"Alanine, aspartate and glutamate metabolism"	"-0.421"
"Autophagy - other"	"-0.421"
"DNA replication"	"-0.423"
"SNARE interactions in vesicular transport"	"-0.424"
"Base excision repair"	"-0.428"
"Allograft rejection"	"-0.44"
"Primary immunodeficiency"	"-0.442"
"Glycine, serine and threonine metabolism"	"-0.449"
"Starch and sucrose metabolism"	"-0.453"
"Graft-versus-host disease"	"-0.454"
"Pyruvate metabolism"	"-0.454"
"Tryptophan metabolism"	"-0.454"
"Homologous recombination"	"-0.455"
"Fat digestion and absorption"	"-0.459"
"Nicotine addiction"	"-0.465"
"Type I diabetes mellitus"	"-0.472"
"Aminoacyl-tRNA biosynthesis"	"-0.473"
"Vasopressin-regulated water reabsorption"	"-0.477"
"Notch signaling pathway"	"-0.491"
"Nucleotide excision repair"	"-0.491"
"Ether lipid metabolism"	"-0.495"
"Basal transcription factors"	"-0.496"
"Intestinal immune network for IgA production"	"-0.496"
"Sphingolipid metabolism"	"-0.497"
"Type II diabetes mellitus"	"-0.498"
"Malaria"	"-0.501"
"Amyotrophic lateral sclerosis (ALS)"	"-0.511"
"Mineral absorption"	"-0.512"
"Ovarian steroidogenesis"	"-0.513"
"Steroid hormone biosynthesis"	"-0.517"
"Vibrio cholerae infection"	"-0.519"
"Autoimmune thyroid disease"	"-0.523"
"Fanconi anemia pathway"	"-0.523"
"Pathogenic Escherichia coli infection"	"-0.531"
"Retinol metabolism"	"-0.531"
"Staphylococcus aureus infection"	"-0.535"
"Legionellosis"	"-0.538"
"Glycerolipid metabolism"	"-0.556"
"Lysine degradation"	"-0.561"
"Arachidonic acid metabolism"	"-0.572"
"Synaptic vesicle cycle"	"-0.573"
"Cortisol synthesis and secretion"	"-0.575"
"Basal cell carcinoma"	"-0.583"
"Cytosolic DNA-sensing pathway"	"-0.584"
"Amphetamine addiction"	"-0.59"
"Mitophagy - animal"	"-0.593"
"Shigellosis"	"-0.593"
"Epithelial cell signaling in Helicobacter pylori infection"	"-0.602"
"Drug metabolism - other enzymes"	"-0.603"
"RIG-I-like receptor signaling pathway"	"-0.604"
"Leishmaniasis"	"-0.616"
"Bacterial invasion of epithelial cells"	"-0.631"
"Cardiac muscle contraction"	"-0.634"
"RNA degradation"	"-0.636"
"Complement and coagulation cascades"	"-0.645"
"Ribosome biogenesis in eukaryotes"	"-0.653"
"Salmonella infection"	"-0.661"
"Taste transduction"	"-0.666"
"Insulin secretion"	"-0.67"
"Rheumatoid arthritis"	"-0.677"
"Salivary secretion"	"-0.687"
"mRNA surveillance pathway"	"-0.696"
"Aldosterone synthesis and secretion"	"-0.697"
"Pancreatic secretion"	"-0.698"
"Inflammatory mediator regulation of TRP channels"	"-0.699"
"IL-17 signaling pathway"	"-0.705"
"Hematopoietic cell lineage"	"-0.707"
"Pyrimidine metabolism"	"-0.729"
"Th17 cell differentiation"	"-0.742"
"Vascular smooth muscle contraction"	"-0.793"
"Lysosome"	"-0.805"
"Oxidative phosphorylation"	"-0.833"
"Ribosome"	"-0.833"
"Spliceosome"	"-0.846"
"Necroptosis"	"-0.923"
"Alzheimer's disease"	"-0.946"
"NOD-like receptor signaling pathway"	"-0.949"
"Purine metabolism"	"-0.952"
"Herpes simplex infection"	"-0.993"
"Huntington's disease"	"-1.011"
"Neuroactive ligand-receptor interaction"	"-1.213"
"Olfactory transduction"	"-1.506"
