"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04210"	"Apoptosis"	"4.735"	"324"	"253.484"	"14.892"
"hsa04150"	"mTOR signaling pathway"	"4.722"	"254"	"191.907"	"13.15"
"hsa04530"	"Tight junction"	"4.683"	"378"	"301.978"	"16.232"
"hsa04370"	"VEGF signaling pathway"	"4.655"	"136"	"93.806"	"9.064"
"hsa05216"	"Thyroid cancer"	"4.587"	"136"	"93.725"	"9.216"
"hsa05220"	"Chronic myeloid leukemia"	"4.559"	"238"	"179.207"	"12.897"
"hsa04620"	"Toll-like receptor signaling pathway"	"4.554"	"181"	"130.397"	"11.112"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"4.549"	"193"	"141.741"	"11.268"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"4.535"	"249"	"190.447"	"12.911"
"hsa04931"	"Insulin resistance"	"4.518"	"189"	"136.988"	"11.513"
"hsa04662"	"B cell receptor signaling pathway"	"4.506"	"177"	"127.717"	"10.938"
"hsa04921"	"Oxytocin signaling pathway"	"4.488"	"266"	"205.56"	"13.466"
"hsa05162"	"Measles"	"4.472"	"317"	"250.084"	"14.963"
"hsa05164"	"Influenza A"	"4.468"	"419"	"342.501"	"17.122"
"hsa05231"	"Choline metabolism in cancer"	"4.454"	"172"	"124.745"	"10.61"
"hsa04917"	"Prolactin signaling pathway"	"4.432"	"173"	"125.341"	"10.754"
"hsa04520"	"Adherens junction"	"4.414"	"212"	"158.619"	"12.093"
"hsa05152"	"Tuberculosis"	"4.323"	"254"	"196.87"	"13.216"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"4.303"	"78"	"48.853"	"6.773"
"hsa05210"	"Colorectal cancer"	"4.299"	"237"	"179.887"	"13.286"
"hsa04110"	"Cell cycle"	"4.269"	"376"	"302.742"	"17.161"
"hsa05169"	"Epstein-Barr virus infection"	"4.254"	"703"	"602.723"	"23.573"
"hsa04728"	"Dopaminergic synapse"	"4.245"	"256"	"199.76"	"13.25"
"hsa04912"	"GnRH signaling pathway"	"4.245"	"192"	"145.272"	"11.008"
"hsa04920"	"Adipocytokine signaling pathway"	"4.167"	"124"	"85.36"	"9.273"
"hsa04211"	"Longevity regulating pathway"	"4.166"	"170"	"124.663"	"10.882"
"hsa04668"	"TNF signaling pathway"	"4.155"	"204"	"155.086"	"11.771"
"hsa05203"	"Viral carcinogenesis"	"4.144"	"560"	"473.932"	"20.768"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"4.134"	"111"	"76.709"	"8.295"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"4.125"	"78"	"49.939"	"6.803"
"hsa04071"	"Sphingolipid signaling pathway"	"4.081"	"242"	"188.87"	"13.02"
"hsa04722"	"Neurotrophin signaling pathway"	"4.069"	"285"	"227.416"	"14.151"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"4.065"	"226"	"175.543"	"12.414"
"hsa04114"	"Oocyte meiosis"	"4.055"	"300"	"240.685"	"14.627"
"hsa04371"	"Apelin signaling pathway"	"4.047"	"242"	"188.047"	"13.332"
"hsa05332"	"Graft-versus-host disease"	"4.019"	"39"	"20.591"	"4.58"
"hsa04014"	"Ras signaling pathway"	"3.989"	"321"	"260.627"	"15.135"
"hsa04012"	"ErbB signaling pathway"	"3.972"	"220"	"171.359"	"12.246"
"hsa04015"	"Rap1 signaling pathway"	"3.947"	"291"	"233.947"	"14.454"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"3.901"	"230"	"181.233"	"12.501"
"hsa04350"	"TGF-beta signaling pathway"	"3.868"	"179"	"135.601"	"11.219"
"hsa04066"	"HIF-1 signaling pathway"	"3.828"	"236"	"186.127"	"13.027"
"hsa04720"	"Long-term potentiation"	"3.793"	"157"	"119.169"	"9.974"
"hsa05132"	"Salmonella infection"	"3.789"	"192"	"147.778"	"11.671"
"hsa05033"	"Nicotine addiction"	"3.767"	"24"	"11.373"	"3.352"
"hsa04512"	"ECM-receptor interaction"	"3.765"	"58"	"35.227"	"6.048"
"hsa04724"	"Glutamatergic synapse"	"3.642"	"152"	"115.554"	"10.008"
"hsa04630"	"Jak-STAT signaling pathway"	"3.595"	"159"	"121.827"	"10.34"
"hsa05340"	"Primary immunodeficiency"	"3.557"	"36"	"20.563"	"4.34"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"3.509"	"202"	"160.245"	"11.9"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"3.503"	"109"	"78.713"	"8.645"
"hsa05211"	"Renal cell carcinoma"	"3.491"	"177"	"136.205"	"11.687"
"hsa04390"	"Hippo signaling pathway"	"3.481"	"306"	"251.279"	"15.721"
"hsa05010"	"Alzheimer's disease"	"3.461"	"197"	"156.579"	"11.679"
"hsa05134"	"Legionellosis"	"3.46"	"242"	"196.283"	"13.215"
"hsa04670"	"Leukocyte transendothelial migration"	"3.448"	"169"	"131.511"	"10.873"
"hsa04926"	"Relaxin signaling pathway"	"3.291"	"268"	"221.728"	"14.061"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"3.271"	"86"	"62.658"	"7.135"
"hsa05133"	"Pertussis"	"3.259"	"153"	"118.288"	"10.652"
"hsa05226"	"Gastric cancer"	"3.255"	"249"	"203.506"	"13.975"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"3.199"	"110"	"82.327"	"8.65"
"hsa04213"	"Longevity regulating pathway - multiple species"	"3.194"	"228"	"187.189"	"12.778"
"hsa04022"	"cGMP-PKG signaling pathway"	"3.174"	"234"	"190.965"	"13.558"
"hsa04140"	"Autophagy - animal"	"3.153"	"201"	"163.505"	"11.892"
"hsa04930"	"Type II diabetes mellitus"	"3.131"	"98"	"71.543"	"8.451"
"hsa04621"	"NOD-like receptor signaling pathway"	"3.122"	"259"	"215.016"	"14.091"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"3.021"	"154"	"121.505"	"10.756"
"hsa04934"	"Cushing's syndrome"	"2.976"	"199"	"162.105"	"12.396"
"hsa04810"	"Regulation of actin cytoskeleton"	"2.916"	"302"	"257.247"	"15.347"
"hsa04024"	"cAMP signaling pathway"	"2.912"	"299"	"255.408"	"14.968"
"hsa05225"	"Hepatocellular carcinoma"	"2.907"	"280"	"235.947"	"15.154"
"hsa04611"	"Platelet activation"	"2.872"	"197"	"162.201"	"12.117"
"hsa05230"	"Central carbon metabolism in cancer"	"2.865"	"206"	"170.173"	"12.506"
"hsa05031"	"Amphetamine addiction"	"2.863"	"139"	"110.741"	"9.87"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"2.828"	"182"	"149.128"	"11.625"
"hsa03320"	"PPAR signaling pathway"	"2.82"	"135"	"107.364"	"9.799"
"hsa05330"	"Allograft rejection"	"2.818"	"34"	"20.967"	"4.625"
"hsa05320"	"Autoimmune thyroid disease"	"2.719"	"37"	"23.608"	"4.925"
"hsa04640"	"Hematopoietic cell lineage"	"2.715"	"55"	"38.233"	"6.176"
"hsa04664"	"Fc epsilon RI signaling pathway"	"2.646"	"129"	"102.649"	"9.96"
"hsa00511"	"Other glycan degradation"	"2.602"	"6"	"2.207"	"1.457"
"hsa05030"	"Cocaine addiction"	"2.588"	"100"	"77.097"	"8.851"
"hsa04910"	"Insulin signaling pathway"	"2.517"	"269"	"232.496"	"14.505"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"2.49"	"18"	"10.289"	"3.097"
"hsa05034"	"Alcoholism"	"2.471"	"409"	"364.507"	"18.004"
"hsa04713"	"Circadian entrainment"	"2.38"	"138"	"113.685"	"10.214"
"hsa05323"	"Rheumatoid arthritis"	"2.374"	"116"	"94.935"	"8.874"
"hsa04392"	"Hippo signaling pathway - multiple species"	"2.333"	"35"	"24.076"	"4.683"
"hsa05131"	"Shigellosis"	"2.306"	"164"	"138.148"	"11.212"
"hsa04145"	"Phagosome"	"2.28"	"302"	"268.125"	"14.856"
"hsa04270"	"Vascular smooth muscle contraction"	"2.255"	"155"	"130.725"	"10.765"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"2.08"	"7"	"3.408"	"1.727"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"2.077"	"142"	"119.562"	"10.801"
"hsa05020"	"Prion diseases"	"2.075"	"93"	"75.852"	"8.265"
"hsa04064"	"NF-kappa B signaling pathway"	"2.049"	"150"	"128.052"	"10.71"
"hsa05100"	"Bacterial invasion of epithelial cells"	"2.005"	"167"	"143.632"	"11.653"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"2.005"	"343"	"309.296"	"16.809"
"hsa04918"	"Thyroid hormone synthesis"	"1.996"	"81"	"65.067"	"7.982"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"1.982"	"153"	"131.324"	"10.938"
"hsa04972"	"Pancreatic secretion"	"1.962"	"65"	"51.807"	"6.724"
"hsa04144"	"Endocytosis"	"1.958"	"421"	"384.569"	"18.602"
"hsa04360"	"Axon guidance"	"1.905"	"194"	"170.605"	"12.279"
"hsa00564"	"Glycerophospholipid metabolism"	"1.89"	"28"	"19.988"	"4.239"
"hsa00062"	"Fatty acid elongation"	"1.887"	"15"	"9.32"	"3.011"
"hsa05416"	"Viral myocarditis"	"1.875"	"83"	"68.176"	"7.908"
"hsa04723"	"Retrograde endocannabinoid signaling"	"1.854"	"147"	"126.62"	"10.995"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"1.798"	"71"	"58.102"	"7.175"
"hsa00510"	"N-Glycan biosynthesis"	"1.775"	"23"	"16.036"	"3.923"
"hsa05144"	"Malaria"	"1.75"	"34"	"25.26"	"4.993"
"hsa03060"	"Protein export"	"1.748"	"44"	"33.648"	"5.921"
"hsa02010"	"ABC transporters"	"1.671"	"14"	"9.097"	"2.935"
"hsa04922"	"Glucagon signaling pathway"	"1.625"	"181"	"160.261"	"12.762"
"hsa04966"	"Collecting duct acid secretion"	"1.615"	"56"	"45.91"	"6.248"
"hsa04916"	"Melanogenesis"	"1.609"	"137"	"120.506"	"10.25"
"hsa04714"	"Thermogenesis"	"1.514"	"215"	"194.521"	"13.523"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"1.497"	"88"	"75.438"	"8.391"
"hsa04925"	"Aldosterone synthesis and secretion"	"1.425"	"96"	"82.91"	"9.186"
"hsa04940"	"Type I diabetes mellitus"	"1.423"	"39"	"31.068"	"5.575"
"hsa05217"	"Basal cell carcinoma"	"1.365"	"60"	"50.47"	"6.982"
"hsa00270"	"Cysteine and methionine metabolism"	"1.357"	"60"	"50.814"	"6.77"
"hsa05110"	"Vibrio cholerae infection"	"1.312"	"122"	"109.103"	"9.827"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"1.267"	"5"	"2.868"	"1.683"
"hsa04072"	"Phospholipase D signaling pathway"	"1.257"	"183"	"167.672"	"12.195"
"hsa00100"	"Steroid biosynthesis"	"1.247"	"13"	"9.334"	"2.941"
"hsa04973"	"Carbohydrate digestion and absorption"	"1.227"	"38"	"31.403"	"5.375"
"hsa04217"	"Necroptosis"	"1.199"	"264"	"246.021"	"14.99"
"hsa05322"	"Systemic lupus erythematosus"	"1.159"	"255"	"237.487"	"15.115"
"hsa04975"	"Fat digestion and absorption"	"1.045"	"15"	"11.558"	"3.294"
"hsa04137"	"Mitophagy - animal"	"1.02"	"142"	"130.844"	"10.936"
"hsa04310"	"Wnt signaling pathway"	"1.012"	"227"	"212.791"	"14.038"
"hsa00740"	"Riboflavin metabolism"	"0.977"	"2"	"1.018"	"1.005"
"hsa05310"	"Asthma"	"0.967"	"16"	"12.502"	"3.616"
"hsa04070"	"Phosphatidylinositol signaling system"	"0.936"	"64"	"57.074"	"7.402"
"hsa04062"	"Chemokine signaling pathway"	"0.931"	"282"	"267.757"	"15.292"
"hsa04730"	"Long-term depression"	"0.91"	"90"	"82.425"	"8.322"
"hsa03410"	"Base excision repair"	"0.882"	"31"	"26.53"	"5.069"
"hsa04215"	"Apoptosis - multiple species"	"0.852"	"32"	"27.408"	"5.391"
"hsa04330"	"Notch signaling pathway"	"0.841"	"73"	"66.272"	"8.004"
"hsa04725"	"Cholinergic synapse"	"0.836"	"137"	"128.013"	"10.752"
"hsa04974"	"Protein digestion and absorption"	"0.733"	"21"	"17.972"	"4.133"
"hsa00910"	"Nitrogen metabolism"	"0.731"	"5"	"3.615"	"1.896"
"hsa00330"	"Arginine and proline metabolism"	"0.729"	"37"	"33.056"	"5.411"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"0.713"	"5"	"3.693"	"1.832"
"hsa04540"	"Gap junction"	"0.709"	"253"	"242.9"	"14.255"
"hsa04672"	"Intestinal immune network for IgA production"	"0.701"	"33"	"29.216"	"5.398"
"hsa00310"	"Lysine degradation"	"0.698"	"51"	"46.526"	"6.412"
"hsa00061"	"Fatty acid biosynthesis"	"0.694"	"14"	"11.673"	"3.355"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"0.682"	"2"	"1.239"	"1.116"
"hsa04142"	"Lysosome"	"0.669"	"66"	"60.767"	"7.825"
"hsa04927"	"Cortisol synthesis and secretion"	"0.664"	"51"	"46.471"	"6.817"
"hsa04976"	"Bile secretion"	"0.652"	"38"	"34.205"	"5.818"
"hsa00780"	"Biotin metabolism"	"0.606"	"1"	"0.394"	"0.644"
"hsa00565"	"Ether lipid metabolism"	"0.592"	"8"	"6.497"	"2.537"
"hsa00561"	"Glycerolipid metabolism"	"0.586"	"29"	"26.168"	"4.835"
"hsa00260"	"Glycine, serine and threonine metabolism"	"0.53"	"53"	"49.452"	"6.699"
"hsa05130"	"Pathogenic Escherichia coli infection"	"0.524"	"222"	"215.019"	"13.314"
"hsa00592"	"alpha-Linolenic acid metabolism"	"0.49"	"3"	"2.243"	"1.543"
"hsa04971"	"Gastric acid secretion"	"0.478"	"88"	"83.658"	"9.089"
"hsa00190"	"Oxidative phosphorylation"	"0.406"	"104"	"100.22"	"9.305"
"hsa04136"	"Autophagy - other"	"0.355"	"49"	"46.699"	"6.476"
"hsa00600"	"Sphingolipid metabolism"	"0.326"	"10"	"9.043"	"2.932"
"hsa04911"	"Insulin secretion"	"0.301"	"71"	"68.546"	"8.157"
"hsa04970"	"Salivary secretion"	"0.284"	"67"	"64.773"	"7.85"
"hsa00340"	"Histidine metabolism"	"0.281"	"21"	"19.833"	"4.157"
"hsa00220"	"Arginine biosynthesis"	"0.27"	"17"	"15.919"	"4.007"
"hsa04260"	"Cardiac muscle contraction"	"0.252"	"44"	"42.381"	"6.432"
"hsa04721"	"Synaptic vesicle cycle"	"0.226"	"102"	"99.854"	"9.509"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.222"	"2"	"1.73"	"1.218"
"hsa00071"	"Fatty acid degradation"	"0.191"	"32"	"30.979"	"5.349"
"hsa03030"	"DNA replication"	"0.165"	"72"	"70.711"	"7.814"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"0.155"	"4"	"3.7"	"1.94"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"0.141"	"53"	"52.055"	"6.726"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"0.133"	"8"	"7.658"	"2.576"
"hsa04614"	"Renin-angiotensin system"	"0.12"	"10"	"9.627"	"3.105"
"hsa04146"	"Peroxisome"	"0.117"	"38"	"37.295"	"6.039"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.092"	"5"	"4.804"	"2.132"
"hsa04610"	"Complement and coagulation cascades"	"0.082"	"37"	"36.517"	"5.881"
"hsa05143"	"African trypanosomiasis"	"0.074"	"26"	"25.638"	"4.881"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"0.053"	"3"	"2.911"	"1.686"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"0.029"	"11"	"10.905"	"3.248"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.015"	"9"	"8.955"	"3.003"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.012"	"0"	"0.012"	"0.109"
"hsa04978"	"Mineral absorption"	"-0.05"	"14"	"14.182"	"3.628"
"hsa00920"	"Sulfur metabolism"	"-0.073"	"2"	"2.106"	"1.453"
"hsa00410"	"beta-Alanine metabolism"	"-0.097"	"24"	"24.453"	"4.67"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-0.122"	"42"	"42.781"	"6.392"
"hsa00360"	"Phenylalanine metabolism"	"-0.132"	"9"	"9.389"	"2.951"
"hsa05168"	"Herpes simplex infection"	"-0.168"	"288"	"290.761"	"16.476"
"hsa00562"	"Inositol phosphate metabolism"	"-0.173"	"32"	"32.949"	"5.48"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-0.177"	"221"	"223.6"	"14.654"
"hsa00450"	"Selenocompound metabolism"	"-0.193"	"5"	"5.468"	"2.423"
"hsa04727"	"GABAergic synapse"	"-0.235"	"85"	"87.095"	"8.925"
"hsa05146"	"Amoebiasis"	"-0.247"	"98"	"100.326"	"9.427"
"hsa00120"	"Primary bile acid biosynthesis"	"-0.27"	"6"	"6.669"	"2.48"
"hsa00380"	"Tryptophan metabolism"	"-0.341"	"27"	"28.742"	"5.113"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.357"	"3"	"3.676"	"1.892"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-0.373"	"35"	"37.204"	"5.906"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.395"	"1"	"1.454"	"1.149"
"hsa04130"	"SNARE interactions in vesicular transport"	"-0.413"	"29"	"31.295"	"5.56"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.424"	"2"	"2.684"	"1.612"
"hsa03440"	"Homologous recombination"	"-0.454"	"50"	"53.179"	"6.995"
"hsa04744"	"Phototransduction"	"-0.454"	"26"	"28.253"	"4.961"
"hsa04977"	"Vitamin digestion and absorption"	"-0.464"	"3"	"3.905"	"1.949"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-0.467"	"29"	"31.504"	"5.366"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-0.486"	"122"	"126.882"	"10.052"
"hsa00531"	"Glycosaminoglycan degradation"	"-0.494"	"1"	"1.657"	"1.331"
"hsa03430"	"Mismatch repair"	"-0.497"	"45"	"48.354"	"6.743"
"hsa00350"	"Tyrosine metabolism"	"-0.525"	"9"	"10.707"	"3.251"
"hsa00670"	"One carbon pool by folate"	"-0.54"	"15"	"17.107"	"3.9"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-0.556"	"54"	"58.08"	"7.335"
"hsa00500"	"Starch and sucrose metabolism"	"-0.615"	"35"	"38.74"	"6.084"
"hsa04950"	"Maturity onset diabetes of the young"	"-0.625"	"34"	"37.666"	"5.867"
"hsa03420"	"Nucleotide excision repair"	"-0.634"	"89"	"95.04"	"9.528"
"hsa00650"	"Butanoate metabolism"	"-0.665"	"8"	"10.045"	"3.077"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-0.682"	"14"	"16.682"	"3.935"
"hsa04726"	"Serotonergic synapse"	"-0.692"	"120"	"127.273"	"10.515"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-0.784"	"11"	"13.805"	"3.579"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-0.827"	"73"	"80.191"	"8.697"
"hsa00785"	"Lipoic acid metabolism"	"-0.829"	"0"	"0.829"	"0.892"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.85"	"2"	"3.573"	"1.85"
"hsa00232"	"Caffeine metabolism"	"-0.873"	"0"	"0.873"	"0.91"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-0.883"	"5"	"7.315"	"2.623"
"hsa04710"	"Circadian rhythm"	"-0.887"	"51"	"57.295"	"7.099"
"hsa00480"	"Glutathione metabolism"	"-0.895"	"20"	"24.45"	"4.972"
"hsa00983"	"Drug metabolism - other enzymes"	"-0.946"	"31"	"36.494"	"5.81"
"hsa05032"	"Morphine addiction"	"-0.958"	"68"	"76.104"	"8.459"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-0.988"	"0"	"1.007"	"1.019"
"hsa03022"	"Basal transcription factors"	"-0.995"	"82"	"91.075"	"9.122"
"hsa00620"	"Pyruvate metabolism"	"-1.008"	"56"	"63.625"	"7.567"
"hsa04216"	"Ferroptosis"	"-1.019"	"40"	"46.741"	"6.616"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-1.068"	"23"	"28.663"	"5.304"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-1.138"	"53"	"61.508"	"7.478"
"hsa00590"	"Arachidonic acid metabolism"	"-1.197"	"6"	"9.71"	"3.099"
"hsa00051"	"Fructose and mannose metabolism"	"-1.241"	"40"	"48.232"	"6.636"
"hsa00730"	"Thiamine metabolism"	"-1.253"	"2"	"4.791"	"2.227"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.277"	"2"	"4.799"	"2.192"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-1.284"	"2"	"4.707"	"2.108"
"hsa04122"	"Sulfur relay system"	"-1.284"	"1"	"3.266"	"1.765"
"hsa00750"	"Vitamin B6 metabolism"	"-1.297"	"0"	"1.567"	"1.208"
"hsa05150"	"Staphylococcus aureus infection"	"-1.345"	"23"	"30.305"	"5.433"
"hsa04924"	"Renin secretion"	"-1.354"	"62"	"73.288"	"8.338"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-1.389"	"134"	"150.453"	"11.844"
"hsa00052"	"Galactose metabolism"	"-1.467"	"34"	"43.536"	"6.501"
"hsa04740"	"Olfactory transduction"	"-1.501"	"45"	"55.845"	"7.224"
"hsa00591"	"Linoleic acid metabolism"	"-1.536"	"1"	"4.141"	"2.045"
"hsa03013"	"RNA transport"	"-1.54"	"353"	"381.429"	"18.466"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-1.551"	"1"	"3.984"	"1.924"
"hsa00640"	"Propanoate metabolism"	"-1.562"	"21"	"29.232"	"5.27"
"hsa00230"	"Purine metabolism"	"-1.632"	"137"	"157.286"	"12.427"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.67"	"6"	"11.493"	"3.289"
"hsa05016"	"Huntington's disease"	"-1.688"	"239"	"264.448"	"15.076"
"hsa04979"	"Cholesterol metabolism"	"-1.747"	"22"	"31.606"	"5.498"
"hsa03460"	"Fanconi anemia pathway"	"-1.835"	"43"	"56.205"	"7.195"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-1.889"	"5"	"11.139"	"3.25"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-1.93"	"2"	"7.239"	"2.714"
"hsa00790"	"Folate biosynthesis"	"-1.956"	"4"	"10.291"	"3.216"
"hsa04913"	"Ovarian steroidogenesis"	"-2.003"	"18"	"28.275"	"5.131"
"hsa00140"	"Steroid hormone biosynthesis"	"-2.049"	"11"	"20.221"	"4.499"
"hsa00830"	"Retinol metabolism"	"-2.143"	"11"	"20.645"	"4.5"
"hsa04742"	"Taste transduction"	"-2.18"	"58"	"76.463"	"8.469"
"hsa04340"	"Hedgehog signaling pathway"	"-2.331"	"64"	"84.128"	"8.637"
"hsa04020"	"Calcium signaling pathway"	"-2.334"	"164"	"196.001"	"13.713"
"hsa05012"	"Parkinson's disease"	"-2.359"	"118"	"145.435"	"11.629"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-2.407"	"10"	"19.803"	"4.073"
"hsa00030"	"Pentose phosphate pathway"	"-2.439"	"32"	"48.553"	"6.788"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-2.659"	"12"	"24.056"	"4.534"
"hsa03010"	"Ribosome"	"-2.737"	"128"	"161.166"	"12.116"
"hsa03020"	"RNA polymerase"	"-2.744"	"61"	"86.092"	"9.146"
