"ID"	"Pathway"	"Z-score"
"hsa04922"	"Glucagon signaling pathway"	"-1.582"
"hsa00650"	"Butanoate metabolism"	"-1.599"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-1.631"
"hsa03450"	"Non-homologous end-joining"	"-1.736"
"hsa05216"	"Thyroid cancer"	"-1.809"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-1.828"
"hsa04340"	"Hedgehog signaling pathway"	"-1.86"
"hsa05034"	"Alcoholism"	"-1.881"
"hsa04142"	"Lysosome"	"-1.946"
"hsa00220"	"Arginine biosynthesis"	"-1.979"
"hsa04714"	"Thermogenesis"	"-2.044"
"hsa00450"	"Selenocompound metabolism"	"-2.053"
"hsa05230"	"Central carbon metabolism in cancer"	"-2.088"
"hsa00511"	"Other glycan degradation"	"-2.11"
"hsa00100"	"Steroid biosynthesis"	"-2.241"
"hsa03320"	"PPAR signaling pathway"	"-2.245"
"hsa00120"	"Primary bile acid biosynthesis"	"-2.3"
"hsa05033"	"Nicotine addiction"	"-2.308"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-2.373"
"hsa05031"	"Amphetamine addiction"	"-2.489"
"hsa05169"	"Epstein-Barr virus infection"	"-2.572"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-2.659"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-2.721"
"hsa03410"	"Base excision repair"	"-2.724"
"hsa04950"	"Maturity onset diabetes of the young"	"-2.79"
"hsa00790"	"Folate biosynthesis"	"-2.796"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-2.889"
"hsa04146"	"Peroxisome"	"-2.894"
"hsa00061"	"Fatty acid biosynthesis"	"-2.928"
"hsa00640"	"Propanoate metabolism"	"-3.021"
"hsa04144"	"Endocytosis"	"-3.042"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-3.054"
"hsa03060"	"Protein export"	"-3.127"
"hsa04260"	"Cardiac muscle contraction"	"-3.247"
"hsa00480"	"Glutathione metabolism"	"-3.315"
"hsa04130"	"SNARE interactions in vesicular transport"	"-3.341"
"hsa00360"	"Phenylalanine metabolism"	"-3.349"
"hsa00330"	"Arginine and proline metabolism"	"-3.357"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-3.408"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-3.44"
"hsa00350"	"Tyrosine metabolism"	"-3.464"
"hsa04152"	"AMPK signaling pathway"	"-3.548"
"hsa00040"	"Pentose and glucuronate interconversions"	"-3.605"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-3.621"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-3.73"
"hsa04115"	"p53 signaling pathway"	"-3.75"
"hsa04710"	"Circadian rhythm"	"-3.895"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-3.91"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-4.009"
"hsa05204"	"Chemical carcinogenesis"	"-4.016"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-4.085"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-4.236"
"hsa00830"	"Retinol metabolism"	"-4.24"
"hsa04136"	"Autophagy - other"	"-4.29"
"hsa04145"	"Phagosome"	"-4.33"
"hsa00380"	"Tryptophan metabolism"	"-4.332"
"hsa00670"	"One carbon pool by folate"	"-4.341"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-4.355"
"hsa04216"	"Ferroptosis"	"-4.422"
"hsa00410"	"beta-Alanine metabolism"	"-4.453"
"hsa00140"	"Steroid hormone biosynthesis"	"-4.514"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-4.516"
"hsa00561"	"Glycerolipid metabolism"	"-4.636"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-4.846"
"hsa00340"	"Histidine metabolism"	"-4.899"
"hsa04612"	"Antigen processing and presentation"	"-4.923"
"hsa00071"	"Fatty acid degradation"	"-4.979"
"hsa04390"	"Hippo signaling pathway"	"-5.049"
"hsa00983"	"Drug metabolism - other enzymes"	"-5.074"
"hsa03050"	"Proteasome"	"-5.464"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-5.484"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-5.6"
"hsa00270"	"Cysteine and methionine metabolism"	"-5.645"
"hsa05110"	"Vibrio cholerae infection"	"-5.67"
"hsa03430"	"Mismatch repair"	"-6"
"hsa03440"	"Homologous recombination"	"-6.018"
"hsa00310"	"Lysine degradation"	"-6.055"
"hsa04110"	"Cell cycle"	"-6.121"
"hsa04530"	"Tight junction"	"-6.334"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-6.349"
"hsa00620"	"Pyruvate metabolism"	"-6.533"
"hsa03030"	"DNA replication"	"-6.595"
"hsa00500"	"Starch and sucrose metabolism"	"-6.629"
"hsa03460"	"Fanconi anemia pathway"	"-6.843"
"hsa04966"	"Collecting duct acid secretion"	"-6.899"
"hsa03022"	"Basal transcription factors"	"-7.008"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-7.023"
"hsa00051"	"Fructose and mannose metabolism"	"-7.081"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-7.278"
"hsa00052"	"Galactose metabolism"	"-7.392"
"hsa05016"	"Huntington,s disease"	"-7.469"
"hsa04114"	"Oocyte meiosis"	"-7.526"
"hsa00030"	"Pentose phosphate pathway"	"-7.751"
"hsa04721"	"Synaptic vesicle cycle"	"-8.077"
"hsa00190"	"Oxidative phosphorylation"	"-8.297"
"hsa03420"	"Nucleotide excision repair"	"-8.482"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-8.886"
"hsa05322"	"Systemic lupus erythematosus"	"-9.895"
"hsa03020"	"RNA polymerase"	"-10.044"
"hsa03010"	"Ribosome"	"-10.713"
"hsa00230"	"Purine metabolism"	"-11.675"
"hsa00240"	"Pyrimidine metabolism"	"-12"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-12.129"
"hsa03018"	"RNA degradation"	"-13.106"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-13.509"
"hsa03015"	"mRNA surveillance pathway"	"-14.675"
"hsa03013"	"RNA transport"	"-17.815"
"hsa03040"	"Spliceosome"	"-18.734"
