"GO.ID"	"GO.Term"	"Z-score"
"GO:0007190"	"activation of adenylate cyclase activity"	"20.844"
"GO:0051928"	"positive regulation of calcium ion transport"	"20.828"
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"20.821"
"GO:0051209"	"release of sequestered calcium ion into cytosol"	"20.641"
"GO:0002690"	"positive regulation of leukocyte chemotaxis"	"20.605"
"GO:0038170"	"somatostatin signaling pathway"	"20.477"
"GO:1903237"	"negative regulation of leukocyte tethering or rolling"	"20.452"
"GO:0051967"	"negative regulation of synaptic transmission, glutamatergic"	"20.385"
"GO:0002224"	"toll-like receptor signaling pathway"	"20.299"
"GO:0007626"	"locomotory behavior"	"20.165"
"GO:0051966"	"regulation of synaptic transmission, glutamatergic"	"20.124"
"GO:0097746"	NA	"19.996"
"GO:0098664"	NA	"19.813"
"GO:0007263"	"nitric oxide mediated signal transduction"	"19.8"
"GO:0010818"	"T cell chemotaxis"	"19.731"
"GO:0032100"	"positive regulation of appetite"	"19.706"
