"ID"	"Pathway"	"Z-score"
"hsa04210"	"Apoptosis"	"6.149"
"hsa04930"	"Type II diabetes mellitus"	"6.105"
"hsa04915"	"Estrogen signaling pathway"	"6.068"
"hsa05169"	"Epstein-Barr virus infection"	"6.06"
"hsa00564"	"Glycerophospholipid metabolism"	"5.788"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"5.772"
"hsa04910"	"Insulin signaling pathway"	"5.698"
"hsa04920"	"Adipocytokine signaling pathway"	"5.573"
"hsa00220"	"Arginine biosynthesis"	"5.402"
"hsa03018"	"RNA degradation"	"5.299"
"hsa00561"	"Glycerolipid metabolism"	"5.266"
"hsa04144"	"Endocytosis"	"5.185"
"hsa04530"	"Tight junction"	"5.18"
"hsa05162"	"Measles"	"5.152"
"hsa04621"	"NOD-like receptor signaling pathway"	"5.075"
"hsa04218"	"Cellular senescence"	"5.04"
"hsa00310"	"Lysine degradation"	"5.04"
"hsa00330"	"Arginine and proline metabolism"	"5.02"
"hsa00650"	"Butanoate metabolism"	"5.018"
"hsa00670"	"One carbon pool by folate"	"5.016"
"hsa00410"	"beta-Alanine metabolism"	"4.999"
"hsa05133"	"Pertussis"	"4.988"
"hsa04931"	"Insulin resistance"	"4.975"
"hsa03320"	"PPAR signaling pathway"	"4.954"
"hsa00340"	"Histidine metabolism"	"4.951"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"4.856"
"hsa04721"	"Synaptic vesicle cycle"	"4.641"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"4.619"
"hsa00360"	"Phenylalanine metabolism"	"4.391"
"hsa00900"	"Terpenoid backbone biosynthesis"	"4.38"
"hsa04010"	"MAPK signaling pathway"	"4.295"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"4.286"
"hsa00730"	"Thiamine metabolism"	"4.157"
"hsa00350"	"Tyrosine metabolism"	"4.14"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"4.094"
"hsa00230"	"Purine metabolism"	"4.091"
"hsa04625"	"C-type lectin receptor signaling pathway"	"4.022"
"hsa04216"	"Ferroptosis"	"4.007"
"hsa00920"	"Sulfur metabolism"	"3.919"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"3.846"
"hsa05152"	"Tuberculosis"	"3.803"
"hsa05140"	"Leishmaniasis"	"3.734"
"hsa05034"	"Alcoholism"	"3.732"
"hsa00450"	"Selenocompound metabolism"	"3.646"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"3.625"
"hsa04921"	"Oxytocin signaling pathway"	"3.591"
"hsa04977"	"Vitamin digestion and absorption"	"3.563"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"3.393"
"hsa04152"	"AMPK signaling pathway"	"3.391"
"hsa04918"	"Thyroid hormone synthesis"	"3.297"
"hsa04919"	"Thyroid hormone signaling pathway"	"3.262"
"hsa04722"	"Neurotrophin signaling pathway"	"3.216"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"3.151"
"hsa04970"	"Salivary secretion"	"3.134"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"3.122"
"hsa04620"	"Toll-like receptor signaling pathway"	"3.107"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"3.065"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"3.056"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"3.018"
"hsa05203"	"Viral carcinogenesis"	"2.986"
"hsa04270"	"Vascular smooth muscle contraction"	"2.938"
"hsa00240"	"Pyrimidine metabolism"	"2.892"
"hsa00120"	"Primary bile acid biosynthesis"	"2.857"
"hsa05161"	"Hepatitis B"	"2.815"
"hsa04976"	"Bile secretion"	"2.775"
"hsa04150"	"mTOR signaling pathway"	"2.765"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"2.696"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"2.638"
"hsa00562"	"Inositol phosphate metabolism"	"2.6"
"hsa00062"	"Fatty acid elongation"	"2.596"
"hsa05216"	"Thyroid cancer"	"2.578"
"hsa05131"	"Shigellosis"	"2.572"
"hsa04371"	"Apelin signaling pathway"	"2.544"
"hsa04668"	"TNF signaling pathway"	"2.532"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"2.53"
"hsa04114"	"Oocyte meiosis"	"2.521"
"hsa04122"	"Sulfur relay system"	"2.502"
"hsa05146"	"Amoebiasis"	"2.474"
"hsa04912"	"GnRH signaling pathway"	"2.459"
"hsa05132"	"Salmonella infection"	"2.44"
"hsa05323"	"Rheumatoid arthritis"	"2.437"
"hsa04658"	"Th1 and Th2 cell differentiation"	"2.43"
"hsa04720"	"Long-term potentiation"	"2.419"
"hsa05322"	"Systemic lupus erythematosus"	"2.418"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"2.416"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"2.353"
"hsa05204"	"Chemical carcinogenesis"	"2.344"
"hsa04068"	"FoxO signaling pathway"	"2.311"
"hsa04659"	"Th17 cell differentiation"	"2.305"
"hsa05030"	"Cocaine addiction"	"2.254"
"hsa04925"	"Aldosterone synthesis and secretion"	"2.23"
"hsa04657"	"IL-17 signaling pathway"	"2.209"
"hsa00590"	"Arachidonic acid metabolism"	"2.208"
"hsa04916"	"Melanogenesis"	"2.178"
"hsa04917"	"Prolactin signaling pathway"	"2.149"
"hsa04211"	"Longevity regulating pathway"	"2.128"
"hsa00982"	"Drug metabolism - cytochrome P450"	"2.049"
"hsa04070"	"Phosphatidylinositol signaling system"	"1.983"
"hsa04512"	"ECM-receptor interaction"	"1.943"
"hsa02010"	"ABC transporters"	"1.935"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"1.926"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"1.884"
"hsa05166"	"HTLV-I infection"	"1.856"
"hsa05031"	"Amphetamine addiction"	"1.851"
"hsa00790"	"Folate biosynthesis"	"1.843"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"1.817"
"hsa04390"	"Hippo signaling pathway"	"1.806"
"hsa04950"	"Maturity onset diabetes of the young"	"1.789"
"hsa00830"	"Retinol metabolism"	"1.777"
"hsa04215"	"Apoptosis - multiple species"	"1.756"
"hsa00785"	"Lipoic acid metabolism"	"1.715"
"hsa04924"	"Renin secretion"	"1.703"
"hsa04142"	"Lysosome"	"1.69"
"hsa04971"	"Gastric acid secretion"	"1.66"
"hsa04611"	"Platelet activation"	"1.642"
"hsa04730"	"Long-term depression"	"1.598"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"1.571"
"hsa05160"	"Hepatitis C"	"1.556"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"1.526"
"hsa04140"	"Autophagy - animal"	"1.519"
"hsa00780"	"Biotin metabolism"	"1.494"
"hsa00592"	"alpha-Linolenic acid metabolism"	"1.471"
"hsa04340"	"Hedgehog signaling pathway"	"1.446"
"hsa05231"	"Choline metabolism in cancer"	"1.425"
"hsa04972"	"Pancreatic secretion"	"1.419"
"hsa04115"	"p53 signaling pathway"	"1.383"
"hsa05219"	"Bladder cancer"	"1.372"
"hsa04911"	"Insulin secretion"	"1.365"
"hsa00100"	"Steroid biosynthesis"	"1.332"
"hsa04973"	"Carbohydrate digestion and absorption"	"1.32"
"hsa04978"	"Mineral absorption"	"1.305"
"hsa00510"	"N-Glycan biosynthesis"	"1.28"
"hsa04151"	"PI3K-Akt signaling pathway"	"1.258"
"hsa05214"	"Glioma"	"1.256"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"1.229"
"hsa04662"	"B cell receptor signaling pathway"	"1.143"
"hsa04510"	"Focal adhesion"	"1.122"
"hsa04370"	"VEGF signaling pathway"	"1.116"
"hsa04392"	"Hippo signaling pathway - multiple species"	"1.11"
"hsa00910"	"Nitrogen metabolism"	"1.1"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"1.087"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"1.085"
"hsa04727"	"GABAergic synapse"	"1.073"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"1.066"
"hsa00591"	"Linoleic acid metabolism"	"1.048"
"hsa04380"	"Osteoclast differentiation"	"1.037"
"hsa04913"	"Ovarian steroidogenesis"	"1.013"
"hsa04660"	"T cell receptor signaling pathway"	"1.013"
"hsa00565"	"Ether lipid metabolism"	"1.011"
"hsa05222"	"Small cell lung cancer"	"0.998"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"0.972"
"hsa00040"	"Pentose and glucuronate interconversions"	"0.927"
"hsa04724"	"Glutamatergic synapse"	"0.9"
"hsa04810"	"Regulation of actin cytoskeleton"	"0.893"
"hsa04071"	"Sphingolipid signaling pathway"	"0.867"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"0.812"
"hsa05215"	"Prostate cancer"	"0.8"
"hsa04670"	"Leukocyte transendothelial migration"	"0.79"
"hsa05100"	"Bacterial invasion of epithelial cells"	"0.787"
"hsa05143"	"African trypanosomiasis"	"0.786"
"hsa05211"	"Renal cell carcinoma"	"0.784"
"hsa05221"	"Acute myeloid leukemia"	"0.774"
"hsa00740"	"Riboflavin metabolism"	"0.754"
"hsa05218"	"Melanoma"	"0.73"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"0.72"
"hsa00514"	"Other types of O-glycan biosynthesis"	"0.627"
"hsa05033"	"Nicotine addiction"	"0.621"
"hsa00600"	"Sphingolipid metabolism"	"0.596"
"hsa00140"	"Steroid hormone biosynthesis"	"0.59"
"hsa00232"	"Caffeine metabolism"	"0.575"
"hsa05220"	"Chronic myeloid leukemia"	"0.541"
"hsa04020"	"Calcium signaling pathway"	"0.509"
"hsa04926"	"Relaxin signaling pathway"	"0.495"
"hsa04350"	"TGF-beta signaling pathway"	"0.469"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"0.467"
"hsa04710"	"Circadian rhythm"	"0.441"
"hsa05205"	"Proteoglycans in cancer"	"0.441"
"hsa05032"	"Morphine addiction"	"0.436"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"0.434"
"hsa04520"	"Adherens junction"	"0.401"
"hsa04713"	"Circadian entrainment"	"0.378"
"hsa05165"	"Human papillomavirus infection"	"0.346"
"hsa04927"	"Cortisol synthesis and secretion"	"0.327"
"hsa04136"	"Autophagy - other"	"0.311"
"hsa04064"	"NF-kappa B signaling pathway"	"0.307"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"0.293"
"hsa05416"	"Viral myocarditis"	"0.29"
"hsa00053"	"Ascorbate and aldarate metabolism"	"0.252"
"hsa04310"	"Wnt signaling pathway"	"0.251"
"hsa04014"	"Ras signaling pathway"	"0.2"
"hsa04934"	"Cushing,s syndrome"	"0.189"
"hsa05223"	"Non-small cell lung cancer"	"0.172"
"hsa05200"	"Pathways in cancer"	"0.129"
"hsa05225"	"Hepatocellular carcinoma"	"0.078"
"hsa00750"	"Vitamin B6 metabolism"	"0.061"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"0.044"
"hsa05212"	"Pancreatic cancer"	"-0.035"
"hsa05144"	"Malaria"	"-0.07"
"hsa04728"	"Dopaminergic synapse"	"-0.166"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-0.169"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"-0.207"
"hsa04137"	"Mitophagy - animal"	"-0.255"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-0.263"
"hsa05213"	"Endometrial cancer"	"-0.273"
"hsa04725"	"Cholinergic synapse"	"-0.352"
"hsa04012"	"ErbB signaling pathway"	"-0.411"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"-0.468"
"hsa05210"	"Colorectal cancer"	"-0.509"
"hsa04024"	"cAMP signaling pathway"	"-0.572"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.574"
"hsa04974"	"Protein digestion and absorption"	"-0.577"
"hsa00511"	"Other glycan degradation"	"-0.62"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"-0.632"
"hsa03060"	"Protein export"	"-0.68"
"hsa04360"	"Axon guidance"	"-0.716"
"hsa03013"	"RNA transport"	"-0.762"
"hsa05340"	"Primary immunodeficiency"	"-0.832"
"hsa04726"	"Serotonergic synapse"	"-0.838"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-0.864"
"hsa05224"	"Breast cancer"	"-0.928"
"hsa05206"	"MicroRNAs in cancer"	"-1.016"
"hsa04940"	"Type I diabetes mellitus"	"-1.066"
"hsa04744"	"Phototransduction"	"-1.12"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-1.181"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-1.247"
"hsa04072"	"Phospholipase D signaling pathway"	"-1.249"
"hsa00531"	"Glycosaminoglycan degradation"	"-1.292"
"hsa03410"	"Base excision repair"	"-1.314"
"hsa04740"	"Olfactory transduction"	"-1.363"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-1.382"
"hsa04015"	"Rap1 signaling pathway"	"-1.417"
"hsa05330"	"Allograft rejection"	"-1.562"
"hsa04630"	"Jak-STAT signaling pathway"	"-1.6"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-1.809"
"hsa05226"	"Gastric cancer"	"-1.837"
"hsa04640"	"Hematopoietic cell lineage"	"-1.871"
"hsa03010"	"Ribosome"	"-1.913"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.926"
"hsa03450"	"Non-homologous end-joining"	"-2.071"
"hsa05332"	"Graft-versus-host disease"	"-2.086"
"hsa03020"	"RNA polymerase"	"-2.117"
"hsa05168"	"Herpes simplex infection"	"-2.175"
"hsa05217"	"Basal cell carcinoma"	"-2.407"
"hsa04614"	"Renin-angiotensin system"	"-2.431"
"hsa04110"	"Cell cycle"	"-2.438"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.438"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.539"
"hsa04330"	"Notch signaling pathway"	"-2.579"
"hsa05310"	"Asthma"	"-2.827"
"hsa03430"	"Mismatch repair"	"-2.937"
"hsa03015"	"mRNA surveillance pathway"	"-2.939"
"hsa04672"	"Intestinal immune network for IgA production"	"-3.049"
"hsa04130"	"SNARE interactions in vesicular transport"	"-3.108"
"hsa04062"	"Chemokine signaling pathway"	"-3.349"
"hsa05202"	"Transcriptional misregulation in cancer"	"-3.592"
"hsa04742"	"Taste transduction"	"-3.613"
"hsa05320"	"Autoimmune thyroid disease"	"-3.616"
"hsa03030"	"DNA replication"	"-3.889"
"hsa03460"	"Fanconi anemia pathway"	"-4.05"
"hsa04610"	"Complement and coagulation cascades"	"-4.413"
"hsa05150"	"Staphylococcus aureus infection"	"-4.926"
"hsa03420"	"Nucleotide excision repair"	"-4.933"
"hsa03440"	"Homologous recombination"	"-4.961"
"hsa03022"	"Basal transcription factors"	"-5.03"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-5.563"
"hsa03040"	"Spliceosome"	"-6.6"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-8.766"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-12.317"
