"ID"	"Pathway"	"Z-score"
"hsa03018"	"RNA degradation"	"3.904"
"hsa04978"	"Mineral absorption"	"3.882"
"hsa05152"	"Tuberculosis"	"3.839"
"hsa05416"	"Viral myocarditis"	"3.816"
"hsa00061"	"Fatty acid biosynthesis"	"3.802"
"hsa04934"	"Cushing,s syndrome"	"3.794"
"hsa05230"	"Central carbon metabolism in cancer"	"3.781"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"3.773"
"hsa04540"	"Gap junction"	"3.76"
"hsa04530"	"Tight junction"	"3.748"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"3.737"
"hsa00310"	"Lysine degradation"	"3.713"
"hsa04066"	"HIF-1 signaling pathway"	"3.684"
"hsa04144"	"Endocytosis"	"3.492"
"hsa00350"	"Tyrosine metabolism"	"3.484"
"hsa04714"	"Thermogenesis"	"3.458"
"hsa04931"	"Insulin resistance"	"3.456"
"hsa04920"	"Adipocytokine signaling pathway"	"3.452"
"hsa04216"	"Ferroptosis"	"3.41"
"hsa04930"	"Type II diabetes mellitus"	"3.292"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"3.255"
"hsa05012"	"Parkinson,s disease"	"3.162"
"hsa04918"	"Thyroid hormone synthesis"	"3.161"
"hsa00360"	"Phenylalanine metabolism"	"3.147"
"hsa05031"	"Amphetamine addiction"	"3.079"
"hsa05225"	"Hepatocellular carcinoma"	"3.069"
"hsa00220"	"Arginine biosynthesis"	"3.068"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"3.05"
"hsa00640"	"Propanoate metabolism"	"3.017"
"hsa04014"	"Ras signaling pathway"	"3.006"
"hsa04917"	"Prolactin signaling pathway"	"2.997"
"hsa04218"	"Cellular senescence"	"2.992"
"hsa04977"	"Vitamin digestion and absorption"	"2.989"
"hsa05215"	"Prostate cancer"	"2.962"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"2.952"
"hsa04726"	"Serotonergic synapse"	"2.879"
"hsa00330"	"Arginine and proline metabolism"	"2.875"
"hsa00040"	"Pentose and glucuronate interconversions"	"2.704"
"hsa05130"	"Pathogenic Escherichia coli infection"	"2.696"
"hsa00790"	"Folate biosynthesis"	"2.687"
"hsa04921"	"Oxytocin signaling pathway"	"2.672"
"hsa04630"	"Jak-STAT signaling pathway"	"2.671"
"hsa04659"	"Th17 cell differentiation"	"2.607"
"hsa00240"	"Pyrimidine metabolism"	"2.548"
"hsa04270"	"Vascular smooth muscle contraction"	"2.5"
"hsa04924"	"Renin secretion"	"2.479"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"2.452"
"hsa04520"	"Adherens junction"	"2.445"
"hsa04350"	"TGF-beta signaling pathway"	"2.317"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"2.314"
"hsa03050"	"Proteasome"	"2.31"
"hsa05330"	"Allograft rejection"	"2.198"
"hsa00564"	"Glycerophospholipid metabolism"	"2.171"
"hsa05214"	"Glioma"	"2.16"
"hsa04020"	"Calcium signaling pathway"	"2.15"
"hsa04966"	"Collecting duct acid secretion"	"2.142"
"hsa05223"	"Non-small cell lung cancer"	"2.116"
"hsa00592"	"alpha-Linolenic acid metabolism"	"2.07"
"hsa04940"	"Type I diabetes mellitus"	"2.068"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"2.045"
"hsa04140"	"Autophagy - animal"	"2.015"
"hsa04912"	"GnRH signaling pathway"	"2.005"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"1.991"
"hsa04971"	"Gastric acid secretion"	"1.985"
"hsa04022"	"cGMP-PKG signaling pathway"	"1.954"
"hsa04916"	"Melanogenesis"	"1.932"
"hsa04740"	"Olfactory transduction"	"1.902"
"hsa04625"	"C-type lectin receptor signaling pathway"	"1.888"
"hsa05165"	"Human papillomavirus infection"	"1.806"
"hsa05203"	"Viral carcinogenesis"	"1.777"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"1.758"
"hsa05332"	"Graft-versus-host disease"	"1.748"
"hsa04370"	"VEGF signaling pathway"	"1.729"
"hsa04662"	"B cell receptor signaling pathway"	"1.724"
"hsa03450"	"Non-homologous end-joining"	"1.707"
"hsa04728"	"Dopaminergic synapse"	"1.7"
"hsa04660"	"T cell receptor signaling pathway"	"1.689"
"hsa04068"	"FoxO signaling pathway"	"1.68"
"hsa00920"	"Sulfur metabolism"	"1.666"
"hsa05340"	"Primary immunodeficiency"	"1.659"
"hsa05310"	"Asthma"	"1.655"
"hsa04973"	"Carbohydrate digestion and absorption"	"1.548"
"hsa00730"	"Thiamine metabolism"	"1.545"
"hsa04114"	"Oocyte meiosis"	"1.512"
"hsa04611"	"Platelet activation"	"1.502"
"hsa05205"	"Proteoglycans in cancer"	"1.483"
"hsa00750"	"Vitamin B6 metabolism"	"1.455"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"1.45"
"hsa04371"	"Apelin signaling pathway"	"1.429"
"hsa04012"	"ErbB signaling pathway"	"1.398"
"hsa05206"	"MicroRNAs in cancer"	"1.391"
"hsa04664"	"Fc epsilon RI signaling pathway"	"1.352"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"1.34"
"hsa05211"	"Renal cell carcinoma"	"1.328"
"hsa05216"	"Thyroid cancer"	"1.324"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"1.316"
"hsa05034"	"Alcoholism"	"1.301"
"hsa04380"	"Osteoclast differentiation"	"1.283"
"hsa05221"	"Acute myeloid leukemia"	"1.273"
"hsa05320"	"Autoimmune thyroid disease"	"1.238"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"1.235"
"hsa05218"	"Melanoma"	"1.227"
"hsa00450"	"Selenocompound metabolism"	"1.217"
"hsa05016"	"Huntington,s disease"	"1.192"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"1.185"
"hsa05166"	"HTLV-I infection"	"1.157"
"hsa04926"	"Relaxin signaling pathway"	"1.075"
"hsa04658"	"Th1 and Th2 cell differentiation"	"1.071"
"hsa04151"	"PI3K-Akt signaling pathway"	"1.063"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1.043"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"1.043"
"hsa03020"	"RNA polymerase"	"1.033"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"1.031"
"hsa04150"	"mTOR signaling pathway"	"1.006"
"hsa00565"	"Ether lipid metabolism"	"0.992"
"hsa04640"	"Hematopoietic cell lineage"	"0.965"
"hsa05200"	"Pathways in cancer"	"0.958"
"hsa05160"	"Hepatitis C"	"0.929"
"hsa04725"	"Cholinergic synapse"	"0.919"
"hsa00340"	"Histidine metabolism"	"0.919"
"hsa04210"	"Apoptosis"	"0.911"
"hsa05146"	"Amoebiasis"	"0.908"
"hsa05212"	"Pancreatic cancer"	"0.907"
"hsa00410"	"beta-Alanine metabolism"	"0.887"
"hsa05323"	"Rheumatoid arthritis"	"0.881"
"hsa04122"	"Sulfur relay system"	"0.858"
"hsa05030"	"Cocaine addiction"	"0.842"
"hsa05100"	"Bacterial invasion of epithelial cells"	"0.837"
"hsa00670"	"One carbon pool by folate"	"0.81"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"0.805"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"0.801"
"hsa05322"	"Systemic lupus erythematosus"	"0.793"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"0.792"
"hsa05161"	"Hepatitis B"	"0.769"
"hsa05202"	"Transcriptional misregulation in cancer"	"0.765"
"hsa04713"	"Circadian entrainment"	"0.712"
"hsa04911"	"Insulin secretion"	"0.711"
"hsa04721"	"Synaptic vesicle cycle"	"0.706"
"hsa05231"	"Choline metabolism in cancer"	"0.646"
"hsa05220"	"Chronic myeloid leukemia"	"0.64"
"hsa05010"	"Alzheimer,s disease"	"0.63"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"0.577"
"hsa04722"	"Neurotrophin signaling pathway"	"0.573"
"hsa00511"	"Other glycan degradation"	"0.561"
"hsa04070"	"Phosphatidylinositol signaling system"	"0.556"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"0.532"
"hsa00062"	"Fatty acid elongation"	"0.526"
"hsa00910"	"Nitrogen metabolism"	"0.511"
"hsa04727"	"GABAergic synapse"	"0.488"
"hsa00053"	"Ascorbate and aldarate metabolism"	"0.43"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"0.422"
"hsa00785"	"Lipoic acid metabolism"	"0.338"
"hsa04024"	"cAMP signaling pathway"	"0.334"
"hsa05219"	"Bladder cancer"	"0.33"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"0.313"
"hsa00190"	"Oxidative phosphorylation"	"0.295"
"hsa04744"	"Phototransduction"	"0.271"
"hsa05144"	"Malaria"	"0.241"
"hsa05222"	"Small cell lung cancer"	"0.24"
"hsa04142"	"Lysosome"	"0.231"
"hsa05226"	"Gastric cancer"	"0.221"
"hsa04510"	"Focal adhesion"	"0.206"
"hsa04340"	"Hedgehog signaling pathway"	"0.181"
"hsa04621"	"NOD-like receptor signaling pathway"	"0.117"
"hsa04392"	"Hippo signaling pathway - multiple species"	"0.116"
"hsa04360"	"Axon guidance"	"0.094"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"0.084"
"hsa04730"	"Long-term depression"	"0.082"
"hsa04260"	"Cardiac muscle contraction"	"0.075"
"hsa04330"	"Notch signaling pathway"	"0.068"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"0.05"
"hsa00600"	"Sphingolipid metabolism"	"0.047"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-0.021"
"hsa04310"	"Wnt signaling pathway"	"-0.041"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-0.08"
"hsa05224"	"Breast cancer"	"-0.092"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-0.096"
"hsa04072"	"Phospholipase D signaling pathway"	"-0.117"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.157"
"hsa04724"	"Glutamatergic synapse"	"-0.173"
"hsa04115"	"p53 signaling pathway"	"-0.199"
"hsa04620"	"Toll-like receptor signaling pathway"	"-0.208"
"hsa05213"	"Endometrial cancer"	"-0.217"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"-0.22"
"hsa05033"	"Nicotine addiction"	"-0.243"
"hsa03013"	"RNA transport"	"-0.243"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-0.249"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.267"
"hsa04972"	"Pancreatic secretion"	"-0.351"
"hsa05131"	"Shigellosis"	"-0.386"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.402"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-0.454"
"hsa03022"	"Basal transcription factors"	"-0.477"
"hsa05210"	"Colorectal cancer"	"-0.478"
"hsa04390"	"Hippo signaling pathway"	"-0.506"
"hsa05032"	"Morphine addiction"	"-0.506"
"hsa03410"	"Base excision repair"	"-0.528"
"hsa00531"	"Glycosaminoglycan degradation"	"-0.539"
"hsa04071"	"Sphingolipid signaling pathway"	"-0.545"
"hsa04136"	"Autophagy - other"	"-0.567"
"hsa04015"	"Rap1 signaling pathway"	"-0.607"
"hsa00780"	"Biotin metabolism"	"-0.64"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.666"
"hsa00562"	"Inositol phosphate metabolism"	"-0.704"
"hsa04657"	"IL-17 signaling pathway"	"-0.738"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-0.772"
"hsa04512"	"ECM-receptor interaction"	"-0.82"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"-0.822"
"hsa04668"	"TNF signaling pathway"	"-0.831"
"hsa05132"	"Salmonella infection"	"-0.839"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-0.851"
"hsa05143"	"African trypanosomiasis"	"-0.875"
"hsa05140"	"Leishmaniasis"	"-0.885"
"hsa05133"	"Pertussis"	"-0.897"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.91"
"hsa04215"	"Apoptosis - multiple species"	"-0.922"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.985"
"hsa00740"	"Riboflavin metabolism"	"-0.987"
"hsa04810"	"Regulation of actin cytoskeleton"	"-0.999"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-1.01"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-1.033"
"hsa04710"	"Circadian rhythm"	"-1.037"
"hsa04670"	"Leukocyte transendothelial migration"	"-1.049"
"hsa04672"	"Intestinal immune network for IgA production"	"-1.051"
"hsa00510"	"N-Glycan biosynthesis"	"-1.192"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-1.198"
"hsa04137"	"Mitophagy - animal"	"-1.333"
"hsa04974"	"Protein digestion and absorption"	"-1.413"
"hsa03060"	"Protein export"	"-1.482"
"hsa03015"	"mRNA surveillance pathway"	"-1.496"
"hsa04064"	"NF-kappa B signaling pathway"	"-1.736"
"hsa05168"	"Herpes simplex infection"	"-1.747"
"hsa04110"	"Cell cycle"	"-1.751"
"hsa05150"	"Staphylococcus aureus infection"	"-1.832"
"hsa04062"	"Chemokine signaling pathway"	"-1.908"
"hsa04742"	"Taste transduction"	"-1.997"
"hsa04614"	"Renin-angiotensin system"	"-2.1"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-2.44"
"hsa03430"	"Mismatch repair"	"-2.692"
"hsa04610"	"Complement and coagulation cascades"	"-2.695"
"hsa03420"	"Nucleotide excision repair"	"-2.787"
"hsa05217"	"Basal cell carcinoma"	"-2.808"
"hsa04130"	"SNARE interactions in vesicular transport"	"-3.386"
"hsa03440"	"Homologous recombination"	"-3.393"
"hsa03040"	"Spliceosome"	"-3.72"
"hsa03460"	"Fanconi anemia pathway"	"-3.984"
"hsa03030"	"DNA replication"	"-4.102"
"hsa03010"	"Ribosome"	"-4.201"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-5.105"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-11.999"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-12.034"
