"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"7.023"	"71"	"32.475"	"5.485"
"hsa04927"	"Cortisol synthesis and secretion"	"7.012"	"78"	"35.832"	"6.013"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"6.98"	"188"	"113.628"	"10.655"
"hsa04950"	"Maturity onset diabetes of the young"	"6.923"	"65"	"29.312"	"5.155"
"hsa04925"	"Aldosterone synthesis and secretion"	"6.902"	"120"	"64.333"	"8.065"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"6.363"	"381"	"279.25"	"15.991"
"hsa04910"	"Insulin signaling pathway"	"6.302"	"252"	"175.71"	"12.106"
"hsa05169"	"Epstein-Barr virus infection"	"6.246"	"588"	"457.005"	"20.973"
"hsa00500"	"Starch and sucrose metabolism"	"6.155"	"61"	"29.648"	"5.094"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"5.871"	"60"	"28.998"	"5.28"
"hsa00071"	"Fatty acid degradation"	"5.833"	"53"	"24.126"	"4.95"
"hsa00900"	"Terpenoid backbone biosynthesis"	"5.808"	"30"	"10.795"	"3.307"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"5.798"	"75"	"39.883"	"6.056"
"hsa05164"	"Influenza A"	"5.679"	"350"	"263.351"	"15.258"
"hsa05020"	"Prion diseases"	"5.627"	"99"	"57.724"	"7.335"
"hsa00270"	"Cysteine and methionine metabolism"	"5.54"	"72"	"38.869"	"5.98"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"5.519"	"18"	"5.559"	"2.254"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"5.397"	"15"	"4.09"	"2.021"
"hsa05145"	"Toxoplasmosis"	"5.381"	"245"	"177.211"	"12.598"
"hsa00052"	"Galactose metabolism"	"5.335"	"62"	"32.768"	"5.48"
"hsa00620"	"Pyruvate metabolism"	"5.248"	"83"	"47.907"	"6.686"
"hsa00232"	"Caffeine metabolism"	"5.183"	"6"	"0.817"	"0.908"
"hsa04152"	"AMPK signaling pathway"	"5.169"	"212"	"150.99"	"11.804"
"hsa00480"	"Glutathione metabolism"	"5.083"	"42"	"19.687"	"4.39"
"hsa00230"	"Purine metabolism"	"5.077"	"174"	"120.712"	"10.495"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"5.074"	"48"	"23.65"	"4.799"
"hsa05162"	"Measles"	"4.955"	"259"	"193.096"	"13.301"
"hsa05110"	"Vibrio cholerae infection"	"4.898"	"125"	"82.233"	"8.732"
"hsa00260"	"Glycine, serine and threonine metabolism"	"4.897"	"67"	"37.77"	"5.969"
"hsa00020"	"Citrate cycle (TCA cycle)"	"4.831"	"74"	"43.393"	"6.335"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"4.792"	"11"	"2.816"	"1.708"
"hsa00051"	"Fructose and mannose metabolism"	"4.774"	"64"	"36.352"	"5.792"
"hsa04145"	"Phagosome"	"4.717"	"267"	"204.186"	"13.318"
"hsa04211"	"Longevity regulating pathway"	"4.567"	"139"	"95.231"	"9.583"
"hsa04217"	"Necroptosis"	"4.534"	"249"	"186.964"	"13.684"
"hsa04010"	"MAPK signaling pathway"	"4.398"	"413"	"336.815"	"17.323"
"hsa00561"	"Glycerolipid metabolism"	"4.292"	"41"	"21.257"	"4.6"
"hsa00650"	"Butanoate metabolism"	"4.247"	"20"	"8.063"	"2.811"
"hsa00030"	"Pentose phosphate pathway"	"4.219"	"61"	"36.384"	"5.834"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"3.978"	"10"	"3.117"	"1.73"
"hsa04720"	"Long-term potentiation"	"3.936"	"126"	"90.144"	"9.11"
"hsa04970"	"Salivary secretion"	"3.915"	"77"	"50.086"	"6.875"
"hsa03018"	"RNA degradation"	"3.904"	"154"	"113.859"	"10.283"
"hsa04978"	"Mineral absorption"	"3.882"	"25"	"11.828"	"3.393"
"hsa05152"	"Tuberculosis"	"3.839"	"197"	"151.084"	"11.961"
"hsa05416"	"Viral myocarditis"	"3.816"	"79"	"52.254"	"7.008"
"hsa00061"	"Fatty acid biosynthesis"	"3.802"	"20"	"8.789"	"2.949"
"hsa04934"	"Cushing's syndrome"	"3.794"	"165"	"123.588"	"10.916"
"hsa05230"	"Central carbon metabolism in cancer"	"3.781"	"170"	"129.103"	"10.815"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"3.773"	"14"	"5.7"	"2.2"
"hsa04540"	"Gap junction"	"3.76"	"234"	"184.381"	"13.195"
"hsa04530"	"Tight junction"	"3.748"	"283"	"228.731"	"14.481"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"3.737"	"262"	"209.741"	"13.985"
"hsa00310"	"Lysine degradation"	"3.713"	"58"	"36.14"	"5.887"
"hsa04066"	"HIF-1 signaling pathway"	"3.684"	"184"	"141.553"	"11.521"
"hsa04144"	"Endocytosis"	"3.492"	"353"	"294.207"	"16.837"
"hsa00350"	"Tyrosine metabolism"	"3.484"	"19"	"8.734"	"2.947"
"hsa04714"	"Thermogenesis"	"3.458"	"190"	"149.83"	"11.617"
"hsa04931"	"Insulin resistance"	"3.456"	"139"	"104.694"	"9.928"
"hsa04920"	"Adipocytokine signaling pathway"	"3.452"	"93"	"65.07"	"8.092"
"hsa04216"	"Ferroptosis"	"3.41"	"55"	"35.742"	"5.647"
"hsa04930"	"Type II diabetes mellitus"	"3.292"	"77"	"54.281"	"6.902"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"3.255"	"9"	"3.192"	"1.784"
"hsa05012"	"Parkinson's disease"	"3.162"	"143"	"111.409"	"9.992"
"hsa04918"	"Thyroid hormone synthesis"	"3.161"	"72"	"50.106"	"6.925"
"hsa00360"	"Phenylalanine metabolism"	"3.147"	"16"	"7.368"	"2.743"
"hsa05031"	"Amphetamine addiction"	"3.079"	"112"	"84.588"	"8.902"
"hsa05225"	"Hepatocellular carcinoma"	"3.069"	"221"	"180.334"	"13.25"
"hsa00220"	"Arginine biosynthesis"	"3.068"	"23"	"12.38"	"3.461"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"3.05"	"181"	"144.9"	"11.837"
"hsa00640"	"Propanoate metabolism"	"3.017"	"36"	"22.138"	"4.594"
"hsa04014"	"Ras signaling pathway"	"3.006"	"241"	"199.853"	"13.69"
"hsa04917"	"Prolactin signaling pathway"	"2.997"	"124"	"94.785"	"9.748"
"hsa04218"	"Cellular senescence"	"2.992"	"275"	"228.589"	"15.513"
"hsa04977"	"Vitamin digestion and absorption"	"2.989"	"9"	"3.394"	"1.876"
"hsa05215"	"Prostate cancer"	"2.962"	"194"	"157.184"	"12.431"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"2.952"	"35"	"21.987"	"4.409"
"hsa04726"	"Serotonergic synapse"	"2.879"	"126"	"98.009"	"9.724"
"hsa00330"	"Arginine and proline metabolism"	"2.875"	"40"	"25.874"	"4.914"
"hsa00040"	"Pentose and glucuronate interconversions"	"2.704"	"18"	"9.577"	"3.115"
"hsa05130"	"Pathogenic Escherichia coli infection"	"2.696"	"196"	"162.95"	"12.26"
"hsa00790"	"Folate biosynthesis"	"2.687"	"16"	"8.414"	"2.824"
"hsa04921"	"Oxytocin signaling pathway"	"2.672"	"190"	"157.849"	"12.033"
"hsa04630"	"Jak-STAT signaling pathway"	"2.671"	"121"	"95.509"	"9.543"
"hsa04659"	"Th17 cell differentiation"	"2.607"	"157"	"128.685"	"10.86"
"hsa00240"	"Pyrimidine metabolism"	"2.548"	"128"	"103.547"	"9.597"
"hsa04270"	"Vascular smooth muscle contraction"	"2.5"	"123"	"99.426"	"9.428"
"hsa04924"	"Renin secretion"	"2.479"	"74"	"55.909"	"7.296"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"2.452"	"115"	"93.233"	"8.877"
"hsa04520"	"Adherens junction"	"2.445"	"146"	"119.75"	"10.738"
"hsa04350"	"TGF-beta signaling pathway"	"2.317"	"126"	"102.977"	"9.938"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"2.314"	"62"	"47.006"	"6.479"
"hsa03050"	"Proteasome"	"2.31"	"100"	"79.254"	"8.981"
"hsa05330"	"Allograft rejection"	"2.198"	"25"	"16.463"	"3.884"
"hsa00564"	"Glycerophospholipid metabolism"	"2.171"	"26"	"17.429"	"3.948"
"hsa05214"	"Glioma"	"2.16"	"131"	"109.128"	"10.126"
"hsa04020"	"Calcium signaling pathway"	"2.15"	"175"	"149.636"	"11.799"
"hsa04966"	"Collecting duct acid secretion"	"2.142"	"47"	"34.626"	"5.776"
"hsa05223"	"Non-small cell lung cancer"	"2.116"	"114"	"94.794"	"9.075"
"hsa00592"	"alpha-Linolenic acid metabolism"	"2.07"	"5"	"2.063"	"1.419"
"hsa04940"	"Type I diabetes mellitus"	"2.068"	"34"	"24.255"	"4.711"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"2.045"	"14"	"8.379"	"2.749"
"hsa04140"	"Autophagy - animal"	"2.015"	"146"	"124.044"	"10.898"
"hsa04912"	"GnRH signaling pathway"	"2.005"	"132"	"111.059"	"10.444"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"1.991"	"79"	"63.952"	"7.559"
"hsa04971"	"Gastric acid secretion"	"1.985"	"80"	"64.657"	"7.73"
"hsa04022"	"cGMP-PKG signaling pathway"	"1.954"	"170"	"145.392"	"12.591"
"hsa04916"	"Melanogenesis"	"1.932"	"110"	"91.898"	"9.371"
"hsa04740"	"Olfactory transduction"	"1.902"	"59"	"46.626"	"6.504"
"hsa04625"	"C-type lectin receptor signaling pathway"	"1.888"	"141"	"120.361"	"10.932"
"hsa05165"	"Human papillomavirus infection"	"1.806"	"339"	"307.738"	"17.31"
"hsa05203"	"Viral carcinogenesis"	"1.777"	"389"	"356.225"	"18.447"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"1.758"	"74"	"60.291"	"7.796"
"hsa05332"	"Graft-versus-host disease"	"1.748"	"23"	"16.259"	"3.857"
"hsa04370"	"VEGF signaling pathway"	"1.729"	"85"	"70.974"	"8.113"
"hsa04662"	"B cell receptor signaling pathway"	"1.724"	"113"	"96.868"	"9.359"
"hsa03450"	"Non-homologous end-joining"	"1.707"	"17"	"11.514"	"3.214"
"hsa04728"	"Dopaminergic synapse"	"1.7"	"172"	"151.154"	"12.259"
"hsa04660"	"T cell receptor signaling pathway"	"1.689"	"148"	"129.368"	"11.035"
"hsa04068"	"FoxO signaling pathway"	"1.68"	"204"	"181.762"	"13.234"
"hsa00920"	"Sulfur metabolism"	"1.666"	"4"	"1.838"	"1.297"
"hsa05340"	"Primary immunodeficiency"	"1.659"	"23"	"16.403"	"3.976"
"hsa05310"	"Asthma"	"1.655"	"15"	"10.043"	"2.996"
"hsa04973"	"Carbohydrate digestion and absorption"	"1.548"	"32"	"24.507"	"4.84"
"hsa00730"	"Thiamine metabolism"	"1.545"	"7"	"4.005"	"1.939"
"hsa04114"	"Oocyte meiosis"	"1.512"	"202"	"182.247"	"13.062"
"hsa04611"	"Platelet activation"	"1.502"	"140"	"123.791"	"10.792"
"hsa05205"	"Proteoglycans in cancer"	"1.483"	"268"	"245.908"	"14.899"
"hsa00750"	"Vitamin B6 metabolism"	"1.455"	"3"	"1.363"	"1.125"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"1.45"	"115"	"100.632"	"9.912"
"hsa04371"	"Apelin signaling pathway"	"1.429"	"160"	"143.191"	"11.762"
"hsa04012"	"ErbB signaling pathway"	"1.398"	"145"	"130.018"	"10.718"
"hsa05206"	"MicroRNAs in cancer"	"1.391"	"202"	"183.824"	"13.062"
"hsa04664"	"Fc epsilon RI signaling pathway"	"1.352"	"89"	"77.689"	"8.366"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"1.34"	"12"	"8.139"	"2.881"
"hsa05211"	"Renal cell carcinoma"	"1.328"	"116"	"103.018"	"9.775"
"hsa05216"	"Thyroid cancer"	"1.324"	"82"	"71.153"	"8.192"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"1.316"	"46"	"38.11"	"5.996"
"hsa05034"	"Alcoholism"	"1.301"	"296"	"275.143"	"16.028"
"hsa04380"	"Osteoclast differentiation"	"1.283"	"143"	"128.543"	"11.265"
"hsa05221"	"Acute myeloid leukemia"	"1.273"	"100"	"88.493"	"9.036"
"hsa05320"	"Autoimmune thyroid disease"	"1.238"	"24"	"18.848"	"4.162"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"1.235"	"102"	"90.727"	"9.127"
"hsa05218"	"Melanoma"	"1.227"	"96"	"84.97"	"8.988"
"hsa00450"	"Selenocompound metabolism"	"1.217"	"7"	"4.438"	"2.105"
"hsa05016"	"Huntington's disease"	"1.192"	"217"	"200.673"	"13.703"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"1.185"	"61"	"52.611"	"7.08"
"hsa05166"	"HTLV-I infection"	"1.157"	"305"	"286.338"	"16.128"
"hsa04926"	"Relaxin signaling pathway"	"1.075"	"182"	"168.41"	"12.64"
"hsa04658"	"Th1 and Th2 cell differentiation"	"1.071"	"97"	"87.309"	"9.05"
"hsa04151"	"PI3K-Akt signaling pathway"	"1.063"	"383"	"363.645"	"18.208"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1.043"	"3"	"1.666"	"1.279"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"1.043"	"133"	"121.94"	"10.602"
"hsa03020"	"RNA polymerase"	"1.033"	"73"	"64.888"	"7.855"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"1.031"	"118"	"107.368"	"10.315"
"hsa04150"	"mTOR signaling pathway"	"1.006"	"158"	"146.039"	"11.884"
"hsa00565"	"Ether lipid metabolism"	"0.992"	"8"	"5.696"	"2.322"
"hsa04640"	"Hematopoietic cell lineage"	"0.965"	"36"	"30.761"	"5.431"
"hsa05200"	"Pathways in cancer"	"0.958"	"542"	"520.335"	"22.609"
"hsa05160"	"Hepatitis C"	"0.929"	"158"	"146.85"	"12.002"
"hsa04725"	"Cholinergic synapse"	"0.919"	"107"	"98.458"	"9.293"
"hsa00340"	"Histidine metabolism"	"0.919"	"19"	"15.432"	"3.884"
"hsa04210"	"Apoptosis"	"0.911"	"206"	"193.807"	"13.382"
"hsa05146"	"Amoebiasis"	"0.908"	"85"	"77.183"	"8.613"
"hsa05212"	"Pancreatic cancer"	"0.907"	"123"	"113.529"	"10.439"
"hsa00410"	"beta-Alanine metabolism"	"0.887"	"23"	"19.182"	"4.306"
"hsa05323"	"Rheumatoid arthritis"	"0.881"	"80"	"72.886"	"8.078"
"hsa04122"	"Sulfur relay system"	"0.858"	"4"	"2.59"	"1.643"
"hsa05030"	"Cocaine addiction"	"0.842"	"65"	"58.798"	"7.37"
"hsa05100"	"Bacterial invasion of epithelial cells"	"0.837"	"117"	"108.419"	"10.246"
"hsa00670"	"One carbon pool by folate"	"0.81"	"16"	"13.106"	"3.571"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"0.805"	"4"	"2.716"	"1.594"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"0.801"	"5"	"3.508"	"1.863"
"hsa05322"	"Systemic lupus erythematosus"	"0.793"	"190"	"179.687"	"12.998"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"0.792"	"4"	"2.732"	"1.6"
"hsa05161"	"Hepatitis B"	"0.769"	"214"	"203.339"	"13.856"
"hsa05202"	"Transcriptional misregulation in cancer"	"0.765"	"187"	"177.291"	"12.697"
"hsa04713"	"Circadian entrainment"	"0.712"	"94"	"87.605"	"8.987"
"hsa04911"	"Insulin secretion"	"0.711"	"58"	"52.929"	"7.135"
"hsa04721"	"Synaptic vesicle cycle"	"0.706"	"81"	"75.06"	"8.418"
"hsa05231"	"Choline metabolism in cancer"	"0.646"	"101"	"95.058"	"9.204"
"hsa05220"	"Chronic myeloid leukemia"	"0.64"	"143"	"135.816"	"11.231"
"hsa05010"	"Alzheimer's disease"	"0.63"	"128"	"121.194"	"10.798"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"0.577"	"141"	"134.478"	"11.303"
"hsa04722"	"Neurotrophin signaling pathway"	"0.573"	"181"	"173.453"	"13.178"
"hsa00511"	"Other glycan degradation"	"0.561"	"3"	"2.156"	"1.505"
"hsa04070"	"Phosphatidylinositol signaling system"	"0.556"	"49"	"45.232"	"6.776"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"0.532"	"49"	"45.612"	"6.369"
"hsa00062"	"Fatty acid elongation"	"0.526"	"9"	"7.518"	"2.815"
"hsa00910"	"Nitrogen metabolism"	"0.511"	"4"	"3.099"	"1.763"
"hsa04727"	"GABAergic synapse"	"0.488"	"71"	"67.171"	"7.84"
"hsa00053"	"Ascorbate and aldarate metabolism"	"0.43"	"15"	"13.446"	"3.617"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"0.422"	"42"	"39.539"	"5.832"
"hsa04024"	"cAMP signaling pathway"	"0.334"	"199"	"194.528"	"13.384"
"hsa05219"	"Bladder cancer"	"0.33"	"81"	"78.206"	"8.466"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"0.313"	"60"	"57.649"	"7.505"
"hsa00190"	"Oxidative phosphorylation"	"0.295"	"80"	"77.487"	"8.515"
"hsa00785"	"Lipoic acid metabolism"	"0.276"	"1"	"0.724"	"0.818"
"hsa04744"	"Phototransduction"	"0.271"	"23"	"21.832"	"4.316"
"hsa05144"	"Malaria"	"0.241"	"21"	"19.977"	"4.247"
"hsa05222"	"Small cell lung cancer"	"0.24"	"121"	"118.357"	"11.024"
"hsa04142"	"Lysosome"	"0.231"	"50"	"48.393"	"6.962"
"hsa05226"	"Gastric cancer"	"0.221"	"158"	"155.286"	"12.297"
"hsa04510"	"Focal adhesion"	"0.206"	"202"	"199.11"	"14.036"
"hsa04340"	"Hedgehog signaling pathway"	"0.181"	"65"	"63.604"	"7.72"
"hsa04621"	"NOD-like receptor signaling pathway"	"0.117"	"166"	"164.551"	"12.355"
"hsa04392"	"Hippo signaling pathway - multiple species"	"0.116"	"19"	"18.509"	"4.219"
"hsa04360"	"Axon guidance"	"0.094"	"132"	"130.917"	"11.581"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"0.084"	"10"	"9.746"	"3.023"
"hsa04730"	"Long-term depression"	"0.082"	"63"	"62.358"	"7.84"
"hsa04260"	"Cardiac muscle contraction"	"0.075"	"34"	"33.568"	"5.771"
"hsa04330"	"Notch signaling pathway"	"0.068"	"51"	"50.537"	"6.834"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"0.05"	"48"	"47.661"	"6.741"
"hsa00600"	"Sphingolipid metabolism"	"0.047"	"8"	"7.87"	"2.744"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-0.021"	"1"	"1.021"	"1.015"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.024"	"0"	"0.024"	"0.153"
"hsa04310"	"Wnt signaling pathway"	"-0.041"	"162"	"162.518"	"12.608"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-0.08"	"114"	"114.81"	"10.113"
"hsa05224"	"Breast cancer"	"-0.092"	"166"	"167.143"	"12.465"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-0.096"	"4"	"4.195"	"2.031"
"hsa04072"	"Phospholipase D signaling pathway"	"-0.117"	"126"	"127.276"	"10.924"
"hsa04724"	"Glutamatergic synapse"	"-0.173"	"87"	"88.535"	"8.856"
"hsa04115"	"p53 signaling pathway"	"-0.199"	"67"	"68.58"	"7.925"
"hsa04620"	"Toll-like receptor signaling pathway"	"-0.208"	"98"	"100.028"	"9.729"
"hsa05213"	"Endometrial cancer"	"-0.217"	"94"	"96.048"	"9.437"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"-0.22"	"235"	"238.393"	"15.43"
"hsa05033"	"Nicotine addiction"	"-0.243"	"9"	"9.717"	"2.955"
"hsa03013"	"RNA transport"	"-0.243"	"285"	"289.027"	"16.583"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-0.249"	"166"	"169.158"	"12.682"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.267"	"2"	"2.427"	"1.6"
"hsa04972"	"Pancreatic secretion"	"-0.351"	"38"	"40.184"	"6.229"
"hsa05131"	"Shigellosis"	"-0.386"	"101"	"104.8"	"9.834"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.402"	"1"	"1.471"	"1.172"
"hsa00780"	"Biotin metabolism"	"-0.42"	"0"	"0.42"	"0.656"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-0.454"	"132"	"137.222"	"11.497"
"hsa03022"	"Basal transcription factors"	"-0.477"	"65"	"68.716"	"7.785"
"hsa05210"	"Colorectal cancer"	"-0.478"	"131"	"136.421"	"11.344"
"hsa04390"	"Hippo signaling pathway"	"-0.506"	"185"	"191.747"	"13.331"
"hsa05032"	"Morphine addiction"	"-0.506"	"55"	"58.848"	"7.601"
"hsa03410"	"Base excision repair"	"-0.528"	"18"	"20.244"	"4.254"
"hsa00531"	"Glycosaminoglycan degradation"	"-0.539"	"1"	"1.697"	"1.293"
"hsa04071"	"Sphingolipid signaling pathway"	"-0.545"	"136"	"142.292"	"11.538"
"hsa04136"	"Autophagy - other"	"-0.567"	"32"	"35.298"	"5.82"
"hsa04015"	"Rap1 signaling pathway"	"-0.607"	"171"	"179.083"	"13.319"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.666"	"3"	"4.406"	"2.111"
"hsa00562"	"Inositol phosphate metabolism"	"-0.704"	"23"	"26.573"	"5.077"
"hsa04657"	"IL-17 signaling pathway"	"-0.738"	"119"	"126.772"	"10.53"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-0.772"	"54"	"59.622"	"7.278"
"hsa04512"	"ECM-receptor interaction"	"-0.82"	"24"	"28.396"	"5.363"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"-0.822"	"109"	"117.778"	"10.673"
"hsa04668"	"TNF signaling pathway"	"-0.831"	"109"	"117.733"	"10.511"
"hsa05132"	"Salmonella infection"	"-0.839"	"104"	"112.94"	"10.655"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-0.851"	"5"	"7.192"	"2.576"
"hsa05143"	"African trypanosomiasis"	"-0.875"	"16"	"19.886"	"4.442"
"hsa05140"	"Leishmaniasis"	"-0.885"	"66"	"73.325"	"8.275"
"hsa05133"	"Pertussis"	"-0.897"	"82"	"90.517"	"9.499"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.91"	"2"	"3.706"	"1.875"
"hsa04215"	"Apoptosis - multiple species"	"-0.922"	"17"	"21.189"	"4.544"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.985"	"1"	"2.537"	"1.56"
"hsa00740"	"Riboflavin metabolism"	"-0.987"	"0"	"0.992"	"1.005"
"hsa04810"	"Regulation of actin cytoskeleton"	"-0.999"	"183"	"196.847"	"13.86"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-1.01"	"42"	"48.465"	"6.399"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-1.033"	"0"	"1.072"	"1.037"
"hsa04710"	"Circadian rhythm"	"-1.037"	"37"	"43.525"	"6.289"
"hsa04670"	"Leukocyte transendothelial migration"	"-1.049"	"90"	"100.362"	"9.876"
"hsa04672"	"Intestinal immune network for IgA production"	"-1.051"	"18"	"22.933"	"4.694"
"hsa00510"	"N-Glycan biosynthesis"	"-1.192"	"9"	"13.214"	"3.536"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-1.198"	"51"	"60.328"	"7.786"
"hsa04137"	"Mitophagy - animal"	"-1.333"	"87"	"99.541"	"9.412"
"hsa04974"	"Protein digestion and absorption"	"-1.413"	"10"	"15.51"	"3.9"
"hsa03060"	"Protein export"	"-1.482"	"18"	"25.224"	"4.876"
"hsa03015"	"mRNA surveillance pathway"	"-1.496"	"138"	"155.814"	"11.909"
"hsa04064"	"NF-kappa B signaling pathway"	"-1.736"	"80"	"97.062"	"9.83"
"hsa05168"	"Herpes simplex infection"	"-1.747"	"196"	"221.038"	"14.331"
"hsa04110"	"Cell cycle"	"-1.751"	"202"	"228.695"	"15.243"
"hsa05150"	"Staphylococcus aureus infection"	"-1.832"	"15"	"23.808"	"4.807"
"hsa04062"	"Chemokine signaling pathway"	"-1.908"	"176"	"202.184"	"13.722"
"hsa04742"	"Taste transduction"	"-1.997"	"43"	"58.215"	"7.62"
"hsa04614"	"Renin-angiotensin system"	"-2.1"	"2"	"7.745"	"2.736"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-2.44"	"75"	"98.018"	"9.432"
"hsa03430"	"Mismatch repair"	"-2.692"	"20"	"35.857"	"5.891"
"hsa04610"	"Complement and coagulation cascades"	"-2.695"	"14"	"28.95"	"5.547"
"hsa03420"	"Nucleotide excision repair"	"-2.787"	"47"	"70.838"	"8.554"
"hsa05217"	"Basal cell carcinoma"	"-2.808"	"22"	"39.134"	"6.102"
"hsa04130"	"SNARE interactions in vesicular transport"	"-3.386"	"8"	"23.825"	"4.673"
"hsa03440"	"Homologous recombination"	"-3.393"	"20"	"40.462"	"6.031"
