"Pathway"	"Z-score"
"Pantothenate and CoA biosynthesis"	"-0.342"
"Endocytosis"	"-0.346"
"Renin-angiotensin system"	"-0.357"
"Other types of O-glycan biosynthesis"	"-0.36"
"Protein export"	"-0.362"
"Mannose type O-glycan biosynthesis"	"-0.363"
"Mismatch repair"	"-0.365"
"Proximal tubule bicarbonate reclamation"	"-0.366"
"Folate biosynthesis"	"-0.372"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.378"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.382"
"Pentose and glucuronate interconversions"	"-0.382"
"Maturity onset diabetes of the young"	"-0.385"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.392"
"Collecting duct acid secretion"	"-0.397"
"Hippo signaling pathway - multiple species"	"-0.397"
"Fatty acid elongation"	"-0.4"
"Butanoate metabolism"	"-0.401"
"Linoleic acid metabolism"	"-0.408"
"Phototransduction"	"-0.41"
"HTLV-I infection"	"-0.413"
"Asthma"	"-0.417"
"Circadian rhythm"	"-0.418"
"Autophagy - other"	"-0.424"
"RNA polymerase"	"-0.429"
"Porphyrin and chlorophyll metabolism"	"-0.43"
"Mucin type O-glycan biosynthesis"	"-0.435"
"Base excision repair"	"-0.439"
"SNARE interactions in vesicular transport"	"-0.444"
"Apoptosis - multiple species"	"-0.445"
"DNA replication"	"-0.458"
"Starch and sucrose metabolism"	"-0.463"
"Allograft rejection"	"-0.468"
"Tyrosine metabolism"	"-0.469"
"Nicotine addiction"	"-0.48"
"Homologous recombination"	"-0.482"
"Graft-versus-host disease"	"-0.492"
"Bladder cancer"	"-0.495"
"Vasopressin-regulated water reabsorption"	"-0.5"
"Type I diabetes mellitus"	"-0.501"
"Proteasome"	"-0.503"
"Ether lipid metabolism"	"-0.509"
"Aminoacyl-tRNA biosynthesis"	"-0.511"
"Carbohydrate digestion and absorption"	"-0.511"
"Basal transcription factors"	"-0.513"
"Nucleotide excision repair"	"-0.515"
"Hedgehog signaling pathway"	"-0.516"
"Type II diabetes mellitus"	"-0.519"
"Malaria"	"-0.521"
"Intestinal immune network for IgA production"	"-0.526"
"Endocrine and other factor-regulated calcium reabsorption"	"-0.528"
"Sphingolipid metabolism"	"-0.53"
"Amino sugar and nucleotide sugar metabolism"	"-0.533"
"Cocaine addiction"	"-0.538"
"N-Glycan biosynthesis"	"-0.538"
"Notch signaling pathway"	"-0.539"
"Vibrio cholerae infection"	"-0.542"
"Autoimmune thyroid disease"	"-0.554"
"Mineral absorption"	"-0.556"
"Fanconi anemia pathway"	"-0.561"
"VEGF signaling pathway"	"-0.572"
"Staphylococcus aureus infection"	"-0.575"
"Legionellosis"	"-0.577"
"Pathogenic Escherichia coli infection"	"-0.577"
"Endometrial cancer"	"-0.578"
"Viral myocarditis"	"-0.586"
"Long-term depression"	"-0.595"
"Basal cell carcinoma"	"-0.605"
"Cytosolic DNA-sensing pathway"	"-0.605"
"Fc epsilon RI signaling pathway"	"-0.608"
"Shigellosis"	"-0.609"
"Synaptic vesicle cycle"	"-0.61"
"Renin secretion"	"-0.612"
"Amphetamine addiction"	"-0.618"
"Long-term potentiation"	"-0.625"
"Acute myeloid leukemia"	"-0.627"
"Inflammatory bowel disease (IBD)"	"-0.627"
"Epithelial cell signaling in Helicobacter pylori infection"	"-0.631"
"Renal cell carcinoma"	"-0.631"
"B cell receptor signaling pathway"	"-0.633"
"p53 signaling pathway"	"-0.635"
"Drug metabolism - other enzymes"	"-0.644"
"RIG-I-like receptor signaling pathway"	"-0.647"
"Prolactin signaling pathway"	"-0.648"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.649"
"Glioma"	"-0.651"
"Leishmaniasis"	"-0.655"
"Adherens junction"	"-0.661"
"Melanoma"	"-0.661"
"Pertussis"	"-0.664"
"Inositol phosphate metabolism"	"-0.665"
"Bacterial invasion of epithelial cells"	"-0.667"
"Pancreatic cancer"	"-0.67"
"Gastric acid secretion"	"-0.674"
"Chronic myeloid leukemia"	"-0.675"
"Antigen processing and presentation"	"-0.678"
"Cardiac muscle contraction"	"-0.678"
"Complement and coagulation cascades"	"-0.679"
"Ribosome biogenesis in eukaryotes"	"-0.694"
"Taste transduction"	"-0.694"
"ErbB signaling pathway"	"-0.695"
"Hypertrophic cardiomyopathy (HCM)"	"-0.696"
"ECM-receptor interaction"	"-0.698"
"Salmonella infection"	"-0.707"
"Insulin secretion"	"-0.709"
"GABAergic synapse"	"-0.71"
"Colorectal cancer"	"-0.711"
"PI3K-Akt signaling pathway"	"-0.719"
"Dilated cardiomyopathy (DCM)"	"-0.722"
"Rheumatoid arthritis"	"-0.722"
"GnRH signaling pathway"	"-0.724"
"Morphine addiction"	"-0.725"
"Protein digestion and absorption"	"-0.725"
"Fc gamma R-mediated phagocytosis"	"-0.73"
"Gap junction"	"-0.73"
"Salivary secretion"	"-0.73"
"Inflammatory mediator regulation of TRP channels"	"-0.742"
"mRNA surveillance pathway"	"-0.743"
"IL-17 signaling pathway"	"-0.746"
"Amoebiasis"	"-0.749"
"Hematopoietic cell lineage"	"-0.753"
"Circadian entrainment"	"-0.754"
"AGE-RAGE signaling pathway in diabetic complications"	"-0.761"
"Choline metabolism in cancer"	"-0.761"
"Progesterone-mediated oocyte maturation"	"-0.762"
"Pancreatic secretion"	"-0.763"
"HIF-1 signaling pathway"	"-0.765"
"Melanogenesis"	"-0.766"
"Phosphatidylinositol signaling system"	"-0.768"
"Pyrimidine metabolism"	"-0.771"
"C-type lectin receptor signaling pathway"	"-0.773"
"Chagas disease (American trypanosomiasis)"	"-0.774"
"Glucagon signaling pathway"	"-0.775"
"Toll-like receptor signaling pathway"	"-0.778"
"TNF signaling pathway"	"-0.803"
"Glutamatergic synapse"	"-0.811"
"Serotonergic synapse"	"-0.813"
"Leukocyte transendothelial migration"	"-0.814"
"Cholinergic synapse"	"-0.815"
"Toxoplasmosis"	"-0.821"
"Neurotrophin signaling pathway"	"-0.832"
"Sphingolipid signaling pathway"	"-0.844"
"Vascular smooth muscle contraction"	"-0.849"
"Platelet activation"	"-0.853"
"Autophagy - animal"	"-0.862"
"Cell cycle"	"-0.864"
"Ribosome"	"-0.868"
"Measles"	"-0.879"
"Estrogen signaling pathway"	"-0.884"
"Relaxin signaling pathway"	"-0.884"
"Dopaminergic synapse"	"-0.886"
"Oxidative phosphorylation"	"-0.886"
"Spliceosome"	"-0.886"
"Systemic lupus erythematosus"	"-0.891"
"Apoptosis"	"-0.894"
"Signaling pathways regulating pluripotency of stem cells"	"-0.901"
"Parkinson's disease"	"-0.906"
"Fluid shear stress and atherosclerosis"	"-0.912"
"Cell adhesion molecules (CAMs)"	"-0.913"
"Phospholipase D signaling pathway"	"-0.921"
"Wnt signaling pathway"	"-0.921"
"Hepatitis B"	"-0.922"
"Adrenergic signaling in cardiomyocytes"	"-0.924"
"Breast cancer"	"-0.929"
"Retrograde endocannabinoid signaling"	"-0.933"
"mTOR signaling pathway"	"-0.938"
"Phagosome"	"-0.945"
"MicroRNAs in cancer"	"-0.947"
"Oxytocin signaling pathway"	"-0.948"
"Cellular senescence"	"-0.958"
"Jak-STAT signaling pathway"	"-0.975"
"cGMP-PKG signaling pathway"	"-0.979"
"Necroptosis"	"-0.983"
"Protein processing in endoplasmic reticulum"	"-0.988"
"Hepatocellular carcinoma"	"-0.995"
"RNA transport"	"-0.999"
"Alzheimer's disease"	"-1"
"NOD-like receptor signaling pathway"	"-1.004"
"Purine metabolism"	"-1.004"
"Axon guidance"	"-1.012"
"Influenza A"	"-1.02"
"Tuberculosis"	"-1.02"
"Calcium signaling pathway"	"-1.038"
"Herpes simplex infection"	"-1.046"
"Kaposi's sarcoma-associated herpesvirus infection"	"-1.046"
"Chemokine signaling pathway"	"-1.05"
"Proteoglycans in cancer"	"-1.082"
"Focal adhesion"	"-1.091"
"Rap1 signaling pathway"	"-1.094"
"Regulation of actin cytoskeleton"	"-1.102"
"Viral carcinogenesis"	"-1.115"
"Ras signaling pathway"	"-1.168"
"Cytokine-cytokine receptor interaction"	"-1.266"
"Neuroactive ligand-receptor interaction"	"-1.284"
"MAPK signaling pathway"	"-1.327"
"Human papillomavirus infection"	"-1.384"
"Olfactory transduction"	"-1.564"
