"Pathway"	"Z-score"
"HIF-1 signaling pathway - Homo sapiens (human)"	"3.684"
"Endocytosis - Homo sapiens (human)"	"3.492"
"Tyrosine metabolism - Homo sapiens (human)"	"3.484"
"Thermogenesis - Homo sapiens (human)"	"3.458"
"Insulin resistance - Homo sapiens (human)"	"3.456"
"Adipocytokine signaling pathway - Homo sapiens (human)"	"3.452"
"Ferroptosis - Homo sapiens (human)"	"3.41"
"Type II diabetes mellitus - Homo sapiens (human)"	"3.292"
"Pantothenate and CoA biosynthesis - Homo sapiens (human)"	"3.255"
"Parkinson,s disease - Homo sapiens (human)"	"3.162"
"Thyroid hormone synthesis - Homo sapiens (human)"	"3.161"
"Phenylalanine metabolism - Homo sapiens (human)"	"3.147"
"Amphetamine addiction - Homo sapiens (human)"	"3.079"
"Hepatocellular carcinoma - Homo sapiens (human)"	"3.069"
"Arginine biosynthesis - Homo sapiens (human)"	"3.068"
"Adrenergic signaling in cardiomyocytes - Homo sapiens (human)"	"3.05"
"Propanoate metabolism - Homo sapiens (human)"	"3.017"
"Ras signaling pathway - Homo sapiens (human)"	"3.006"
"Prolactin signaling pathway - Homo sapiens (human)"	"2.997"
"Cellular senescence - Homo sapiens (human)"	"2.992"
"Vitamin digestion and absorption - Homo sapiens (human)"	"2.989"
