"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04924"	"Renin secretion"	"0.447"	"155"	"149.817"	"11.596"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"0.427"	"8"	"6.905"	"2.563"
"hsa00565"	"Ether lipid metabolism"	"0.408"	"16"	"14.578"	"3.482"
"hsa04727"	"GABAergic synapse"	"0.389"	"181"	"176.062"	"12.699"
"hsa04122"	"Sulfur relay system"	"0.332"	"8"	"7.115"	"2.668"
"hsa00910"	"Nitrogen metabolism"	"0.31"	"9"	"8.123"	"2.827"
"hsa03410"	"Base excision repair"	"0.279"	"57"	"55.05"	"6.993"
"hsa00640"	"Propanoate metabolism"	"0.226"	"62"	"60.232"	"7.819"
"hsa00650"	"Butanoate metabolism"	"0.106"	"22"	"21.533"	"4.416"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"0.103"	"11"	"10.662"	"3.286"
"hsa00591"	"Linoleic acid metabolism"	"0.095"	"10"	"9.697"	"3.179"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-0.031"	"25"	"25.158"	"5.07"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.047"	"0"	"0.047"	"0.212"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-0.092"	"159"	"160.117"	"12.131"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.096"	"9"	"9.285"	"2.957"
"hsa00310"	"Lysine degradation"	"-0.129"	"95"	"96.178"	"9.116"
"hsa03450"	"Non-homologous end-joining"	"-0.212"	"30"	"31.124"	"5.305"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-0.316"	"282"	"287.145"	"16.263"
"hsa00380"	"Tryptophan metabolism"	"-0.32"	"57"	"59.372"	"7.416"
"hsa00561"	"Glycerolipid metabolism"	"-0.384"	"52"	"54.731"	"7.108"
"hsa00450"	"Selenocompound metabolism"	"-0.516"	"10"	"11.711"	"3.319"
"hsa05012"	"Parkinson's disease"	"-0.554"	"290"	"298.904"	"16.074"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"-0.576"	"161"	"168.012"	"12.177"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-0.591"	"13"	"15.215"	"3.747"
"hsa00785"	"Lipoic acid metabolism"	"-0.608"	"1"	"1.847"	"1.392"
"hsa00410"	"beta-Alanine metabolism"	"-0.653"	"46"	"50.502"	"6.899"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-0.686"	"71"	"76.721"	"8.341"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-0.692"	"19"	"22.159"	"4.567"
"hsa00564"	"Glycerophospholipid metabolism"	"-0.73"	"40"	"44.85"	"6.645"
"hsa04970"	"Salivary secretion"	"-0.761"	"125"	"133.407"	"11.052"
"hsa03050"	"Proteasome"	"-0.774"	"201"	"211.564"	"13.644"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.828"	"119"	"127.721"	"10.531"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-0.869"	"147"	"156.984"	"11.483"
"hsa00350"	"Tyrosine metabolism"	"-0.92"	"18"	"22.348"	"4.726"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.964"	"4"	"6.515"	"2.608"
"hsa00511"	"Other glycan degradation"	"-0.995"	"3"	"5.205"	"2.217"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.042"	"4"	"6.582"	"2.477"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.044"	"17"	"21.612"	"4.42"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-1.088"	"95"	"105.657"	"9.793"
"hsa00480"	"Glutathione metabolism"	"-1.088"	"44"	"51.856"	"7.22"
"hsa00730"	"Thiamine metabolism"	"-1.098"	"7"	"10.334"	"3.038"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-1.127"	"5"	"8.11"	"2.76"
"hsa04950"	"Maturity onset diabetes of the young"	"-1.154"	"64"	"73.298"	"8.056"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.185"	"5"	"8.474"	"2.931"
"hsa00071"	"Fatty acid degradation"	"-1.227"	"55"	"64.675"	"7.885"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.271"	"4"	"7.21"	"2.526"
"hsa00061"	"Fatty acid biosynthesis"	"-1.275"	"18"	"24.097"	"4.78"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-1.302"	"677"	"710.375"	"25.628"
"hsa04136"	"Autophagy - other"	"-1.37"	"82"	"94.685"	"9.26"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-1.373"	"1"	"3.703"	"1.968"
"hsa04740"	"Olfactory transduction"	"-1.373"	"101"	"114.832"	"10.072"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.378"	"10"	"15.064"	"3.674"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-1.504"	"52"	"63.268"	"7.492"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-1.506"	"101"	"116.985"	"10.613"
"hsa00340"	"Histidine metabolism"	"-1.521"	"31"	"40.283"	"6.104"
"hsa00670"	"One carbon pool by folate"	"-1.539"	"26"	"34.676"	"5.637"
"hsa04744"	"Phototransduction"	"-1.58"	"45"	"55.99"	"6.957"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-1.59"	"21"	"29.17"	"5.137"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-1.605"	"39"	"50.43"	"7.123"
"hsa00360"	"Phenylalanine metabolism"	"-1.664"	"12"	"19.287"	"4.379"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-1.678"	"3"	"7.529"	"2.699"
"hsa04972"	"Pancreatic secretion"	"-1.69"	"91"	"108.059"	"10.093"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-1.727"	"123"	"142.364"	"11.215"
"hsa00920"	"Sulfur metabolism"	"-1.745"	"1"	"4.607"	"2.067"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.816"	"16"	"24.804"	"4.849"
"hsa00562"	"Inositol phosphate metabolism"	"-1.855"	"56"	"70.855"	"8.009"
"hsa00620"	"Pyruvate metabolism"	"-1.931"	"107"	"127.421"	"10.575"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-1.963"	"8"	"15.214"	"3.674"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-2.013"	"43"	"58.083"	"7.491"
"hsa00270"	"Cysteine and methionine metabolism"	"-2.043"	"83"	"102.716"	"9.651"
"hsa00100"	"Steroid biosynthesis"	"-2.13"	"11"	"20.444"	"4.434"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-2.175"	"78"	"98.539"	"9.445"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-2.186"	"22"	"34.52"	"5.728"
"hsa04612"	"Antigen processing and presentation"	"-2.214"	"322"	"361.707"	"17.931"
"hsa03060"	"Protein export"	"-2.408"	"49"	"68.026"	"7.902"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.418"	"3"	"11.065"	"3.336"
"hsa00052"	"Galactose metabolism"	"-2.849"	"62"	"86.47"	"8.59"
"hsa00051"	"Fructose and mannose metabolism"	"-2.868"	"70"	"96.564"	"9.262"
"hsa00983"	"Drug metabolism - other enzymes"	"-2.958"	"52"	"76.861"	"8.404"
"hsa00500"	"Starch and sucrose metabolism"	"-3.022"	"53"	"78.041"	"8.287"
"hsa00830"	"Retinol metabolism"	"-3.22"	"23"	"44.495"	"6.676"
"hsa03022"	"Basal transcription factors"	"-3.224"	"141"	"181.148"	"12.451"
"hsa00030"	"Pentose phosphate pathway"	"-3.263"	"67"	"97.274"	"9.279"
"hsa04260"	"Cardiac muscle contraction"	"-3.36"	"60"	"90.427"	"9.054"
"hsa03430"	"Mismatch repair"	"-3.526"	"62"	"95.999"	"9.642"
"hsa03030"	"DNA replication"	"-3.534"	"100"	"140.582"	"11.483"
"hsa04145"	"Phagosome"	"-3.6"	"456"	"531.297"	"20.916"
"hsa00140"	"Steroid hormone biosynthesis"	"-3.703"	"21"	"45.113"	"6.512"
"hsa03018"	"RNA degradation"	"-3.735"	"238"	"298.966"	"16.324"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-3.843"	"19"	"43.701"	"6.428"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-3.892"	"26"	"53.225"	"6.995"
"hsa04130"	"SNARE interactions in vesicular transport"	"-4.214"	"33"	"66.354"	"7.915"
"hsa05322"	"Systemic lupus erythematosus"	"-4.264"	"385"	"468.073"	"19.485"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-4.32"	"63"	"104.333"	"9.568"
"hsa03460"	"Fanconi anemia pathway"	"-4.537"	"67"	"114.729"	"10.519"
"hsa05204"	"Chemical carcinogenesis"	"-4.681"	"24"	"59.791"	"7.647"
"hsa03440"	"Homologous recombination"	"-4.82"	"59"	"107.754"	"10.115"
"hsa05110"	"Vibrio cholerae infection"	"-4.932"	"147"	"216.486"	"14.09"
"hsa04966"	"Collecting duct acid secretion"	"-5.272"	"44"	"91.299"	"8.971"
"hsa03420"	"Nucleotide excision repair"	"-5.575"	"117"	"190.145"	"13.121"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-5.622"	"210"	"297.774"	"15.614"
"hsa04721"	"Synaptic vesicle cycle"	"-5.805"	"122"	"199.914"	"13.421"
"hsa03010"	"Ribosome"	"-5.851"	"223"	"321.519"	"16.837"
