"GO.ID"	"GO.Term"	"Z-score"
"GO:0004674"	"protein serine/threonine kinase activity"	"8.689"
"GO:0033558"	"protein deacetylase activity"	"8.627"
"GO:0070539"	"linoleic acid binding"	"8.505"
"GO:0070513"	"death domain binding"	"8.409"
"GO:0004672"	"protein kinase activity"	"8.403"
"GO:0047837"	"D-xylose 1-dehydrogenase (NADP+) activity"	"8.388"
"GO:0031996"	"thioesterase binding"	"8.377"
"GO:0070888"	"E-box binding"	"8.353"
"GO:0070530"	"K63-linked polyubiquitin binding"	"8.297"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"8.286"
"GO:0005102"	"receptor binding"	"8.171"
"GO:0042008"	"interleukin-18 receptor activity"	"8.156"
"GO:0005131"	"growth hormone receptor binding"	"8.138"
"GO:0032813"	"tumor necrosis factor receptor superfamily binding"	"8.036"
"GO:0019903"	"protein phosphatase binding"	"7.999"
"GO:0032041"	"NAD-dependent histone deacetylase activity (H3-K14 specific)"	"7.936"
"GO:0004402"	"histone acetyltransferase activity"	"7.915"
"GO:0042301"	"phosphate ion binding"	"7.902"
"GO:0004407"	"histone deacetylase activity"	"7.761"
