"ID"	"Pathway"	"Z-score"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"5.676"
"hsa04371"	"Apelin signaling pathway"	"5.66"
"hsa04340"	"Hedgehog signaling pathway"	"5.548"
"hsa05340"	"Primary immunodeficiency"	"5.507"
"hsa05330"	"Allograft rejection"	"5.328"
"hsa04720"	"Long-term potentiation"	"5.25"
"hsa04728"	"Dopaminergic synapse"	"4.971"
"hsa04726"	"Serotonergic synapse"	"4.924"
"hsa04918"	"Thyroid hormone synthesis"	"4.731"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"4.63"
"hsa04640"	"Hematopoietic cell lineage"	"4.562"
"hsa00531"	"Glycosaminoglycan degradation"	"4.523"
"hsa05217"	"Basal cell carcinoma"	"4.481"
"hsa04611"	"Platelet activation"	"4.459"
"hsa04921"	"Oxytocin signaling pathway"	"4.312"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"4.301"
"hsa04922"	"Glucagon signaling pathway"	"4.281"
"hsa04910"	"Insulin signaling pathway"	"4.277"
"hsa05310"	"Asthma"	"4.264"
"hsa05332"	"Graft-versus-host disease"	"4.038"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"3.963"
"hsa04713"	"Circadian entrainment"	"3.94"
"hsa05230"	"Central carbon metabolism in cancer"	"3.752"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"3.668"
"hsa04925"	"Aldosterone synthesis and secretion"	"3.658"
"hsa04940"	"Type I diabetes mellitus"	"3.616"
"hsa04150"	"mTOR signaling pathway"	"3.612"
"hsa05150"	"Staphylococcus aureus infection"	"3.551"
"hsa04714"	"Thermogenesis"	"3.518"
"hsa04973"	"Carbohydrate digestion and absorption"	"3.512"
"hsa00600"	"Sphingolipid metabolism"	"3.418"
"hsa04730"	"Long-term depression"	"3.413"
"hsa04360"	"Axon guidance"	"3.391"
"hsa04670"	"Leukocyte transendothelial migration"	"3.305"
"hsa05010"	"Alzheimer,s disease"	"3.222"
"hsa05032"	"Morphine addiction"	"3.051"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"2.982"
"hsa04724"	"Glutamatergic synapse"	"2.948"
"hsa04152"	"AMPK signaling pathway"	"2.913"
"hsa04114"	"Oocyte meiosis"	"2.692"
"hsa04911"	"Insulin secretion"	"2.61"
"hsa05320"	"Autoimmune thyroid disease"	"2.551"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"2.527"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"2.503"
"hsa03320"	"PPAR signaling pathway"	"2.453"
"hsa04810"	"Regulation of actin cytoskeleton"	"2.247"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"2.174"
"hsa05016"	"Huntington,s disease"	"2.119"
"hsa04614"	"Renin-angiotensin system"	"2.054"
"hsa04270"	"Vascular smooth muscle contraction"	"1.891"
"hsa04975"	"Fat digestion and absorption"	"1.822"
"hsa02010"	"ABC transporters"	"1.799"
"hsa00592"	"alpha-Linolenic acid metabolism"	"1.796"
"hsa04979"	"Cholesterol metabolism"	"1.745"
"hsa00740"	"Riboflavin metabolism"	"1.728"
"hsa04540"	"Gap junction"	"1.702"
"hsa04977"	"Vitamin digestion and absorption"	"1.655"
"hsa04913"	"Ovarian steroidogenesis"	"1.62"
"hsa04213"	"Longevity regulating pathway - multiple species"	"1.616"
"hsa00330"	"Arginine and proline metabolism"	"1.567"
"hsa05416"	"Viral myocarditis"	"1.395"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"1.333"
"hsa05034"	"Alcoholism"	"1.326"
"hsa04723"	"Retrograde endocannabinoid signaling"	"1.315"
"hsa00750"	"Vitamin B6 metabolism"	"1.241"
"hsa04974"	"Protein digestion and absorption"	"1.202"
"hsa04512"	"ECM-receptor interaction"	"1.174"
"hsa04146"	"Peroxisome"	"1.162"
"hsa00780"	"Biotin metabolism"	"1.06"
"hsa00430"	"Taurine and hypotaurine metabolism"	"1.044"
"hsa04144"	"Endocytosis"	"1.006"
"hsa05130"	"Pathogenic Escherichia coli infection"	"0.968"
"hsa05033"	"Nicotine addiction"	"0.959"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.926"
"hsa00590"	"Arachidonic acid metabolism"	"0.914"
"hsa04978"	"Mineral absorption"	"0.913"
"hsa04971"	"Gastric acid secretion"	"0.909"
"hsa04216"	"Ferroptosis"	"0.908"
"hsa00062"	"Fatty acid elongation"	"0.872"
"hsa04020"	"Calcium signaling pathway"	"0.791"
"hsa04976"	"Bile secretion"	"0.776"
"hsa00510"	"N-Glycan biosynthesis"	"0.725"
"hsa00232"	"Caffeine metabolism"	"0.691"
"hsa00220"	"Arginine biosynthesis"	"0.678"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.641"
"hsa04070"	"Phosphatidylinositol signaling system"	"0.631"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.615"
"hsa00790"	"Folate biosynthesis"	"0.609"
"hsa04530"	"Tight junction"	"0.575"
"hsa04142"	"Lysosome"	"0.466"
"hsa04924"	"Renin secretion"	"0.447"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"0.427"
"hsa00565"	"Ether lipid metabolism"	"0.408"
"hsa04727"	"GABAergic synapse"	"0.389"
"hsa04122"	"Sulfur relay system"	"0.332"
"hsa00910"	"Nitrogen metabolism"	"0.31"
"hsa03410"	"Base excision repair"	"0.279"
"hsa00640"	"Propanoate metabolism"	"0.226"
"hsa00650"	"Butanoate metabolism"	"0.106"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"0.103"
"hsa00591"	"Linoleic acid metabolism"	"0.095"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-0.031"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-0.092"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.096"
"hsa00310"	"Lysine degradation"	"-0.129"
"hsa03450"	"Non-homologous end-joining"	"-0.212"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.222"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-0.316"
"hsa00380"	"Tryptophan metabolism"	"-0.32"
"hsa00561"	"Glycerolipid metabolism"	"-0.384"
"hsa00450"	"Selenocompound metabolism"	"-0.516"
"hsa05012"	"Parkinson,s disease"	"-0.554"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"-0.576"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-0.591"
"hsa00785"	"Lipoic acid metabolism"	"-0.608"
"hsa00410"	"beta-Alanine metabolism"	"-0.653"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-0.686"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-0.692"
"hsa00564"	"Glycerophospholipid metabolism"	"-0.73"
"hsa04970"	"Salivary secretion"	"-0.761"
"hsa03050"	"Proteasome"	"-0.774"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.828"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-0.869"
"hsa00350"	"Tyrosine metabolism"	"-0.92"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.964"
"hsa00511"	"Other glycan degradation"	"-0.995"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.042"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.044"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-1.088"
"hsa00480"	"Glutathione metabolism"	"-1.088"
"hsa00730"	"Thiamine metabolism"	"-1.098"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-1.127"
"hsa04950"	"Maturity onset diabetes of the young"	"-1.154"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.185"
"hsa00071"	"Fatty acid degradation"	"-1.227"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.271"
"hsa00061"	"Fatty acid biosynthesis"	"-1.275"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-1.302"
"hsa04136"	"Autophagy - other"	"-1.37"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-1.373"
"hsa04740"	"Olfactory transduction"	"-1.373"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.378"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-1.504"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-1.506"
"hsa00340"	"Histidine metabolism"	"-1.521"
"hsa00670"	"One carbon pool by folate"	"-1.539"
"hsa04744"	"Phototransduction"	"-1.58"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-1.59"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-1.605"
"hsa00360"	"Phenylalanine metabolism"	"-1.664"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-1.678"
"hsa04972"	"Pancreatic secretion"	"-1.69"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-1.727"
"hsa00920"	"Sulfur metabolism"	"-1.745"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.816"
"hsa00562"	"Inositol phosphate metabolism"	"-1.855"
"hsa00620"	"Pyruvate metabolism"	"-1.931"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-1.963"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-2.013"
"hsa00270"	"Cysteine and methionine metabolism"	"-2.043"
"hsa00100"	"Steroid biosynthesis"	"-2.13"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-2.175"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-2.186"
"hsa04612"	"Antigen processing and presentation"	"-2.214"
"hsa03060"	"Protein export"	"-2.408"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.418"
"hsa00052"	"Galactose metabolism"	"-2.849"
"hsa00051"	"Fructose and mannose metabolism"	"-2.868"
"hsa00983"	"Drug metabolism - other enzymes"	"-2.958"
"hsa00500"	"Starch and sucrose metabolism"	"-3.022"
"hsa00830"	"Retinol metabolism"	"-3.22"
"hsa03022"	"Basal transcription factors"	"-3.224"
"hsa00030"	"Pentose phosphate pathway"	"-3.263"
"hsa04260"	"Cardiac muscle contraction"	"-3.36"
"hsa03430"	"Mismatch repair"	"-3.526"
"hsa03030"	"DNA replication"	"-3.534"
"hsa04145"	"Phagosome"	"-3.6"
"hsa00140"	"Steroid hormone biosynthesis"	"-3.703"
"hsa03018"	"RNA degradation"	"-3.735"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-3.843"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-3.892"
"hsa04130"	"SNARE interactions in vesicular transport"	"-4.214"
"hsa05322"	"Systemic lupus erythematosus"	"-4.264"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-4.32"
"hsa03460"	"Fanconi anemia pathway"	"-4.537"
"hsa05204"	"Chemical carcinogenesis"	"-4.681"
"hsa03440"	"Homologous recombination"	"-4.82"
"hsa05110"	"Vibrio cholerae infection"	"-4.932"
"hsa04966"	"Collecting duct acid secretion"	"-5.272"
"hsa03420"	"Nucleotide excision repair"	"-5.575"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-5.622"
"hsa04721"	"Synaptic vesicle cycle"	"-5.805"
"hsa03010"	"Ribosome"	"-5.851"
"hsa00190"	"Oxidative phosphorylation"	"-5.887"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-5.912"
"hsa03020"	"RNA polymerase"	"-6.155"
"hsa00230"	"Purine metabolism"	"-6.662"
"hsa00240"	"Pyrimidine metabolism"	"-7.023"
"hsa03013"	"RNA transport"	"-8.877"
"hsa03015"	"mRNA surveillance pathway"	"-9.67"
"hsa03040"	"Spliceosome"	"-12.168"
