"Pathway"	"Z-score"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"2.19"
"Estrogen signaling pathway"	"2.166"
"Gap junction"	"2.144"
"Longevity regulating pathway"	"2.143"
"Arginine and proline metabolism"	"2.125"
"Th1 and Th2 cell differentiation"	"2.098"
"Small cell lung cancer"	"2.095"
"Vibrio cholerae infection"	"2.088"
"Cholesterol metabolism"	"2.039"
"Amoebiasis"	"2.024"
"Breast cancer"	"2.017"
"Nitrogen metabolism"	"1.978"
"Phenylalanine metabolism"	"1.963"
"Other glycan degradation"	"1.952"
"Cytokine-cytokine receptor interaction"	"1.915"
"Cushing's syndrome"	"1.894"
"Toll-like receptor signaling pathway"	"1.844"
"VEGF signaling pathway"	"1.8"
"Protein processing in endoplasmic reticulum"	"1.765"
"Tight junction"	"1.733"
"Cholinergic synapse"	"1.702"
"NOD-like receptor signaling pathway"	"1.677"
"Longevity regulating pathway - multiple species"	"1.673"
"Thyroid hormone signaling pathway"	"1.634"
"Endocytosis"	"1.621"
"Proximal tubule bicarbonate reclamation"	"1.592"
"Epithelial cell signaling in Helicobacter pylori infection"	"1.548"
"Protein export"	"1.547"
"Vitamin digestion and absorption"	"1.532"
"Calcium signaling pathway"	"1.525"
"Lysosome"	"1.519"
"B cell receptor signaling pathway"	"1.504"
"Bile secretion"	"1.485"
"Pentose and glucuronate interconversions"	"1.474"
"Osteoclast differentiation"	"1.46"
"Dopaminergic synapse"	"1.398"
"Glyoxylate and dicarboxylate metabolism"	"1.391"
"Hepatitis C"	"1.391"
"Thyroid hormone synthesis"	"1.376"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"1.373"
"Measles"	"1.373"
"Apelin signaling pathway"	"1.36"
"Viral carcinogenesis"	"1.337"
"Ubiquitin mediated proteolysis"	"1.317"
"Cell adhesion molecules (CAMs)"	"1.269"
"Hypertrophic cardiomyopathy (HCM)"	"1.222"
"Wnt signaling pathway"	"1.222"
"Phospholipase D signaling pathway"	"1.221"
"Citrate cycle (TCA cycle)"	"1.219"
"TGF-beta signaling pathway"	"1.201"
"mTOR signaling pathway"	"1.159"
"Hippo signaling pathway"	"1.138"
"Apoptosis - multiple species"	"1.126"
"Tyrosine metabolism"	"1.053"
"NF-kappa B signaling pathway"	"1.033"
"Necroptosis"	"1.016"
"Thyroid cancer"	"1.014"
"Circadian entrainment"	"1.006"
"Aldosterone synthesis and secretion"	"0.985"
"T cell receptor signaling pathway"	"0.943"
"Human papillomavirus infection"	"0.931"
"Influenza A"	"0.912"
"Fat digestion and absorption"	"0.908"
"Graft-versus-host disease"	"0.894"
"C-type lectin receptor signaling pathway"	"0.879"
"Tuberculosis"	"0.855"
"Leukocyte transendothelial migration"	"0.785"
"Serotonergic synapse"	"0.78"
"Toxoplasmosis"	"0.765"
"Herpes simplex infection"	"0.762"
"Hedgehog signaling pathway"	"0.743"
"Endocrine and other factor-regulated calcium reabsorption"	"0.718"
"Notch signaling pathway"	"0.717"
"Steroid hormone biosynthesis"	"0.715"
"Sphingolipid signaling pathway"	"0.684"
"Cocaine addiction"	"0.676"
"Ovarian steroidogenesis"	"0.676"
"Vascular smooth muscle contraction"	"0.654"
"Amyotrophic lateral sclerosis (ALS)"	"0.649"
"Legionellosis"	"0.576"
"Regulation of actin cytoskeleton"	"0.574"
"Pathogenic Escherichia coli infection"	"0.56"
"Regulation of lipolysis in adipocytes"	"0.56"
"Viral myocarditis"	"0.533"
"Long-term depression"	"0.482"
"Cytosolic DNA-sensing pathway"	"0.439"
"Basal cell carcinoma"	"0.42"
"Adrenergic signaling in cardiomyocytes"	"0.405"
"Cortisol synthesis and secretion"	"0.394"
"Acute myeloid leukemia"	"0.391"
"Fc epsilon RI signaling pathway"	"0.374"
"Long-term potentiation"	"0.344"
"RIG-I-like receptor signaling pathway"	"0.33"
"Adherens junction"	"0.311"
"Inositol phosphate metabolism"	"0.28"
"Bacterial invasion of epithelial cells"	"0.271"
"Gastric acid secretion"	"0.243"
"Antigen processing and presentation"	"0.237"
"ECM-receptor interaction"	"0.155"
"Peroxisome"	"0.152"
"GABAergic synapse"	"0.09"
"Protein digestion and absorption"	"0.074"
"Dilated cardiomyopathy (DCM)"	"0.072"
"Fc gamma R-mediated phagocytosis"	"0.07"
"Neuroactive ligand-receptor interaction"	"0.07"
"Salivary secretion"	"0.054"
"Morphine addiction"	"0.052"
"Chemokine signaling pathway"	"0.038"
"Hematopoietic cell lineage"	"0.012"
"Pancreatic secretion"	"-0.005"
"Huntington's disease"	"-0.009"
"Inflammatory mediator regulation of TRP channels"	"-0.017"
"Phosphatidylinositol signaling system"	"-0.029"
"cAMP signaling pathway"	"-0.06"
"Melanogenesis"	"-0.072"
"D-Arginine and D-ornithine metabolism"	"-0.107"
"Lipoic acid metabolism"	"-0.179"
"Biotin metabolism"	"-0.181"
"Glutamatergic synapse"	"-0.182"
"Valine, leucine and isoleucine biosynthesis"	"-0.204"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.234"
"D-Glutamine and D-glutamate metabolism"	"-0.235"
"Caffeine metabolism"	"-0.236"
"Vitamin B6 metabolism"	"-0.25"
"Phosphonate and phosphinate metabolism"	"-0.254"
"Thermogenesis"	"-0.265"
"Riboflavin metabolism"	"-0.285"
"Sulfur relay system"	"-0.29"
"Natural killer cell mediated cytotoxicity"	"-0.308"
"Sulfur metabolism"	"-0.31"
"Synthesis and degradation of ketone bodies"	"-0.32"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.339"
"Taurine and hypotaurine metabolism"	"-0.343"
"Fatty acid biosynthesis"	"-0.369"
"Non-homologous end-joining"	"-0.374"
"Ascorbate and aldarate metabolism"	"-0.419"
"Selenocompound metabolism"	"-0.424"
"Primary bile acid biosynthesis"	"-0.433"
"Steroid biosynthesis"	"-0.443"
"One carbon pool by folate"	"-0.449"
"Phagosome"	"-0.451"
"Retrograde endocannabinoid signaling"	"-0.454"
"Pantothenate and CoA biosynthesis"	"-0.457"
"Arginine biosynthesis"	"-0.461"
"Mismatch repair"	"-0.483"
"Other types of O-glycan biosynthesis"	"-0.488"
"Histidine metabolism"	"-0.489"
"Terpenoid backbone biosynthesis"	"-0.49"
"Biosynthesis of unsaturated fatty acids"	"-0.493"
"Renin-angiotensin system"	"-0.494"
"Mannose type O-glycan biosynthesis"	"-0.497"
"alpha-Linolenic acid metabolism"	"-0.506"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.51"
"Folate biosynthesis"	"-0.511"
"Collecting duct acid secretion"	"-0.535"
"Fatty acid elongation"	"-0.535"
"cGMP-PKG signaling pathway"	"-0.536"
"Butanoate metabolism"	"-0.54"
"Hippo signaling pathway - multiple species"	"-0.54"
"Nicotinate and nicotinamide metabolism"	"-0.541"
"Linoleic acid metabolism"	"-0.549"
"Phototransduction"	"-0.555"
"Asthma"	"-0.557"
"beta-Alanine metabolism"	"-0.569"
"Mucin type O-glycan biosynthesis"	"-0.572"
"RNA polymerase"	"-0.583"
"Base excision repair"	"-0.588"
"Alzheimer's disease"	"-0.595"
"Autophagy - other"	"-0.597"
"SNARE interactions in vesicular transport"	"-0.598"
"Alanine, aspartate and glutamate metabolism"	"-0.605"
"DNA replication"	"-0.611"
"Allograft rejection"	"-0.617"
"Primary immunodeficiency"	"-0.617"
"Tryptophan metabolism"	"-0.63"
"Alcoholism"	"-0.643"
"Nicotine addiction"	"-0.646"
"Fatty acid degradation"	"-0.669"
"Homologous recombination"	"-0.67"
"Type I diabetes mellitus"	"-0.67"
"Aminoacyl-tRNA biosynthesis"	"-0.68"
"ABC transporters"	"-0.682"
"Vasopressin-regulated water reabsorption"	"-0.683"
"Ether lipid metabolism"	"-0.686"
"Proteasome"	"-0.69"
"Valine, leucine and isoleucine degradation"	"-0.691"
"Sphingolipid metabolism"	"-0.692"
"Nucleotide excision repair"	"-0.693"
"Basal transcription factors"	"-0.698"
"N-Glycan biosynthesis"	"-0.707"
"Autoimmune thyroid disease"	"-0.732"
"Retinol metabolism"	"-0.74"
"Glutathione metabolism"	"-0.751"
"Fanconi anemia pathway"	"-0.753"
"Staphylococcus aureus infection"	"-0.759"
"Drug metabolism - cytochrome P450"	"-0.78"
"Lysine degradation"	"-0.789"
"Glycerolipid metabolism"	"-0.79"
"Arachidonic acid metabolism"	"-0.805"
"Metabolism of xenobiotics by cytochrome P450"	"-0.81"
"Synaptic vesicle cycle"	"-0.818"
"Shigellosis"	"-0.825"
"Drug metabolism - other enzymes"	"-0.834"
"Renin secretion"	"-0.837"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.858"
"Chemical carcinogenesis"	"-0.865"
"Cardiac muscle contraction"	"-0.907"
"Ribosome biogenesis in eukaryotes"	"-0.907"
"Taste transduction"	"-0.924"
"mRNA surveillance pathway"	"-0.984"
"Glycerophospholipid metabolism"	"-1.01"
"Pyrimidine metabolism"	"-1.019"
"Progesterone-mediated oocyte maturation"	"-1.021"
"Oocyte meiosis"	"-1.14"
"Platelet activation"	"-1.151"
"Systemic lupus erythematosus"	"-1.166"
"Ribosome"	"-1.185"
"Spliceosome"	"-1.185"
"Oxidative phosphorylation"	"-1.191"
"Signaling pathways regulating pluripotency of stem cells"	"-1.22"
"Parkinson's disease"	"-1.234"
"RNA transport"	"-1.32"
"Olfactory transduction"	"-2.126"
