"Pathway"	"Z-score"
"Focal adhesion - Homo sapiens (human)"	"8.12"
"Adipocytokine signaling pathway - Homo sapiens (human)"	"8.061"
"Alanine, aspartate and glutamate metabolism - Homo sapiens (human)"	"8.06"
"Arginine and proline metabolism - Homo sapiens (human)"	"8.051"
"Salmonella infection - Homo sapiens (human)"	"8.051"
"Pentose phosphate pathway - Homo sapiens (human)"	"7.958"
"mTOR signaling pathway - Homo sapiens (human)"	"7.935"
"GnRH signaling pathway - Homo sapiens (human)"	"7.876"
"Neurotrophin signaling pathway - Homo sapiens (human)"	"7.836"
"Viral carcinogenesis - Homo sapiens (human)"	"7.788"
"Mannose type O-glycan biosynthesis - Homo sapiens (human)"	"7.755"
"Sphingolipid signaling pathway - Homo sapiens (human)"	"7.71"
"Terpenoid backbone biosynthesis - Homo sapiens (human)"	"7.706"
"Butanoate metabolism - Homo sapiens (human)"	"7.677"
"Autophagy - animal - Homo sapiens (human)"	"7.597"
"Shigellosis - Homo sapiens (human)"	"7.596"
"Kaposi,s sarcoma-associated herpesvirus infection - Homo sapiens (human)"	"7.588"
"Long-term potentiation - Homo sapiens (human)"	"7.578"
"Amyotrophic lateral sclerosis (ALS) - Homo sapiens (human)"	"7.528"
"Platelet activation - Homo sapiens (human)"	"7.509"
"Tryptophan metabolism - Homo sapiens (human)"	"7.481"
"Pantothenate and CoA biosynthesis - Homo sapiens (human)"	"7.469"
"Vascular smooth muscle contraction - Homo sapiens (human)"	"7.44"
"Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)"	"7.433"
"Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)"	"7.418"
"Alcoholism - Homo sapiens (human)"	"7.386"
"Gap junction - Homo sapiens (human)"	"7.263"
"Oocyte meiosis - Homo sapiens (human)"	"7.243"
"Apoptosis - Homo sapiens (human)"	"7.227"
"Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"	"7.227"
"HTLV-I infection - Homo sapiens (human)"	"7.181"
"Influenza A - Homo sapiens (human)"	"7.172"
"Pertussis - Homo sapiens (human)"	"7.118"
"IL-17 signaling pathway - Homo sapiens (human)"	"7.053"
"VEGF signaling pathway - Homo sapiens (human)"	"7.051"
"Phagosome - Homo sapiens (human)"	"6.896"
"Th1 and Th2 cell differentiation - Homo sapiens (human)"	"6.842"
"Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)"	"6.774"
"TGF-beta signaling pathway - Homo sapiens (human)"	"6.735"
"NOD-like receptor signaling pathway - Homo sapiens (human)"	"6.729"
"ECM-receptor interaction - Homo sapiens (human)"	"6.649"
"Protein processing in endoplasmic reticulum - Homo sapiens (human)"	"6.647"
"Vibrio cholerae infection - Homo sapiens (human)"	"6.63"
"Fatty acid degradation - Homo sapiens (human)"	"6.6"
"Type II diabetes mellitus - Homo sapiens (human)"	"6.574"
"Galactose metabolism - Homo sapiens (human)"	"6.543"
