"ID"	"Pathway"	"Z-score"
"hsa05340"	"Primary immunodeficiency"	"17.352"
"hsa05169"	"Epstein-Barr virus infection"	"17.196"
"hsa04151"	"PI3K-Akt signaling pathway"	"16.82"
"hsa05133"	"Pertussis"	"16.815"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"15.71"
"hsa04215"	"Apoptosis - multiple species"	"15.513"
"hsa05221"	"Acute myeloid leukemia"	"15.233"
"hsa04662"	"B cell receptor signaling pathway"	"14.59"
"hsa04120"	"Ubiquitin mediated proteolysis"	"13.776"
"hsa04071"	"Sphingolipid signaling pathway"	"13.713"
"hsa05212"	"Pancreatic cancer"	"13.252"
"hsa05416"	"Viral myocarditis"	"13.219"
"hsa04066"	"HIF-1 signaling pathway"	"13.171"
"hsa05220"	"Chronic myeloid leukemia"	"12.95"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"12.86"
"hsa05203"	"Viral carcinogenesis"	"12.784"
"hsa04722"	"Neurotrophin signaling pathway"	"12.717"
"hsa04742"	"Taste transduction"	"12.502"
"hsa04917"	"Prolactin signaling pathway"	"12.474"
"hsa05215"	"Prostate cancer"	"12.424"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"11.91"
"hsa05206"	"MicroRNAs in cancer"	"11.166"
"hsa04072"	"Phospholipase D signaling pathway"	"10.968"
"hsa04664"	"Fc epsilon RI signaling pathway"	"10.947"
"hsa05323"	"Rheumatoid arthritis"	"10.876"
"hsa05131"	"Shigellosis"	"10.795"
"hsa04931"	"Insulin resistance"	"10.724"
"hsa04014"	"Ras signaling pathway"	"10.44"
"hsa04612"	"Antigen processing and presentation"	"10.193"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"10.173"
"hsa05144"	"Malaria"	"9.998"
"hsa05146"	"Amoebiasis"	"9.64"
"hsa04010"	"MAPK signaling pathway"	"9.637"
"hsa04068"	"FoxO signaling pathway"	"9.636"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"9.573"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"9.568"
"hsa05223"	"Non-small cell lung cancer"	"9.408"
"hsa04930"	"Type II diabetes mellitus"	"9.256"
"hsa04012"	"ErbB signaling pathway"	"8.639"
"hsa04670"	"Leukocyte transendothelial migration"	"7.675"
"hsa05211"	"Renal cell carcinoma"	"7.555"
"hsa05143"	"African trypanosomiasis"	"7.092"
"hsa05214"	"Glioma"	"6.872"
"hsa05132"	"Salmonella infection"	"6.856"
"hsa04919"	"Thyroid hormone signaling pathway"	"6.856"
"hsa04610"	"Complement and coagulation cascades"	"6.523"
"hsa04015"	"Rap1 signaling pathway"	"6.52"
"hsa04218"	"Cellular senescence"	"6.273"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"6.26"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"6.211"
"hsa05202"	"Transcriptional misregulation in cancer"	"6.181"
"hsa05205"	"Proteoglycans in cancer"	"6.149"
"hsa04024"	"cAMP signaling pathway"	"6.145"
"hsa04140"	"Autophagy - animal"	"6.056"
"hsa04370"	"VEGF signaling pathway"	"5.976"
"hsa04520"	"Adherens junction"	"5.906"
"hsa05230"	"Central carbon metabolism in cancer"	"5.891"
"hsa04510"	"Focal adhesion"	"5.709"
"hsa04926"	"Relaxin signaling pathway"	"5.564"
"hsa05218"	"Melanoma"	"5.4"
"hsa04350"	"TGF-beta signaling pathway"	"5.393"
"hsa05231"	"Choline metabolism in cancer"	"5.359"
"hsa05213"	"Endometrial cancer"	"5.341"
"hsa04152"	"AMPK signaling pathway"	"5.165"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"5.061"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"5.038"
"hsa04360"	"Axon guidance"	"5.008"
"hsa05134"	"Legionellosis"	"4.932"
"hsa04211"	"Longevity regulating pathway"	"4.859"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"4.85"
"hsa05210"	"Colorectal cancer"	"4.654"
"hsa04310"	"Wnt signaling pathway"	"4.353"
"hsa04973"	"Carbohydrate digestion and absorption"	"4.347"
"hsa04115"	"p53 signaling pathway"	"4.202"
"hsa04137"	"Mitophagy - animal"	"4.201"
"hsa05219"	"Bladder cancer"	"3.999"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"3.976"
"hsa04145"	"Phagosome"	"3.913"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"3.825"
"hsa05100"	"Bacterial invasion of epithelial cells"	"3.813"
"hsa04725"	"Cholinergic synapse"	"3.562"
"hsa00650"	"Butanoate metabolism"	"3.51"
"hsa05224"	"Breast cancer"	"3.43"
"hsa04912"	"GnRH signaling pathway"	"3.428"
"hsa05225"	"Hepatocellular carcinoma"	"3.306"
"hsa04070"	"Phosphatidylinositol signaling system"	"3.269"
"hsa04611"	"Platelet activation"	"3.168"
"hsa04614"	"Renin-angiotensin system"	"3.135"
"hsa04150"	"mTOR signaling pathway"	"3.105"
"hsa02010"	"ABC transporters"	"3.082"
"hsa05226"	"Gastric cancer"	"3.048"
"hsa05020"	"Prion diseases"	"3.021"
"hsa05030"	"Cocaine addiction"	"2.788"
"hsa00562"	"Inositol phosphate metabolism"	"2.719"
"hsa04910"	"Insulin signaling pathway"	"2.699"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"2.682"
"hsa04730"	"Long-term depression"	"2.623"
"hsa04142"	"Lysosome"	"2.288"
"hsa04710"	"Circadian rhythm"	"2.25"
"hsa05216"	"Thyroid cancer"	"2.002"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"1.974"
"hsa00900"	"Terpenoid backbone biosynthesis"	"1.942"
"hsa04916"	"Melanogenesis"	"1.875"
"hsa04810"	"Regulation of actin cytoskeleton"	"1.639"
"hsa00740"	"Riboflavin metabolism"	"1.586"
"hsa04144"	"Endocytosis"	"1.582"
"hsa00220"	"Arginine biosynthesis"	"1.547"
"hsa00590"	"Arachidonic acid metabolism"	"1.534"
"hsa00020"	"Citrate cycle (TCA cycle)"	"1.524"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"1.441"
"hsa04915"	"Estrogen signaling pathway"	"1.322"
"hsa00565"	"Ether lipid metabolism"	"1.082"
"hsa04330"	"Notch signaling pathway"	"1.047"
"hsa04726"	"Serotonergic synapse"	"1.018"
"hsa00330"	"Arginine and proline metabolism"	"1.005"
"hsa04971"	"Gastric acid secretion"	"0.98"
"hsa00592"	"alpha-Linolenic acid metabolism"	"0.96"
"hsa00730"	"Thiamine metabolism"	"0.937"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"0.885"
"hsa00480"	"Glutathione metabolism"	"0.812"
"hsa04922"	"Glucagon signaling pathway"	"0.766"
"hsa00920"	"Sulfur metabolism"	"0.732"
"hsa00514"	"Other types of O-glycan biosynthesis"	"0.715"
"hsa04110"	"Cell cycle"	"0.705"
"hsa00620"	"Pyruvate metabolism"	"0.7"
"hsa04975"	"Fat digestion and absorption"	"0.684"
"hsa04216"	"Ferroptosis"	"0.663"
"hsa05322"	"Systemic lupus erythematosus"	"0.598"
"hsa04934"	"Cushing,s syndrome"	"0.557"
"hsa04728"	"Dopaminergic synapse"	"0.554"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"0.55"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"0.545"
"hsa00790"	"Folate biosynthesis"	"0.542"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"0.541"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"0.527"
"hsa00785"	"Lipoic acid metabolism"	"0.507"
"hsa03320"	"PPAR signaling pathway"	"0.488"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"0.477"
"hsa00260"	"Glycine, serine and threonine metabolism"	"0.473"
"hsa00640"	"Propanoate metabolism"	"0.392"
"hsa04022"	"cGMP-PKG signaling pathway"	"0.352"
"hsa04950"	"Maturity onset diabetes of the young"	"0.339"
"hsa05010"	"Alzheimer,s disease"	"0.326"
"hsa04720"	"Long-term potentiation"	"0.322"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"0.274"
"hsa03450"	"Non-homologous end-joining"	"0.268"
"hsa04913"	"Ovarian steroidogenesis"	"0.245"
"hsa04540"	"Gap junction"	"0.236"
"hsa04213"	"Longevity regulating pathway - multiple species"	"0.202"
"hsa00430"	"Taurine and hypotaurine metabolism"	"0.186"
"hsa04724"	"Glutamatergic synapse"	"0.158"
"hsa00350"	"Tyrosine metabolism"	"0.112"
"hsa05012"	"Parkinson,s disease"	"0.1"
"hsa04020"	"Calcium signaling pathway"	"0.028"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"0.019"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.012"
"hsa04340"	"Hedgehog signaling pathway"	"-0.003"
"hsa00062"	"Fatty acid elongation"	"-0.014"
"hsa04918"	"Thyroid hormone synthesis"	"-0.044"
"hsa00360"	"Phenylalanine metabolism"	"-0.059"
"hsa00030"	"Pentose phosphate pathway"	"-0.076"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-0.091"
"hsa00591"	"Linoleic acid metabolism"	"-0.111"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-0.16"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-0.164"
"hsa04979"	"Cholesterol metabolism"	"-0.165"
"hsa04136"	"Autophagy - other"	"-0.181"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-0.183"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.185"
"hsa04114"	"Oocyte meiosis"	"-0.259"
"hsa04974"	"Protein digestion and absorption"	"-0.377"
"hsa04530"	"Tight junction"	"-0.391"
"hsa00232"	"Caffeine metabolism"	"-0.419"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-0.432"
"hsa00750"	"Vitamin B6 metabolism"	"-0.438"
"hsa00670"	"One carbon pool by folate"	"-0.445"
"hsa00051"	"Fructose and mannose metabolism"	"-0.465"
"hsa00380"	"Tryptophan metabolism"	"-0.507"
"hsa04976"	"Bile secretion"	"-0.516"
"hsa00910"	"Nitrogen metabolism"	"-0.518"
"hsa00511"	"Other glycan degradation"	"-0.522"
"hsa04925"	"Aldosterone synthesis and secretion"	"-0.531"
"hsa05032"	"Morphine addiction"	"-0.638"
"hsa04921"	"Oxytocin signaling pathway"	"-0.654"
"hsa04978"	"Mineral absorption"	"-0.705"
"hsa04122"	"Sulfur relay system"	"-0.727"
"hsa04713"	"Circadian entrainment"	"-0.811"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-0.825"
"hsa00510"	"N-Glycan biosynthesis"	"-0.846"
"hsa00564"	"Glycerophospholipid metabolism"	"-0.875"
"hsa00780"	"Biotin metabolism"	"-0.879"
"hsa04512"	"ECM-receptor interaction"	"-0.889"
"hsa03030"	"DNA replication"	"-0.946"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-1.001"
"hsa03410"	"Base excision repair"	"-1.076"
"hsa00450"	"Selenocompound metabolism"	"-1.09"
"hsa04927"	"Cortisol synthesis and secretion"	"-1.1"
"hsa04146"	"Peroxisome"	"-1.126"
"hsa00052"	"Galactose metabolism"	"-1.168"
"hsa00531"	"Glycosaminoglycan degradation"	"-1.2"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"-1.224"
"hsa03430"	"Mismatch repair"	"-1.258"
"hsa00270"	"Cysteine and methionine metabolism"	"-1.298"
"hsa00310"	"Lysine degradation"	"-1.31"
"hsa04371"	"Apelin signaling pathway"	"-1.337"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.339"
"hsa00061"	"Fatty acid biosynthesis"	"-1.345"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.349"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-1.551"
"hsa04977"	"Vitamin digestion and absorption"	"-1.56"
"hsa03460"	"Fanconi anemia pathway"	"-1.582"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-1.614"
"hsa04924"	"Renin secretion"	"-1.622"
"hsa04727"	"GABAergic synapse"	"-1.662"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-1.718"
"hsa05217"	"Basal cell carcinoma"	"-1.743"
"hsa00983"	"Drug metabolism - other enzymes"	"-1.766"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-1.767"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-1.822"
"hsa05031"	"Amphetamine addiction"	"-1.844"
"hsa00561"	"Glycerolipid metabolism"	"-1.896"
"hsa00100"	"Steroid biosynthesis"	"-1.903"
"hsa00410"	"beta-Alanine metabolism"	"-1.93"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.939"
"hsa04911"	"Insulin secretion"	"-1.98"
"hsa00340"	"Histidine metabolism"	"-2.003"
"hsa00071"	"Fatty acid degradation"	"-2.007"
"hsa04390"	"Hippo signaling pathway"	"-2.036"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-2.111"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-2.112"
"hsa04130"	"SNARE interactions in vesicular transport"	"-2.113"
"hsa04972"	"Pancreatic secretion"	"-2.126"
"hsa04970"	"Salivary secretion"	"-2.175"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.177"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"-2.229"
"hsa00040"	"Pentose and glucuronate interconversions"	"-2.3"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-2.348"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-2.431"
"hsa00600"	"Sphingolipid metabolism"	"-2.456"
"hsa05016"	"Huntington,s disease"	"-2.541"
"hsa05033"	"Nicotine addiction"	"-2.564"
"hsa03060"	"Protein export"	"-2.696"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.705"
"hsa03420"	"Nucleotide excision repair"	"-2.756"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-2.793"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.814"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-2.867"
"hsa05110"	"Vibrio cholerae infection"	"-2.879"
"hsa04721"	"Synaptic vesicle cycle"	"-3.078"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-3.173"
"hsa04744"	"Phototransduction"	"-3.237"
"hsa04966"	"Collecting duct acid secretion"	"-3.272"
"hsa04740"	"Olfactory transduction"	"-3.302"
"hsa05204"	"Chemical carcinogenesis"	"-3.333"
"hsa04270"	"Vascular smooth muscle contraction"	"-3.359"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-3.361"
"hsa03440"	"Homologous recombination"	"-3.539"
"hsa00830"	"Retinol metabolism"	"-3.733"
"hsa00140"	"Steroid hormone biosynthesis"	"-3.979"
"hsa00500"	"Starch and sucrose metabolism"	"-4.102"
"hsa04260"	"Cardiac muscle contraction"	"-4.426"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-4.439"
"hsa04714"	"Thermogenesis"	"-5.052"
"hsa05034"	"Alcoholism"	"-5.463"
"hsa03013"	"RNA transport"	"-5.805"
"hsa00190"	"Oxidative phosphorylation"	"-5.864"
"hsa03022"	"Basal transcription factors"	"-5.88"
"hsa03018"	"RNA degradation"	"-6.061"
"hsa03015"	"mRNA surveillance pathway"	"-6.709"
"hsa00230"	"Purine metabolism"	"-6.953"
"hsa03020"	"RNA polymerase"	"-7.003"
"hsa03010"	"Ribosome"	"-7.215"
"hsa00240"	"Pyrimidine metabolism"	"-7.352"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-9.52"
"hsa03040"	"Spliceosome"	"-12.157"
