"GO.ID"	"GO.Term"	"Z-score"
"GO:0031901"	"early endosome membrane"	"5.398"
"GO:0032398"	"MHC class Ib protein complex"	"5.308"
"GO:0098636"	"protein complex involved in cell adhesion"	"5.21"
"GO:0016323"	"basolateral plasma membrane"	"5.12"
"GO:0032002"	"interleukin-28 receptor complex"	"4.908"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"4.898"
"GO:0032991"	"macromolecular complex"	"4.874"
"GO:0042734"	"presynaptic membrane"	"4.868"
"GO:0042599"	"lamellar body"	"4.817"
"GO:1904813"	"ficolin-1-rich granule lumen"	"4.778"
"GO:0005765"	"lysosomal membrane"	"4.729"
"GO:0097059"	"CNTFR-CLCF1 complex"	"4.716"
"GO:0031467"	"Cul7-RING ubiquitin ligase complex"	"4.702"
"GO:0043224"	"nuclear SCF ubiquitin ligase complex"	"4.697"
"GO:0036021"	"endolysosome lumen"	"4.696"
"GO:0031597"	"cytosolic proteasome complex"	"4.674"
"GO:0005943"	"phosphatidylinositol 3-kinase complex, class IA"	"4.597"
"GO:0031226"	"intrinsic component of plasma membrane"	"4.485"
"GO:0031981"	"nuclear lumen"	"4.482"
"GO:0019815"	"B cell receptor complex"	"4.433"
"GO:0031466"	"Cul5-RING ubiquitin ligase complex"	"4.414"
