"GO.ID"	"GO.Term"	"Z-score"
"GO:0051059"	"NF-kappaB binding"	"8.742"
"GO:0070530"	"K63-linked polyubiquitin binding"	"8.624"
"GO:0046935"	"1-phosphatidylinositol-3-kinase regulator activity"	"8.592"
"GO:0046703"	"natural killer cell lectin-like receptor binding"	"8.551"
"GO:0004903"	"growth hormone receptor activity"	"8.515"
"GO:0005158"	"insulin receptor binding"	"8.412"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"8.38"
"GO:0048020"	"CCR chemokine receptor binding"	"8.357"
"GO:0004923"	"leukemia inhibitory factor receptor activity"	"8.3"
"GO:0005035"	"death receptor activity"	"8.298"
