"Pathway"	"Z-score"
"Thyroid hormone synthesis"	"7.322"
"Calcium signaling pathway"	"7.197"
"Amyotrophic lateral sclerosis (ALS)"	"7.15"
"Glutamatergic synapse"	"6.842"
"Endocytosis"	"6.715"
"cGMP-PKG signaling pathway"	"6.54"
"Thyroid cancer"	"6.237"
"Circadian entrainment"	"6.137"
"Alcoholism"	"6.083"
"Adrenergic signaling in cardiomyocytes"	"5.957"
"Inositol phosphate metabolism"	"5.726"
"Gastric acid secretion"	"5.672"
"Carbohydrate digestion and absorption"	"5.638"
"Bacterial invasion of epithelial cells"	"5.62"
"TGF-beta signaling pathway"	"5.315"
"Insulin secretion"	"5.16"
"Salivary secretion"	"5.092"
"Regulation of lipolysis in adipocytes"	"5.013"
"Amoebiasis"	"4.833"
"Hippo signaling pathway"	"4.649"
"Inflammatory bowel disease (IBD)"	"4.523"
"Cytosolic DNA-sensing pathway"	"4.515"
"Cortisol synthesis and secretion"	"4.501"
"Circadian rhythm"	"4.484"
"Amphetamine addiction"	"4.376"
"Primary immunodeficiency"	"4.156"
"Alzheimer's disease"	"4.15"
"Allograft rejection"	"4.054"
"Cytokine-cytokine receptor interaction"	"3.748"
"GABAergic synapse"	"3.642"
"Morphine addiction"	"3.562"
"Intestinal immune network for IgA production"	"3.476"
"Fatty acid biosynthesis"	"3.431"
"Vibrio cholerae infection"	"3.312"
"Autoimmune thyroid disease"	"3.24"
"Pathogenic Escherichia coli infection"	"3.146"
"Legionellosis"	"3.1"
"Transcriptional misregulation in cancer"	"3.03"
"Basal cell carcinoma"	"2.892"
"Renin secretion"	"2.761"
"Synaptic vesicle cycle"	"2.761"
"Bile secretion"	"2.592"
"Phagosome"	"2.424"
"alpha-Linolenic acid metabolism"	"2.418"
"Hypertrophic cardiomyopathy (HCM)"	"2.352"
"Fatty acid elongation"	"2.209"
"Phototransduction"	"2.158"
"mRNA surveillance pathway"	"2.149"
"Linoleic acid metabolism"	"2.125"
"Asthma"	"2.091"
"Propanoate metabolism"	"1.995"
"Autophagy - other"	"1.975"
"Huntington's disease"	"1.893"
"Prion diseases"	"1.843"
"Graft-versus-host disease"	"1.686"
"Pyruvate metabolism"	"1.668"
"Fat digestion and absorption"	"1.663"
"Vasopressin-regulated water reabsorption"	"1.609"
"Type I diabetes mellitus"	"1.606"
"Ether lipid metabolism"	"1.514"
"Hedgehog signaling pathway"	"1.499"
"Ubiquitin mediated proteolysis"	"1.463"
"Malaria"	"1.438"
"Ovarian steroidogenesis"	"1.41"
"Viral myocarditis"	"1.206"
"Arachidonic acid metabolism"	"1.146"
"Antigen processing and presentation"	"0.914"
"Ribosome biogenesis in eukaryotes"	"0.891"
"Dilated cardiomyopathy (DCM)"	"0.764"
"Hematopoietic cell lineage"	"0.661"
"Glycerophospholipid metabolism"	"0.64"
"Lysosome"	"0.401"
"RNA transport"	"0.084"
"Purine metabolism"	"0.083"
"D-Arginine and D-ornithine metabolism"	"-0.066"
"Biotin metabolism"	"-0.126"
"Lipoic acid metabolism"	"-0.129"
"Valine, leucine and isoleucine biosynthesis"	"-0.148"
"D-Glutamine and D-glutamate metabolism"	"-0.163"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.166"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.167"
"Caffeine metabolism"	"-0.171"
"Vitamin B6 metabolism"	"-0.178"
"Phosphonate and phosphinate metabolism"	"-0.179"
"Riboflavin metabolism"	"-0.202"
"Sulfur relay system"	"-0.206"
"Sulfur metabolism"	"-0.231"
"Synthesis and degradation of ketone bodies"	"-0.237"
"Taurine and hypotaurine metabolism"	"-0.243"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.245"
"Non-homologous end-joining"	"-0.271"
"Thiamine metabolism"	"-0.272"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.274"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.282"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.286"
"Ascorbate and aldarate metabolism"	"-0.3"
"Other glycan degradation"	"-0.302"
"Phenylalanine metabolism"	"-0.306"
"Primary bile acid biosynthesis"	"-0.306"
"Selenocompound metabolism"	"-0.31"
"Nitrogen metabolism"	"-0.312"
"Glycosaminoglycan degradation"	"-0.321"
"One carbon pool by folate"	"-0.323"
"Pantothenate and CoA biosynthesis"	"-0.324"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.326"
"Steroid biosynthesis"	"-0.326"
"Arginine biosynthesis"	"-0.329"
"Terpenoid backbone biosynthesis"	"-0.34"
"Other types of O-glycan biosynthesis"	"-0.341"
"Mismatch repair"	"-0.346"
"Biosynthesis of unsaturated fatty acids"	"-0.347"
"Renin-angiotensin system"	"-0.349"
"Proximal tubule bicarbonate reclamation"	"-0.353"
"Vitamin digestion and absorption"	"-0.354"
"Protein export"	"-0.355"
"Histidine metabolism"	"-0.362"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.364"
"Mannose type O-glycan biosynthesis"	"-0.365"
"Folate biosynthesis"	"-0.37"
"Pentose and glucuronate interconversions"	"-0.373"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.374"
"Maturity onset diabetes of the young"	"-0.382"
"Collecting duct acid secretion"	"-0.383"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.384"
"Glyoxylate and dicarboxylate metabolism"	"-0.384"
"Butanoate metabolism"	"-0.393"
"Nicotinate and nicotinamide metabolism"	"-0.395"
"Hippo signaling pathway - multiple species"	"-0.396"
"Mucin type O-glycan biosynthesis"	"-0.4"
"Citrate cycle (TCA cycle)"	"-0.406"
"Pentose phosphate pathway"	"-0.409"
"beta-Alanine metabolism"	"-0.41"
"RNA polymerase"	"-0.411"
"Porphyrin and chlorophyll metabolism"	"-0.417"
"Fructose and mannose metabolism"	"-0.423"
"Galactose metabolism"	"-0.429"
"SNARE interactions in vesicular transport"	"-0.429"
"Base excision repair"	"-0.431"
"Alanine, aspartate and glutamate metabolism"	"-0.437"
"DNA replication"	"-0.437"
"Tyrosine metabolism"	"-0.446"
"Starch and sucrose metabolism"	"-0.452"
"Glycine, serine and threonine metabolism"	"-0.459"
"Nicotine addiction"	"-0.469"
"Ferroptosis"	"-0.474"
"Homologous recombination"	"-0.474"
"Tryptophan metabolism"	"-0.474"
"Aminoacyl-tRNA biosynthesis"	"-0.489"
"Nucleotide excision repair"	"-0.49"
"ABC transporters"	"-0.491"
"Fatty acid degradation"	"-0.494"
"Cysteine and methionine metabolism"	"-0.498"
"Proteasome"	"-0.499"
"Valine, leucine and isoleucine degradation"	"-0.5"
"Basal transcription factors"	"-0.508"
"Sphingolipid metabolism"	"-0.512"
"Notch signaling pathway"	"-0.517"
"Arginine and proline metabolism"	"-0.519"
"Cocaine addiction"	"-0.521"
"Steroid hormone biosynthesis"	"-0.521"
"Amino sugar and nucleotide sugar metabolism"	"-0.522"
"Mineral absorption"	"-0.525"
"N-Glycan biosynthesis"	"-0.531"
"Cholesterol metabolism"	"-0.532"
"Retinol metabolism"	"-0.542"
"Glutathione metabolism"	"-0.544"
"Staphylococcus aureus infection"	"-0.547"
"Fanconi anemia pathway"	"-0.552"
"Lysine degradation"	"-0.556"
"Drug metabolism - cytochrome P450"	"-0.565"
"Glycerolipid metabolism"	"-0.573"
"Metabolism of xenobiotics by cytochrome P450"	"-0.586"
"Drug metabolism - other enzymes"	"-0.604"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.624"
"Chemical carcinogenesis"	"-0.624"
"Glycolysis / Gluconeogenesis"	"-0.627"
"PPAR signaling pathway"	"-0.634"
"Cardiac muscle contraction"	"-0.648"
"Complement and coagulation cascades"	"-0.658"
"RNA degradation"	"-0.66"
"ECM-receptor interaction"	"-0.67"
"Peroxisome"	"-0.674"
"Taste transduction"	"-0.676"
"Protein digestion and absorption"	"-0.685"
"Rheumatoid arthritis"	"-0.71"
"Pyrimidine metabolism"	"-0.736"
"Ribosome"	"-0.84"
"Oxidative phosphorylation"	"-0.847"
"Systemic lupus erythematosus"	"-0.848"
"Spliceosome"	"-0.853"
"Parkinson's disease"	"-0.887"
"Cell adhesion molecules (CAMs)"	"-0.898"
"Neuroactive ligand-receptor interaction"	"-1.244"
"Olfactory transduction"	"-1.537"
