"GO.ID"	"GO.Term"	"Z-score"
"GO:0017148"	"negative regulation of translation"	"11.583"
"GO:0030187"	"melatonin biosynthetic process"	"11.13"
"GO:0031047"	"gene silencing by RNA"	"11.02"
"GO:0043488"	"regulation of mRNA stability"	"10.629"
"GO:1904872"	"regulation of telomerase RNA localization to Cajal body"	"10.592"
"GO:0071044"	"histone mRNA catabolic process"	"10.57"
"GO:0006446"	"regulation of translational initiation"	"10.29"
"GO:0031087"	"deadenylation-independent decapping of nuclear-transcribed mRNA"	"10.191"
"GO:0001732"	"formation of cytoplasmic translation initiation complex"	"9.996"
"GO:0000480"	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"9.958"
"GO:0030490"	"maturation of SSU-rRNA"	"9.68"
"GO:0000027"	"ribosomal large subunit assembly"	"9.652"
"GO:1900153"	"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	"9.618"
"GO:0000460"	"maturation of 5.8S rRNA"	"9.595"
"GO:0010606"	"positive regulation of cytoplasmic mRNA processing body assembly"	"9.575"
"GO:0031086"	"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay"	"9.207"
"GO:1902172"	"regulation of keratinocyte apoptotic process"	"9.207"
"GO:1904582"	"positive regulation of intracellular mRNA localization"	"9.207"
"GO:0097403"	"cellular response to raffinose"	"9.201"
"GO:0000956"	"nuclear-transcribed mRNA catabolic process"	"9.192"
"GO:0042273"	"ribosomal large subunit biogenesis"	"9.162"
"GO:0006417"	"regulation of translation"	"9.139"
"GO:0006986"	"response to unfolded protein"	"9.074"
"GO:0061014"	"positive regulation of mRNA catabolic process"	"9.016"
"GO:0042026"	"protein refolding"	"8.773"
"GO:0071049"	"nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription"	"8.721"
"GO:0006401"	"RNA catabolic process"	"8.648"
"GO:0000472"	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"8.553"
"GO:0006402"	"mRNA catabolic process"	"8.533"
"GO:0050746"	"regulation of lipoprotein metabolic process"	"8.518"
"GO:0018022"	"peptidyl-lysine methylation"	"8.214"
"GO:0045454"	"cell redox homeostasis"	"8.213"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"8.164"
"GO:0009408"	"response to heat"	"8.148"
"GO:0015727"	"lactate transport"	"8.099"
"GO:2000234"	"positive regulation of rRNA processing"	"8.039"
"GO:0043631"	"RNA polyadenylation"	"8.002"
"GO:0006414"	"translational elongation"	"7.97"
"GO:0000495"	"box H/ACA snoRNA 3'-end processing"	"7.915"
"GO:0009072"	"aromatic amino acid family metabolic process"	"7.777"
"GO:0042427"	"serotonin biosynthetic process"	"7.749"
"GO:1901991"	"negative regulation of mitotic cell cycle phase transition"	"7.683"
"GO:1904382"	"mannose trimming involved in glycoprotein ERAD pathway"	"7.506"
"GO:0034975"	"protein folding in endoplasmic reticulum"	"7.463"
"GO:0035195"	"gene silencing by miRNA"	"7.454"
"GO:0034620"	"cellular response to unfolded protein"	"7.435"
"GO:0010983"	"positive regulation of high-density lipoprotein particle clearance"	"7.382"
"GO:0060213"	"positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"	"7.375"
"GO:0097010"	"eukaryotic translation initiation factor 4F complex assembly"	"7.347"
"GO:0034976"	"response to endoplasmic reticulum stress"	"7.319"
"GO:0036500"	"ATF6-mediated unfolded protein response"	"7.222"
"GO:0080163"	"regulation of protein serine/threonine phosphatase activity"	"7.182"
"GO:0036414"	"histone citrullination"	"7.15"
"GO:0045727"	"positive regulation of translation"	"7.141"
"GO:0071353"	"cellular response to interleukin-4"	"7.06"
"GO:0036494"	"positive regulation of translation initiation in response to endoplasmic reticulum stress"	"7.01"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"6.905"
"GO:0006730"	"one-carbon metabolic process"	"6.893"
"GO:0075525"	"viral translational termination-reinitiation"	"6.891"
"GO:0097466"	"glycoprotein ERAD pathway"	"6.844"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"6.796"
"GO:0000463"	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"6.699"
"GO:0090669"	"telomerase RNA stabilization"	"6.67"
"GO:0021509"	"roof plate formation"	"6.664"
"GO:2001051"	"positive regulation of tendon cell differentiation"	"6.664"
"GO:1904874"	"positive regulation of telomerase RNA localization to Cajal body"	"6.657"
"GO:0045903"	"positive regulation of translational fidelity"	"6.577"
"GO:0017183"	"peptidyl-diphthamide biosynthetic process from peptidyl-histidine"	"6.464"
"GO:0016554"	"cytidine to uridine editing"	"6.45"
