"Pathway"	"Z-score"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.401"
"Other glycan degradation"	"-0.416"
"Phenylalanine metabolism"	"-0.417"
"Wnt signaling pathway"	"-0.417"
"Primary bile acid biosynthesis"	"-0.421"
"Selenocompound metabolism"	"-0.425"
"Nitrogen metabolism"	"-0.426"
"Ascorbate and aldarate metabolism"	"-0.429"
"One carbon pool by folate"	"-0.438"
"Steroid biosynthesis"	"-0.44"
"Pantothenate and CoA biosynthesis"	"-0.443"
"Glycosaminoglycan degradation"	"-0.448"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.458"
"Arginine biosynthesis"	"-0.459"
"Histidine metabolism"	"-0.482"
"Renin-angiotensin system"	"-0.483"
"Mismatch repair"	"-0.486"
"alpha-Linolenic acid metabolism"	"-0.494"
"Protein export"	"-0.494"
"Vitamin digestion and absorption"	"-0.494"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.495"
"Biosynthesis of unsaturated fatty acids"	"-0.498"
"Folate biosynthesis"	"-0.504"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.509"
"Pentose and glucuronate interconversions"	"-0.515"
"Maturity onset diabetes of the young"	"-0.523"
"Glyoxylate and dicarboxylate metabolism"	"-0.531"
"Collecting duct acid secretion"	"-0.535"
"Linoleic acid metabolism"	"-0.541"
"Phototransduction"	"-0.544"
"Nicotinate and nicotinamide metabolism"	"-0.554"
"Circadian rhythm"	"-0.556"
"Asthma"	"-0.558"
"beta-Alanine metabolism"	"-0.56"
"Citrate cycle (TCA cycle)"	"-0.561"
"Mucin type O-glycan biosynthesis"	"-0.561"
"Propanoate metabolism"	"-0.571"
"Pentose phosphate pathway"	"-0.574"
"RNA polymerase"	"-0.576"
"Porphyrin and chlorophyll metabolism"	"-0.578"
"Apoptosis - multiple species"	"-0.582"
"Autophagy - other"	"-0.584"
"Fructose and mannose metabolism"	"-0.587"
"Base excision repair"	"-0.589"
"Alanine, aspartate and glutamate metabolism"	"-0.599"
"Tyrosine metabolism"	"-0.604"
"Prion diseases"	"-0.614"
"DNA replication"	"-0.619"
"Starch and sucrose metabolism"	"-0.62"
"Pyruvate metabolism"	"-0.631"
"Nicotine addiction"	"-0.643"
"Ferroptosis"	"-0.65"
"Fat digestion and absorption"	"-0.658"
"Homologous recombination"	"-0.659"
"Aminoacyl-tRNA biosynthesis"	"-0.682"
"Cysteine and methionine metabolism"	"-0.683"
"ABC transporters"	"-0.684"
"Proteasome"	"-0.687"
"Nucleotide excision repair"	"-0.691"
"Ether lipid metabolism"	"-0.695"
"Hedgehog signaling pathway"	"-0.699"
"Ovarian steroidogenesis"	"-0.705"
"Notch signaling pathway"	"-0.715"
"Sphingolipid metabolism"	"-0.715"
"Steroid hormone biosynthesis"	"-0.717"
"Amino sugar and nucleotide sugar metabolism"	"-0.721"
"Fanconi anemia pathway"	"-0.746"
"Glutathione metabolism"	"-0.746"
"Retinol metabolism"	"-0.752"
"Legionellosis"	"-0.756"
"Drug metabolism - cytochrome P450"	"-0.8"
"Basal cell carcinoma"	"-0.806"
"Synaptic vesicle cycle"	"-0.81"
"Cortisol synthesis and secretion"	"-0.811"
"Glycerolipid metabolism"	"-0.811"
"Metabolism of xenobiotics by cytochrome P450"	"-0.823"
"Inflammatory bowel disease (IBD)"	"-0.832"
"Amphetamine addiction"	"-0.836"
"Drug metabolism - other enzymes"	"-0.84"
"Glycolysis / Gluconeogenesis"	"-0.845"
"Chemical carcinogenesis"	"-0.867"
"PPAR signaling pathway"	"-0.89"
"RNA degradation"	"-0.908"
"Antigen processing and presentation"	"-0.91"
"Ribosome biogenesis in eukaryotes"	"-0.916"
"Taste transduction"	"-0.928"
"Glycerophospholipid metabolism"	"-1.004"
"Pyrimidine metabolism"	"-1.012"
"Neuroactive ligand-receptor interaction"	"-1.123"
"Lysosome"	"-1.131"
"Oxidative phosphorylation"	"-1.175"
"Ribosome"	"-1.176"
"Ubiquitin mediated proteolysis"	"-1.195"
"Necroptosis"	"-1.316"
"RNA transport"	"-1.332"
"Protein processing in endoplasmic reticulum"	"-1.333"
"Alzheimer's disease"	"-1.337"
"Purine metabolism"	"-1.356"
"Huntington's disease"	"-1.411"
"Olfactory transduction"	"-2.111"
