"Pathway"	"Z-score"
"Cellular senescence"	"6.067"
"Cytokine-cytokine receptor interaction"	"5.928"
"Viral carcinogenesis"	"5.916"
"Measles"	"5.799"
"Cardiac muscle contraction"	"5.687"
"AMPK signaling pathway"	"5.643"
"Olfactory transduction"	"5.539"
"Serotonergic synapse"	"5.472"
"Alzheimer's disease"	"5.397"
"Influenza A"	"5.208"
"Adipocytokine signaling pathway"	"5.115"
"Renin secretion"	"5.015"
"Morphine addiction"	"4.915"
"NF-kappa B signaling pathway"	"4.825"
"Calcium signaling pathway"	"4.667"
"Endocrine and other factor-regulated calcium reabsorption"	"4.558"
"IL-17 signaling pathway"	"4.521"
"Hippo signaling pathway - multiple species"	"4.093"
"Phagosome"	"3.989"
"D-Glutamine and D-glutamate metabolism"	"3.905"
"Glucagon signaling pathway"	"3.803"
"Non-alcoholic fatty liver disease (NAFLD)"	"3.759"
"Asthma"	"3.659"
"Cocaine addiction"	"3.564"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"3.554"
"Glycerophospholipid metabolism"	"3.478"
"Intestinal immune network for IgA production"	"3.384"
"Bile secretion"	"3.282"
"Retrograde endocannabinoid signaling"	"3.12"
"Alcoholism"	"3.098"
"Ovarian steroidogenesis"	"3.097"
"Staphylococcus aureus infection"	"2.969"
"NOD-like receptor signaling pathway"	"2.939"
"Graft-versus-host disease"	"2.901"
"Allograft rejection"	"2.87"
"Phototransduction"	"2.87"
"Rheumatoid arthritis"	"2.675"
"Insulin secretion"	"2.65"
"African trypanosomiasis"	"2.587"
"Vibrio cholerae infection"	"2.52"
"Nitrogen metabolism"	"2.518"
"Thyroid hormone synthesis"	"2.503"
"Thermogenesis"	"2.468"
"Fat digestion and absorption"	"2.362"
"GABAergic synapse"	"2.357"
"Drug metabolism - other enzymes"	"2.279"
"Epstein-Barr virus infection"	"2.244"
"Cortisol synthesis and secretion"	"2.226"
"Proximal tubule bicarbonate reclamation"	"2.129"
"Phosphonate and phosphinate metabolism"	"2.021"
"ABC transporters"	"1.873"
"Ether lipid metabolism"	"1.713"
"Aminoacyl-tRNA biosynthesis"	"1.651"
"Mineral absorption"	"1.645"
"Type I diabetes mellitus"	"1.64"
"Citrate cycle (TCA cycle)"	"1.591"
"Glutathione metabolism"	"1.5"
"RIG-I-like receptor signaling pathway"	"1.495"
"Wnt signaling pathway"	"1.458"
"Vitamin digestion and absorption"	"1.41"
"Synaptic vesicle cycle"	"1.406"
"Autoimmune thyroid disease"	"1.375"
"Riboflavin metabolism"	"1.352"
"Arginine biosynthesis"	"1.315"
"Inflammatory bowel disease (IBD)"	"1.217"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"1.135"
"Synthesis and degradation of ketone bodies"	"1.082"
"Propanoate metabolism"	"1.05"
"Cholesterol metabolism"	"1.032"
"Tyrosine metabolism"	"1.018"
"PPAR signaling pathway"	"0.99"
"TGF-beta signaling pathway"	"0.927"
"Antigen processing and presentation"	"0.772"
"Steroid biosynthesis"	"0.748"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"0.713"
"Arginine and proline metabolism"	"0.7"
"Pyruvate metabolism"	"0.648"
"Butanoate metabolism"	"0.614"
"Lysosome"	"0.51"
"Terpenoid backbone biosynthesis"	"0.47"
"Fatty acid biosynthesis"	"0.461"
"Glycolysis / Gluconeogenesis"	"0.411"
"Neomycin, kanamycin and gentamicin biosynthesis"	"0.365"
"Non-homologous end-joining"	"0.361"
"Glycosaminoglycan degradation"	"0.35"
"Phenylalanine metabolism"	"0.302"
"Apoptosis - multiple species"	"0.299"
"Mitophagy - animal"	"0.226"
"Complement and coagulation cascades"	"0.224"
"beta-Alanine metabolism"	"0.222"
"Vitamin B6 metabolism"	"0.221"
"Fructose and mannose metabolism"	"0.218"
"Thiamine metabolism"	"0.031"
"Other types of O-glycan biosynthesis"	"0.027"
"Alanine, aspartate and glutamate metabolism"	"-0.018"
"Lipoic acid metabolism"	"-0.175"
"D-Arginine and D-ornithine metabolism"	"-0.19"
"Caffeine metabolism"	"-0.227"
"Basal cell carcinoma"	"-0.256"
"Porphyrin and chlorophyll metabolism"	"-0.271"
"Taurine and hypotaurine metabolism"	"-0.291"
"Selenocompound metabolism"	"-0.393"
"Glyoxylate and dicarboxylate metabolism"	"-0.402"
"Valine, leucine and isoleucine biosynthesis"	"-0.471"
"Glycine, serine and threonine metabolism"	"-0.546"
"Peroxisome"	"-0.565"
"One carbon pool by folate"	"-0.628"
"Mannose type O-glycan biosynthesis"	"-0.673"
"Histidine metabolism"	"-0.685"
"Galactose metabolism"	"-0.717"
"Valine, leucine and isoleucine degradation"	"-0.74"
"Sulfur metabolism"	"-0.757"
"Transcriptional misregulation in cancer"	"-0.827"
"Necroptosis"	"-0.865"
"alpha-Linolenic acid metabolism"	"-0.914"
"Tryptophan metabolism"	"-0.916"
"Arachidonic acid metabolism"	"-0.939"
"Cysteine and methionine metabolism"	"-0.945"
"Folate biosynthesis"	"-0.962"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.968"
"p53 signaling pathway"	"-0.982"
"Vasopressin-regulated water reabsorption"	"-0.997"
"Biotin metabolism"	"-1.034"
"Notch signaling pathway"	"-1.096"
"Hedgehog signaling pathway"	"-1.146"
"Fatty acid elongation"	"-1.189"
"Other glycan degradation"	"-1.193"
"Collecting duct acid secretion"	"-1.198"
"Renin-angiotensin system"	"-1.2"
"Glycosphingolipid biosynthesis - ganglio series"	"-1.243"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-1.384"
"Herpes simplex infection"	"-1.396"
"Fatty acid degradation"	"-1.406"
"Pentose phosphate pathway"	"-1.488"
"SNARE interactions in vesicular transport"	"-1.503"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.604"
"Purine metabolism"	"-1.635"
"DNA replication"	"-1.672"
"Amino sugar and nucleotide sugar metabolism"	"-1.714"
"Starch and sucrose metabolism"	"-1.793"
"Pantothenate and CoA biosynthesis"	"-1.953"
"Lysine degradation"	"-1.966"
"Pentose and glucuronate interconversions"	"-1.973"
"N-Glycan biosynthesis"	"-1.996"
"Mismatch repair"	"-2.007"
"Mucin type O-glycan biosynthesis"	"-2.02"
"Ferroptosis"	"-2.07"
"Glycerolipid metabolism"	"-2.131"
"Legionellosis"	"-2.144"
"Nicotinate and nicotinamide metabolism"	"-2.208"
"Proteasome"	"-2.437"
"Drug metabolism - cytochrome P450"	"-2.483"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-2.505"
"Biosynthesis of unsaturated fatty acids"	"-2.591"
"Ascorbate and aldarate metabolism"	"-2.6"
"Cell cycle"	"-2.608"
"Linoleic acid metabolism"	"-2.684"
"Base excision repair"	"-2.697"
"Cytosolic DNA-sensing pathway"	"-2.72"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-2.806"
"Metabolism of xenobiotics by cytochrome P450"	"-2.869"
"Sphingolipid metabolism"	"-2.879"
"Sulfur relay system"	"-2.879"
"Primary bile acid biosynthesis"	"-2.929"
"Autophagy - other"	"-2.996"
"Basal transcription factors"	"-3.125"
"Chemical carcinogenesis"	"-3.193"
"Huntington's disease"	"-3.299"
"RNA degradation"	"-3.361"
"mRNA surveillance pathway"	"-3.363"
"Pyrimidine metabolism"	"-3.495"
"Protein export"	"-3.627"
"Maturity onset diabetes of the young"	"-3.728"
"Parkinson's disease"	"-3.783"
"Systemic lupus erythematosus"	"-3.817"
"Fanconi anemia pathway"	"-3.984"
"Circadian rhythm"	"-4.177"
"Protein processing in endoplasmic reticulum"	"-4.307"
"Taste transduction"	"-4.683"
"RNA polymerase"	"-4.789"
"Steroid hormone biosynthesis"	"-4.789"
"Retinol metabolism"	"-4.93"
"Homologous recombination"	"-5.487"
"Oxidative phosphorylation"	"-5.567"
"Nucleotide excision repair"	"-5.908"
"Ribosome"	"-6.265"
"Ubiquitin mediated proteolysis"	"-6.486"
"RNA transport"	"-8.391"
"Neuroactive ligand-receptor interaction"	"-9.674"
"Spliceosome"	"-9.736"
"Ribosome biogenesis in eukaryotes"	"-10.141"
