"ID"	"Pathway"	"Z-score"
"hsa00410"	"beta-Alanine metabolism"	"6.955"
"hsa04213"	"Longevity regulating pathway - multiple species"	"6.952"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"6.787"
"hsa00340"	"Histidine metabolism"	"6.773"
"hsa00061"	"Fatty acid biosynthesis"	"6.744"
"hsa04144"	"Endocytosis"	"6.733"
"hsa00230"	"Purine metabolism"	"6.705"
"hsa00670"	"One carbon pool by folate"	"6.657"
"hsa05164"	"Influenza A"	"6.622"
"hsa04066"	"HIF-1 signaling pathway"	"6.491"
"hsa00983"	"Drug metabolism - other enzymes"	"6.447"
"hsa04530"	"Tight junction"	"6.404"
"hsa03320"	"PPAR signaling pathway"	"6.296"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"6.28"
"hsa05162"	"Measles"	"6.277"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"6.078"
"hsa00350"	"Tyrosine metabolism"	"5.957"
"hsa04142"	"Lysosome"	"5.761"
"hsa05322"	"Systemic lupus erythematosus"	"5.752"
"hsa04975"	"Fat digestion and absorption"	"5.71"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"5.708"
"hsa00310"	"Lysine degradation"	"5.695"
"hsa00360"	"Phenylalanine metabolism"	"5.688"
"hsa03420"	"Nucleotide excision repair"	"5.667"
"hsa00564"	"Glycerophospholipid metabolism"	"5.658"
"hsa04218"	"Cellular senescence"	"5.606"
"hsa04010"	"MAPK signaling pathway"	"5.452"
"hsa00650"	"Butanoate metabolism"	"5.349"
"hsa00240"	"Pyrimidine metabolism"	"5.317"
"hsa04114"	"Oocyte meiosis"	"5.131"
"hsa04216"	"Ferroptosis"	"5.114"
"hsa03030"	"DNA replication"	"5.079"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"5.004"
"hsa00510"	"N-Glycan biosynthesis"	"4.927"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"4.91"
"hsa04210"	"Apoptosis"	"4.83"
"hsa05020"	"Prion diseases"	"4.738"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"4.698"
"hsa05132"	"Salmonella infection"	"4.676"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"4.555"
"hsa05152"	"Tuberculosis"	"4.54"
"hsa00062"	"Fatty acid elongation"	"4.508"
"hsa05323"	"Rheumatoid arthritis"	"4.504"
"hsa04974"	"Protein digestion and absorption"	"4.445"
"hsa04915"	"Estrogen signaling pathway"	"4.431"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"4.389"
"hsa00053"	"Ascorbate and aldarate metabolism"	"4.338"
"hsa05034"	"Alcoholism"	"4.227"
"hsa03013"	"RNA transport"	"4.185"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"4.119"
"hsa05140"	"Leishmaniasis"	"4.101"
"hsa03060"	"Protein export"	"4.063"
"hsa04710"	"Circadian rhythm"	"3.962"
"hsa04136"	"Autophagy - other"	"3.91"
"hsa04621"	"NOD-like receptor signaling pathway"	"3.862"
"hsa04979"	"Cholesterol metabolism"	"3.738"
"hsa04657"	"IL-17 signaling pathway"	"3.683"
"hsa04120"	"Ubiquitin mediated proteolysis"	"3.635"
"hsa05131"	"Shigellosis"	"3.634"
"hsa00100"	"Steroid biosynthesis"	"3.538"
"hsa04115"	"p53 signaling pathway"	"3.47"
"hsa05222"	"Small cell lung cancer"	"3.361"
"hsa05166"	"HTLV-I infection"	"3.32"
"hsa04110"	"Cell cycle"	"3.27"
"hsa00450"	"Selenocompound metabolism"	"3.202"
"hsa00790"	"Folate biosynthesis"	"3.075"
"hsa00430"	"Taurine and hypotaurine metabolism"	"3.063"
"hsa00190"	"Oxidative phosphorylation"	"3.057"
"hsa04918"	"Thyroid hormone synthesis"	"2.966"
"hsa02010"	"ABC transporters"	"2.947"
"hsa05219"	"Bladder cancer"	"2.847"
"hsa00040"	"Pentose and glucuronate interconversions"	"2.804"
"hsa00730"	"Thiamine metabolism"	"2.733"
"hsa00740"	"Riboflavin metabolism"	"2.729"
"hsa05133"	"Pertussis"	"2.711"
"hsa05100"	"Bacterial invasion of epithelial cells"	"2.684"
"hsa04122"	"Sulfur relay system"	"2.641"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"2.624"
"hsa00785"	"Lipoic acid metabolism"	"2.476"
"hsa00750"	"Vitamin B6 metabolism"	"2.476"
"hsa03010"	"Ribosome"	"2.451"
"hsa04931"	"Insulin resistance"	"2.333"
"hsa04625"	"C-type lectin receptor signaling pathway"	"2.317"
"hsa05031"	"Amphetamine addiction"	"2.299"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"2.291"
"hsa05160"	"Hepatitis C"	"2.27"
"hsa04921"	"Oxytocin signaling pathway"	"2.236"
"hsa04150"	"mTOR signaling pathway"	"2.215"
"hsa04140"	"Autophagy - animal"	"2.139"
"hsa03430"	"Mismatch repair"	"2.112"
"hsa04728"	"Dopaminergic synapse"	"2.097"
"hsa05216"	"Thyroid cancer"	"2.052"
"hsa05165"	"Human papillomavirus infection"	"2.045"
"hsa04340"	"Hedgehog signaling pathway"	"2.013"
"hsa04940"	"Type I diabetes mellitus"	"2.001"
"hsa04910"	"Insulin signaling pathway"	"1.971"
"hsa00120"	"Primary bile acid biosynthesis"	"1.95"
"hsa00830"	"Retinol metabolism"	"1.944"
"hsa00511"	"Other glycan degradation"	"1.921"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"1.913"
"hsa00140"	"Steroid hormone biosynthesis"	"1.865"
"hsa04925"	"Aldosterone synthesis and secretion"	"1.818"
"hsa05215"	"Prostate cancer"	"1.756"
"hsa04022"	"cGMP-PKG signaling pathway"	"1.74"
"hsa04920"	"Adipocytokine signaling pathway"	"1.713"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"1.697"
"hsa04137"	"Mitophagy - animal"	"1.494"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"1.491"
"hsa04151"	"PI3K-Akt signaling pathway"	"1.394"
"hsa04658"	"Th1 and Th2 cell differentiation"	"1.333"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"1.312"
"hsa00562"	"Inositol phosphate metabolism"	"1.292"
"hsa04620"	"Toll-like receptor signaling pathway"	"1.288"
"hsa04390"	"Hippo signaling pathway"	"1.248"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"1.243"
"hsa04930"	"Type II diabetes mellitus"	"1.24"
"hsa03410"	"Base excision repair"	"1.231"
"hsa04659"	"Th17 cell differentiation"	"1.188"
"hsa04950"	"Maturity onset diabetes of the young"	"1.166"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"1.126"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"0.988"
"hsa05203"	"Viral carcinogenesis"	"0.985"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.946"
"hsa00920"	"Sulfur metabolism"	"0.892"
"hsa04722"	"Neurotrophin signaling pathway"	"0.843"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"0.823"
"hsa00592"	"alpha-Linolenic acid metabolism"	"0.813"
"hsa04310"	"Wnt signaling pathway"	"0.779"
"hsa04977"	"Vitamin digestion and absorption"	"0.772"
"hsa04068"	"FoxO signaling pathway"	"0.76"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.745"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"0.639"
"hsa04668"	"TNF signaling pathway"	"0.632"
"hsa05012"	"Parkinson,s disease"	"0.599"
"hsa04211"	"Longevity regulating pathway"	"0.571"
"hsa00910"	"Nitrogen metabolism"	"0.535"
"hsa04912"	"GnRH signaling pathway"	"0.526"
"hsa00780"	"Biotin metabolism"	"0.489"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"0.364"
"hsa00590"	"Arachidonic acid metabolism"	"0.327"
"hsa00531"	"Glycosaminoglycan degradation"	"0.321"
"hsa04392"	"Hippo signaling pathway - multiple species"	"0.274"
"hsa05143"	"African trypanosomiasis"	"0.267"
"hsa04970"	"Salivary secretion"	"0.253"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.188"
"hsa04512"	"ECM-receptor interaction"	"0.115"
"hsa04371"	"Apelin signaling pathway"	"0.106"
"hsa04260"	"Cardiac muscle contraction"	"0.091"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0.015"
"hsa05340"	"Primary immunodeficiency"	"-0.023"
"hsa05214"	"Glioma"	"-0.029"
"hsa04350"	"TGF-beta signaling pathway"	"-0.045"
"hsa04130"	"SNARE interactions in vesicular transport"	"-0.102"
"hsa04976"	"Bile secretion"	"-0.165"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-0.169"
"hsa05144"	"Malaria"	"-0.173"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.189"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-0.208"
"hsa00600"	"Sphingolipid metabolism"	"-0.22"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-0.226"
"hsa05030"	"Cocaine addiction"	"-0.28"
"hsa04380"	"Osteoclast differentiation"	"-0.298"
"hsa05010"	"Alzheimer,s disease"	"-0.393"
"hsa04978"	"Mineral absorption"	"-0.394"
"hsa03015"	"mRNA surveillance pathway"	"-0.399"
"hsa05204"	"Chemical carcinogenesis"	"-0.455"
"hsa04911"	"Insulin secretion"	"-0.484"
"hsa04913"	"Ovarian steroidogenesis"	"-0.485"
"hsa05218"	"Melanoma"	"-0.514"
"hsa04720"	"Long-term potentiation"	"-0.52"
"hsa05146"	"Amoebiasis"	"-0.59"
"hsa04070"	"Phosphatidylinositol signaling system"	"-0.614"
"hsa05330"	"Allograft rejection"	"-0.628"
"hsa05332"	"Graft-versus-host disease"	"-0.638"
"hsa05416"	"Viral myocarditis"	"-0.642"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"-0.652"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-0.67"
"hsa03022"	"Basal transcription factors"	"-0.69"
"hsa03440"	"Homologous recombination"	"-0.704"
"hsa00232"	"Caffeine metabolism"	"-0.726"
"hsa05033"	"Nicotine addiction"	"-0.731"
"hsa05213"	"Endometrial cancer"	"-0.77"
"hsa05202"	"Transcriptional misregulation in cancer"	"-0.795"
"hsa05161"	"Hepatitis B"	"-0.862"
"hsa04270"	"Vascular smooth muscle contraction"	"-0.878"
"hsa04064"	"NF-kappa B signaling pathway"	"-0.893"
"hsa04972"	"Pancreatic secretion"	"-0.903"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-0.996"
"hsa04744"	"Phototransduction"	"-1.023"
"hsa00565"	"Ether lipid metabolism"	"-1.03"
"hsa05168"	"Herpes simplex infection"	"-1.03"
"hsa04973"	"Carbohydrate digestion and absorption"	"-1.046"
"hsa03450"	"Non-homologous end-joining"	"-1.106"
"hsa05224"	"Breast cancer"	"-1.112"
"hsa04071"	"Sphingolipid signaling pathway"	"-1.149"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-1.191"
"hsa04919"	"Thyroid hormone signaling pathway"	"-1.21"
"hsa05223"	"Non-small cell lung cancer"	"-1.228"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"-1.238"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.274"
"hsa04917"	"Prolactin signaling pathway"	"-1.275"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"-1.288"
"hsa04740"	"Olfactory transduction"	"-1.4"
"hsa04924"	"Renin secretion"	"-1.408"
"hsa05220"	"Chronic myeloid leukemia"	"-1.435"
"hsa03460"	"Fanconi anemia pathway"	"-1.476"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-1.485"
"hsa05212"	"Pancreatic cancer"	"-1.521"
"hsa05320"	"Autoimmune thyroid disease"	"-1.606"
"hsa05231"	"Choline metabolism in cancer"	"-1.623"
"hsa05205"	"Proteoglycans in cancer"	"-1.662"
"hsa04926"	"Relaxin signaling pathway"	"-1.663"
"hsa05016"	"Huntington,s disease"	"-1.687"
"hsa04971"	"Gastric acid secretion"	"-1.74"
"hsa04370"	"VEGF signaling pathway"	"-1.744"
"hsa04730"	"Long-term depression"	"-1.757"
"hsa00591"	"Linoleic acid metabolism"	"-1.842"
"hsa04662"	"B cell receptor signaling pathway"	"-1.878"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.914"
"hsa05206"	"MicroRNAs in cancer"	"-1.976"
"hsa05225"	"Hepatocellular carcinoma"	"-2.024"
"hsa03020"	"RNA polymerase"	"-2.039"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-2.074"
"hsa05221"	"Acute myeloid leukemia"	"-2.088"
"hsa04640"	"Hematopoietic cell lineage"	"-2.117"
"hsa05226"	"Gastric cancer"	"-2.137"
"hsa04927"	"Cortisol synthesis and secretion"	"-2.178"
"hsa05310"	"Asthma"	"-2.256"
"hsa04934"	"Cushing,s syndrome"	"-2.32"
"hsa04611"	"Platelet activation"	"-2.379"
"hsa04727"	"GABAergic synapse"	"-2.401"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.409"
"hsa05217"	"Basal cell carcinoma"	"-2.459"
"hsa05210"	"Colorectal cancer"	"-2.522"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-2.547"
"hsa04330"	"Notch signaling pathway"	"-2.661"
"hsa04660"	"T cell receptor signaling pathway"	"-2.694"
"hsa04012"	"ErbB signaling pathway"	"-2.855"
"hsa04520"	"Adherens junction"	"-2.906"
"hsa04614"	"Renin-angiotensin system"	"-2.931"
"hsa04020"	"Calcium signaling pathway"	"-2.956"
"hsa04670"	"Leukocyte transendothelial migration"	"-3.055"
"hsa04215"	"Apoptosis - multiple species"	"-3.084"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"-3.113"
"hsa04713"	"Circadian entrainment"	"-3.162"
"hsa04916"	"Melanogenesis"	"-3.444"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-3.5"
"hsa04714"	"Thermogenesis"	"-3.607"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-3.757"
"hsa05211"	"Renal cell carcinoma"	"-3.76"
"hsa04672"	"Intestinal immune network for IgA production"	"-3.812"
"hsa04510"	"Focal adhesion"	"-4.068"
"hsa04810"	"Regulation of actin cytoskeleton"	"-4.074"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-4.149"
"hsa05200"	"Pathways in cancer"	"-4.258"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-4.421"
"hsa04014"	"Ras signaling pathway"	"-4.617"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-4.709"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-4.95"
"hsa04630"	"Jak-STAT signaling pathway"	"-5.074"
"hsa05032"	"Morphine addiction"	"-5.224"
"hsa04610"	"Complement and coagulation cascades"	"-5.387"
"hsa04724"	"Glutamatergic synapse"	"-5.499"
"hsa04725"	"Cholinergic synapse"	"-5.559"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-5.628"
"hsa05150"	"Staphylococcus aureus infection"	"-5.723"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-6.602"
"hsa04726"	"Serotonergic synapse"	"-6.825"
"hsa03040"	"Spliceosome"	"-7.39"
"hsa04024"	"cAMP signaling pathway"	"-7.54"
"hsa04015"	"Rap1 signaling pathway"	"-7.749"
"hsa04072"	"Phospholipase D signaling pathway"	"-7.886"
"hsa04360"	"Axon guidance"	"-9.978"
"hsa04742"	"Taste transduction"	"-10.124"
"hsa04062"	"Chemokine signaling pathway"	"-11.188"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-13.558"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-20.115"
