"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa00310"	"Lysine degradation"	"2.343"	"249"	"216.685"	"13.795"
"hsa05162"	"Measles"	"2.292"	"1121"	"1034.819"	"37.608"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"2.011"	"12"	"6.553"	"2.708"
"hsa03015"	"mRNA surveillance pathway"	"1.839"	"996"	"930.441"	"35.643"
"hsa00780"	"Biotin metabolism"	"1.713"	"4"	"1.686"	"1.351"
"hsa00531"	"Glycosaminoglycan degradation"	"1.671"	"12"	"7.075"	"2.947"
"hsa00511"	"Other glycan degradation"	"1.55"	"15"	"9.875"	"3.306"
"hsa04390"	"Hippo signaling pathway"	"1.371"	"1151"	"1100.807"	"36.623"
"hsa04340"	"Hedgehog signaling pathway"	"1.315"	"391"	"365.53"	"19.373"
"hsa05210"	"Colorectal cancer"	"1.307"	"835"	"793.549"	"31.713"
"hsa00740"	"Riboflavin metabolism"	"1.175"	"7"	"4.433"	"2.185"
"hsa00514"	"Other types of O-glycan biosynthesis"	"1.152"	"24"	"18.814"	"4.502"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1.106"	"11"	"7.848"	"2.849"
"hsa05213"	"Endometrial cancer"	"1.089"	"586"	"558.33"	"25.409"
"hsa05214"	"Glioma"	"1.005"	"676"	"647.78"	"28.087"
"hsa04392"	"Hippo signaling pathway - multiple species"	"0.973"	"126"	"116.3"	"9.967"
"hsa04710"	"Circadian rhythm"	"0.967"	"269"	"253.71"	"15.809"
"hsa00730"	"Thiamine metabolism"	"0.939"	"27"	"22.661"	"4.621"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"0.851"	"727"	"702.419"	"28.899"
"hsa00592"	"alpha-Linolenic acid metabolism"	"0.844"	"13"	"10.286"	"3.216"
"hsa04919"	"Thyroid hormone signaling pathway"	"0.632"	"1037"	"1013.87"	"36.593"
"hsa04122"	"Sulfur relay system"	"0.583"	"19"	"16.568"	"4.171"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"0.574"	"20"	"17.445"	"4.449"
"hsa00910"	"Nitrogen metabolism"	"0.549"	"20"	"17.612"	"4.346"
"hsa00232"	"Caffeine metabolism"	"0.498"	"5"	"3.954"	"2.099"
"hsa00785"	"Lipoic acid metabolism"	"0.474"	"5"	"4.037"	"2.031"
"hsa05164"	"Influenza A"	"0.362"	"1436"	"1418.813"	"47.503"
"hsa05200"	"Pathways in cancer"	"0.319"	"3075"	"3053.285"	"68.15"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.154"	"46"	"44.986"	"6.565"
"hsa00240"	"Pyrimidine metabolism"	"0.148"	"617"	"613.211"	"25.67"
"hsa00790"	"Folate biosynthesis"	"-0.023"	"49"	"49.155"	"6.774"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.038"	"0"	"0.038"	"0.191"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-0.056"	"23"	"23.284"	"5.04"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-0.099"	"17"	"17.403"	"4.062"
"hsa00100"	"Steroid biosynthesis"	"-0.164"	"46"	"47.097"	"6.702"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.178"	"6"	"6.439"	"2.467"
"hsa00600"	"Sphingolipid metabolism"	"-0.277"	"41"	"42.943"	"7.026"
"hsa05340"	"Primary immunodeficiency"	"-0.34"	"98"	"101.406"	"10.017"
"hsa04974"	"Protein digestion and absorption"	"-0.375"	"82"	"86.084"	"10.898"
"hsa04210"	"Apoptosis"	"-0.381"	"1094"	"1108.621"	"38.386"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"-0.402"	"251"	"256.874"	"14.61"
"hsa02010"	"ABC transporters"	"-0.428"	"40"	"43.053"	"7.132"
"hsa00450"	"Selenocompound metabolism"	"-0.479"	"23"	"25.339"	"4.882"
"hsa05221"	"Acute myeloid leukemia"	"-0.489"	"511"	"522.862"	"24.247"
"hsa04216"	"Ferroptosis"	"-0.507"	"204"	"210.786"	"13.372"
"hsa00564"	"Glycerophospholipid metabolism"	"-0.595"	"91"	"97.196"	"10.408"
"hsa00230"	"Purine metabolism"	"-0.659"	"700"	"717.633"	"26.744"
"hsa03320"	"PPAR signaling pathway"	"-0.717"	"309"	"323.11"	"19.68"
"hsa04978"	"Mineral absorption"	"-0.731"	"64"	"70.16"	"8.424"
"hsa04612"	"Antigen processing and presentation"	"-0.809"	"701"	"725.885"	"30.773"
"hsa03018"	"RNA degradation"	"-0.883"	"640"	"665.154"	"28.488"
"hsa04657"	"IL-17 signaling pathway"	"-0.933"	"681"	"707.782"	"28.698"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-0.934"	"1464"	"1511.758"	"51.148"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-0.936"	"771"	"798.31"	"29.166"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"-0.965"	"1119"	"1157.489"	"39.885"
"hsa04146"	"Peroxisome"	"-0.997"	"166"	"179.214"	"13.257"
"hsa04010"	"MAPK signaling pathway"	"-1.057"	"1806"	"1860.145"	"51.231"
"hsa04630"	"Jak-STAT signaling pathway"	"-1.166"	"523"	"548.419"	"21.803"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-1.215"	"351"	"373.028"	"18.129"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.23"	"12"	"16.776"	"3.883"
"hsa05134"	"Legionellosis"	"-1.247"	"720"	"762.4"	"34.002"
"hsa00670"	"One carbon pool by folate"	"-1.276"	"67"	"77.145"	"7.948"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-1.286"	"9"	"13.956"	"3.854"
"hsa00071"	"Fatty acid degradation"	"-1.315"	"128"	"143.171"	"11.539"
"hsa00061"	"Fatty acid biosynthesis"	"-1.367"	"45"	"54.38"	"6.864"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-1.388"	"258"	"279.635"	"15.592"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-1.422"	"703"	"750.395"	"33.334"
"hsa00590"	"Arachidonic acid metabolism"	"-1.486"	"35"	"46.47"	"7.721"
"hsa04215"	"Apoptosis - multiple species"	"-1.519"	"120"	"136.132"	"10.619"
"hsa05211"	"Renal cell carcinoma"	"-1.526"	"564"	"605.346"	"27.092"
"hsa04659"	"Th17 cell differentiation"	"-1.531"	"697"	"743.122"	"30.124"
"hsa00510"	"N-Glycan biosynthesis"	"-1.61"	"61"	"74.934"	"8.655"
"hsa00920"	"Sulfur metabolism"	"-1.626"	"5"	"10.183"	"3.187"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.675"	"24"	"34.113"	"6.039"
"hsa03020"	"RNA polymerase"	"-1.708"	"348"	"382.75"	"20.342"
"hsa04977"	"Vitamin digestion and absorption"	"-1.719"	"11"	"18.036"	"4.094"
"hsa00561"	"Glycerolipid metabolism"	"-1.818"	"99"	"118.129"	"10.523"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-1.829"	"6"	"13.478"	"4.089"
"hsa05140"	"Leishmaniasis"	"-1.837"	"391"	"428.034"	"20.164"
"hsa04512"	"ECM-receptor interaction"	"-1.924"	"141"	"167.609"	"13.831"
"hsa00340"	"Histidine metabolism"	"-1.94"	"71"	"88.1"	"8.813"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-1.945"	"835"	"908.4"	"37.728"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.994"	"12"	"22.476"	"5.254"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-2.028"	"35"	"47.876"	"6.348"
"hsa00062"	"Fatty acid elongation"	"-2.05"	"33"	"46.08"	"6.38"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-2.059"	"37"	"54.007"	"8.26"
"hsa04658"	"Th1 and Th2 cell differentiation"	"-2.095"	"472"	"520.085"	"22.956"
"hsa05143"	"African trypanosomiasis"	"-2.175"	"99"	"122.432"	"10.776"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-2.24"	"55"	"73.118"	"8.088"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-2.242"	"35"	"50.041"	"6.709"
"hsa00410"	"beta-Alanine metabolism"	"-2.273"	"88"	"111.415"	"10.302"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"-2.323"	"1308"	"1411.508"	"44.567"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-2.385"	"307"	"351.788"	"18.777"
"hsa04918"	"Thyroid hormone synthesis"	"-2.392"	"261"	"300.031"	"16.315"
"hsa03010"	"Ribosome"	"-2.398"	"646"	"717.657"	"29.876"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.469"	"3"	"12.081"	"3.678"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-2.488"	"104"	"130.503"	"10.654"
"hsa00650"	"Butanoate metabolism"	"-2.579"	"31"	"47.814"	"6.52"
"hsa04915"	"Estrogen signaling pathway"	"-2.681"	"1206"	"1328.791"	"45.793"
"hsa00380"	"Tryptophan metabolism"	"-2.692"	"103"	"132.413"	"10.924"
"hsa04927"	"Cortisol synthesis and secretion"	"-2.707"	"178"	"216.648"	"14.278"
"hsa05144"	"Malaria"	"-2.713"	"92"	"121.674"	"10.939"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-2.754"	"45"	"66.391"	"7.767"
"hsa00330"	"Arginine and proline metabolism"	"-2.758"	"121"	"154.18"	"12.031"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-2.768"	"20"	"35.939"	"5.757"
"hsa04520"	"Adherens junction"	"-2.774"	"619"	"700.503"	"29.377"
"hsa00591"	"Linoleic acid metabolism"	"-2.85"	"8"	"21.405"	"4.704"
"hsa04917"	"Prolactin signaling pathway"	"-2.879"	"495"	"568.68"	"25.593"
"hsa04217"	"Necroptosis"	"-2.902"	"990"	"1099.185"	"37.626"
"hsa04142"	"Lysosome"	"-2.92"	"238"	"285.497"	"16.266"
"hsa00480"	"Glutathione metabolism"	"-2.957"	"84"	"114.683"	"10.377"
"hsa04064"	"NF-kappa B signaling pathway"	"-2.968"	"527"	"599.235"	"24.338"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-3.006"	"4"	"20.943"	"5.636"
"hsa05031"	"Amphetamine addiction"	"-3.027"	"427"	"491.438"	"21.284"
"hsa00220"	"Arginine biosynthesis"	"-3.051"	"53"	"78.52"	"8.365"
"hsa04722"	"Neurotrophin signaling pathway"	"-3.07"	"893"	"1010.725"	"38.345"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-3.124"	"17"	"34.456"	"5.587"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-3.176"	"160"	"203.752"	"13.778"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-3.186"	"131"	"170.62"	"12.434"
"hsa04012"	"ErbB signaling pathway"	"-3.192"	"660"	"758.657"	"30.906"
"hsa04066"	"HIF-1 signaling pathway"	"-3.248"	"735"	"839.713"	"32.238"
"hsa05145"	"Toxoplasmosis"	"-3.253"	"838"	"956.445"	"36.416"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-3.277"	"300"	"362.532"	"19.08"
"hsa05131"	"Shigellosis"	"-3.316"	"537"	"625.389"	"26.658"
"hsa04151"	"PI3K-Akt signaling pathway"	"-3.386"	"1927"	"2095.12"	"49.649"
"hsa00983"	"Drug metabolism - other enzymes"	"-3.418"	"127"	"169.342"	"12.389"
"hsa00350"	"Tyrosine metabolism"	"-3.419"	"26"	"48.921"	"6.705"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-3.424"	"4"	"17.655"	"3.987"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"-3.475"	"239"	"294.788"	"16.052"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-3.604"	"2"	"17.476"	"4.295"
"hsa04621"	"NOD-like receptor signaling pathway"	"-3.615"	"840"	"958.686"	"32.829"
"hsa03050"	"Proteasome"	"-3.616"	"396"	"480.284"	"23.312"
"hsa00640"	"Propanoate metabolism"	"-3.666"	"97"	"138.42"	"11.3"
"hsa04614"	"Renin-angiotensin system"	"-3.686"	"22"	"45.972"	"6.503"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-3.727"	"1216"	"1412.139"	"52.627"
"hsa04136"	"Autophagy - other"	"-3.732"	"162"	"214.028"	"13.94"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-3.745"	"99"	"140.731"	"11.142"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-3.745"	"258"	"325.338"	"17.982"
"hsa04668"	"TNF signaling pathway"	"-3.767"	"614"	"718.094"	"27.632"
"hsa04380"	"Osteoclast differentiation"	"-3.784"	"657"	"764.539"	"28.422"
"hsa04625"	"C-type lectin receptor signaling pathway"	"-3.805"	"614"	"717.264"	"27.138"
"hsa04975"	"Fat digestion and absorption"	"-3.821"	"28"	"55.401"	"7.171"
"hsa04660"	"T cell receptor signaling pathway"	"-3.871"	"658"	"778.007"	"31"
"hsa04976"	"Bile secretion"	"-3.943"	"113"	"161.358"	"12.265"
"hsa00270"	"Cysteine and methionine metabolism"	"-3.965"	"173"	"231.481"	"14.748"
"hsa05160"	"Hepatitis C"	"-3.989"	"748"	"877.96"	"32.578"
"hsa00562"	"Inositol phosphate metabolism"	"-4.087"	"113"	"161.65"	"11.904"
"hsa00360"	"Phenylalanine metabolism"	"-4.102"	"18"	"43.356"	"6.181"
"hsa04950"	"Maturity onset diabetes of the young"	"-4.128"	"105"	"150.909"	"11.121"
"hsa05205"	"Proteoglycans in cancer"	"-4.153"	"1266"	"1443.955"	"42.847"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-4.255"	"10"	"36.754"	"6.288"
"hsa04912"	"GnRH signaling pathway"	"-4.297"	"532"	"646.484"	"26.645"
"hsa05132"	"Salmonella infection"	"-4.356"	"538"	"660.613"	"28.15"
"hsa04540"	"Gap junction"	"-4.401"	"865"	"1038.044"	"39.32"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-4.548"	"157"	"230.799"	"16.227"
"hsa05020"	"Prion diseases"	"-4.554"	"238"	"318.473"	"17.672"
"hsa05230"	"Central carbon metabolism in cancer"	"-4.557"	"584"	"727.751"	"31.548"
"hsa05016"	"Huntington's disease"	"-4.634"	"1018"	"1200.647"	"39.417"
"hsa00620"	"Pyruvate metabolism"	"-4.653"	"208"	"288.131"	"17.223"
"hsa04370"	"VEGF signaling pathway"	"-4.666"	"335"	"436.252"	"21.699"
"hsa05030"	"Cocaine addiction"	"-4.67"	"260"	"339.404"	"17.002"
"hsa00051"	"Fructose and mannose metabolism"	"-4.684"	"149"	"213.083"	"13.68"
"hsa04662"	"B cell receptor signaling pathway"	"-4.686"	"457"	"576.21"	"25.442"
"hsa05231"	"Choline metabolism in cancer"	"-4.824"	"440"	"558.179"	"24.5"
"hsa04260"	"Cardiac muscle contraction"	"-4.857"	"135"	"204.437"	"14.296"
"hsa04530"	"Tight junction"	"-4.907"	"1108"	"1330.133"	"45.272"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"-4.913"	"281"	"368.006"	"17.71"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"-4.917"	"499"	"632.183"	"27.087"
"hsa03060"	"Protein export"	"-4.952"	"97"	"156.941"	"12.104"
"hsa04973"	"Carbohydrate digestion and absorption"	"-5.066"	"91"	"150.218"	"11.688"
"hsa00030"	"Pentose phosphate pathway"	"-5.081"	"143"	"215.232"	"14.215"
"hsa04510"	"Focal adhesion"	"-5.143"	"993"	"1169.899"	"34.399"
"hsa00040"	"Pentose and glucuronate interconversions"	"-5.19"	"16"	"53.327"	"7.192"
"hsa04152"	"AMPK signaling pathway"	"-5.252"	"704"	"884.487"	"34.364"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-5.257"	"157"	"229.359"	"13.765"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-5.329"	"256"	"346.345"	"16.953"
"hsa04720"	"Long-term potentiation"	"-5.378"	"417"	"542.669"	"23.365"
"hsa00500"	"Starch and sucrose metabolism"	"-5.439"	"107"	"174.894"	"12.484"
"hsa04916"	"Melanogenesis"	"-5.456"	"426"	"549.55"	"22.646"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"-5.459"	"153"	"231.015"	"14.29"
"hsa00830"	"Retinol metabolism"	"-5.48"	"41"	"95.397"	"9.926"
"hsa04211"	"Longevity regulating pathway"	"-5.507"	"451"	"583.557"	"24.07"
"hsa05133"	"Pertussis"	"-5.51"	"403"	"528.086"	"22.702"
"hsa04670"	"Leukocyte transendothelial migration"	"-5.573"	"464"	"601.649"	"24.699"
"hsa04620"	"Toll-like receptor signaling pathway"	"-5.602"	"467"	"596.479"	"23.115"
"hsa04930"	"Type II diabetes mellitus"	"-5.709"	"222"	"325.393"	"18.109"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-5.712"	"486"	"645.997"	"28.009"
"hsa04913"	"Ovarian steroidogenesis"	"-5.713"	"69"	"134.699"	"11.5"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-5.72"	"30"	"93.312"	"11.068"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-5.73"	"447"	"589.535"	"24.876"
"hsa04070"	"Phosphatidylinositol signaling system"	"-5.853"	"178"	"269.98"	"15.716"
"hsa05033"	"Nicotine addiction"	"-5.903"	"9"	"54.778"	"7.756"
"hsa04920"	"Adipocytokine signaling pathway"	"-5.93"	"286"	"404.683"	"20.014"
"hsa00052"	"Galactose metabolism"	"-5.94"	"110"	"188.867"	"13.277"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-5.983"	"44"	"115.452"	"11.943"
"hsa04921"	"Oxytocin signaling pathway"	"-6.005"	"729"	"907.353"	"29.699"
"hsa04130"	"SNARE interactions in vesicular transport"	"-6.015"	"85"	"157.665"	"12.08"
"hsa04979"	"Cholesterol metabolism"	"-6.039"	"79"	"150.867"	"11.901"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-6.085"	"628"	"819.378"	"31.453"
"hsa04911"	"Insulin secretion"	"-6.095"	"222"	"326.255"	"17.106"
"hsa05204"	"Chemical carcinogenesis"	"-6.096"	"50"	"130.707"	"13.239"
"hsa04144"	"Endocytosis"	"-6.191"	"1367"	"1671.977"	"49.258"
"hsa04931"	"Insulin resistance"	"-6.242"	"481"	"642.518"	"25.874"
"hsa05416"	"Viral myocarditis"	"-6.242"	"206"	"310.396"	"16.725"
"hsa04925"	"Aldosterone synthesis and secretion"	"-6.28"	"272"	"390.497"	"18.868"
"hsa04640"	"Hematopoietic cell lineage"	"-6.322"	"97"	"185.769"	"14.04"
"hsa04972"	"Pancreatic secretion"	"-6.322"	"154"	"246.134"	"14.574"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-6.416"	"678"	"864.718"	"29.101"
"hsa04922"	"Glucagon signaling pathway"	"-6.467"	"540"	"735.535"	"30.234"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-6.503"	"332"	"475.156"	"22.013"
"hsa04926"	"Relaxin signaling pathway"	"-6.606"	"766"	"990.218"	"33.94"
"hsa05310"	"Asthma"	"-6.607"	"12"	"62.375"	"7.624"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-6.609"	"468"	"660.024"	"29.055"
"hsa00140"	"Steroid hormone biosynthesis"	"-6.665"	"31"	"100.998"	"10.502"
"hsa04940"	"Type I diabetes mellitus"	"-6.703"	"70"	"145.021"	"11.193"
"hsa04150"	"mTOR signaling pathway"	"-6.86"	"671"	"881.497"	"30.685"
"hsa04740"	"Olfactory transduction"	"-6.873"	"136"	"237.511"	"14.77"
"hsa04966"	"Collecting duct acid secretion"	"-6.913"	"109"	"204.129"	"13.761"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-6.989"	"151"	"267.951"	"16.734"
"hsa04071"	"Sphingolipid signaling pathway"	"-7.063"	"634"	"869.544"	"33.351"
"hsa04672"	"Intestinal immune network for IgA production"	"-7.129"	"62"	"141.745"	"11.187"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-7.201"	"116"	"217.39"	"14.08"
"hsa04744"	"Phototransduction"	"-7.391"	"44"	"121.319"	"10.461"
"hsa05332"	"Graft-versus-host disease"	"-7.432"	"32"	"102.393"	"9.472"
"hsa05152"	"Tuberculosis"	"-7.453"	"686"	"910.989"	"30.186"
"hsa04714"	"Thermogenesis"	"-7.505"	"693"	"915.814"	"29.689"
"hsa04970"	"Salivary secretion"	"-7.535"	"177"	"300.833"	"16.435"
"hsa05110"	"Vibrio cholerae infection"	"-7.55"	"309"	"483.65"	"23.133"
"hsa05330"	"Allograft rejection"	"-7.595"	"32"	"104.684"	"9.57"
"hsa04140"	"Autophagy - animal"	"-7.644"	"547"	"769.611"	"29.121"
"hsa05146"	"Amoebiasis"	"-7.687"	"307"	"468.309"	"20.983"
"hsa04730"	"Long-term depression"	"-7.696"	"231"	"378"	"19.101"
"hsa04145"	"Phagosome"	"-7.701"	"865"	"1169.639"	"39.559"
"hsa04270"	"Vascular smooth muscle contraction"	"-7.934"	"401"	"589.649"	"23.776"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-8.007"	"366"	"566.389"	"25.027"
"hsa04971"	"Gastric acid secretion"	"-8.022"	"228"	"380.032"	"18.951"
"hsa04721"	"Synaptic vesicle cycle"	"-8.067"	"278"	"451.105"	"21.459"
"hsa04910"	"Insulin signaling pathway"	"-8.244"	"752"	"1063.111"	"37.737"
"hsa04728"	"Dopaminergic synapse"	"-8.313"	"651"	"910.73"	"31.245"
"hsa04611"	"Platelet activation"	"-8.363"	"513"	"731.659"	"26.147"
"hsa04371"	"Apelin signaling pathway"	"-8.617"	"601"	"852.999"	"29.243"
"hsa05320"	"Autoimmune thyroid disease"	"-8.688"	"29"	"117.53"	"10.19"
"hsa05323"	"Rheumatoid arthritis"	"-8.974"	"250"	"425.08"	"19.51"
"hsa05150"	"Staphylococcus aureus infection"	"-9.092"	"41"	"149.111"	"11.891"
"hsa04924"	"Renin secretion"	"-9.29"	"178"	"338.784"	"17.307"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-9.366"	"464"	"714.672"	"26.764"
"hsa04360"	"Axon guidance"	"-9.805"	"525"	"800.055"	"28.054"
"hsa05032"	"Morphine addiction"	"-9.955"	"175"	"344.428"	"17.019"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-10.039"	"129"	"288.721"	"15.909"
"hsa04727"	"GABAergic synapse"	"-10.051"	"212"	"388.039"	"17.515"
"hsa04610"	"Complement and coagulation cascades"	"-10.106"	"43"	"174.043"	"12.967"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-10.436"	"332"	"566.681"	"22.487"
"hsa04022"	"cGMP-PKG signaling pathway"	"-10.587"	"567"	"877.527"	"29.332"
"hsa04810"	"Regulation of actin cytoskeleton"	"-11.055"	"801"	"1187.142"	"34.929"
"hsa04014"	"Ras signaling pathway"	"-11.286"	"786"	"1190.323"	"35.825"
"hsa04713"	"Circadian entrainment"	"-11.49"	"266"	"516.362"	"21.789"
"hsa04024"	"cAMP signaling pathway"	"-11.716"	"737"	"1181.771"	"37.964"
"hsa05012"	"Parkinson's disease"	"-11.744"	"371"	"680.802"	"26.38"
"hsa04726"	"Serotonergic synapse"	"-11.883"	"279"	"562.644"	"23.87"
