"GO.ID"	"GO.Term"	"Z-score"
"GO:0044549"	"GTP cyclohydrolase binding"	"4.312"
"GO:0003674"	"molecular_function"	"4.311"
"GO:0010485"	"H4 histone acetyltransferase activity"	"4.298"
"GO:0032093"	"SAM domain binding"	"4.296"
"GO:0017017"	"MAP kinase tyrosine/serine/threonine phosphatase activity"	"4.293"
"GO:0031386"	"protein tag"	"4.293"
"GO:0001069"	"regulatory region RNA binding"	"4.286"
"GO:0033857"	"diphosphoinositol-pentakisphosphate kinase activity"	"4.28"
"GO:0102092"	NA	"4.28"
"GO:0070001"	"aspartic-type peptidase activity"	"4.268"
"GO:0070002"	"glutamic-type peptidase activity"	"4.268"
"GO:0003886"	"DNA (cytosine-5-)-methyltransferase activity"	"4.267"
"GO:0048487"	"beta-tubulin binding"	"4.249"
"GO:0003705"	"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"	"4.242"
"GO:0051011"	"microtubule minus-end binding"	"4.237"
"GO:0008013"	"beta-catenin binding"	"4.23"
"GO:0070287"	"ferritin receptor activity"	"4.225"
"GO:0070404"	"NADH binding"	"4.196"
"GO:0033681"	"ATP-dependent 3'-5' DNA/RNA helicase activity"	"4.183"
"GO:1990518"	"single-stranded DNA-dependent ATP-dependent 3'-5' DNA helicase activity"	"4.183"
"GO:0030628"	"pre-mRNA 3'-splice site binding"	"4.178"
"GO:0140081"	NA	"4.174"
"GO:0005113"	"patched binding"	"4.172"
"GO:0061821"	NA	"4.156"
"GO:0003724"	"RNA helicase activity"	"4.143"
"GO:0008309"	"double-stranded DNA exodeoxyribonuclease activity"	"4.105"
"GO:0005366"	"myo-inositol:proton symporter activity"	"4.079"
"GO:0008140"	"cAMP response element binding protein binding"	"4.074"
"GO:0043130"	"ubiquitin binding"	"4.074"
"GO:0034450"	"ubiquitin-ubiquitin ligase activity"	"4.069"
"GO:0004744"	"retinal isomerase activity"	"4.066"
"GO:0035035"	"histone acetyltransferase binding"	"4.066"
"GO:0061849"	NA	"4.064"
"GO:1905773"	NA	"4.064"
"GO:0046403"	"polynucleotide 3'-phosphatase activity"	"4.061"
"GO:0016298"	"lipase activity"	"4.041"
"GO:1990984"	NA	"4.028"
"GO:0015631"	"tubulin binding"	"3.992"
"GO:0070878"	"primary miRNA binding"	"3.979"
"GO:0016287"	"glycerone-phosphate O-acyltransferase activity"	"3.95"
"GO:0016289"	"CoA hydrolase activity"	"3.949"
"GO:0070491"	"repressing transcription factor binding"	"3.93"
"GO:0003680"	"AT DNA binding"	"3.915"
"GO:0042586"	"peptide deformylase activity"	"3.913"
"GO:1905172"	"RISC complex binding"	"3.903"
"GO:0042054"	"histone methyltransferase activity"	"3.867"
"GO:0097677"	"STAT family protein binding"	"3.863"
"GO:0008297"	"single-stranded DNA exodeoxyribonuclease activity"	"3.857"
"GO:0031493"	"nucleosomal histone binding"	"3.845"
"GO:0008186"	"RNA-dependent ATPase activity"	"3.829"
"GO:0042978"	"ornithine decarboxylase activator activity"	"3.824"
"GO:0035851"	"Krueppel-associated box domain binding"	"3.799"
"GO:0035197"	"siRNA binding"	"3.797"
"GO:0000993"	"RNA polymerase II core binding"	"3.791"
"GO:0061860"	NA	"3.791"
"GO:0071208"	"histone pre-mRNA DCP binding"	"3.791"
"GO:0004838"	"L-tyrosine:2-oxoglutarate aminotransferase activity"	"3.79"
"GO:0004518"	"nuclease activity"	"3.777"
"GO:0016890"	"site-specific endodeoxyribonuclease activity, specific for altered base"	"3.77"
"GO:0003727"	"single-stranded RNA binding"	"3.757"
"GO:0034212"	"peptide N-acetyltransferase activity"	"3.751"
"GO:0008413"	"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"	"3.748"
"GO:0035539"	"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity"	"3.748"
"GO:0016746"	"transferase activity, transferring acyl groups"	"3.73"
"GO:0015101"	"organic cation transmembrane transporter activity"	"3.726"
"GO:0004520"	"endodeoxyribonuclease activity"	"3.723"
"GO:0010385"	"double-stranded methylated DNA binding"	"3.723"
"GO:0035613"	"RNA stem-loop binding"	"3.704"
"GO:0050501"	"hyaluronan synthase activity"	"3.702"
"GO:0008026"	"ATP-dependent helicase activity"	"3.699"
"GO:0015501"	"glutamate:sodium symporter activity"	"3.683"
"GO:0098621"	"phosphoseryl-selenocysteinyl-tRNA selenium transferase activity"	"3.671"
"GO:0005314"	"high-affinity glutamate transmembrane transporter activity"	"3.658"
"GO:0003960"	"NADPH:quinone reductase activity"	"3.656"
"GO:0000979"	"RNA polymerase II core promoter sequence-specific DNA binding"	"3.636"
"GO:0008270"	"zinc ion binding"	"3.631"
"GO:0004800"	"thyroxine 5'-deiodinase activity"	"3.627"
"GO:0017061"	"S-methyl-5-thioadenosine phosphorylase activity"	"3.623"
"GO:0001158"	"enhancer sequence-specific DNA binding"	"3.617"
"GO:0043715"	"2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity"	"3.611"
"GO:0043716"	"2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity"	"3.611"
"GO:0043874"	"acireductone synthase activity"	"3.611"
"GO:0030280"	"structural constituent of epidermis"	"3.605"
"GO:0017069"	"snRNA binding"	"3.598"
"GO:0004037"	"allantoicase activity"	"3.59"
"GO:0008138"	"protein tyrosine/serine/threonine phosphatase activity"	"3.576"
"GO:0015195"	"L-threonine transmembrane transporter activity"	"3.563"
"GO:0034590"	"L-hydroxyproline transmembrane transporter activity"	"3.563"
"GO:0004170"	"dUTP diphosphatase activity"	"3.554"
"GO:0032454"	"histone demethylase activity (H3-K9 specific)"	"3.553"
"GO:0008832"	"dGTPase activity"	"3.547"
"GO:0016793"	"triphosphoric monoester hydrolase activity"	"3.547"
"GO:0032567"	"dGTP binding"	"3.547"
"GO:0097322"	"7SK snRNA binding"	"3.541"
"GO:0019900"	"kinase binding"	"3.536"
"GO:0034246"	"mitochondrial RNA polymerase binding promoter specificity activity"	"3.533"
"GO:0008310"	"single-stranded DNA 3'-5' exodeoxyribonuclease activity"	"3.529"
"GO:0031625"	"ubiquitin protein ligase binding"	"3.529"
"GO:0004875"	"complement receptor activity"	"3.527"
"GO:0003998"	"acylphosphatase activity"	"3.513"
"GO:0051371"	"muscle alpha-actinin binding"	"3.51"
"GO:0043273"	"CTPase activity"	"3.506"
"GO:0036132"	"13-prostaglandin reductase activity"	"3.502"
"GO:0047522"	"15-oxoprostaglandin 13-oxidase activity"	"3.502"
"GO:0036310"	"annealing helicase activity"	"3.496"
"GO:0008455"	"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity"	"3.485"
"GO:0071209"	"U7 snRNA binding"	"3.478"
"GO:0008417"	"fucosyltransferase activity"	"3.475"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"3.463"
"GO:0008456"	"alpha-N-acetylgalactosaminidase activity"	"3.459"
"GO:0004155"	"6,7-dihydropteridine reductase activity"	"3.447"
"GO:0034459"	"ATP-dependent 3'-5' RNA helicase activity"	"3.432"
"GO:0004551"	"nucleotide diphosphatase activity"	"3.413"
"GO:0003712"	"transcription cofactor activity"	"3.404"
"GO:0008821"	"crossover junction endodeoxyribonuclease activity"	"3.393"
"GO:0097100"	"supercoiled DNA binding"	"3.392"
"GO:0030620"	"U2 snRNA binding"	"3.369"
"GO:0008427"	"calcium-dependent protein kinase inhibitor activity"	"3.366"
"GO:0031403"	"lithium ion binding"	"3.365"
"GO:0019903"	"protein phosphatase binding"	"3.364"
"GO:0071916"	"dipeptide transmembrane transporter activity"	"3.345"
"GO:0061608"	"nuclear import signal receptor activity"	"3.327"
"GO:0070063"	"RNA polymerase binding"	"3.321"
"GO:0071535"	"RING-like zinc finger domain binding"	"3.268"
"GO:0061920"	NA	"3.258"
"GO:0140065"	NA	"3.258"
"GO:0140068"	NA	"3.258"
"GO:0140069"	NA	"3.258"
"GO:0072587"	"DNA topoisomerase (ATP-hydrolyzing) activator activity"	"3.253"
"GO:0008171"	"O-methyltransferase activity"	"3.236"
"GO:0004588"	"orotate phosphoribosyltransferase activity"	"3.234"
"GO:0004590"	"orotidine-5'-phosphate decarboxylase activity"	"3.234"
"GO:0015327"	"cystine:glutamate antiporter activity"	"3.225"
"GO:0016992"	"lipoate synthase activity"	"3.225"
"GO:0004645"	"phosphorylase activity"	"3.218"
"GO:0008311"	"double-stranded DNA 3'-5' exodeoxyribonuclease activity"	"3.217"
"GO:0035575"	"histone demethylase activity (H4-K20 specific)"	"3.213"
"GO:0033682"	"ATP-dependent 5'-3' DNA/RNA helicase activity"	"3.21"
"GO:0004465"	"lipoprotein lipase activity"	"3.203"
"GO:0008273"	"calcium, potassium:sodium antiporter activity"	"3.199"
"GO:0004441"	"inositol-1,4-bisphosphate 1-phosphatase activity"	"3.19"
"GO:0052829"	"inositol-1,3,4-trisphosphate 1-phosphatase activity"	"3.19"
"GO:0008409"	"5'-3' exonuclease activity"	"3.182"
"GO:0046316"	"gluconokinase activity"	"3.177"
"GO:0035312"	"5'-3' exodeoxyribonuclease activity"	"3.176"
"GO:0000827"	"inositol-1,3,4,5,6-pentakisphosphate kinase activity"	"3.17"
"GO:0000828"	"inositol hexakisphosphate kinase activity"	"3.17"
"GO:0000829"	"inositol heptakisphosphate kinase activity"	"3.17"
"GO:0000832"	"inositol hexakisphosphate 5-kinase activity"	"3.17"
"GO:0052723"	"inositol hexakisphosphate 1-kinase activity"	"3.17"
"GO:0052724"	"inositol hexakisphosphate 3-kinase activity"	"3.17"
"GO:0071207"	"histone pre-mRNA stem-loop binding"	"3.164"
"GO:0000252"	"C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity"	"3.157"
"GO:0047012"	"sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity"	"3.157"
"GO:0103066"	NA	"3.157"
"GO:0103067"	NA	"3.157"
"GO:0046974"	"histone methyltransferase activity (H3-K9 specific)"	"3.133"
"GO:0017110"	"nucleoside-diphosphatase activity"	"3.131"
"GO:0030627"	"pre-mRNA 5'-splice site binding"	"3.13"
"GO:0050277"	"sedoheptulokinase activity"	"3.122"
"GO:1905538"	NA	"3.09"
"GO:0004603"	"phenylethanolamine N-methyltransferase activity"	"3.086"
"GO:0008251"	"tRNA-specific adenosine deaminase activity"	"3.086"
"GO:0043014"	"alpha-tubulin binding"	"3.08"
"GO:0004651"	"polynucleotide 5'-phosphatase activity"	"3.075"
"GO:0019788"	"NEDD8 transferase activity"	"3.068"
"GO:0003826"	"alpha-ketoacid dehydrogenase activity"	"3.062"
"GO:0003863"	"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity"	"3.062"
"GO:0036054"	"protein-malonyllysine demalonylase activity"	"3.061"
"GO:0036055"	"protein-succinyllysine desuccinylase activity"	"3.061"
"GO:0061697"	"protein-glutaryllysine deglutarylase activity"	"3.061"
"GO:0000182"	"rDNA binding"	"3.058"
"GO:0047750"	"cholestenol delta-isomerase activity"	"3.053"
"GO:0102797"	NA	"3.05"
"GO:0102798"	NA	"3.05"
"GO:0004308"	"exo-alpha-sialidase activity"	"3.046"
"GO:0043495"	"protein anchor"	"3.033"
"GO:0008892"	"guanine deaminase activity"	"3.031"
"GO:0008160"	"protein tyrosine phosphatase activator activity"	"3.03"
"GO:0052657"	"guanine phosphoribosyltransferase activity"	"3.028"
"GO:0004844"	"uracil DNA N-glycosylase activity"	"3.027"
"GO:0004035"	"alkaline phosphatase activity"	"3.024"
"GO:0051219"	"phosphoprotein binding"	"3.021"
"GO:0032357"	"oxidized purine DNA binding"	"3.009"
"GO:0004769"	"steroid delta-isomerase activity"	"2.991"
"GO:0004809"	"tRNA (guanine-N2-)-methyltransferase activity"	"2.99"
"GO:0008236"	"serine-type peptidase activity"	"2.973"
"GO:0004857"	"enzyme inhibitor activity"	"2.969"
"GO:0061752"	"telomeric repeat-containing RNA binding"	"2.957"
"GO:0008330"	"protein tyrosine/threonine phosphatase activity"	"2.956"
"GO:0004031"	"aldehyde oxidase activity"	"2.95"
"GO:0032142"	"single guanine insertion binding"	"2.95"
"GO:0052815"	"medium-chain acyl-CoA hydrolase activity"	"2.935"
"GO:0052816"	"long-chain acyl-CoA hydrolase activity"	"2.935"
"GO:0052856"	"NADHX epimerase activity"	"2.92"
"GO:0052857"	"NADPHX epimerase activity"	"2.92"
"GO:0055105"	"ubiquitin-protein transferase inhibitor activity"	"2.917"
"GO:0004143"	"diacylglycerol kinase activity"	"2.915"
"GO:0004494"	"methylmalonyl-CoA mutase activity"	"2.914"
"GO:0005171"	"hepatocyte growth factor receptor binding"	"2.913"
"GO:0016301"	"kinase activity"	"2.902"
"GO:0005129"	"granulocyte macrophage colony-stimulating factor receptor binding"	"2.883"
"GO:0008757"	"S-adenosylmethionine-dependent methyltransferase activity"	"2.882"
