geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa05200	Pathways in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05200+1282+1284+1647+2247+2335+284217+355+3569+3600+3673+3685+3688+3725+3908+3909+3915+3918+4312+4313+4616+4853+5159+6387+7040+7422+7424+7474+8325	487	28	10.030352303523037	2.791527072300875	3.358811992981714e-7	7.699430568527313e-6	1282;1284;1647;2247;2335;284217;355;3569;3600;3673;3685;3688;3725;3908;3909;3915;3918;4312;4313;4616;4853;5159;6387;7040;7422;7424;7474;8325	ENSG00000187498;ENSG00000134871;ENSG00000107562;ENSG00000026103;ENSG00000138685;ENSG00000115414;ENSG00000177283;ENSG00000116717;ENSG00000099860;ENSG00000164136;ENSG00000136244;ENSG00000164171;ENSG00000138448;ENSG00000150093;ENSG00000177606;ENSG00000101680;ENSG00000196569;ENSG00000053747;ENSG00000135862;ENSG00000058085;ENSG00000196611;ENSG00000087245;ENSG00000134250;ENSG00000113721;ENSG00000105329;ENSG00000112715;ENSG00000150630;ENSG00000114251
hsa05144	Malaria	http://www.kegg.jp/kegg-bin/show_pathway?hsa05144+1311+3569+4035+6382+7040+7057+7058+7412	45	8	0.926829268292683	8.631578947368421	2.8905536455514635e-6	6.152749902673829e-5	1311;3569;4035;6382;7040;7057;7058;7412	ENSG00000105664;ENSG00000136244;ENSG00000123384;ENSG00000115884;ENSG00000105329;ENSG00000137801;ENSG00000186340;ENSG00000162692
hsa05323	Rheumatoid arthritis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05323+2919+3569+3600+3725+4312+4314+6372+6387+7040+7422	77	10	1.5859078590785909	6.305536568694463	3.182657468459027e-6	6.322879504005267e-5	2919;3569;3600;3725;4312;4314;6372;6387;7040;7422	ENSG00000163739;ENSG00000107562;ENSG00000124875;ENSG00000164136;ENSG00000136244;ENSG00000177606;ENSG00000196611;ENSG00000149968;ENSG00000105329;ENSG00000112715
hsa04926	Relaxin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04926+1277+1278+1281+1282+1284+3725+4312+4313+59+7040+7422+7424	126	12	2.5951219512195123	4.624060150375939	8.825684398194866e-6	1.6437837191637938e-4	1277;1278;1281;1282;1284;3725;4312;4313;59;7040;7422;7424	ENSG00000107796;ENSG00000108821;ENSG00000164692;ENSG00000168542;ENSG00000187498;ENSG00000134871;ENSG00000177606;ENSG00000196611;ENSG00000087245;ENSG00000105329;ENSG00000112715;ENSG00000150630
hsa04668	TNF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04668+2919+355+3569+3600+3725+4314+4323+7128+7412+7424	108	10	2.2243902439024392	4.495614035087719	6.578936567758209e-5	0.001153248880701145	2919;355;3569;3600;3725;4314;4323;7128;7412;7424	ENSG00000163739;ENSG00000026103;ENSG00000164136;ENSG00000136244;ENSG00000177606;ENSG00000157227;ENSG00000149968;ENSG00000118503;ENSG00000162692;ENSG00000150630
hsa05206	MicroRNAs in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05206+3371+3678+3690+4853+5159+7057+7078+7168+7422+7431+960	144	11	2.965853658536586	3.7088815789473677	1.6322242525346198e-4	0.002702237929196204	3371;3678;3690;4853;5159;7057;7078;7168;7422;7431;960	ENSG00000026508;ENSG00000161638;ENSG00000259207;ENSG00000134250;ENSG00000113721;ENSG00000137801;ENSG00000100234;ENSG00000041982;ENSG00000140416;ENSG00000112715;ENSG00000026025
hsa04810	Regulation of actin cytoskeleton	http://www.kegg.jp/kegg-bin/show_pathway?hsa04810+10398+2247+2335+3673+3678+3685+3688+3690+3693+4638+5159+5217+6387	199	13	4.098644986449865	3.171779952393546	2.002096233819639e-4	0.003140129882517118	10398;2247;2335;3673;3678;3685;3688;3690;3693;4638;5159;5217;6387	ENSG00000107562;ENSG00000138685;ENSG00000115414;ENSG00000164171;ENSG00000161638;ENSG00000138448;ENSG00000150093;ENSG00000259207;ENSG00000082781;ENSG00000101335;ENSG00000065534;ENSG00000113721;ENSG00000070087
hsa04514	Cell adhesion molecules (CAMs)	http://www.kegg.jp/kegg-bin/show_pathway?hsa04514+1000+1462+23705+3685+3688+5817+6382+6385+7412	122	9	2.512737127371274	3.5817515099223467	8.464969787500554e-4	0.012012195222262689	1000;1462;23705;3685;3688;5817;6382;6385;7412	ENSG00000182985;ENSG00000170558;ENSG00000138448;ENSG00000150093;ENSG00000073008;ENSG00000115884;ENSG00000124145;ENSG00000162692;ENSG00000038427
hsa05418	Fluid shear stress and atherosclerosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05418+2817+3685+3690+3725+4313+6382+6385+7412+7422	122	9	2.512737127371274	3.5817515099223467	8.464969787500554e-4	0.012012195222262689	2817;3685;3690;3725;4313;6382;6385;7412;7422	ENSG00000063660;ENSG00000138448;ENSG00000259207;ENSG00000177606;ENSG00000087245;ENSG00000115884;ENSG00000124145;ENSG00000162692;ENSG00000112715
hsa04145	Phagosome	http://www.kegg.jp/kegg-bin/show_pathway?hsa04145+1311+3673+3678+3685+3688+3690+3693+7057+7058	131	9	2.6981029810298107	3.3356769787063074	0.0014061194483095951	0.019046527072557242	1311;3673;3678;3685;3688;3690;3693;7057;7058	ENSG00000105664;ENSG00000164171;ENSG00000161638;ENSG00000138448;ENSG00000150093;ENSG00000259207;ENSG00000082781;ENSG00000137801;ENSG00000186340
hsa04657	IL-17 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04657+2919+3569+3725+4312+4314+6372+7128	84	7	1.7300813008130083	4.046052631578947	0.0016012908958493721	0.02074716030274404	2919;3569;3725;4312;4314;6372;7128	ENSG00000163739;ENSG00000124875;ENSG00000136244;ENSG00000177606;ENSG00000196611;ENSG00000149968;ENSG00000118503
hsa04115	p53 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04115+1647+3486+355+4616+5054+7057	66	6	1.359349593495935	4.413875598086125	0.0022240795389578683	0.02761565427539353	1647;3486;355;4616;5054;7057	ENSG00000026103;ENSG00000116717;ENSG00000099860;ENSG00000146674;ENSG00000106366;ENSG00000137801
hsa04640	Hematopoietic cell lineage	http://www.kegg.jp/kegg-bin/show_pathway?hsa04640+290+3569+3673+3678+3690+960+966	93	7	1.9154471544715448	3.654499151103565	0.0028776666945491414	0.034301786999025766	290;3569;3673;3678;3690;960;966	ENSG00000166825;ENSG00000026508;ENSG00000085063;ENSG00000136244;ENSG00000164171;ENSG00000161638;ENSG00000259207
