"Pathway"	"Z-score"
"Allograft rejection"	"2.402"
"Malaria"	"2.389"
"Breast cancer"	"2.37"
"Insulin resistance"	"2.333"
"GnRH signaling pathway"	"2.321"
"Valine, leucine and isoleucine degradation"	"2.316"
"mTOR signaling pathway"	"2.3"
"Inflammatory mediator regulation of TRP channels"	"2.295"
"Synaptic vesicle cycle"	"2.231"
"Gastric cancer"	"2.209"
"Measles"	"2.197"
"Type I diabetes mellitus"	"2.196"
"PPAR signaling pathway"	"2.174"
"Asthma"	"2.17"
"Adherens junction"	"2.144"
"Glioma"	"2.143"
"Endocrine and other factor-regulated calcium reabsorption"	"2.137"
"Homologous recombination"	"2.124"
"Estrogen signaling pathway"	"2.022"
"Human papillomavirus infection"	"1.952"
"Pancreatic secretion"	"1.93"
"Ether lipid metabolism"	"1.913"
"D-Glutamine and D-glutamate metabolism"	"1.863"
"Collecting duct acid secretion"	"1.861"
"Vibrio cholerae infection"	"1.859"
"Non-alcoholic fatty liver disease (NAFLD)"	"1.853"
"Sphingolipid metabolism"	"1.79"
"Melanoma"	"1.777"
"Progesterone-mediated oocyte maturation"	"1.725"
"Fatty acid biosynthesis"	"1.694"
"Alzheimer's disease"	"1.652"
"Biosynthesis of unsaturated fatty acids"	"1.651"
"Autoimmune thyroid disease"	"1.628"
"TNF signaling pathway"	"1.603"
"Non-homologous end-joining"	"1.558"
"Glycerophospholipid metabolism"	"1.536"
"Phosphatidylinositol signaling system"	"1.478"
"Butanoate metabolism"	"1.446"
"Regulation of lipolysis in adipocytes"	"1.368"
"Notch signaling pathway"	"1.359"
"Glycosphingolipid biosynthesis - ganglio series"	"1.329"
"Shigellosis"	"1.306"
"IL-17 signaling pathway"	"1.218"
"Sulfur metabolism"	"1.194"
"Nicotinate and nicotinamide metabolism"	"1.187"
"Pertussis"	"1.186"
"Biotin metabolism"	"1.184"
"Long-term depression"	"1.179"
"NOD-like receptor signaling pathway"	"1.179"
"Signaling pathways regulating pluripotency of stem cells"	"1.156"
"HTLV-I infection"	"1.146"
"Ferroptosis"	"1.132"
"Other types of O-glycan biosynthesis"	"1.132"
"Insulin signaling pathway"	"1.113"
"Oxytocin signaling pathway"	"1.108"
"Mannose type O-glycan biosynthesis"	"1.077"
"Chagas disease (American trypanosomiasis)"	"1.032"
"Taste transduction"	"1.001"
"ECM-receptor interaction"	"0.946"
"Endocytosis"	"0.918"
"Mineral absorption"	"0.901"
"Serotonergic synapse"	"0.888"
"cGMP-PKG signaling pathway"	"0.866"
"Insulin secretion"	"0.859"
"Vascular smooth muscle contraction"	"0.817"
"NF-kappa B signaling pathway"	"0.8"
"Phagosome"	"0.783"
"Apoptosis"	"0.727"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0.72"
"Cholesterol metabolism"	"0.685"
"Viral carcinogenesis"	"0.685"
"Small cell lung cancer"	"0.626"
"Thermogenesis"	"0.618"
"African trypanosomiasis"	"0.608"
"Vitamin B6 metabolism"	"0.607"
"Amyotrophic lateral sclerosis (ALS)"	"0.603"
"Cocaine addiction"	"0.595"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"0.571"
"HIF-1 signaling pathway"	"0.562"
"Prion diseases"	"0.553"
"Dilated cardiomyopathy (DCM)"	"0.464"
"Tight junction"	"0.451"
"Glutamatergic synapse"	"0.423"
"Hypertrophic cardiomyopathy (HCM)"	"0.406"
"Lipoic acid metabolism"	"0.401"
"Tryptophan metabolism"	"0.367"
"Thyroid hormone synthesis"	"0.36"
"Oxidative phosphorylation"	"0.359"
"Caffeine metabolism"	"0.355"
"Central carbon metabolism in cancer"	"0.352"
"Base excision repair"	"0.345"
"Staphylococcus aureus infection"	"0.32"
"Pantothenate and CoA biosynthesis"	"0.306"
"Mitophagy - animal"	"0.304"
"Apoptosis - multiple species"	"0.299"
"Gap junction"	"0.297"
"Arginine and proline metabolism"	"0.278"
"Cellular senescence"	"0.255"
"Synthesis and degradation of ketone bodies"	"0.246"
"Arginine biosynthesis"	"0.213"
"Vitamin digestion and absorption"	"0.208"
"Fat digestion and absorption"	"0.191"
"Propanoate metabolism"	"0.159"
"Selenocompound metabolism"	"0.148"
"Tyrosine metabolism"	"0.13"
"Salivary secretion"	"0.128"
"Histidine metabolism"	"0.081"
"Gastric acid secretion"	"0.067"
"Toxoplasmosis"	"0.059"
"Apelin signaling pathway"	"0.045"
"Cortisol synthesis and secretion"	"0.012"
"GABAergic synapse"	"0.01"
"AMPK signaling pathway"	"-0.023"
"TGF-beta signaling pathway"	"-0.033"
"D-Arginine and D-ornithine metabolism"	"-0.115"
"Bile secretion"	"-0.136"
"Thyroid cancer"	"-0.146"
"Cardiac muscle contraction"	"-0.18"
"Ovarian steroidogenesis"	"-0.183"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.184"
"Thiamine metabolism"	"-0.248"
"beta-Alanine metabolism"	"-0.25"
"N-Glycan biosynthesis"	"-0.251"
"Autophagy - other"	"-0.253"
"Glyoxylate and dicarboxylate metabolism"	"-0.306"
"Morphine addiction"	"-0.327"
"Nicotine addiction"	"-0.362"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.374"
"Long-term potentiation"	"-0.376"
"Longevity regulating pathway - multiple species"	"-0.389"
"Herpes simplex infection"	"-0.395"
"Aldosterone synthesis and secretion"	"-0.405"
"p53 signaling pathway"	"-0.425"
"Vasopressin-regulated water reabsorption"	"-0.444"
"Mucin type O-glycan biosynthesis"	"-0.445"
"Retrograde endocannabinoid signaling"	"-0.454"
"Protein export"	"-0.481"
"Nitrogen metabolism"	"-0.49"
"Adrenergic signaling in cardiomyocytes"	"-0.519"
"RIG-I-like receptor signaling pathway"	"-0.542"
"Cushing's syndrome"	"-0.556"
"ABC transporters"	"-0.6"
"Melanogenesis"	"-0.633"
"Mismatch repair"	"-0.651"
"Lysine degradation"	"-0.695"
"Phenylalanine metabolism"	"-0.716"
"SNARE interactions in vesicular transport"	"-0.737"
"Pathogenic Escherichia coli infection"	"-0.744"
"Linoleic acid metabolism"	"-0.765"
"Ascorbate and aldarate metabolism"	"-0.836"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.84"
"Phosphonate and phosphinate metabolism"	"-0.854"
"Circadian entrainment"	"-0.862"
"Cell cycle"	"-0.866"
"Taurine and hypotaurine metabolism"	"-0.903"
"Arachidonic acid metabolism"	"-0.929"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.934"
"Riboflavin metabolism"	"-0.958"
"Glycerolipid metabolism"	"-0.964"
"Influenza A"	"-1.099"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.132"
"Valine, leucine and isoleucine biosynthesis"	"-1.144"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.18"
"DNA replication"	"-1.184"
"Porphyrin and chlorophyll metabolism"	"-1.236"
"Folate biosynthesis"	"-1.258"
"Pyruvate metabolism"	"-1.261"
"Terpenoid backbone biosynthesis"	"-1.311"
"Amino sugar and nucleotide sugar metabolism"	"-1.335"
"Primary bile acid biosynthesis"	"-1.361"
"Amphetamine addiction"	"-1.374"
"Antigen processing and presentation"	"-1.377"
"Pentose and glucuronate interconversions"	"-1.402"
"Renin secretion"	"-1.416"
"Aminoacyl-tRNA biosynthesis"	"-1.417"
"Oocyte meiosis"	"-1.51"
"Sulfur relay system"	"-1.595"
"Transcriptional misregulation in cancer"	"-1.602"
"One carbon pool by folate"	"-1.631"
"Cysteine and methionine metabolism"	"-1.692"
"Circadian rhythm"	"-1.714"
"Huntington's disease"	"-1.888"
"Hedgehog signaling pathway"	"-1.897"
"Hippo signaling pathway - multiple species"	"-1.901"
"Parkinson's disease"	"-1.925"
"Proteasome"	"-2.024"
"Phototransduction"	"-2.027"
"Olfactory transduction"	"-2.091"
"Basal cell carcinoma"	"-2.101"
"Cytosolic DNA-sensing pathway"	"-2.106"
"Glucagon signaling pathway"	"-2.135"
"Citrate cycle (TCA cycle)"	"-2.258"
"Maturity onset diabetes of the young"	"-2.278"
"Galactose metabolism"	"-2.312"
"Starch and sucrose metabolism"	"-2.319"
"Steroid biosynthesis"	"-2.352"
"Wnt signaling pathway"	"-2.356"
"Nucleotide excision repair"	"-2.357"
"Retinol metabolism"	"-2.387"
"Protein processing in endoplasmic reticulum"	"-2.398"
"Alanine, aspartate and glutamate metabolism"	"-2.419"
"Necroptosis"	"-2.432"
"Dopaminergic synapse"	"-2.553"
"Fructose and mannose metabolism"	"-2.574"
"Pentose phosphate pathway"	"-2.587"
"Epstein-Barr virus infection"	"-2.714"
"Hippo signaling pathway"	"-2.756"
"Legionellosis"	"-2.842"
"Purine metabolism"	"-3.261"
"RNA polymerase"	"-3.297"
"Glycine, serine and threonine metabolism"	"-3.463"
"Steroid hormone biosynthesis"	"-3.5"
"Glycolysis / Gluconeogenesis"	"-3.55"
"Ubiquitin mediated proteolysis"	"-3.61"
"Basal transcription factors"	"-3.787"
"Ribosome biogenesis in eukaryotes"	"-4.344"
"Pyrimidine metabolism"	"-4.604"
"Alcoholism"	"-5.008"
"RNA degradation"	"-5.426"
"Ribosome"	"-6.116"
"mRNA surveillance pathway"	"-6.241"
"Systemic lupus erythematosus"	"-7.147"
"RNA transport"	"-8.001"
"Spliceosome"	"-9.843"
