"ID"	"Pathway"	"Z-score"
"hsa05146"	"Amoebiasis"	"3.65"
"hsa05213"	"Endometrial cancer"	"3.616"
"hsa05132"	"Salmonella infection"	"3.601"
"hsa05220"	"Chronic myeloid leukemia"	"3.587"
"hsa05204"	"Chemical carcinogenesis"	"3.55"
"hsa04068"	"FoxO signaling pathway"	"3.529"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"3.516"
"hsa05212"	"Pancreatic cancer"	"3.515"
"hsa04140"	"Autophagy - animal"	"3.482"
"hsa04920"	"Adipocytokine signaling pathway"	"3.445"
"hsa04926"	"Relaxin signaling pathway"	"3.423"
"hsa04725"	"Cholinergic synapse"	"3.413"
"hsa05323"	"Rheumatoid arthritis"	"3.385"
"hsa04610"	"Complement and coagulation cascades"	"3.237"
"hsa05152"	"Tuberculosis"	"3.234"
"hsa04640"	"Hematopoietic cell lineage"	"3.228"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"3.218"
"hsa04722"	"Neurotrophin signaling pathway"	"3.216"
"hsa05340"	"Primary immunodeficiency"	"3.198"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"3.072"
"hsa05160"	"Hepatitis C"	"3.043"
"hsa04020"	"Calcium signaling pathway"	"3.011"
"hsa04973"	"Carbohydrate digestion and absorption"	"3.006"
"hsa03460"	"Fanconi anemia pathway"	"3.006"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"2.96"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"2.946"
"hsa04024"	"cAMP signaling pathway"	"2.777"
"hsa00983"	"Drug metabolism - other enzymes"	"2.774"
"hsa04620"	"Toll-like receptor signaling pathway"	"2.763"
"hsa00562"	"Inositol phosphate metabolism"	"2.756"
"hsa00592"	"alpha-Linolenic acid metabolism"	"2.694"
"hsa05219"	"Bladder cancer"	"2.662"
"hsa05416"	"Viral myocarditis"	"2.644"
"hsa04146"	"Peroxisome"	"2.634"
"hsa00062"	"Fatty acid elongation"	"2.618"
"hsa04211"	"Longevity regulating pathway"	"2.614"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"2.559"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"2.539"
"hsa04071"	"Sphingolipid signaling pathway"	"2.534"
"hsa04672"	"Intestinal immune network for IgA production"	"2.52"
"hsa05332"	"Graft-versus-host disease"	"2.511"
"hsa04974"	"Protein digestion and absorption"	"2.49"
"hsa04010"	"MAPK signaling pathway"	"2.429"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"2.406"
"hsa05330"	"Allograft rejection"	"2.402"
"hsa05144"	"Malaria"	"2.389"
"hsa05224"	"Breast cancer"	"2.37"
"hsa04931"	"Insulin resistance"	"2.333"
"hsa04912"	"GnRH signaling pathway"	"2.321"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"2.316"
"hsa04150"	"mTOR signaling pathway"	"2.3"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"2.295"
"hsa04721"	"Synaptic vesicle cycle"	"2.231"
"hsa05226"	"Gastric cancer"	"2.209"
"hsa05162"	"Measles"	"2.197"
"hsa04940"	"Type I diabetes mellitus"	"2.196"
"hsa03320"	"PPAR signaling pathway"	"2.174"
"hsa05310"	"Asthma"	"2.17"
"hsa04520"	"Adherens junction"	"2.144"
"hsa05214"	"Glioma"	"2.143"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"2.137"
"hsa03440"	"Homologous recombination"	"2.124"
"hsa04915"	"Estrogen signaling pathway"	"2.022"
"hsa05165"	"Human papillomavirus infection"	"1.952"
"hsa04972"	"Pancreatic secretion"	"1.93"
"hsa00565"	"Ether lipid metabolism"	"1.913"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"1.863"
"hsa04966"	"Collecting duct acid secretion"	"1.861"
"hsa05110"	"Vibrio cholerae infection"	"1.859"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"1.853"
"hsa00600"	"Sphingolipid metabolism"	"1.79"
"hsa05218"	"Melanoma"	"1.777"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"1.725"
"hsa00061"	"Fatty acid biosynthesis"	"1.694"
"hsa05010"	"Alzheimer,s disease"	"1.652"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"1.651"
"hsa05320"	"Autoimmune thyroid disease"	"1.628"
"hsa04668"	"TNF signaling pathway"	"1.603"
"hsa03450"	"Non-homologous end-joining"	"1.558"
"hsa00564"	"Glycerophospholipid metabolism"	"1.536"
"hsa04070"	"Phosphatidylinositol signaling system"	"1.478"
"hsa00650"	"Butanoate metabolism"	"1.446"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"1.368"
"hsa04330"	"Notch signaling pathway"	"1.359"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1.329"
"hsa05131"	"Shigellosis"	"1.306"
"hsa04657"	"IL-17 signaling pathway"	"1.218"
"hsa00920"	"Sulfur metabolism"	"1.194"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"1.187"
"hsa05133"	"Pertussis"	"1.186"
"hsa00780"	"Biotin metabolism"	"1.184"
"hsa04730"	"Long-term depression"	"1.179"
"hsa04621"	"NOD-like receptor signaling pathway"	"1.179"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"1.156"
"hsa05166"	"HTLV-I infection"	"1.146"
"hsa04216"	"Ferroptosis"	"1.132"
"hsa00514"	"Other types of O-glycan biosynthesis"	"1.132"
"hsa04910"	"Insulin signaling pathway"	"1.113"
"hsa04921"	"Oxytocin signaling pathway"	"1.108"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"1.077"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"1.032"
"hsa04742"	"Taste transduction"	"1.001"
"hsa04512"	"ECM-receptor interaction"	"0.946"
"hsa04144"	"Endocytosis"	"0.918"
"hsa04978"	"Mineral absorption"	"0.901"
"hsa04726"	"Serotonergic synapse"	"0.888"
"hsa04022"	"cGMP-PKG signaling pathway"	"0.866"
"hsa04911"	"Insulin secretion"	"0.859"
"hsa04270"	"Vascular smooth muscle contraction"	"0.817"
"hsa04064"	"NF-kappa B signaling pathway"	"0.8"
"hsa04145"	"Phagosome"	"0.783"
"hsa04210"	"Apoptosis"	"0.727"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0.72"
"hsa04979"	"Cholesterol metabolism"	"0.685"
"hsa05203"	"Viral carcinogenesis"	"0.685"
"hsa05222"	"Small cell lung cancer"	"0.626"
"hsa04714"	"Thermogenesis"	"0.618"
"hsa05143"	"African trypanosomiasis"	"0.608"
"hsa00750"	"Vitamin B6 metabolism"	"0.607"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"0.603"
"hsa05030"	"Cocaine addiction"	"0.595"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"0.571"
"hsa04066"	"HIF-1 signaling pathway"	"0.562"
"hsa05020"	"Prion diseases"	"0.553"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"0.464"
"hsa04530"	"Tight junction"	"0.451"
"hsa04724"	"Glutamatergic synapse"	"0.423"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"0.406"
"hsa00785"	"Lipoic acid metabolism"	"0.401"
"hsa00380"	"Tryptophan metabolism"	"0.367"
"hsa04918"	"Thyroid hormone synthesis"	"0.36"
"hsa00190"	"Oxidative phosphorylation"	"0.359"
"hsa00232"	"Caffeine metabolism"	"0.355"
"hsa05230"	"Central carbon metabolism in cancer"	"0.352"
"hsa03410"	"Base excision repair"	"0.345"
"hsa05150"	"Staphylococcus aureus infection"	"0.32"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"0.306"
"hsa04137"	"Mitophagy - animal"	"0.304"
"hsa04215"	"Apoptosis - multiple species"	"0.299"
"hsa04540"	"Gap junction"	"0.297"
"hsa00330"	"Arginine and proline metabolism"	"0.278"
"hsa04218"	"Cellular senescence"	"0.255"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"0.246"
"hsa00220"	"Arginine biosynthesis"	"0.213"
"hsa04977"	"Vitamin digestion and absorption"	"0.208"
"hsa04975"	"Fat digestion and absorption"	"0.191"
"hsa00640"	"Propanoate metabolism"	"0.159"
"hsa00450"	"Selenocompound metabolism"	"0.148"
"hsa00350"	"Tyrosine metabolism"	"0.13"
"hsa04970"	"Salivary secretion"	"0.128"
"hsa00340"	"Histidine metabolism"	"0.081"
"hsa04971"	"Gastric acid secretion"	"0.067"
"hsa05145"	"Toxoplasmosis"	"0.059"
"hsa04371"	"Apelin signaling pathway"	"0.045"
"hsa04927"	"Cortisol synthesis and secretion"	"0.012"
"hsa04727"	"GABAergic synapse"	"0.01"
"hsa04152"	"AMPK signaling pathway"	"-0.023"
"hsa04350"	"TGF-beta signaling pathway"	"-0.033"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.115"
"hsa04976"	"Bile secretion"	"-0.136"
"hsa05216"	"Thyroid cancer"	"-0.146"
"hsa04260"	"Cardiac muscle contraction"	"-0.18"
"hsa04913"	"Ovarian steroidogenesis"	"-0.183"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.184"
"hsa00730"	"Thiamine metabolism"	"-0.248"
"hsa00410"	"beta-Alanine metabolism"	"-0.25"
"hsa00510"	"N-Glycan biosynthesis"	"-0.251"
"hsa04136"	"Autophagy - other"	"-0.253"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-0.306"
"hsa05032"	"Morphine addiction"	"-0.327"
"hsa05033"	"Nicotine addiction"	"-0.362"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.374"
"hsa04720"	"Long-term potentiation"	"-0.376"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-0.389"
"hsa05168"	"Herpes simplex infection"	"-0.395"
"hsa04925"	"Aldosterone synthesis and secretion"	"-0.405"
"hsa04115"	"p53 signaling pathway"	"-0.425"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-0.444"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.445"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-0.454"
"hsa03060"	"Protein export"	"-0.481"
"hsa00910"	"Nitrogen metabolism"	"-0.49"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-0.519"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-0.542"
"hsa04934"	"Cushing,s syndrome"	"-0.556"
"hsa02010"	"ABC transporters"	"-0.6"
"hsa04916"	"Melanogenesis"	"-0.633"
"hsa03430"	"Mismatch repair"	"-0.651"
"hsa00310"	"Lysine degradation"	"-0.695"
"hsa00360"	"Phenylalanine metabolism"	"-0.716"
"hsa04130"	"SNARE interactions in vesicular transport"	"-0.737"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-0.744"
"hsa00591"	"Linoleic acid metabolism"	"-0.765"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-0.836"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.84"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-0.854"
"hsa04713"	"Circadian entrainment"	"-0.862"
"hsa04110"	"Cell cycle"	"-0.866"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-0.903"
"hsa00590"	"Arachidonic acid metabolism"	"-0.929"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.934"
"hsa00740"	"Riboflavin metabolism"	"-0.958"
"hsa00561"	"Glycerolipid metabolism"	"-0.964"
"hsa05164"	"Influenza A"	"-1.099"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.132"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-1.144"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.18"
"hsa03030"	"DNA replication"	"-1.184"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-1.236"
"hsa00790"	"Folate biosynthesis"	"-1.258"
"hsa00620"	"Pyruvate metabolism"	"-1.261"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-1.311"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-1.335"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.361"
"hsa05031"	"Amphetamine addiction"	"-1.374"
"hsa04612"	"Antigen processing and presentation"	"-1.377"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.402"
"hsa04924"	"Renin secretion"	"-1.416"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-1.417"
"hsa04114"	"Oocyte meiosis"	"-1.51"
"hsa04122"	"Sulfur relay system"	"-1.595"
"hsa05202"	"Transcriptional misregulation in cancer"	"-1.602"
"hsa00670"	"One carbon pool by folate"	"-1.631"
"hsa00270"	"Cysteine and methionine metabolism"	"-1.692"
"hsa04710"	"Circadian rhythm"	"-1.714"
"hsa05016"	"Huntington,s disease"	"-1.888"
"hsa04340"	"Hedgehog signaling pathway"	"-1.897"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-1.901"
"hsa05012"	"Parkinson,s disease"	"-1.925"
"hsa03050"	"Proteasome"	"-2.024"
"hsa04744"	"Phototransduction"	"-2.027"
"hsa04740"	"Olfactory transduction"	"-2.091"
"hsa05217"	"Basal cell carcinoma"	"-2.101"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-2.106"
"hsa04922"	"Glucagon signaling pathway"	"-2.135"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-2.258"
"hsa04950"	"Maturity onset diabetes of the young"	"-2.278"
"hsa00052"	"Galactose metabolism"	"-2.312"
"hsa00500"	"Starch and sucrose metabolism"	"-2.319"
"hsa00100"	"Steroid biosynthesis"	"-2.352"
"hsa04310"	"Wnt signaling pathway"	"-2.356"
"hsa03420"	"Nucleotide excision repair"	"-2.357"
"hsa00830"	"Retinol metabolism"	"-2.387"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-2.398"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-2.419"
"hsa04217"	"Necroptosis"	"-2.432"
"hsa04728"	"Dopaminergic synapse"	"-2.553"
"hsa00051"	"Fructose and mannose metabolism"	"-2.574"
"hsa00030"	"Pentose phosphate pathway"	"-2.587"
"hsa05169"	"Epstein-Barr virus infection"	"-2.714"
"hsa04390"	"Hippo signaling pathway"	"-2.756"
"hsa05134"	"Legionellosis"	"-2.842"
"hsa00230"	"Purine metabolism"	"-3.261"
"hsa03020"	"RNA polymerase"	"-3.297"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-3.463"
"hsa00140"	"Steroid hormone biosynthesis"	"-3.5"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-3.55"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-3.61"
"hsa03022"	"Basal transcription factors"	"-3.787"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-4.344"
"hsa00240"	"Pyrimidine metabolism"	"-4.604"
"hsa05034"	"Alcoholism"	"-5.008"
"hsa03018"	"RNA degradation"	"-5.426"
"hsa03010"	"Ribosome"	"-6.116"
"hsa03015"	"mRNA surveillance pathway"	"-6.241"
"hsa05322"	"Systemic lupus erythematosus"	"-7.147"
"hsa03013"	"RNA transport"	"-8.001"
"hsa03040"	"Spliceosome"	"-9.843"
