geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04612+3105+3106+3108+3117+3123+3135+4261+567+5720+5721+6890+6892+972	70	13	1.6061427280939475	8.09392575928009	4.125410013600117e-9	1.117611076411668e-7	3105;3106;3108;3117;3123;3135;4261;567;5720;5721;6890;6892;972	ENSG00000166710;ENSG00000273686;ENSG00000019582;ENSG00000179583;ENSG00000206503;ENSG00000206505;ENSG00000223980;ENSG00000224320;ENSG00000227715;ENSG00000229215;ENSG00000231834;ENSG00000235657;ENSG00000206450;ENSG00000223532;ENSG00000224608;ENSG00000228964;ENSG00000232126;ENSG00000234745;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000204632;ENSG00000206506;ENSG00000230413;ENSG00000233095;ENSG00000235346;ENSG00000235680;ENSG00000237216;ENSG00000276051;ENSG00000092010;ENSG00000100911;ENSG00000168394;ENSG00000206297;ENSG00000224212;ENSG00000224748;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000232367;ENSG00000112493;ENSG00000206208;ENSG00000206281;ENSG00000231925;ENSG00000236490
hsa05160	Hepatitis C	http://www.kegg.jp/kegg-bin/show_pathway?hsa05160+1026+10379+23586+3434+3455+3659+3665+4790+4792+5610+6772+6773+6774+8737+9021	106	15	2.4321589882565493	6.1673599762293865	1.2437415874977376e-8	3.010777340431212e-7	1026;10379;23586;3434;3455;3659;3665;4790;4792;5610;6772;6773;6774;8737;9021	ENSG00000124762;ENSG00000107201;ENSG00000055332;ENSG00000185745;ENSG00000159110;ENSG00000125347;ENSG00000185507;ENSG00000276561;ENSG00000213928;ENSG00000109320;ENSG00000100906;ENSG00000137275;ENSG00000184557;ENSG00000115415;ENSG00000170581;ENSG00000168610
hsa04623	Cytosolic DNA-sensing pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04623+103+23586+3569+3627+3665+4790+4792+6352+81030+834+8737	51	11	1.1701897018970189	9.400185270958778	1.3134263565639515e-8	3.010777340431212e-7	103;23586;3569;3627;3665;4790;4792;6352;81030;834;8737	ENSG00000160710;ENSG00000137752;ENSG00000271503;ENSG00000274233;ENSG00000169245;ENSG00000107201;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000109320;ENSG00000100906;ENSG00000137275;ENSG00000124256
hsa05150	Staphylococcus aureus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05150+2209+2357+3075+3108+3117+3123+3383+629+6403+715+716	52	11	1.1931345980126469	9.219412477286493	1.633716539828356e-8	3.4774823490632147e-7	2209;2357;3075;3108;3117;3123;3383;629;6403;715;716	ENSG00000159403;ENSG00000182326;ENSG00000204359;ENSG00000239754;ENSG00000241253;ENSG00000241534;ENSG00000242335;ENSG00000243570;ENSG00000243649;ENSG00000000971;ENSG00000150337;ENSG00000171051;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000090339;ENSG00000174175
hsa05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05145+3108+3117+3123+3587+3717+4261+4615+4790+4792+6772+6774+836+841+8651+958	111	15	2.546883468834688	5.889550968291126	2.367275975245775e-8	4.7029882708216066e-7	3108;3117;3123;3587;3717;4261;4615;4790;4792;6772;6774;836;841;8651;958	ENSG00000164305;ENSG00000064012;ENSG00000101017;ENSG00000179583;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000110324;ENSG00000096968;ENSG00000172936;ENSG00000109320;ENSG00000100906;ENSG00000185338;ENSG00000115415;ENSG00000168610
hsa04622	RIG-I-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04622+23586+3627+3665+4790+4792+64135+7706+79132+841+8737+9636	56	11	1.284914182475158	8.560883014623172	3.725796826614669e-8	6.939296589569821e-7	23586;3627;3665;4790;4792;64135;7706;79132;841;8737;9636	ENSG00000064012;ENSG00000169245;ENSG00000107201;ENSG00000108771;ENSG00000115267;ENSG00000185507;ENSG00000276561;ENSG00000187608;ENSG00000109320;ENSG00000100906;ENSG00000137275;ENSG00000121060
hsa05416	Viral myocarditis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05416+3105+3106+3108+3117+3123+3135+3383+836+841+942+958	57	11	1.307859078590786	8.410692084542063	4.5278001348236785e-8	7.936967295161508e-7	3105;3106;3108;3117;3123;3135;3383;836;841;942;958	ENSG00000164305;ENSG00000064012;ENSG00000101017;ENSG00000114013;ENSG00000206503;ENSG00000206505;ENSG00000223980;ENSG00000224320;ENSG00000227715;ENSG00000229215;ENSG00000231834;ENSG00000235657;ENSG00000206450;ENSG00000223532;ENSG00000224608;ENSG00000228964;ENSG00000232126;ENSG00000234745;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000204632;ENSG00000206506;ENSG00000230413;ENSG00000233095;ENSG00000235346;ENSG00000235680;ENSG00000237216;ENSG00000276051;ENSG00000090339
hsa05133	Pertussis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05133+10392+3394+3569+3659+4615+4790+710+715+716+834+836+840	73	12	1.674977416440831	7.164275698414411	7.083171404964617e-8	1.161119485448836e-6	10392;3394;3569;3659;4615;4790;710;715;716;834;836;840	ENSG00000159403;ENSG00000182326;ENSG00000137752;ENSG00000164305;ENSG00000165806;ENSG00000136244;ENSG00000125347;ENSG00000140968;ENSG00000172936;ENSG00000109320;ENSG00000106100;ENSG00000149131
hsa05330	Allograft rejection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05330+3105+3106+3108+3117+3123+3135+355+942+958	36	9	0.8260162601626017	10.895669291338582	7.403110813264391e-8	1.161119485448836e-6	3105;3106;3108;3117;3123;3135;355;942;958	ENSG00000101017;ENSG00000114013;ENSG00000026103;ENSG00000206503;ENSG00000206505;ENSG00000223980;ENSG00000224320;ENSG00000227715;ENSG00000229215;ENSG00000231834;ENSG00000235657;ENSG00000206450;ENSG00000223532;ENSG00000224608;ENSG00000228964;ENSG00000232126;ENSG00000234745;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000204632;ENSG00000206506;ENSG00000230413;ENSG00000233095;ENSG00000235346;ENSG00000235680;ENSG00000237216;ENSG00000276051
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+1026+3105+3106+3135+355+3569+3587+4790+4792+567+5743+6347+6352+6774+6890+6892+836+841+8737	208	19	4.7725383920505875	3.9811099333737126	1.9159244502020556e-7	2.8236712919172375e-6	1026;3105;3106;3135;355;3569;3587;4790;4792;567;5743;6347;6352;6774;6890;6892;836;841;8737	ENSG00000166710;ENSG00000273686;ENSG00000164305;ENSG00000064012;ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000124762;ENSG00000026103;ENSG00000206503;ENSG00000206505;ENSG00000223980;ENSG00000224320;ENSG00000227715;ENSG00000229215;ENSG00000231834;ENSG00000235657;ENSG00000206450;ENSG00000223532;ENSG00000224608;ENSG00000228964;ENSG00000232126;ENSG00000234745;ENSG00000204632;ENSG00000206506;ENSG00000230413;ENSG00000233095;ENSG00000235346;ENSG00000235680;ENSG00000237216;ENSG00000276051;ENSG00000110324;ENSG00000136244;ENSG00000109320;ENSG00000100906;ENSG00000073756;ENSG00000137275;ENSG00000168610;ENSG00000168394;ENSG00000206297;ENSG00000224212;ENSG00000224748;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000232367;ENSG00000112493;ENSG00000206208;ENSG00000206281;ENSG00000231925;ENSG00000236490
hsa05332	Graft-versus-host disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05332+3105+3106+3108+3117+3123+3135+355+3569+942	40	9	0.9177958446251129	9.806102362204724	1.9898354741698654e-7	2.8236712919172375e-6	3105;3106;3108;3117;3123;3135;355;3569;942	ENSG00000114013;ENSG00000026103;ENSG00000206503;ENSG00000206505;ENSG00000223980;ENSG00000224320;ENSG00000227715;ENSG00000229215;ENSG00000231834;ENSG00000235657;ENSG00000206450;ENSG00000223532;ENSG00000224608;ENSG00000228964;ENSG00000232126;ENSG00000234745;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000204632;ENSG00000206506;ENSG00000230413;ENSG00000233095;ENSG00000235346;ENSG00000235680;ENSG00000237216;ENSG00000276051;ENSG00000136244
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+1026+23586+355+3569+3665+4615+4790+4792+64135+6772+6773+6774+6775+836+841	132	15	3.0287262872628724	4.952576950608447	2.4969388889850563e-7	3.382217222352485e-6	1026;23586;355;3569;3665;4615;4790;4792;64135;6772;6773;6774;6775;836;841	ENSG00000164305;ENSG00000064012;ENSG00000124762;ENSG00000107201;ENSG00000026103;ENSG00000115267;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000172936;ENSG00000109320;ENSG00000100906;ENSG00000115415;ENSG00000170581;ENSG00000168610;ENSG00000138378
hsa05320	Autoimmune thyroid disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05320+3105+3106+3108+3117+3123+3135+355+942+958	43	9	0.9866305329719963	9.121955685771837	3.871951517187e-7	5.016702400529244e-6	3105;3106;3108;3117;3123;3135;355;942;958	ENSG00000101017;ENSG00000114013;ENSG00000026103;ENSG00000206503;ENSG00000206505;ENSG00000223980;ENSG00000224320;ENSG00000227715;ENSG00000229215;ENSG00000231834;ENSG00000235657;ENSG00000206450;ENSG00000223532;ENSG00000224608;ENSG00000228964;ENSG00000232126;ENSG00000234745;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000204632;ENSG00000206506;ENSG00000230413;ENSG00000233095;ENSG00000235346;ENSG00000235680;ENSG00000237216;ENSG00000276051
hsa04659	Th17 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04659+3091+3108+3117+3123+3560+3566+3569+3662+3717+4790+4792+6772+6774	102	13	2.3403794037940377	5.554654932839278	4.3641179159337185e-07	5.4187797456177e-6	3091;3108;3117;3123;3560;3566;3569;3662;3717;4790;4792;6772;6774	ENSG00000100644;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000100385;ENSG00000077238;ENSG00000136244;ENSG00000137265;ENSG00000096968;ENSG00000109320;ENSG00000100906;ENSG00000115415;ENSG00000168610
hsa05140	Leishmaniasis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05140+2209+3108+3117+3123+3717+4615+4790+4792+5743+5777+6772	71	11	1.6290876242095753	6.752245758012643	4.785319203115534e-7	5.704100490113717e-6	2209;3108;3117;3123;3717;4615;4790;4792;5743;5777;6772	ENSG00000150337;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000096968;ENSG00000172936;ENSG00000109320;ENSG00000100906;ENSG00000073756;ENSG00000111679;ENSG00000115415
hsa04672	Intestinal immune network for IgA production	http://www.kegg.jp/kegg-bin/show_pathway?hsa04672+3108+3117+3123+3569+3600+3601+3695+942+958	46	9	1.0554652213188798	8.527045532351934	7.1373849230838e-7	8.180541181072972e-6	3108;3117;3123;3569;3600;3601;3695;942;958	ENSG00000101017;ENSG00000114013;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000164136;ENSG00000134470;ENSG00000136244;ENSG00000139626
hsa05152	Tuberculosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05152+2209+3108+3117+3123+3569+3587+3717+4261+4615+4790+6772+836+841+8767+972	158	15	3.625293586269196	4.137595933419715	2.573254949567172e-6	2.8401110184111748e-5	2209;3108;3117;3123;3569;3587;3717;4261;4615;4790;6772;836;841;8767;972	ENSG00000164305;ENSG00000064012;ENSG00000019582;ENSG00000179583;ENSG00000150337;ENSG00000204257;ENSG00000239463;ENSG00000241394;ENSG00000242361;ENSG00000242685;ENSG00000243189;ENSG00000243215;ENSG00000243719;ENSG00000196735;ENSG00000206305;ENSG00000225890;ENSG00000228284;ENSG00000232062;ENSG00000236418;ENSG00000196126;ENSG00000206240;ENSG00000206306;ENSG00000228080;ENSG00000229074;ENSG00000236884;ENSG00000110324;ENSG00000136244;ENSG00000096968;ENSG00000172936;ENSG00000109320;ENSG00000104312;ENSG00000115415
hsa04060	Cytokine-cytokine receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04060+1439+3455+355+3560+3566+3569+3574+3587+3600+3601+3627+4283+6347+6352+6354+6373+6375+8743+958	248	19	5.6903342366757	3.338995427990856	2.8880861016045145e-6	3.0737487795648045e-5	1439;3455;355;3560;3566;3569;3574;3587;3600;3601;3627;4283;6347;6352;6354;6373;6375;8743;958	ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000108688;ENSG00000101017;ENSG00000100368;ENSG00000169245;ENSG00000169248;ENSG00000138755;ENSG00000026103;ENSG00000159110;ENSG00000110324;ENSG00000164136;ENSG00000134470;ENSG00000100385;ENSG00000077238;ENSG00000136244;ENSG00000104432;ENSG00000121858;ENSG00000143184
