"Pathway"	"Z-score"
"Salmonella infection - Homo sapiens (human)"	"4.576"
"Maturity onset diabetes of the young - Homo sapiens (human)"	"4.36"
"Adherens junction - Homo sapiens (human)"	"4.336"
"GnRH signaling pathway - Homo sapiens (human)"	"4.075"
"Prolactin signaling pathway - Homo sapiens (human)"	"4.056"
"Toll-like receptor signaling pathway - Homo sapiens (human)"	"4.047"
"T cell receptor signaling pathway - Homo sapiens (human)"	"4.008"
"Pancreatic secretion - Homo sapiens (human)"	"3.878"
"Serotonergic synapse - Homo sapiens (human)"	"3.829"
"Non-small cell lung cancer - Homo sapiens (human)"	"3.805"
"Colorectal cancer - Homo sapiens (human)"	"3.795"
"Cocaine addiction - Homo sapiens (human)"	"3.776"
"Inositol phosphate metabolism - Homo sapiens (human)"	"3.701"
"Morphine addiction - Homo sapiens (human)"	"3.651"
"Graft-versus-host disease - Homo sapiens (human)"	"3.644"
"Viral myocarditis - Homo sapiens (human)"	"3.57"
"Hepatocellular carcinoma - Homo sapiens (human)"	"3.55"
"Inflammatory bowel disease (IBD) - Homo sapiens (human)"	"3.541"
"Type I diabetes mellitus - Homo sapiens (human)"	"3.448"
"IL-17 signaling pathway - Homo sapiens (human)"	"3.399"
"Chronic myeloid leukemia - Homo sapiens (human)"	"3.371"
"Glioma - Homo sapiens (human)"	"3.341"
"Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)"	"3.336"
"Melanoma - Homo sapiens (human)"	"3.335"
"Pancreatic cancer - Homo sapiens (human)"	"3.318"
"Endometrial cancer - Homo sapiens (human)"	"3.309"
"Drug metabolism - other enzymes - Homo sapiens (human)"	"3.305"
"Estrogen signaling pathway - Homo sapiens (human)"	"3.298"
"Glutamatergic synapse - Homo sapiens (human)"	"3.277"
"Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"	"3.253"
"Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"	"3.152"
"Regulation of lipolysis in adipocytes - Homo sapiens (human)"	"2.988"
"Gastric cancer - Homo sapiens (human)"	"2.879"
"Allograft rejection - Homo sapiens (human)"	"2.866"
