"ID"	"Pathway"	"Z-score"
"hsa05223"	"Non-small cell lung cancer"	"14.767"
"hsa05215"	"Prostate cancer"	"14.706"
"hsa04151"	"PI3K-Akt signaling pathway"	"14.411"
"hsa05211"	"Renal cell carcinoma"	"14.395"
"hsa05161"	"Hepatitis B"	"14.135"
"hsa04926"	"Relaxin signaling pathway"	"14.114"
"hsa04010"	"MAPK signaling pathway"	"13.853"
"hsa04662"	"B cell receptor signaling pathway"	"13.7"
"hsa04068"	"FoxO signaling pathway"	"13.65"
"hsa05213"	"Endometrial cancer"	"13.345"
"hsa04062"	"Chemokine signaling pathway"	"13.092"
"hsa04625"	"C-type lectin receptor signaling pathway"	"13.089"
"hsa04659"	"Th17 cell differentiation"	"12.96"
"hsa05221"	"Acute myeloid leukemia"	"12.753"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"12.579"
"hsa04512"	"ECM-receptor interaction"	"12.472"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"12.45"
"hsa05166"	"HTLV-I infection"	"12.282"
"hsa04024"	"cAMP signaling pathway"	"12.147"
"hsa04390"	"Hippo signaling pathway"	"11.997"
"hsa04910"	"Insulin signaling pathway"	"11.853"
"hsa05218"	"Melanoma"	"11.84"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"11.612"
"hsa04931"	"Insulin resistance"	"11.41"
"hsa04611"	"Platelet activation"	"11.399"
"hsa04916"	"Melanogenesis"	"11.371"
"hsa04930"	"Type II diabetes mellitus"	"11.202"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"11.123"
"hsa04912"	"GnRH signaling pathway"	"11.102"
"hsa05160"	"Hepatitis C"	"10.908"
"hsa04071"	"Sphingolipid signaling pathway"	"10.832"
"hsa04070"	"Phosphatidylinositol signaling system"	"10.742"
"hsa05146"	"Amoebiasis"	"10.708"
"hsa05033"	"Nicotine addiction"	"10.666"
"hsa04144"	"Endocytosis"	"10.438"
"hsa04934"	"Cushing,s syndrome"	"10.326"
"hsa04310"	"Wnt signaling pathway"	"10.18"
"hsa04218"	"Cellular senescence"	"10.102"
"hsa04066"	"HIF-1 signaling pathway"	"9.778"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"9.774"
"hsa04725"	"Cholinergic synapse"	"9.771"
"hsa04973"	"Carbohydrate digestion and absorption"	"9.733"
"hsa05217"	"Basal cell carcinoma"	"9.586"
"hsa04658"	"Th1 and Th2 cell differentiation"	"9.423"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"9.044"
"hsa04330"	"Notch signaling pathway"	"8.987"
"hsa04150"	"mTOR signaling pathway"	"8.832"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"8.78"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"8.479"
"hsa04620"	"Toll-like receptor signaling pathway"	"8.415"
"hsa05131"	"Shigellosis"	"8.354"
"hsa04720"	"Long-term potentiation"	"8.3"
"hsa04978"	"Mineral absorption"	"8.007"
"hsa05222"	"Small cell lung cancer"	"7.985"
"hsa05152"	"Tuberculosis"	"7.976"
"hsa05219"	"Bladder cancer"	"7.921"
"hsa04140"	"Autophagy - animal"	"7.804"
"hsa04730"	"Long-term depression"	"7.801"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"7.798"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"7.697"
"hsa04211"	"Longevity regulating pathway"	"7.662"
"hsa04020"	"Calcium signaling pathway"	"7.649"
"hsa04920"	"Adipocytokine signaling pathway"	"7.646"
"hsa04371"	"Apelin signaling pathway"	"7.499"
"hsa04668"	"TNF signaling pathway"	"7.358"
"hsa04530"	"Tight junction"	"7.265"
"hsa05202"	"Transcriptional misregulation in cancer"	"7.124"
"hsa04915"	"Estrogen signaling pathway"	"7.001"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"6.952"
"hsa04921"	"Oxytocin signaling pathway"	"6.859"
"hsa04925"	"Aldosterone synthesis and secretion"	"6.856"
"hsa04970"	"Salivary secretion"	"6.672"
"hsa05140"	"Leishmaniasis"	"6.629"
"hsa04974"	"Protein digestion and absorption"	"6.535"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"6.526"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"6.515"
"hsa04640"	"Hematopoietic cell lineage"	"6.463"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"6.448"
"hsa05144"	"Malaria"	"6.438"
"hsa04713"	"Circadian entrainment"	"6.249"
"hsa04724"	"Glutamatergic synapse"	"6.212"
"hsa05340"	"Primary immunodeficiency"	"6.043"
"hsa04270"	"Vascular smooth muscle contraction"	"6.015"
"hsa04972"	"Pancreatic secretion"	"5.971"
"hsa00562"	"Inositol phosphate metabolism"	"5.874"
"hsa04979"	"Cholesterol metabolism"	"5.858"
"hsa05031"	"Amphetamine addiction"	"5.818"
"hsa04022"	"cGMP-PKG signaling pathway"	"5.809"
"hsa05162"	"Measles"	"5.716"
"hsa05203"	"Viral carcinogenesis"	"5.678"
"hsa04210"	"Apoptosis"	"5.617"
"hsa05132"	"Salmonella infection"	"5.576"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"5.546"
"hsa04971"	"Gastric acid secretion"	"5.351"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"5.305"
"hsa04911"	"Insulin secretion"	"5.162"
"hsa04728"	"Dopaminergic synapse"	"5.142"
"hsa05230"	"Central carbon metabolism in cancer"	"5.064"
"hsa00430"	"Taurine and hypotaurine metabolism"	"5.056"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"4.968"
"hsa04657"	"IL-17 signaling pathway"	"4.96"
"hsa05216"	"Thyroid cancer"	"4.94"
"hsa04137"	"Mitophagy - animal"	"4.878"
"hsa05030"	"Cocaine addiction"	"4.827"
"hsa05133"	"Pertussis"	"4.642"
"hsa04110"	"Cell cycle"	"4.609"
"hsa04927"	"Cortisol synthesis and secretion"	"4.363"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"4.328"
"hsa00565"	"Ether lipid metabolism"	"4.285"
"hsa04918"	"Thyroid hormone synthesis"	"4.205"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"4.092"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"4.045"
"hsa04977"	"Vitamin digestion and absorption"	"4"
"hsa04610"	"Complement and coagulation cascades"	"3.933"
"hsa05143"	"African trypanosomiasis"	"3.844"
"hsa04726"	"Serotonergic synapse"	"3.813"
"hsa04540"	"Gap junction"	"3.797"
"hsa04976"	"Bile secretion"	"3.774"
"hsa04152"	"AMPK signaling pathway"	"3.748"
"hsa00590"	"Arachidonic acid metabolism"	"3.687"
"hsa05130"	"Pathogenic Escherichia coli infection"	"3.589"
"hsa04115"	"p53 signaling pathway"	"3.445"
"hsa04924"	"Renin secretion"	"3.421"
"hsa05145"	"Toxoplasmosis"	"3.389"
"hsa04064"	"NF-kappa B signaling pathway"	"3.241"
"hsa05032"	"Morphine addiction"	"3.222"
"hsa05010"	"Alzheimer,s disease"	"3.172"
"hsa04213"	"Longevity regulating pathway - multiple species"	"3.002"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"2.821"
"hsa02010"	"ABC transporters"	"2.815"
"hsa04340"	"Hedgehog signaling pathway"	"2.812"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"2.785"
"hsa04142"	"Lysosome"	"2.748"
"hsa05416"	"Viral myocarditis"	"2.735"
"hsa00514"	"Other types of O-glycan biosynthesis"	"2.655"
"hsa05164"	"Influenza A"	"2.618"
"hsa04621"	"NOD-like receptor signaling pathway"	"2.595"
"hsa00531"	"Glycosaminoglycan degradation"	"2.585"
"hsa04723"	"Retrograde endocannabinoid signaling"	"2.561"
"hsa00910"	"Nitrogen metabolism"	"2.537"
"hsa04727"	"GABAergic synapse"	"2.504"
"hsa04146"	"Peroxisome"	"2.468"
"hsa04744"	"Phototransduction"	"2.266"
"hsa00592"	"alpha-Linolenic acid metabolism"	"2.251"
"hsa00232"	"Caffeine metabolism"	"2.175"
"hsa04913"	"Ovarian steroidogenesis"	"2.136"
"hsa04975"	"Fat digestion and absorption"	"2.119"
"hsa00600"	"Sphingolipid metabolism"	"2.119"
"hsa04114"	"Oocyte meiosis"	"1.852"
"hsa04922"	"Glucagon signaling pathway"	"1.841"
"hsa04740"	"Olfactory transduction"	"1.626"
"hsa05168"	"Herpes simplex infection"	"1.599"
"hsa03320"	"PPAR signaling pathway"	"1.52"
"hsa04120"	"Ubiquitin mediated proteolysis"	"1.513"
"hsa00062"	"Fatty acid elongation"	"1.474"
"hsa00785"	"Lipoic acid metabolism"	"1.393"
"hsa00564"	"Glycerophospholipid metabolism"	"1.268"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1.268"
"hsa04392"	"Hippo signaling pathway - multiple species"	"1.245"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"1.166"
"hsa00511"	"Other glycan degradation"	"1.134"
"hsa04260"	"Cardiac muscle contraction"	"1.128"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"1.12"
"hsa00740"	"Riboflavin metabolism"	"1.099"
"hsa04714"	"Thermogenesis"	"0.962"
"hsa05020"	"Prion diseases"	"0.901"
"hsa03450"	"Non-homologous end-joining"	"0.878"
"hsa04710"	"Circadian rhythm"	"0.818"
"hsa00640"	"Propanoate metabolism"	"0.79"
"hsa00330"	"Arginine and proline metabolism"	"0.694"
"hsa04215"	"Apoptosis - multiple species"	"0.656"
"hsa04940"	"Type I diabetes mellitus"	"0.493"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"0.468"
"hsa00510"	"N-Glycan biosynthesis"	"0.392"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.281"
"hsa05332"	"Graft-versus-host disease"	"0.265"
"hsa04216"	"Ferroptosis"	"0.19"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"0.168"
"hsa04721"	"Synaptic vesicle cycle"	"0.132"
"hsa00591"	"Linoleic acid metabolism"	"0.017"
"hsa05016"	"Huntington,s disease"	"0.011"
"hsa05330"	"Allograft rejection"	"-0.02"
"hsa05169"	"Epstein-Barr virus infection"	"-0.037"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.143"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-0.165"
"hsa00790"	"Folate biosynthesis"	"-0.166"
"hsa00220"	"Arginine biosynthesis"	"-0.203"
"hsa00730"	"Thiamine metabolism"	"-0.261"
"hsa00450"	"Selenocompound metabolism"	"-0.317"
"hsa00650"	"Butanoate metabolism"	"-0.33"
"hsa03410"	"Base excision repair"	"-0.38"
"hsa00750"	"Vitamin B6 metabolism"	"-0.4"
"hsa04122"	"Sulfur relay system"	"-0.572"
"hsa00310"	"Lysine degradation"	"-0.685"
"hsa04614"	"Renin-angiotensin system"	"-0.709"
"hsa04217"	"Necroptosis"	"-0.784"
"hsa00780"	"Biotin metabolism"	"-0.828"
"hsa05310"	"Asthma"	"-0.962"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-0.985"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.015"
"hsa05323"	"Rheumatoid arthritis"	"-1.148"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.169"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.213"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-1.294"
"hsa05034"	"Alcoholism"	"-1.346"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-1.349"
"hsa05320"	"Autoimmune thyroid disease"	"-1.505"
"hsa05150"	"Staphylococcus aureus infection"	"-1.508"
"hsa00983"	"Drug metabolism - other enzymes"	"-1.53"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.603"
"hsa04672"	"Intestinal immune network for IgA production"	"-1.644"
"hsa04130"	"SNARE interactions in vesicular transport"	"-1.728"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-1.734"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-1.755"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-1.759"
"hsa04136"	"Autophagy - other"	"-1.77"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-1.83"
"hsa00920"	"Sulfur metabolism"	"-1.85"
"hsa00480"	"Glutathione metabolism"	"-1.871"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-1.902"
"hsa00100"	"Steroid biosynthesis"	"-2.131"
"hsa00061"	"Fatty acid biosynthesis"	"-2.149"
"hsa05012"	"Parkinson,s disease"	"-2.249"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-2.254"
"hsa03440"	"Homologous recombination"	"-2.419"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-2.42"
"hsa04950"	"Maturity onset diabetes of the young"	"-2.443"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.478"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-2.553"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-2.565"
"hsa00350"	"Tyrosine metabolism"	"-2.647"
"hsa00410"	"beta-Alanine metabolism"	"-2.706"
"hsa05204"	"Chemical carcinogenesis"	"-2.756"
"hsa00040"	"Pentose and glucuronate interconversions"	"-2.765"
"hsa00670"	"One carbon pool by folate"	"-2.789"
"hsa04612"	"Antigen processing and presentation"	"-2.885"
"hsa00270"	"Cysteine and methionine metabolism"	"-2.889"
"hsa05110"	"Vibrio cholerae infection"	"-2.958"
"hsa00360"	"Phenylalanine metabolism"	"-3.029"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-3.032"
"hsa00561"	"Glycerolipid metabolism"	"-3.049"
"hsa00140"	"Steroid hormone biosynthesis"	"-3.097"
"hsa00620"	"Pyruvate metabolism"	"-3.134"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-3.177"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-3.215"
"hsa00051"	"Fructose and mannose metabolism"	"-3.263"
"hsa04145"	"Phagosome"	"-3.434"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-3.457"
"hsa04742"	"Taste transduction"	"-3.528"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-3.539"
"hsa00830"	"Retinol metabolism"	"-3.608"
"hsa03430"	"Mismatch repair"	"-3.799"
"hsa03460"	"Fanconi anemia pathway"	"-3.859"
"hsa03060"	"Protein export"	"-3.992"
"hsa00071"	"Fatty acid degradation"	"-4.069"
"hsa00340"	"Histidine metabolism"	"-4.15"
"hsa00380"	"Tryptophan metabolism"	"-4.235"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-4.309"
"hsa00030"	"Pentose phosphate pathway"	"-4.334"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-4.375"
"hsa04966"	"Collecting duct acid secretion"	"-4.438"
"hsa03030"	"DNA replication"	"-4.633"
"hsa00500"	"Starch and sucrose metabolism"	"-4.851"
"hsa05134"	"Legionellosis"	"-4.912"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-5.066"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-5.311"
"hsa03420"	"Nucleotide excision repair"	"-5.42"
"hsa00190"	"Oxidative phosphorylation"	"-5.451"
"hsa00052"	"Galactose metabolism"	"-5.8"
"hsa03022"	"Basal transcription factors"	"-6.074"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-6.129"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-6.245"
"hsa03050"	"Proteasome"	"-6.996"
"hsa00230"	"Purine metabolism"	"-7.022"
"hsa05322"	"Systemic lupus erythematosus"	"-7.24"
"hsa03018"	"RNA degradation"	"-8.131"
"hsa03020"	"RNA polymerase"	"-8.209"
"hsa00240"	"Pyrimidine metabolism"	"-8.42"
"hsa03015"	"mRNA surveillance pathway"	"-9.045"
"hsa03010"	"Ribosome"	"-9.512"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-11.134"
"hsa03013"	"RNA transport"	"-11.776"
"hsa03040"	"Spliceosome"	"-14.898"
