"Pathway"	"Z-score"
"Amphetamine addiction"	"1.918"
"Necroptosis"	"1.898"
"Mineral absorption"	"1.892"
"AMPK signaling pathway"	"1.627"
"GnRH signaling pathway"	"1.551"
"HIF-1 signaling pathway"	"1.491"
"Dilated cardiomyopathy (DCM)"	"1.42"
"mTOR signaling pathway"	"1.409"
"Caffeine metabolism"	"1.387"
"Salmonella infection"	"1.36"
"Biotin metabolism"	"1.308"
"cAMP signaling pathway"	"1.182"
"Bacterial invasion of epithelial cells"	"1.07"
"Natural killer cell mediated cytotoxicity"	"1.07"
"Oocyte meiosis"	"1.038"
"Cytosolic DNA-sensing pathway"	"1.019"
"Lysine degradation"	"0.984"
"Epstein-Barr virus infection"	"0.779"
"Sulfur metabolism"	"0.737"
"Prion diseases"	"0.713"
"Viral myocarditis"	"0.645"
"Dopaminergic synapse"	"0.625"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.609"
"Pancreatic secretion"	"0.547"
"Maturity onset diabetes of the young"	"0.539"
"Central carbon metabolism in cancer"	"0.496"
"Folate biosynthesis"	"0.421"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"0.376"
"Complement and coagulation cascades"	"0.373"
"PPAR signaling pathway"	"0.371"
"Nicotine addiction"	"0.341"
"Taurine and hypotaurine metabolism"	"0.335"
"Autoimmune thyroid disease"	"0.323"
"Nitrogen metabolism"	"0.312"
"Oxytocin signaling pathway"	"0.302"
"Lipoic acid metabolism"	"0.254"
"Base excision repair"	"0.201"
"Other types of O-glycan biosynthesis"	"0.174"
"Riboflavin metabolism"	"0.14"
"ABC transporters"	"0.087"
"Other glycan degradation"	"0.074"
"Proximal tubule bicarbonate reclamation"	"0.036"
"African trypanosomiasis"	"-0.011"
"alpha-Linolenic acid metabolism"	"-0.012"
"Fatty acid elongation"	"-0.06"
"D-Arginine and D-ornithine metabolism"	"-0.095"
"Chemokine signaling pathway"	"-0.135"
"Inflammatory mediator regulation of TRP channels"	"-0.137"
"Intestinal immune network for IgA production"	"-0.141"
"D-Glutamine and D-glutamate metabolism"	"-0.217"
"Cortisol synthesis and secretion"	"-0.237"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.304"
"Thyroid hormone synthesis"	"-0.328"
"Mannose type O-glycan biosynthesis"	"-0.361"
"Glucagon signaling pathway"	"-0.385"
"cGMP-PKG signaling pathway"	"-0.407"
"Mucin type O-glycan biosynthesis"	"-0.452"
"Longevity regulating pathway - multiple species"	"-0.465"
"Vitamin B6 metabolism"	"-0.475"
"Vascular smooth muscle contraction"	"-0.477"
"Phosphatidylinositol signaling system"	"-0.478"
"Non-homologous end-joining"	"-0.481"
"Inositol phosphate metabolism"	"-0.653"
"Terpenoid backbone biosynthesis"	"-0.655"
"Cocaine addiction"	"-0.773"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.78"
"Type I diabetes mellitus"	"-0.787"
"Sphingolipid metabolism"	"-0.81"
"Vitamin digestion and absorption"	"-0.823"
"Ether lipid metabolism"	"-0.841"
"Butanoate metabolism"	"-0.871"
"Arginine and proline metabolism"	"-0.875"
"Thermogenesis"	"-0.879"
"Allograft rejection"	"-0.922"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-1.01"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.031"
"Adrenergic signaling in cardiomyocytes"	"-1.098"
"Cholinergic synapse"	"-1.127"
"Pentose and glucuronate interconversions"	"-1.132"
"Nicotinate and nicotinamide metabolism"	"-1.14"
"Glycosaminoglycan degradation"	"-1.147"
"Long-term depression"	"-1.161"
"Thiamine metabolism"	"-1.167"
"Synthesis and degradation of ketone bodies"	"-1.195"
"Glycosphingolipid biosynthesis - ganglio series"	"-1.237"
"Sulfur relay system"	"-1.27"
"Biosynthesis of unsaturated fatty acids"	"-1.286"
"Graft-versus-host disease"	"-1.3"
"Rheumatoid arthritis"	"-1.349"
"Tyrosine metabolism"	"-1.351"
"Selenocompound metabolism"	"-1.366"
"Fc gamma R-mediated phagocytosis"	"-1.375"
"Glycerolipid metabolism"	"-1.38"
"Primary bile acid biosynthesis"	"-1.427"
"Bile secretion"	"-1.474"
"Arginine biosynthesis"	"-1.484"
"Linoleic acid metabolism"	"-1.508"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-1.533"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.594"
"Fructose and mannose metabolism"	"-1.609"
"beta-Alanine metabolism"	"-1.618"
"Fatty acid degradation"	"-1.635"
"Porphyrin and chlorophyll metabolism"	"-1.644"
"Basal transcription factors"	"-1.745"
"Steroid biosynthesis"	"-1.759"
"Phenylalanine metabolism"	"-1.766"
"Starch and sucrose metabolism"	"-1.803"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.828"
"Fat digestion and absorption"	"-1.861"
"Pantothenate and CoA biosynthesis"	"-1.863"
"Histidine metabolism"	"-1.893"
"Phosphonate and phosphinate metabolism"	"-1.895"
"Arachidonic acid metabolism"	"-1.916"
"Ascorbate and aldarate metabolism"	"-1.917"
"Valine, leucine and isoleucine degradation"	"-1.946"
"Glutathione metabolism"	"-1.971"
"Insulin secretion"	"-1.986"
"Huntington's disease"	"-2.03"
"Galactose metabolism"	"-2.048"
"Estrogen signaling pathway"	"-2.069"
"Valine, leucine and isoleucine biosynthesis"	"-2.082"
"Renin-angiotensin system"	"-2.101"
"Primary immunodeficiency"	"-2.117"
"Cardiac muscle contraction"	"-2.206"
"Aldosterone synthesis and secretion"	"-2.25"
"Pentose phosphate pathway"	"-2.255"
"Regulation of lipolysis in adipocytes"	"-2.311"
"Alzheimer's disease"	"-2.321"
"Endocrine and other factor-regulated calcium reabsorption"	"-2.361"
"Glycerophospholipid metabolism"	"-2.363"
"Drug metabolism - other enzymes"	"-2.371"
"Alcoholism"	"-2.382"
"Cholesterol metabolism"	"-2.397"
"Asthma"	"-2.439"
"Autophagy - other"	"-2.575"
"Propanoate metabolism"	"-2.577"
"Fatty acid biosynthesis"	"-2.588"
"Ovarian steroidogenesis"	"-2.6"
"Legionellosis"	"-2.609"
"N-Glycan biosynthesis"	"-2.626"
"Tryptophan metabolism"	"-2.638"
"Gastric acid secretion"	"-2.656"
"Phospholipase D signaling pathway"	"-2.674"
"Circadian entrainment"	"-2.712"
"Fanconi anemia pathway"	"-2.772"
"Protein export"	"-2.855"
"Ferroptosis"	"-2.867"
"One carbon pool by folate"	"-2.908"
"Drug metabolism - cytochrome P450"	"-2.966"
"Hematopoietic cell lineage"	"-2.97"
"Salivary secretion"	"-2.973"
"Steroid hormone biosynthesis"	"-2.983"
"Olfactory transduction"	"-2.996"
"Peroxisome"	"-3.028"
"Chemical carcinogenesis"	"-3.066"
"Glycine, serine and threonine metabolism"	"-3.126"
"Cysteine and methionine metabolism"	"-3.137"
"Pathogenic Escherichia coli infection"	"-3.236"
"Glutamatergic synapse"	"-3.243"
"Retinol metabolism"	"-3.299"
"Alanine, aspartate and glutamate metabolism"	"-3.381"
"Glyoxylate and dicarboxylate metabolism"	"-3.411"
"Nucleotide excision repair"	"-3.483"
"Metabolism of xenobiotics by cytochrome P450"	"-3.485"
"Homologous recombination"	"-3.575"
"Systemic lupus erythematosus"	"-3.588"
"SNARE interactions in vesicular transport"	"-3.623"
"Protein processing in endoplasmic reticulum"	"-3.63"
"Aminoacyl-tRNA biosynthesis"	"-3.633"
"Staphylococcus aureus infection"	"-3.637"
"Phototransduction"	"-3.664"
"Retrograde endocannabinoid signaling"	"-3.689"
"Mismatch repair"	"-3.72"
"Serotonergic synapse"	"-3.827"
"Vasopressin-regulated water reabsorption"	"-3.919"
"Lysosome"	"-3.959"
"Morphine addiction"	"-3.963"
"Parkinson's disease"	"-4.005"
"Amino sugar and nucleotide sugar metabolism"	"-4.017"
"RNA degradation"	"-4.111"
"Antigen processing and presentation"	"-4.122"
"Ribosome biogenesis in eukaryotes"	"-4.223"
"Pyruvate metabolism"	"-4.433"
"GABAergic synapse"	"-4.452"
"DNA replication"	"-4.457"
"mRNA surveillance pathway"	"-4.702"
"Glycolysis / Gluconeogenesis"	"-4.77"
"Collecting duct acid secretion"	"-4.824"
"Vibrio cholerae infection"	"-5.035"
"Renin secretion"	"-5.252"
"Gap junction"	"-5.31"
"Citrate cycle (TCA cycle)"	"-5.405"
"Ribosome"	"-5.473"
"RNA polymerase"	"-5.558"
"Synaptic vesicle cycle"	"-6.207"
"Proteasome"	"-6.366"
"Calcium signaling pathway"	"-6.53"
"Purine metabolism"	"-6.62"
"Phagosome"	"-6.718"
"Oxidative phosphorylation"	"-7.06"
"Pyrimidine metabolism"	"-7.135"
"RNA transport"	"-7.283"
"Taste transduction"	"-7.428"
"Spliceosome"	"-8.631"
"Neuroactive ligand-receptor interaction"	"-12.983"
