"Pathway"	"Z-score"
"Allograft rejection"	"-0.321"
"Starch and sucrose metabolism"	"-0.322"
"Alanine, aspartate and glutamate metabolism"	"-0.324"
"Prion diseases"	"-0.324"
"Nicotine addiction"	"-0.329"
"DNA replication"	"-0.33"
"Ferroptosis"	"-0.33"
"Glycine, serine and threonine metabolism"	"-0.33"
"Pyruvate metabolism"	"-0.331"
"Tryptophan metabolism"	"-0.331"
"Fat digestion and absorption"	"-0.341"
"Graft-versus-host disease"	"-0.342"
"ABC transporters"	"-0.344"
"Carbohydrate digestion and absorption"	"-0.345"
"Homologous recombination"	"-0.345"
"Fatty acid degradation"	"-0.346"
"Vasopressin-regulated water reabsorption"	"-0.348"
"Cysteine and methionine metabolism"	"-0.349"
"Aminoacyl-tRNA biosynthesis"	"-0.353"
"Type II diabetes mellitus"	"-0.353"
"Basal transcription factors"	"-0.354"
"Proteasome"	"-0.355"
"Type I diabetes mellitus"	"-0.355"
"Valine, leucine and isoleucine degradation"	"-0.356"
"Endocrine and other factor-regulated calcium reabsorption"	"-0.361"
"Sphingolipid metabolism"	"-0.362"
"Steroid hormone biosynthesis"	"-0.363"
"Nucleotide excision repair"	"-0.364"
"Ovarian steroidogenesis"	"-0.364"
"Ether lipid metabolism"	"-0.365"
"Amino sugar and nucleotide sugar metabolism"	"-0.367"
"Cocaine addiction"	"-0.371"
"Arginine and proline metabolism"	"-0.374"
"Mineral absorption"	"-0.375"
"N-Glycan biosynthesis"	"-0.375"
"Amyotrophic lateral sclerosis (ALS)"	"-0.376"
"Retinol metabolism"	"-0.379"
"Cholesterol metabolism"	"-0.386"
"Glutathione metabolism"	"-0.387"
"Regulation of lipolysis in adipocytes"	"-0.387"
"Staphylococcus aureus infection"	"-0.387"
"Fanconi anemia pathway"	"-0.39"
"Autoimmune thyroid disease"	"-0.393"
"Viral myocarditis"	"-0.395"
"Long-term depression"	"-0.402"
"Legionellosis"	"-0.403"
"Lysine degradation"	"-0.403"
"Drug metabolism - cytochrome P450"	"-0.404"
"Synaptic vesicle cycle"	"-0.404"
"VEGF signaling pathway"	"-0.41"
"Arachidonic acid metabolism"	"-0.413"
"Glycerolipid metabolism"	"-0.414"
"Metabolism of xenobiotics by cytochrome P450"	"-0.423"
"Mitophagy - animal"	"-0.423"
"Cortisol synthesis and secretion"	"-0.425"
"Central carbon metabolism in cancer"	"-0.427"
"Cytosolic DNA-sensing pathway"	"-0.432"
"Renin secretion"	"-0.435"
"Acute myeloid leukemia"	"-0.436"
"Drug metabolism - other enzymes"	"-0.436"
"Fc epsilon RI signaling pathway"	"-0.437"
"Non-small cell lung cancer"	"-0.439"
"Glycolysis / Gluconeogenesis"	"-0.44"
"Shigellosis"	"-0.441"
"Bile secretion"	"-0.443"
"PPAR signaling pathway"	"-0.443"
"Inositol phosphate metabolism"	"-0.444"
"Prolactin signaling pathway"	"-0.447"
"Chemical carcinogenesis"	"-0.449"
"Adipocytokine signaling pathway"	"-0.451"
"B cell receptor signaling pathway"	"-0.454"
"Thyroid hormone synthesis"	"-0.455"
"Glioma"	"-0.46"
"Antigen processing and presentation"	"-0.462"
"Gastric acid secretion"	"-0.464"
"Ribosome biogenesis in eukaryotes"	"-0.467"
"RNA degradation"	"-0.467"
"Cardiac muscle contraction"	"-0.472"
"Peroxisome"	"-0.477"
"Taste transduction"	"-0.483"
"ErbB signaling pathway"	"-0.492"
"Insulin secretion"	"-0.499"
"Salivary secretion"	"-0.501"
"GABAergic synapse"	"-0.503"
"Protein digestion and absorption"	"-0.503"
"Morphine addiction"	"-0.504"
"GnRH signaling pathway"	"-0.506"
"Longevity regulating pathway"	"-0.51"
"Fc gamma R-mediated phagocytosis"	"-0.514"
"Hematopoietic cell lineage"	"-0.515"
"Phosphatidylinositol signaling system"	"-0.517"
"Aldosterone synthesis and secretion"	"-0.52"
"Glycerophospholipid metabolism"	"-0.521"
"Progesterone-mediated oocyte maturation"	"-0.521"
"Circadian entrainment"	"-0.524"
"Pyrimidine metabolism"	"-0.525"
"Choline metabolism in cancer"	"-0.527"
"Glucagon signaling pathway"	"-0.543"
"Serotonergic synapse"	"-0.563"
"Cholinergic synapse"	"-0.565"
"Glutamatergic synapse"	"-0.575"
"Lysosome"	"-0.591"
"Ribosome"	"-0.599"
"Systemic lupus erythematosus"	"-0.611"
"Oxidative phosphorylation"	"-0.614"
"Hepatitis C"	"-0.617"
"Estrogen signaling pathway"	"-0.625"
"Spliceosome"	"-0.628"
"Parkinson's disease"	"-0.641"
"Retrograde endocannabinoid signaling"	"-0.649"
"Purine metabolism"	"-0.69"
"RNA transport"	"-0.693"
"Alzheimer's disease"	"-0.706"
"Calcium signaling pathway"	"-0.717"
"Thermogenesis"	"-0.819"
"Neuroactive ligand-receptor interaction"	"-0.88"
"Olfactory transduction"	"-1.086"
