"ID"	"Pathway"	"Z-score"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-0.137"
"hsa04672"	"Intestinal immune network for IgA production"	"-0.141"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.217"
"hsa04927"	"Cortisol synthesis and secretion"	"-0.237"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.304"
"hsa04918"	"Thyroid hormone synthesis"	"-0.328"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-0.361"
"hsa04922"	"Glucagon signaling pathway"	"-0.385"
"hsa04022"	"cGMP-PKG signaling pathway"	"-0.407"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.452"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-0.465"
"hsa00750"	"Vitamin B6 metabolism"	"-0.475"
"hsa04270"	"Vascular smooth muscle contraction"	"-0.477"
"hsa04070"	"Phosphatidylinositol signaling system"	"-0.478"
"hsa03450"	"Non-homologous end-joining"	"-0.481"
"hsa00562"	"Inositol phosphate metabolism"	"-0.653"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-0.655"
"hsa05030"	"Cocaine addiction"	"-0.773"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.78"
"hsa04940"	"Type I diabetes mellitus"	"-0.787"
"hsa00600"	"Sphingolipid metabolism"	"-0.81"
"hsa04977"	"Vitamin digestion and absorption"	"-0.823"
"hsa00565"	"Ether lipid metabolism"	"-0.841"
"hsa00650"	"Butanoate metabolism"	"-0.871"
"hsa00330"	"Arginine and proline metabolism"	"-0.875"
"hsa04714"	"Thermogenesis"	"-0.879"
"hsa05330"	"Allograft rejection"	"-0.922"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-1.01"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.031"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-1.098"
"hsa04725"	"Cholinergic synapse"	"-1.127"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.132"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-1.14"
"hsa00531"	"Glycosaminoglycan degradation"	"-1.147"
"hsa04730"	"Long-term depression"	"-1.161"
"hsa00730"	"Thiamine metabolism"	"-1.167"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-1.195"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"-1.237"
"hsa04122"	"Sulfur relay system"	"-1.27"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-1.286"
"hsa05332"	"Graft-versus-host disease"	"-1.3"
"hsa05323"	"Rheumatoid arthritis"	"-1.349"
"hsa00350"	"Tyrosine metabolism"	"-1.351"
"hsa00450"	"Selenocompound metabolism"	"-1.366"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-1.375"
"hsa00561"	"Glycerolipid metabolism"	"-1.38"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.427"
"hsa04976"	"Bile secretion"	"-1.474"
"hsa00220"	"Arginine biosynthesis"	"-1.484"
"hsa00591"	"Linoleic acid metabolism"	"-1.508"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-1.533"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.594"
"hsa00051"	"Fructose and mannose metabolism"	"-1.609"
"hsa00410"	"beta-Alanine metabolism"	"-1.618"
"hsa00071"	"Fatty acid degradation"	"-1.635"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-1.644"
"hsa03022"	"Basal transcription factors"	"-1.745"
"hsa00100"	"Steroid biosynthesis"	"-1.759"
"hsa00360"	"Phenylalanine metabolism"	"-1.766"
"hsa00500"	"Starch and sucrose metabolism"	"-1.803"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.828"
"hsa04975"	"Fat digestion and absorption"	"-1.861"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-1.863"
"hsa00340"	"Histidine metabolism"	"-1.893"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.895"
"hsa00590"	"Arachidonic acid metabolism"	"-1.916"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-1.917"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-1.946"
"hsa00480"	"Glutathione metabolism"	"-1.971"
"hsa04911"	"Insulin secretion"	"-1.986"
"hsa05016"	"Huntington,s disease"	"-2.03"
"hsa00052"	"Galactose metabolism"	"-2.048"
"hsa04915"	"Estrogen signaling pathway"	"-2.069"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-2.082"
"hsa04614"	"Renin-angiotensin system"	"-2.101"
"hsa05340"	"Primary immunodeficiency"	"-2.117"
"hsa04260"	"Cardiac muscle contraction"	"-2.206"
"hsa04925"	"Aldosterone synthesis and secretion"	"-2.25"
"hsa00030"	"Pentose phosphate pathway"	"-2.255"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-2.311"
"hsa05010"	"Alzheimer,s disease"	"-2.321"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-2.361"
"hsa00564"	"Glycerophospholipid metabolism"	"-2.363"
"hsa00983"	"Drug metabolism - other enzymes"	"-2.371"
"hsa05034"	"Alcoholism"	"-2.382"
"hsa04979"	"Cholesterol metabolism"	"-2.397"
"hsa05310"	"Asthma"	"-2.439"
"hsa04136"	"Autophagy - other"	"-2.575"
"hsa00640"	"Propanoate metabolism"	"-2.577"
"hsa00061"	"Fatty acid biosynthesis"	"-2.588"
"hsa04913"	"Ovarian steroidogenesis"	"-2.6"
"hsa05134"	"Legionellosis"	"-2.609"
"hsa00510"	"N-Glycan biosynthesis"	"-2.626"
"hsa00380"	"Tryptophan metabolism"	"-2.638"
"hsa04971"	"Gastric acid secretion"	"-2.656"
"hsa04072"	"Phospholipase D signaling pathway"	"-2.674"
"hsa04713"	"Circadian entrainment"	"-2.712"
"hsa03460"	"Fanconi anemia pathway"	"-2.772"
"hsa03060"	"Protein export"	"-2.855"
"hsa04216"	"Ferroptosis"	"-2.867"
"hsa00670"	"One carbon pool by folate"	"-2.908"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-2.966"
"hsa04640"	"Hematopoietic cell lineage"	"-2.97"
"hsa04970"	"Salivary secretion"	"-2.973"
"hsa00140"	"Steroid hormone biosynthesis"	"-2.983"
"hsa04740"	"Olfactory transduction"	"-2.996"
"hsa04146"	"Peroxisome"	"-3.028"
"hsa05204"	"Chemical carcinogenesis"	"-3.066"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-3.126"
"hsa00270"	"Cysteine and methionine metabolism"	"-3.137"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-3.236"
"hsa04724"	"Glutamatergic synapse"	"-3.243"
"hsa00830"	"Retinol metabolism"	"-3.299"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-3.381"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-3.411"
"hsa03420"	"Nucleotide excision repair"	"-3.483"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-3.485"
"hsa03440"	"Homologous recombination"	"-3.575"
"hsa05322"	"Systemic lupus erythematosus"	"-3.588"
"hsa04130"	"SNARE interactions in vesicular transport"	"-3.623"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-3.63"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-3.633"
"hsa05150"	"Staphylococcus aureus infection"	"-3.637"
"hsa04744"	"Phototransduction"	"-3.664"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-3.689"
"hsa03430"	"Mismatch repair"	"-3.72"
"hsa04726"	"Serotonergic synapse"	"-3.827"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-3.919"
"hsa04142"	"Lysosome"	"-3.959"
"hsa05032"	"Morphine addiction"	"-3.963"
"hsa05012"	"Parkinson,s disease"	"-4.005"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-4.017"
"hsa03018"	"RNA degradation"	"-4.111"
"hsa04612"	"Antigen processing and presentation"	"-4.122"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-4.223"
"hsa00620"	"Pyruvate metabolism"	"-4.433"
"hsa04727"	"GABAergic synapse"	"-4.452"
"hsa03030"	"DNA replication"	"-4.457"
"hsa03015"	"mRNA surveillance pathway"	"-4.702"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-4.77"
"hsa04966"	"Collecting duct acid secretion"	"-4.824"
"hsa05110"	"Vibrio cholerae infection"	"-5.035"
"hsa04924"	"Renin secretion"	"-5.252"
"hsa04540"	"Gap junction"	"-5.31"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-5.405"
"hsa03010"	"Ribosome"	"-5.473"
"hsa03020"	"RNA polymerase"	"-5.558"
"hsa04721"	"Synaptic vesicle cycle"	"-6.207"
"hsa03050"	"Proteasome"	"-6.366"
"hsa04020"	"Calcium signaling pathway"	"-6.53"
"hsa00230"	"Purine metabolism"	"-6.62"
"hsa04145"	"Phagosome"	"-6.718"
"hsa00190"	"Oxidative phosphorylation"	"-7.06"
"hsa00240"	"Pyrimidine metabolism"	"-7.135"
"hsa03013"	"RNA transport"	"-7.283"
"hsa04742"	"Taste transduction"	"-7.428"
"hsa03040"	"Spliceosome"	"-8.631"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-12.983"
