"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04066"	"HIF-1 signaling pathway"	"1.491"	"196"	"177.158"	"12.638"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"1.42"	"89"	"77.114"	"8.371"
"hsa04150"	"mTOR signaling pathway"	"1.409"	"203"	"183.8"	"13.629"
"hsa05132"	"Salmonella infection"	"1.36"	"156"	"140.53"	"11.377"
"hsa00232"	"Caffeine metabolism"	"1.218"	"2"	"0.782"	"0.878"
"hsa04024"	"cAMP signaling pathway"	"1.182"	"264"	"246.071"	"15.169"
"hsa05100"	"Bacterial invasion of epithelial cells"	"1.07"	"148"	"135.739"	"11.459"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"1.07"	"128"	"116.878"	"10.394"
"hsa04114"	"Oocyte meiosis"	"1.038"	"243"	"227.159"	"15.262"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"1.019"	"82"	"73.464"	"8.375"
"hsa00310"	"Lysine degradation"	"0.984"	"51"	"44.686"	"6.42"
"hsa05169"	"Epstein-Barr virus infection"	"0.779"	"573"	"554.015"	"24.358"
"hsa00920"	"Sulfur metabolism"	"0.737"	"3"	"1.969"	"1.399"
"hsa05020"	"Prion diseases"	"0.713"	"75"	"69.4"	"7.859"
"hsa00780"	"Biotin metabolism"	"0.695"	"1"	"0.305"	"0.531"
"hsa05416"	"Viral myocarditis"	"0.645"	"70"	"65.063"	"7.653"
"hsa04728"	"Dopaminergic synapse"	"0.625"	"200"	"191.805"	"13.111"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.609"	"2"	"1.32"	"1.117"
"hsa04972"	"Pancreatic secretion"	"0.547"	"54"	"50.28"	"6.805"
"hsa04950"	"Maturity onset diabetes of the young"	"0.539"	"36"	"33.112"	"5.359"
"hsa05230"	"Central carbon metabolism in cancer"	"0.496"	"164"	"158.067"	"11.964"
"hsa00790"	"Folate biosynthesis"	"0.421"	"11"	"9.71"	"3.067"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"0.376"	"4"	"3.327"	"1.789"
"hsa04610"	"Complement and coagulation cascades"	"0.373"	"37"	"34.82"	"5.837"
"hsa03320"	"PPAR signaling pathway"	"0.371"	"79"	"75.978"	"8.148"
"hsa05033"	"Nicotine addiction"	"0.341"	"12"	"10.913"	"3.191"
"hsa05320"	"Autoimmune thyroid disease"	"0.323"	"25"	"23.476"	"4.711"
"hsa00910"	"Nitrogen metabolism"	"0.312"	"4"	"3.417"	"1.866"
"hsa04921"	"Oxytocin signaling pathway"	"0.302"	"197"	"193.024"	"13.149"
"hsa00430"	"Taurine and hypotaurine metabolism"	"0.29"	"1"	"0.71"	"0.865"
"hsa00785"	"Lipoic acid metabolism"	"0.222"	"1"	"0.778"	"0.875"
"hsa03410"	"Base excision repair"	"0.201"	"27"	"25.986"	"5.056"
"hsa00514"	"Other types of O-glycan biosynthesis"	"0.174"	"4"	"3.668"	"1.911"
"hsa00740"	"Riboflavin metabolism"	"0.13"	"1"	"0.87"	"0.926"
"hsa02010"	"ABC transporters"	"0.087"	"9"	"8.75"	"2.869"
"hsa00511"	"Other glycan degradation"	"0.074"	"2"	"1.897"	"1.398"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.036"	"9"	"8.893"	"2.985"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.009"	"0"	"0.009"	"0.094"
"hsa05143"	"African trypanosomiasis"	"-0.011"	"25"	"25.051"	"4.622"
"hsa00592"	"alpha-Linolenic acid metabolism"	"-0.012"	"2"	"2.018"	"1.459"
"hsa00062"	"Fatty acid elongation"	"-0.06"	"9"	"9.179"	"3.007"
"hsa04062"	"Chemokine signaling pathway"	"-0.135"	"256"	"258.142"	"15.903"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-0.137"	"123"	"124.46"	"10.638"
"hsa04672"	"Intestinal immune network for IgA production"	"-0.141"	"28"	"28.74"	"5.263"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.217"	"1"	"1.246"	"1.133"
"hsa04927"	"Cortisol synthesis and secretion"	"-0.237"	"43"	"44.562"	"6.58"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.304"	"3"	"3.571"	"1.875"
"hsa04918"	"Thyroid hormone synthesis"	"-0.328"	"60"	"62.452"	"7.467"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-0.361"	"2"	"2.576"	"1.598"
"hsa04922"	"Glucagon signaling pathway"	"-0.385"	"150"	"154.705"	"12.222"
"hsa04022"	"cGMP-PKG signaling pathway"	"-0.407"	"178"	"183.173"	"12.713"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.452"	"3"	"3.939"	"2.078"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-0.465"	"161"	"166.834"	"12.557"
"hsa00750"	"Vitamin B6 metabolism"	"-0.475"	"1"	"1.568"	"1.195"
"hsa04270"	"Vascular smooth muscle contraction"	"-0.477"	"119"	"124.017"	"10.529"
"hsa04070"	"Phosphatidylinositol signaling system"	"-0.478"	"52"	"55.374"	"7.062"
"hsa03450"	"Non-homologous end-joining"	"-0.481"	"13"	"14.782"	"3.703"
"hsa00562"	"Inositol phosphate metabolism"	"-0.653"	"29"	"32.582"	"5.483"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-0.655"	"11"	"13.268"	"3.465"
"hsa05030"	"Cocaine addiction"	"-0.773"	"66"	"72.264"	"8.107"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.78"	"8"	"10.352"	"3.014"
"hsa04940"	"Type I diabetes mellitus"	"-0.787"	"26"	"30.037"	"5.128"
"hsa00600"	"Sphingolipid metabolism"	"-0.81"	"6"	"8.389"	"2.949"
"hsa04977"	"Vitamin digestion and absorption"	"-0.823"	"2"	"3.546"	"1.878"
"hsa00565"	"Ether lipid metabolism"	"-0.841"	"4"	"5.956"	"2.325"
"hsa00650"	"Butanoate metabolism"	"-0.871"	"7"	"9.538"	"2.914"
"hsa00330"	"Arginine and proline metabolism"	"-0.875"	"27"	"31.883"	"5.582"
"hsa04714"	"Thermogenesis"	"-0.879"	"177"	"188.776"	"13.395"
"hsa05330"	"Allograft rejection"	"-0.922"	"17"	"21.05"	"4.394"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-1.01"	"1"	"2.682"	"1.665"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.031"	"2"	"4.22"	"2.153"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-1.098"	"168"	"181.321"	"12.129"
"hsa04725"	"Cholinergic synapse"	"-1.127"	"111"	"122.525"	"10.23"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.132"	"7"	"10.681"	"3.252"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-1.14"	"2"	"4.505"	"2.197"
"hsa00531"	"Glycosaminoglycan degradation"	"-1.147"	"0"	"1.356"	"1.183"
"hsa04730"	"Long-term depression"	"-1.161"	"70"	"79.356"	"8.059"
"hsa00730"	"Thiamine metabolism"	"-1.167"	"2"	"4.482"	"2.126"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-1.195"	"4"	"6.95"	"2.469"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"-1.237"	"0"	"1.525"	"1.232"
"hsa04122"	"Sulfur relay system"	"-1.27"	"1"	"3.225"	"1.752"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-1.286"	"6"	"9.968"	"3.085"
"hsa05332"	"Graft-versus-host disease"	"-1.3"	"15"	"20.672"	"4.363"
"hsa05323"	"Rheumatoid arthritis"	"-1.349"	"77"	"89.36"	"9.161"
"hsa00350"	"Tyrosine metabolism"	"-1.351"	"6"	"10.022"	"2.977"
"hsa00450"	"Selenocompound metabolism"	"-1.366"	"2"	"5.107"	"2.274"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-1.375"	"102"	"116.657"	"10.657"
"hsa00561"	"Glycerolipid metabolism"	"-1.38"	"18"	"24.48"	"4.694"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.427"	"3"	"6.676"	"2.576"
"hsa04976"	"Bile secretion"	"-1.474"	"25"	"33.186"	"5.555"
"hsa00220"	"Arginine biosynthesis"	"-1.484"	"10"	"15.796"	"3.906"
"hsa00591"	"Linoleic acid metabolism"	"-1.508"	"1"	"4.159"	"2.095"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-1.533"	"3"	"7.037"	"2.633"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.594"	"0"	"2.357"	"1.479"
"hsa00051"	"Fructose and mannose metabolism"	"-1.609"	"35"	"45.517"	"6.536"
"hsa00410"	"beta-Alanine metabolism"	"-1.618"	"16"	"23.291"	"4.506"
"hsa00071"	"Fatty acid degradation"	"-1.635"	"21"	"29.695"	"5.319"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-1.644"	"5"	"10.365"	"3.263"
"hsa03022"	"Basal transcription factors"	"-1.745"	"69"	"84.541"	"8.906"
"hsa00100"	"Steroid biosynthesis"	"-1.759"	"4"	"9.265"	"2.993"
"hsa00360"	"Phenylalanine metabolism"	"-1.766"	"4"	"8.977"	"2.818"
"hsa00500"	"Starch and sucrose metabolism"	"-1.803"	"26"	"36.778"	"5.978"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.828"	"0"	"3.396"	"1.858"
"hsa04975"	"Fat digestion and absorption"	"-1.861"	"5"	"11.128"	"3.293"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-1.863"	"0"	"3.472"	"1.864"
"hsa00340"	"Histidine metabolism"	"-1.893"	"11"	"18.689"	"4.061"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.895"	"0"	"3.412"	"1.8"
"hsa00590"	"Arachidonic acid metabolism"	"-1.916"	"3"	"8.872"	"3.065"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-1.917"	"8"	"15.195"	"3.754"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-1.946"	"24"	"35.286"	"5.8"
"hsa00480"	"Glutathione metabolism"	"-1.971"	"14"	"23.19"	"4.663"
"hsa04911"	"Insulin secretion"	"-1.986"	"51"	"67.085"	"8.099"
"hsa05016"	"Huntington's disease"	"-2.03"	"222"	"252.884"	"15.215"
"hsa00052"	"Galactose metabolism"	"-2.048"	"28"	"40.56"	"6.132"
"hsa04915"	"Estrogen signaling pathway"	"-2.069"	"259"	"292.816"	"16.344"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-2.082"	"2"	"7.396"	"2.592"
"hsa04614"	"Renin-angiotensin system"	"-2.101"	"3"	"9.249"	"2.974"
"hsa05340"	"Primary immunodeficiency"	"-2.117"	"11"	"20.294"	"4.391"
"hsa04260"	"Cardiac muscle contraction"	"-2.206"	"27"	"40.921"	"6.309"
"hsa04925"	"Aldosterone synthesis and secretion"	"-2.25"	"61"	"80.57"	"8.697"
"hsa00030"	"Pentose phosphate pathway"	"-2.255"	"31"	"45.673"	"6.508"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-2.311"	"43"	"59.756"	"7.251"
"hsa05010"	"Alzheimer's disease"	"-2.321"	"125"	"151.113"	"11.25"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-2.361"	"56"	"76.708"	"8.771"
"hsa00564"	"Glycerophospholipid metabolism"	"-2.363"	"9"	"19.173"	"4.306"
"hsa00983"	"Drug metabolism - other enzymes"	"-2.371"	"21"	"34.229"	"5.58"
"hsa05034"	"Alcoholism"	"-2.382"	"297"	"340.223"	"18.144"
"hsa04979"	"Cholesterol metabolism"	"-2.397"	"18"	"30.864"	"5.367"
"hsa05310"	"Asthma"	"-2.439"	"4"	"12.478"	"3.477"
"hsa04136"	"Autophagy - other"	"-2.575"	"28"	"44.557"	"6.429"
"hsa00640"	"Propanoate metabolism"	"-2.577"	"15"	"28.17"	"5.111"
"hsa00061"	"Fatty acid biosynthesis"	"-2.588"	"3"	"11.284"	"3.201"
"hsa04913"	"Ovarian steroidogenesis"	"-2.6"	"14"	"27.455"	"5.174"
"hsa05134"	"Legionellosis"	"-2.609"	"138"	"172.557"	"13.243"
"hsa00510"	"N-Glycan biosynthesis"	"-2.626"	"5"	"15.151"	"3.865"
"hsa00380"	"Tryptophan metabolism"	"-2.638"	"14"	"27.362"	"5.065"
"hsa04971"	"Gastric acid secretion"	"-2.656"	"56"	"79.843"	"8.976"
"hsa04072"	"Phospholipase D signaling pathway"	"-2.674"	"129"	"161.602"	"12.192"
"hsa04713"	"Circadian entrainment"	"-2.712"	"82"	"108.46"	"9.757"
"hsa03460"	"Fanconi anemia pathway"	"-2.772"	"35"	"54.063"	"6.877"
"hsa03060"	"Protein export"	"-2.855"	"17"	"32.931"	"5.58"
"hsa04216"	"Ferroptosis"	"-2.867"	"26"	"43.989"	"6.274"
"hsa00670"	"One carbon pool by folate"	"-2.908"	"5"	"16.146"	"3.833"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-2.966"	"6"	"18.345"	"4.162"
"hsa04640"	"Hematopoietic cell lineage"	"-2.97"	"19"	"37.321"	"6.168"
"hsa04970"	"Salivary secretion"	"-2.973"	"40"	"62.588"	"7.597"
"hsa00140"	"Steroid hormone biosynthesis"	"-2.983"	"6"	"19.793"	"4.623"
"hsa04740"	"Olfactory transduction"	"-2.996"	"30"	"50.648"	"6.893"
"hsa04146"	"Peroxisome"	"-3.028"	"18"	"36.085"	"5.973"
"hsa05204"	"Chemical carcinogenesis"	"-3.066"	"10"	"25.558"	"5.074"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-3.126"	"25"	"46.159"	"6.77"
"hsa00270"	"Cysteine and methionine metabolism"	"-3.137"	"27"	"48.23"	"6.769"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-3.236"	"154"	"198.423"	"13.728"
"hsa04724"	"Glutamatergic synapse"	"-3.243"	"78"	"110.856"	"10.13"
"hsa00830"	"Retinol metabolism"	"-3.299"	"5"	"19.258"	"4.323"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-3.381"	"11"	"27.382"	"4.845"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-3.411"	"12"	"29.497"	"5.13"
"hsa03420"	"Nucleotide excision repair"	"-3.483"	"59"	"91.396"	"9.302"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-3.485"	"6"	"22.768"	"4.811"
"hsa03440"	"Homologous recombination"	"-3.575"	"27"	"51.286"	"6.793"
"hsa05322"	"Systemic lupus erythematosus"	"-3.588"	"167"	"221.956"	"15.318"
"hsa04130"	"SNARE interactions in vesicular transport"	"-3.623"	"12"	"31.881"	"5.487"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-3.63"	"266"	"331.737"	"18.111"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-3.633"	"19"	"41.828"	"6.283"
"hsa05150"	"Staphylococcus aureus infection"	"-3.637"	"9"	"29.903"	"5.747"
"hsa04744"	"Phototransduction"	"-3.664"	"9"	"26.066"	"4.658"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-3.689"	"85"	"122.942"	"10.287"
"hsa03430"	"Mismatch repair"	"-3.72"	"22"	"46.268"	"6.524"
"hsa04726"	"Serotonergic synapse"	"-3.827"	"79"	"119.164"	"10.496"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-3.919"	"36"	"67.637"	"8.072"
"hsa04142"	"Lysosome"	"-3.959"	"28"	"58.013"	"7.581"
"hsa05032"	"Morphine addiction"	"-3.963"	"39"	"71.807"	"8.278"
"hsa05012"	"Parkinson's disease"	"-4.005"	"95"	"140.991"	"11.483"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-4.017"	"23"	"48.656"	"6.388"
"hsa03018"	"RNA degradation"	"-4.111"	"95"	"141.911"	"11.41"
"hsa04612"	"Antigen processing and presentation"	"-4.122"	"114"	"165.135"	"12.406"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-4.223"	"228"	"297.975"	"16.57"
"hsa00620"	"Pyruvate metabolism"	"-4.433"	"28"	"60.595"	"7.353"
"hsa04727"	"GABAergic synapse"	"-4.452"	"43"	"81.542"	"8.656"
"hsa03030"	"DNA replication"	"-4.457"	"33"	"67.322"	"7.701"
"hsa03015"	"mRNA surveillance pathway"	"-4.702"	"131"	"197.584"	"14.161"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-4.77"	"84"	"141.297"	"12.012"
"hsa04966"	"Collecting duct acid secretion"	"-4.824"	"13"	"43.372"	"6.296"
"hsa05110"	"Vibrio cholerae infection"	"-5.035"	"53"	"103.214"	"9.973"
"hsa04924"	"Renin secretion"	"-5.252"	"27"	"70.783"	"8.337"
"hsa04540"	"Gap junction"	"-5.31"	"149"	"226.466"	"14.588"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-5.405"	"17"	"55.997"	"7.215"
"hsa03010"	"Ribosome"	"-5.473"	"86"	"153.456"	"12.324"
"hsa03020"	"RNA polymerase"	"-5.558"	"34"	"82.012"	"8.638"
"hsa04721"	"Synaptic vesicle cycle"	"-6.207"	"37"	"95.705"	"9.459"
"hsa03050"	"Proteasome"	"-6.366"	"41"	"101.529"	"9.508"
