geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05412+1495+3673+3675+3680+3688+3691+3728+60+71+8515+88+89	66	12	1.5143631436314362	7.9241231209735155	2.173248003778383e-8	3.238139525629791e-7	1495;3673;3675;3680;3688;3691;3728;60;71;8515;88;89	ENSG00000075624;ENSG00000184009;ENSG00000077522;ENSG00000248746;ENSG00000044115;ENSG00000143127;ENSG00000164171;ENSG00000005884;ENSG00000144668;ENSG00000150093;ENSG00000132470;ENSG00000173801
hsa04666	Fc gamma R-mediated phagocytosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04666+10000+10109+208+3636+5291+5335+5788+5880+6850+7408+7410+8503+8976	82	13	1.8814814814814815	6.909448818897638	3.0709307430321076e-8	4.3577969591598477e-7	10000;10109;208;3636;5291;5335;5788;5880;6850;7408;7410;8503;8976	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000163466;ENSG00000165458;ENSG00000051382;ENSG00000117461;ENSG00000124181;ENSG00000081237;ENSG00000262418;ENSG00000128340;ENSG00000165025;ENSG00000125753;ENSG00000160293;ENSG00000106299
hsa04926	Relaxin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04926+10000+1432+1956+208+2770+2771+3265+4313+4318+5291+5600+5603+6464+6714+8503	126	15	2.8910569105691057	5.188413948256468	1.339920704390707e-7	1.8149834995837757e-6	10000;1432;1956;208;2770;2771;3265;4313;4318;5291;5600;5603;6464;6714;8503	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000146648;ENSG00000127955;ENSG00000114353;ENSG00000174775;ENSG00000276536;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000087245;ENSG00000100985;ENSG00000051382;ENSG00000117461;ENSG00000160691;ENSG00000197122
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+10000+1432+208+30835+3265+5291+5600+5603+6237+6714+6850+8503+8517	95	13	2.1797651309846433	5.963945296311645	1.8657968281488024e-7	2.417423716471057e-6	10000;1432;208;30835;3265;5291;5600;5603;6237;6714;6850;8503;8517	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000090659;ENSG00000174775;ENSG00000276536;ENSG00000269335;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000051382;ENSG00000117461;ENSG00000126458;ENSG00000197122;ENSG00000165025
hsa04512	ECM-receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04512+1297+3673+3675+3680+3688+3691+3909+3914+3918+7059+7450+8515	81	12	1.8585365853658535	6.456692913385827	2.3319381758923896e-7	2.857159959557265e-6	1297;3673;3675;3680;3688;3691;3909;3914;3918;7059;7450;8515	ENSG00000112280;ENSG00000143127;ENSG00000164171;ENSG00000005884;ENSG00000144668;ENSG00000150093;ENSG00000132470;ENSG00000053747;ENSG00000196878;ENSG00000058085;ENSG00000169231;ENSG00000110799
hsa04660	T cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04660+10000+1432+1739+208+3265+5291+5335+5600+5603+5788+7410+8503+8517	97	13	2.225654923215899	5.840977352057797	2.396946274796363e-7	2.857159959557265e-6	10000;1432;1739;208;3265;5291;5335;5600;5603;5788;7410;8503;8517	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000075711;ENSG00000174775;ENSG00000276536;ENSG00000269335;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000051382;ENSG00000117461;ENSG00000124181;ENSG00000081237;ENSG00000262418;ENSG00000160293
hsa05132	Salmonella infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05132+10109+1432+2318+4627+4628+5216+5600+5603+60+7082+71+8976	82	12	1.8814814814814815	6.377952755905512	2.6790544793708904e-7	3.0706085955866358e-6	10109;1432;2318;4627;4628;5216;5600;5603;60;7082;71;8976	ENSG00000075624;ENSG00000184009;ENSG00000163466;ENSG00000128591;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000133026;ENSG00000100345;ENSG00000108518;ENSG00000104067;ENSG00000277401;ENSG00000106299
hsa04071	Sphingolipid signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04071+10000+1432+208+2770+2771+3265+5291+5522+5600+5603+5728+5880+8503	103	13	2.3633242999096655	5.500726244170935	4.898274086340138e-7	5.406243250849485e-6	10000;1432;208;2770;2771;3265;5291;5522;5600;5603;5728;5880;8503	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000127955;ENSG00000114353;ENSG00000174775;ENSG00000276536;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000051382;ENSG00000117461;ENSG00000074211;ENSG00000171862;ENSG00000128340
hsa01521	EGFR tyrosine kinase inhibitor resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01521+10000+1956+208+3265+4763+5291+5335+5728+6464+6714+8503	78	11	1.7897018970189702	6.146274984857662	1.2686357336866294e-6	1.3501908879950556e-5	10000;1956;208;3265;4763;5291;5335;5728;6464;6714;8503	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000146648;ENSG00000174775;ENSG00000276536;ENSG00000196712;ENSG00000051382;ENSG00000117461;ENSG00000124181;ENSG00000171862;ENSG00000160691;ENSG00000197122
hsa04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?hsa04933+10000+1432+208+3265+3383+4313+5291+5335+5600+5603+7412+8503	97	12	2.225654923215899	5.3916714018995044	1.721499914619784e-6	1.7689895674368816e-5	10000;1432;208;3265;3383;4313;5291;5335;5600;5603;7412;8503	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000174775;ENSG00000276536;ENSG00000090339;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000087245;ENSG00000051382;ENSG00000117461;ENSG00000124181;ENSG00000162692
hsa04662	B cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04662+10000+208+3265+3636+5291+5880+6850+7410+8503+8517	68	10	1.560252935862692	6.409217230199166	2.6700331018369994e-6	2.6522328811580863e-5	10000;208;3265;3636;5291;5880;6850;7410;8503;8517	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000174775;ENSG00000276536;ENSG00000269335;ENSG00000165458;ENSG00000051382;ENSG00000117461;ENSG00000128340;ENSG00000165025;ENSG00000160293
hsa04917	Prolactin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04917+10000+1432+208+3265+5291+5600+5603+6464+6714+8503	70	10	1.6061427280939475	6.226096737907762	3.504215101646224e-6	3.3685680654534675e-5	10000;1432;208;3265;5291;5600;5603;6464;6714;8503	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000174775;ENSG00000276536;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000051382;ENSG00000117461;ENSG00000160691;ENSG00000197122
hsa04915	Estrogen signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04915+10000+1956+208+2770+2771+3265+3881+4313+4318+5291+6464+6714+8503	124	13	2.84516711833785	4.569151638303277	4.172131142343716e-6	3.885297126307585e-5	10000;1956;208;2770;2771;3265;3881;4313;4318;5291;6464;6714;8503	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000146648;ENSG00000127955;ENSG00000114353;ENSG00000174775;ENSG00000276536;ENSG00000094796;ENSG00000262993;ENSG00000087245;ENSG00000100985;ENSG00000051382;ENSG00000117461;ENSG00000160691;ENSG00000197122
hsa04668	TNF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04668+10000+1432+208+3383+4318+5291+5600+5603+7185+7412+8503+8517	108	12	2.478048780487805	4.84251968503937	5.436155633531392e-6	4.655899909867018e-5	10000;1432;208;3383;4318;5291;5600;5603;7185;7412;8503;8517	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000090339;ENSG00000269335;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000100985;ENSG00000051382;ENSG00000117461;ENSG00000056558;ENSG00000162692
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05120+1432+1956+5335+5600+5603+6714+7082+83700+8517	58	9	1.3308039747064138	6.7628292153136025	5.468338820313612e-6	4.655899909867018e-5	1432;1956;5335;5600;5603;6714;7082;83700;8517	ENSG00000146648;ENSG00000269335;ENSG00000166086;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000124181;ENSG00000197122;ENSG00000104067;ENSG00000277401
hsa05213	Endometrial cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05213+10000+1495+1956+208+3265+5291+5728+8503+999	58	9	1.3308039747064138	6.7628292153136025	5.468338820313612e-6	4.655899909867018e-5	10000;1495;1956;208;3265;5291;5728;8503;999	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000039068;ENSG00000044115;ENSG00000146648;ENSG00000174775;ENSG00000276536;ENSG00000051382;ENSG00000117461;ENSG00000171862
hsa05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05145+10000+1432+208+2770+2771+3688+3909+3914+3918+5600+5603+8517	111	12	2.546883468834688	4.711640774632901	7.2516028688518475e-6	6.002715708105141e-5	10000;1432;208;2770;2771;3688;3909;3914;3918;5600;5603;8517	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000127955;ENSG00000114353;ENSG00000269335;ENSG00000150093;ENSG00000053747;ENSG00000196878;ENSG00000058085;ENSG00000185386;ENSG00000156711;ENSG00000112062
hsa05142	Chagas disease (American trypanosomiasis)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05142+10000+1432+208+2770+2771+5291+5522+5600+5603+8503+8517	101	11	2.31743450767841	4.7466282061277	1.6570684912453615e-5	1.2754847382449972e-4	10000;1432;208;2770;2771;5291;5522;5600;5603;8503;8517	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000127955;ENSG00000114353;ENSG00000269335;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000051382;ENSG00000117461;ENSG00000074211
hsa04012	ErbB signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04012+10000+1956+208+3265+5291+5335+5747+6464+6714+8503	83	10	1.9044263775971093	5.250924959681245	1.6692585500521773e-5	1.2754847382449972e-4	10000;1956;208;3265;5291;5335;5747;6464;6714;8503	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000146648;ENSG00000174775;ENSG00000276536;ENSG00000051382;ENSG00000117461;ENSG00000124181;ENSG00000169398;ENSG00000160691;ENSG00000197122
hsa05231	Choline metabolism in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05231+10000+1956+208+3265+5291+5335+5880+7248+8503+8976	83	10	1.9044263775971093	5.250924959681245	1.6692585500521773e-5	1.2754847382449972e-4	10000;1956;208;3265;5291;5335;5880;7248;8503;8976	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000146648;ENSG00000174775;ENSG00000276536;ENSG00000051382;ENSG00000117461;ENSG00000124181;ENSG00000128340;ENSG00000165699;ENSG00000106299
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+10000+1432+1956+208+2770+2771+3265+5291+5600+5603+5747+5880+6714+7248+8503+8517	208	16	4.7725383920505875	3.352513628104179	1.8019426488935508e-5	1.3424472734256955e-4	10000;1432;1956;208;2770;2771;3265;5291;5600;5603;5747;5880;6714;7248;8503;8517	ENSG00000105221;ENSG00000117020;ENSG00000275199;ENSG00000146648;ENSG00000127955;ENSG00000114353;ENSG00000174775;ENSG00000276536;ENSG00000269335;ENSG00000185386;ENSG00000156711;ENSG00000112062;ENSG00000051382;ENSG00000117461;ENSG00000169398;ENSG00000128340;ENSG00000197122;ENSG00000165699
