"Pathway"	"Z-score"
"Lipoic acid metabolism"	"-0.072"
"Biotin metabolism"	"-0.073"
"Valine, leucine and isoleucine biosynthesis"	"-0.093"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.094"
"Caffeine metabolism"	"-0.098"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.101"
"D-Glutamine and D-glutamate metabolism"	"-0.103"
"Phosphonate and phosphinate metabolism"	"-0.107"
"Vitamin B6 metabolism"	"-0.11"
"Sulfur relay system"	"-0.121"
"Riboflavin metabolism"	"-0.128"
"Sulfur metabolism"	"-0.141"
"Taurine and hypotaurine metabolism"	"-0.142"
"Synthesis and degradation of ketone bodies"	"-0.148"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.148"
"Non-homologous end-joining"	"-0.15"
"Fatty acid biosynthesis"	"-0.154"
"Thiamine metabolism"	"-0.165"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.169"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.17"
"Ascorbate and aldarate metabolism"	"-0.171"
"Other glycan degradation"	"-0.171"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.175"
"Nitrogen metabolism"	"-0.175"
"Selenocompound metabolism"	"-0.177"
"Phenylalanine metabolism"	"-0.18"
"Primary bile acid biosynthesis"	"-0.184"
"Steroid biosynthesis"	"-0.184"
"Pantothenate and CoA biosynthesis"	"-0.185"
"One carbon pool by folate"	"-0.192"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.195"
"Glycosaminoglycan degradation"	"-0.195"
"Arginine biosynthesis"	"-0.199"
"Histidine metabolism"	"-0.2"
"Renin-angiotensin system"	"-0.2"
"Other types of O-glycan biosynthesis"	"-0.202"
"Mismatch repair"	"-0.203"
"Vitamin digestion and absorption"	"-0.203"
"Proximal tubule bicarbonate reclamation"	"-0.205"
"alpha-Linolenic acid metabolism"	"-0.206"
"Terpenoid backbone biosynthesis"	"-0.206"
"Biosynthesis of unsaturated fatty acids"	"-0.208"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.209"
"Mannose type O-glycan biosynthesis"	"-0.209"
"Pentose and glucuronate interconversions"	"-0.209"
"Protein export"	"-0.21"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.213"
"Collecting duct acid secretion"	"-0.22"
"Linoleic acid metabolism"	"-0.22"
"Folate biosynthesis"	"-0.221"
"Fatty acid elongation"	"-0.224"
"Hippo signaling pathway - multiple species"	"-0.225"
"Phototransduction"	"-0.225"
"Glyoxylate and dicarboxylate metabolism"	"-0.229"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.23"
"beta-Alanine metabolism"	"-0.233"
"Nicotinate and nicotinamide metabolism"	"-0.235"
"RNA polymerase"	"-0.235"
"Circadian rhythm"	"-0.236"
"Galactose metabolism"	"-0.237"
"Propanoate metabolism"	"-0.237"
"Asthma"	"-0.238"
"Butanoate metabolism"	"-0.239"
"Mucin type O-glycan biosynthesis"	"-0.239"
"Citrate cycle (TCA cycle)"	"-0.24"
"Autophagy - other"	"-0.244"
"Porphyrin and chlorophyll metabolism"	"-0.244"
"Pentose phosphate pathway"	"-0.245"
"SNARE interactions in vesicular transport"	"-0.249"
"Apoptosis - multiple species"	"-0.25"
"Base excision repair"	"-0.252"
"DNA replication"	"-0.252"
"Fructose and mannose metabolism"	"-0.253"
"African trypanosomiasis"	"-0.254"
"Starch and sucrose metabolism"	"-0.255"
"Aldosterone-regulated sodium reabsorption"	"-0.258"
"Alanine, aspartate and glutamate metabolism"	"-0.259"
"Prion diseases"	"-0.261"
"Allograft rejection"	"-0.263"
"Pyruvate metabolism"	"-0.264"
"Tyrosine metabolism"	"-0.266"
"Thyroid cancer"	"-0.268"
"Primary immunodeficiency"	"-0.269"
"Ferroptosis"	"-0.271"
"Glycine, serine and threonine metabolism"	"-0.272"
"Graft-versus-host disease"	"-0.275"
"Homologous recombination"	"-0.276"
"Fat digestion and absorption"	"-0.278"
"Nicotine addiction"	"-0.282"
"Tryptophan metabolism"	"-0.282"
"Basal transcription factors"	"-0.283"
"Ether lipid metabolism"	"-0.284"
"Notch signaling pathway"	"-0.284"
"Aminoacyl-tRNA biosynthesis"	"-0.286"
"Nucleotide excision repair"	"-0.287"
"Proteasome"	"-0.287"
"Type I diabetes mellitus"	"-0.287"
"Cysteine and methionine metabolism"	"-0.289"
"Vasopressin-regulated water reabsorption"	"-0.289"
"Valine, leucine and isoleucine degradation"	"-0.29"
"Amino sugar and nucleotide sugar metabolism"	"-0.291"
"ABC transporters"	"-0.293"
"Carbohydrate digestion and absorption"	"-0.293"
"Sphingolipid metabolism"	"-0.294"
"Endocrine and other factor-regulated calcium reabsorption"	"-0.295"
"Fatty acid degradation"	"-0.296"
"Arginine and proline metabolism"	"-0.297"
"Intestinal immune network for IgA production"	"-0.297"
"Type II diabetes mellitus"	"-0.297"
"Steroid hormone biosynthesis"	"-0.298"
"N-Glycan biosynthesis"	"-0.3"
"Mineral absorption"	"-0.302"
"Ovarian steroidogenesis"	"-0.304"
"Vibrio cholerae infection"	"-0.304"
"Amyotrophic lateral sclerosis (ALS)"	"-0.309"
"Cholesterol metabolism"	"-0.31"
"Malaria"	"-0.31"
"Autoimmune thyroid disease"	"-0.311"
"Fanconi anemia pathway"	"-0.311"
"Retinol metabolism"	"-0.311"
"Legionellosis"	"-0.317"
"Glutathione metabolism"	"-0.318"
"Regulation of lipolysis in adipocytes"	"-0.32"
"Pathogenic Escherichia coli infection"	"-0.324"
"Arachidonic acid metabolism"	"-0.325"
"Endometrial cancer"	"-0.332"
"Glycerolipid metabolism"	"-0.333"
"Long-term depression"	"-0.333"
"Lysine degradation"	"-0.336"
"Viral myocarditis"	"-0.336"
"Drug metabolism - cytochrome P450"	"-0.339"
"Cytosolic DNA-sensing pathway"	"-0.341"
"Longevity regulating pathway - multiple species"	"-0.343"
"Metabolism of xenobiotics by cytochrome P450"	"-0.344"
"Synaptic vesicle cycle"	"-0.345"
"Cortisol synthesis and secretion"	"-0.348"
"Renin secretion"	"-0.348"
"Central carbon metabolism in cancer"	"-0.35"
"Inflammatory bowel disease (IBD)"	"-0.351"
"Mitophagy - animal"	"-0.352"
"Shigellosis"	"-0.352"
"Epithelial cell signaling in Helicobacter pylori infection"	"-0.353"
"Glycolysis / Gluconeogenesis"	"-0.353"
"Fc epsilon RI signaling pathway"	"-0.354"
"Drug metabolism - other enzymes"	"-0.355"
"RIG-I-like receptor signaling pathway"	"-0.359"
"Amphetamine addiction"	"-0.361"
"Long-term potentiation"	"-0.361"
"Chemical carcinogenesis"	"-0.363"
"Prolactin signaling pathway"	"-0.363"
"Bile secretion"	"-0.364"
"Inositol phosphate metabolism"	"-0.365"
"Adherens junction"	"-0.366"
"Adipocytokine signaling pathway"	"-0.369"
"B cell receptor signaling pathway"	"-0.369"
"PPAR signaling pathway"	"-0.37"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.371"
"Leishmaniasis"	"-0.373"
"Thyroid hormone synthesis"	"-0.373"
"Gastric acid secretion"	"-0.375"
"Ribosome biogenesis in eukaryotes"	"-0.377"
"Pertussis"	"-0.378"
"Antigen processing and presentation"	"-0.379"
"Bacterial invasion of epithelial cells"	"-0.379"
"Cardiac muscle contraction"	"-0.381"
"Taste transduction"	"-0.387"
"Peroxisome"	"-0.389"
"RNA degradation"	"-0.389"
"TGF-beta signaling pathway"	"-0.397"
"Hypertrophic cardiomyopathy (HCM)"	"-0.398"
"ECM-receptor interaction"	"-0.401"
"Insulin secretion"	"-0.404"
"Salivary secretion"	"-0.405"
"ErbB signaling pathway"	"-0.406"
"GABAergic synapse"	"-0.406"
"Protein digestion and absorption"	"-0.406"
"Colorectal cancer"	"-0.407"
"Gap junction"	"-0.411"
"mRNA surveillance pathway"	"-0.411"
"Longevity regulating pathway"	"-0.413"
"IL-17 signaling pathway"	"-0.414"
"Fc gamma R-mediated phagocytosis"	"-0.415"
"GnRH signaling pathway"	"-0.415"
"Dilated cardiomyopathy (DCM)"	"-0.417"
"Morphine addiction"	"-0.417"
"Th1 and Th2 cell differentiation"	"-0.418"
"Amoebiasis"	"-0.421"
"NF-kappa B signaling pathway"	"-0.423"
"Pancreatic secretion"	"-0.423"
"Phosphatidylinositol signaling system"	"-0.424"
"Circadian entrainment"	"-0.427"
"Inflammatory mediator regulation of TRP channels"	"-0.427"
"Aldosterone synthesis and secretion"	"-0.429"
"Hematopoietic cell lineage"	"-0.429"
"Progesterone-mediated oocyte maturation"	"-0.429"
"Pyrimidine metabolism"	"-0.43"
"Choline metabolism in cancer"	"-0.432"
"Melanogenesis"	"-0.432"
"Prostate cancer"	"-0.432"
"Chagas disease (American trypanosomiasis)"	"-0.434"
"T cell receptor signaling pathway"	"-0.437"
"Glucagon signaling pathway"	"-0.439"
"C-type lectin receptor signaling pathway"	"-0.445"
"Toll-like receptor signaling pathway"	"-0.447"
"TNF signaling pathway"	"-0.45"
"Insulin resistance"	"-0.452"
"Th17 cell differentiation"	"-0.455"
"Serotonergic synapse"	"-0.461"
"Toxoplasmosis"	"-0.463"
"Glutamatergic synapse"	"-0.467"
"Thyroid hormone signaling pathway"	"-0.467"
"Neurotrophin signaling pathway"	"-0.47"
"Vascular smooth muscle contraction"	"-0.475"
"AMPK signaling pathway"	"-0.477"
"Platelet activation"	"-0.481"
"Lysosome"	"-0.482"
"Sphingolipid signaling pathway"	"-0.482"
"Oocyte meiosis"	"-0.485"
"Ribosome"	"-0.493"
"Hepatitis C"	"-0.495"
"Oxidative phosphorylation"	"-0.495"
"Systemic lupus erythematosus"	"-0.496"
"Autophagy - animal"	"-0.498"
"Dopaminergic synapse"	"-0.5"
"FoxO signaling pathway"	"-0.5"
"Osteoclast differentiation"	"-0.503"
"Spliceosome"	"-0.503"
"Insulin signaling pathway"	"-0.504"
"Natural killer cell mediated cytotoxicity"	"-0.504"
"Signaling pathways regulating pluripotency of stem cells"	"-0.507"
"Wnt signaling pathway"	"-0.509"
"Apelin signaling pathway"	"-0.51"
"Estrogen signaling pathway"	"-0.514"
"Apoptosis"	"-0.515"
"Adrenergic signaling in cardiomyocytes"	"-0.526"
"Parkinson's disease"	"-0.526"
"Phospholipase D signaling pathway"	"-0.526"
"mTOR signaling pathway"	"-0.53"
"Phagosome"	"-0.53"
"Retrograde endocannabinoid signaling"	"-0.532"
"Oxytocin signaling pathway"	"-0.533"
"Non-alcoholic fatty liver disease (NAFLD)"	"-0.536"
"Necroptosis"	"-0.553"
"cGMP-PKG signaling pathway"	"-0.554"
"Protein processing in endoplasmic reticulum"	"-0.561"
"NOD-like receptor signaling pathway"	"-0.562"
"Purine metabolism"	"-0.563"
"RNA transport"	"-0.563"
"Tuberculosis"	"-0.571"
"Calcium signaling pathway"	"-0.594"
"Alcoholism"	"-0.596"
"Chemokine signaling pathway"	"-0.602"
"Huntington's disease"	"-0.605"
"Epstein-Barr virus infection"	"-0.618"
"Thermogenesis"	"-0.661"
"Olfactory transduction"	"-0.889"
