"Pathway"	"Z-score"
"Shigellosis"	"1.301"
"Mitophagy - animal"	"1.296"
"p53 signaling pathway"	"1.265"
"Amphetamine addiction"	"1.241"
"PPAR signaling pathway"	"1.216"
"Adherens junction"	"1.184"
"Antigen processing and presentation"	"1.131"
"Bacterial invasion of epithelial cells"	"1.112"
"Complement and coagulation cascades"	"1.108"
"Small cell lung cancer"	"0.936"
"Salivary secretion"	"0.906"
"Glycerophospholipid metabolism"	"0.855"
"Cholinergic synapse"	"0.683"
"Vascular smooth muscle contraction"	"0.627"
"Cell cycle"	"0.592"
"Systemic lupus erythematosus"	"0.52"
"Apelin signaling pathway"	"0.495"
"Wnt signaling pathway"	"0.436"
"Cell adhesion molecules (CAMs)"	"0.43"
"Adrenergic signaling in cardiomyocytes"	"0.427"
"Hippo signaling pathway"	"0.392"
"cGMP-PKG signaling pathway"	"0.321"
"Protein processing in endoplasmic reticulum"	"0.3"
"Tight junction"	"0.258"
"Axon guidance"	"0.237"
"Calcium signaling pathway"	"0.201"
"Alcoholism"	"0.195"
"cAMP signaling pathway"	"0.122"
"Thermogenesis"	"-0.039"
"D-Arginine and D-ornithine metabolism"	"-0.075"
"Biotin metabolism"	"-0.12"
"Lipoic acid metabolism"	"-0.124"
"Valine, leucine and isoleucine biosynthesis"	"-0.136"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.148"
"D-Glutamine and D-glutamate metabolism"	"-0.151"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.152"
"Caffeine metabolism"	"-0.157"
"Vitamin B6 metabolism"	"-0.166"
"Phosphonate and phosphinate metabolism"	"-0.17"
"Sulfur relay system"	"-0.176"
"Riboflavin metabolism"	"-0.197"
"Sulfur metabolism"	"-0.213"
"Taurine and hypotaurine metabolism"	"-0.221"
"Neuroactive ligand-receptor interaction"	"-0.222"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.223"
"Synthesis and degradation of ketone bodies"	"-0.226"
"Fatty acid biosynthesis"	"-0.245"
"Thiamine metabolism"	"-0.256"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.259"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.26"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.26"
"Phenylalanine metabolism"	"-0.269"
"Selenocompound metabolism"	"-0.274"
"Primary bile acid biosynthesis"	"-0.276"
"Ascorbate and aldarate metabolism"	"-0.28"
"Other glycan degradation"	"-0.28"
"Nitrogen metabolism"	"-0.281"
"Steroid biosynthesis"	"-0.285"
"One carbon pool by folate"	"-0.291"
"Glycosaminoglycan degradation"	"-0.293"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.298"
"Pantothenate and CoA biosynthesis"	"-0.299"
"Arginine biosynthesis"	"-0.319"
"Other types of O-glycan biosynthesis"	"-0.319"
"Histidine metabolism"	"-0.32"
"Terpenoid backbone biosynthesis"	"-0.32"
"Mannose type O-glycan biosynthesis"	"-0.322"
"Renin-angiotensin system"	"-0.322"
"Mismatch repair"	"-0.328"
"Protein export"	"-0.329"
"Pentose and glucuronate interconversions"	"-0.33"
"Vitamin digestion and absorption"	"-0.33"
"Proximal tubule bicarbonate reclamation"	"-0.331"
"Biosynthesis of unsaturated fatty acids"	"-0.336"
"Folate biosynthesis"	"-0.337"
"Maturity onset diabetes of the young"	"-0.338"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.34"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.34"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.347"
"Fatty acid elongation"	"-0.35"
"Collecting duct acid secretion"	"-0.352"
"Hippo signaling pathway - multiple species"	"-0.355"
"Glyoxylate and dicarboxylate metabolism"	"-0.358"
"Mucin type O-glycan biosynthesis"	"-0.359"
"Phototransduction"	"-0.361"
"Citrate cycle (TCA cycle)"	"-0.364"
"Butanoate metabolism"	"-0.367"
"Propanoate metabolism"	"-0.373"
"Circadian rhythm"	"-0.376"
"beta-Alanine metabolism"	"-0.377"
"RNA polymerase"	"-0.379"
"Base excision repair"	"-0.381"
"Galactose metabolism"	"-0.381"
"Pentose phosphate pathway"	"-0.381"
"Autophagy - other"	"-0.388"
"Fructose and mannose metabolism"	"-0.396"
"SNARE interactions in vesicular transport"	"-0.402"
"DNA replication"	"-0.403"
"Aldosterone-regulated sodium reabsorption"	"-0.404"
"Starch and sucrose metabolism"	"-0.405"
"Alanine, aspartate and glutamate metabolism"	"-0.406"
"Tyrosine metabolism"	"-0.412"
"Pyruvate metabolism"	"-0.415"
"Bladder cancer"	"-0.422"
"Glycine, serine and threonine metabolism"	"-0.426"
"Nicotine addiction"	"-0.427"
"Tryptophan metabolism"	"-0.429"
"Carbohydrate digestion and absorption"	"-0.437"
"Homologous recombination"	"-0.44"
"Vasopressin-regulated water reabsorption"	"-0.441"
"Aminoacyl-tRNA biosynthesis"	"-0.444"
"ABC transporters"	"-0.45"
"Proteasome"	"-0.454"
"Cysteine and methionine metabolism"	"-0.455"
"Basal transcription factors"	"-0.456"
"Sphingolipid metabolism"	"-0.458"
"Fatty acid degradation"	"-0.459"
"Hedgehog signaling pathway"	"-0.459"
"Endocrine and other factor-regulated calcium reabsorption"	"-0.462"
"Amino sugar and nucleotide sugar metabolism"	"-0.465"
"Notch signaling pathway"	"-0.467"
"Nucleotide excision repair"	"-0.467"
"Steroid hormone biosynthesis"	"-0.469"
"Valine, leucine and isoleucine degradation"	"-0.471"
"Ovarian steroidogenesis"	"-0.472"
"Vibrio cholerae infection"	"-0.474"
"N-Glycan biosynthesis"	"-0.476"
"Arginine and proline metabolism"	"-0.479"
"Regulation of lipolysis in adipocytes"	"-0.479"
"Staphylococcus aureus infection"	"-0.493"
"Glutathione metabolism"	"-0.498"
"Retinol metabolism"	"-0.5"
"Fanconi anemia pathway"	"-0.501"
"Viral myocarditis"	"-0.511"
"VEGF signaling pathway"	"-0.518"
"Lysine degradation"	"-0.523"
"Longevity regulating pathway - multiple species"	"-0.526"
"Drug metabolism - cytochrome P450"	"-0.527"
"Glycerolipid metabolism"	"-0.529"
"Long-term depression"	"-0.529"
"Metabolism of xenobiotics by cytochrome P450"	"-0.533"
"Synaptic vesicle cycle"	"-0.537"
"Cortisol synthesis and secretion"	"-0.54"
"Central carbon metabolism in cancer"	"-0.543"
"Glycolysis / Gluconeogenesis"	"-0.552"
"Renin secretion"	"-0.552"
"Long-term potentiation"	"-0.559"
"Drug metabolism - other enzymes"	"-0.561"
"Thyroid hormone synthesis"	"-0.568"
"Chemical carcinogenesis"	"-0.571"
"Bile secretion"	"-0.572"
"Inositol phosphate metabolism"	"-0.572"
"Gastric acid secretion"	"-0.58"
"Ribosome biogenesis in eukaryotes"	"-0.592"
"RNA degradation"	"-0.6"
"Cardiac muscle contraction"	"-0.601"
"Taste transduction"	"-0.604"
"Peroxisome"	"-0.609"
"Insulin secretion"	"-0.61"
"Longevity regulating pathway"	"-0.623"
"GABAergic synapse"	"-0.632"
"Fc gamma R-mediated phagocytosis"	"-0.637"
"Morphine addiction"	"-0.638"
"Protein digestion and absorption"	"-0.645"
"mRNA surveillance pathway"	"-0.648"
"Progesterone-mediated oocyte maturation"	"-0.653"
"Aldosterone synthesis and secretion"	"-0.658"
"Circadian entrainment"	"-0.659"
"Phosphatidylinositol signaling system"	"-0.667"
"Pyrimidine metabolism"	"-0.674"
"Melanogenesis"	"-0.68"
"Glucagon signaling pathway"	"-0.681"
"Glutamatergic synapse"	"-0.72"
"Serotonergic synapse"	"-0.726"
"Lysosome"	"-0.74"
"Oocyte meiosis"	"-0.747"
"Autophagy - animal"	"-0.764"
"Ribosome"	"-0.768"
"Dopaminergic synapse"	"-0.771"
"Spliceosome"	"-0.78"
"Oxidative phosphorylation"	"-0.784"
"Parkinson's disease"	"-0.81"
"Retrograde endocannabinoid signaling"	"-0.825"
"Cushing's syndrome"	"-0.837"
"RNA transport"	"-0.888"
"Purine metabolism"	"-0.893"
"Huntington's disease"	"-0.948"
"Olfactory transduction"	"-1.383"
