"GO.ID"	"GO.Term"	"Z-score"
"GO:0072534"	"perineuronal net"	"3.187"
"GO:0097418"	"neurofibrillary tangle"	"3.181"
"GO:0033017"	"sarcoplasmic reticulum membrane"	"3.178"
"GO:0019898"	"extrinsic component of membrane"	"3.161"
"GO:0002102"	"podosome"	"3.09"
"GO:0035748"	"myelin sheath abaxonal region"	"3.085"
"GO:0032592"	"integral component of mitochondrial membrane"	"3.076"
"GO:1990712"	"HFE-transferrin receptor complex"	"3.062"
"GO:0001533"	"cornified envelope"	"3.055"
"GO:0090533"	"cation-transporting ATPase complex"	"3.046"
"GO:0044327"	"dendritic spine head"	"3.04"
"GO:0016600"	"flotillin complex"	"3.003"
"GO:0005577"	"fibrinogen complex"	"2.973"
"GO:0097486"	"multivesicular body lumen"	"2.961"
"GO:0099699"	NA	"2.919"
"GO:0072669"	"tRNA-splicing ligase complex"	"2.912"
"GO:0098797"	"plasma membrane protein complex"	"2.903"
"GO:0017146"	"NMDA selective glutamate receptor complex"	"2.902"
"GO:0032590"	"dendrite membrane"	"2.892"
"GO:0097730"	NA	"2.889"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"2.882"
"GO:0034245"	"mitochondrial DNA-directed RNA polymerase complex"	"2.848"
"GO:0101003"	"ficolin-1-rich granule membrane"	"2.847"
"GO:0005834"	"heterotrimeric G-protein complex"	"2.835"
"GO:0097440"	"apical dendrite"	"2.831"
"GO:0031838"	"haptoglobin-hemoglobin complex"	"2.829"
"GO:0030479"	"actin cortical patch"	"2.828"
"GO:0071437"	"invadopodium"	"2.806"
"GO:0070618"	"Grb2-Sos complex"	"2.805"
"GO:0016529"	"sarcoplasmic reticulum"	"2.796"
"GO:0048179"	"activin receptor complex"	"2.796"
"GO:0035577"	"azurophil granule membrane"	"2.781"
"GO:0042627"	"chylomicron"	"2.774"
"GO:0098992"	"neuronal dense core vesicle"	"2.772"
"GO:0042588"	"zymogen granule"	"2.742"
"GO:0042583"	"chromaffin granule"	"2.711"
"GO:0071203"	"WASH complex"	"2.711"
"GO:0071564"	"npBAF complex"	"2.673"
"GO:0009295"	"nucleoid"	"2.672"
"GO:0097196"	"Shu complex"	"2.672"
"GO:0031224"	"intrinsic component of membrane"	"2.646"
"GO:0031527"	"filopodium membrane"	"2.637"
"GO:0033256"	"I-kappaB/NF-kappaB complex"	"2.635"
"GO:0034702"	"ion channel complex"	"2.6"
"GO:0005883"	"neurofilament"	"2.59"
"GO:0034676"	"integrin alpha6-beta4 complex"	"2.581"
"GO:0097513"	"myosin II filament"	"2.561"
"GO:0032585"	"multivesicular body membrane"	"2.555"
"GO:0034362"	"low-density lipoprotein particle"	"2.548"
"GO:0042584"	"chromaffin granule membrane"	"2.532"
"GO:0019897"	"extrinsic component of plasma membrane"	"2.524"
"GO:0120003"	NA	"2.522"
"GO:0032449"	"CBM complex"	"2.492"
"GO:0043204"	"perikaryon"	"2.471"
"GO:0034703"	"cation channel complex"	"2.462"
"GO:0036019"	"endolysosome"	"2.44"
"GO:0016460"	"myosin II complex"	"2.428"
"GO:1990630"	"IRE1-RACK1-PP2A complex"	"2.42"
"GO:0031235"	"intrinsic component of the cytoplasmic side of the plasma membrane"	"2.415"
"GO:0002133"	"polycystin complex"	"2.404"
"GO:0036024"	"protein C inhibitor-TMPRSS7 complex"	"2.402"
"GO:0036025"	"protein C inhibitor-TMPRSS11E complex"	"2.402"
"GO:0036026"	"protein C inhibitor-PLAT complex"	"2.402"
"GO:0036027"	"protein C inhibitor-PLAU complex"	"2.402"
"GO:0036028"	"protein C inhibitor-thrombin complex"	"2.402"
"GO:0036029"	"protein C inhibitor-KLK3 complex"	"2.402"
"GO:0036030"	"protein C inhibitor-plasma kallikrein complex"	"2.402"
"GO:0097181"	"protein C inhibitor-coagulation factor V complex"	"2.402"
"GO:0097182"	"protein C inhibitor-coagulation factor Xa complex"	"2.402"
"GO:0097183"	"protein C inhibitor-coagulation factor XI complex"	"2.402"
"GO:1990622"	"CHOP-ATF3 complex"	"2.399"
"GO:0097449"	"astrocyte projection"	"2.378"
"GO:0032809"	"neuronal cell body membrane"	"2.372"
"GO:0031315"	"extrinsic component of mitochondrial outer membrane"	"2.367"
"GO:0036398"	"TCR signalosome"	"2.364"
"GO:0034366"	"spherical high-density lipoprotein particle"	"2.349"
"GO:0016011"	"dystroglycan complex"	"2.319"
"GO:0005947"	"mitochondrial alpha-ketoglutarate dehydrogenase complex"	"2.292"
"GO:0005953"	"CAAX-protein geranylgeranyltransferase complex"	"2.271"
"GO:0150002"	NA	"2.27"
"GO:0150014"	NA	"2.27"
"GO:0043020"	"NADPH oxidase complex"	"2.258"
"GO:0005764"	"lysosome"	"2.237"
"GO:0030426"	"growth cone"	"2.226"
"GO:0099059"	"integral component of presynaptic active zone membrane"	"2.218"
"GO:0099060"	"integral component of postsynaptic specialization membrane"	"2.204"
"GO:0098966"	"perisynaptic extracellular matrix"	"2.196"
"GO:0030175"	"filopodium"	"2.155"
"GO:0030666"	"endocytic vesicle membrane"	"2.151"
"GO:0055120"	"striated muscle dense body"	"2.151"
"GO:0001527"	"microfibril"	"2.15"
"GO:0098794"	"postsynapse"	"2.145"
"GO:0031306"	"intrinsic component of mitochondrial outer membrane"	"2.136"
"GO:1990666"	"PCSK9-LDLR complex"	"2.133"
"GO:0070852"	"cell body fiber"	"2.118"
"GO:1903561"	"extracellular vesicle"	"2.115"
"GO:0005749"	"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)"	"2.107"
"GO:0031941"	"filamentous actin"	"2.09"
"GO:0005745"	"m-AAA complex"	"2.087"
"GO:0097453"	"mesaxon"	"2.08"
"GO:0031252"	"cell leading edge"	"2.077"
"GO:0045211"	"postsynaptic membrane"	"2.066"
"GO:0098855"	"HCN channel complex"	"2.058"
"GO:0043198"	"dendritic shaft"	"2.056"
"GO:0015629"	"actin cytoskeleton"	"2.055"
"GO:0016514"	"SWI/SNF complex"	"2.022"
"GO:0031523"	"Myb complex"	"1.999"
"GO:0097442"	"CA3 pyramidal cell dendrite"	"1.979"
"GO:0042406"	"extrinsic component of endoplasmic reticulum membrane"	"1.96"
"GO:0016327"	"apicolateral plasma membrane"	"1.95"
"GO:0033270"	"paranode region of axon"	"1.926"
"GO:0005833"	"hemoglobin complex"	"1.913"
"GO:0097441"	"basilar dendrite"	"1.907"
"GO:0044316"	"cone cell pedicle"	"1.898"
"GO:0031966"	"mitochondrial membrane"	"1.897"
"GO:0034688"	"integrin alphaM-beta2 complex"	"1.89"
"GO:0097060"	"synaptic membrane"	"1.89"
"GO:0045098"	"type III intermediate filament"	"1.884"
"GO:0097422"	"tubular endosome"	"1.883"
"GO:0071565"	"nBAF complex"	"1.863"
"GO:0098592"	"cytoplasmic side of apical plasma membrane"	"1.857"
"GO:0097454"	"Schwann cell microvillus"	"1.855"
"GO:0042382"	"paraspeckles"	"1.837"
"GO:0002080"	"acrosomal membrane"	"1.834"
"GO:0008091"	"spectrin"	"1.833"
"GO:0072558"	"NLRP1 inflammasome complex"	"1.811"
"GO:0072563"	"endothelial microparticle"	"1.81"
"GO:1990667"	"PCSK9-AnxA2 complex"	"1.809"
"GO:0032991"	"macromolecular complex"	"1.807"
"GO:0071458"	"integral component of cytoplasmic side of endoplasmic reticulum membrane"	"1.8"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"1.789"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"1.786"
"GO:1902737"	"dendritic filopodium"	"1.766"
"GO:0005581"	"collagen trimer"	"1.757"
"GO:0017102"	"methionyl glutamyl tRNA synthetase complex"	"1.753"
"GO:0030132"	"clathrin coat of coated pit"	"1.748"
"GO:0005596"	"collagen type XIV trimer"	"1.744"
"GO:0098560"	"cytoplasmic side of late endosome membrane"	"1.732"
"GO:0098594"	"mucin granule"	"1.72"
"GO:0034668"	"integrin alpha4-beta1 complex"	"1.718"
"GO:1990971"	"EMILIN complex"	"1.718"
"GO:1990590"	"ATF1-ATF4 transcription factor complex"	"1.716"
"GO:0099572"	"postsynaptic specialization"	"1.714"
"GO:0016459"	"myosin complex"	"1.71"
"GO:0043202"	"lysosomal lumen"	"1.697"
"GO:0030136"	"clathrin-coated vesicle"	"1.694"
"GO:0005960"	"glycine cleavage complex"	"1.693"
"GO:1901588"	"dendritic microtubule"	"1.685"
"GO:0030125"	"clathrin vesicle coat"	"1.677"
"GO:0044609"	"DBIRD complex"	"1.657"
"GO:0005921"	"gap junction"	"1.643"
"GO:0045282"	"plasma membrane succinate dehydrogenase complex"	"1.641"
"GO:0005791"	"rough endoplasmic reticulum"	"1.638"
"GO:0044354"	"macropinosome"	"1.63"
"GO:0043034"	"costamere"	"1.617"
"GO:0042645"	"mitochondrial nucleoid"	"1.6"
"GO:0098844"	"postsynaptic endocytic zone membrane"	"1.6"
"GO:1990112"	"RQC complex"	"1.582"
"GO:1990332"	"Ire1 complex"	"1.566"
"GO:0044853"	"plasma membrane raft"	"1.56"
"GO:0098799"	"outer mitochondrial membrane protein complex"	"1.551"
"GO:1990769"	"proximal neuron projection"	"1.55"
"GO:0098892"	"extrinsic component of postsynaptic specialization membrane"	"1.547"
"GO:0097169"	"AIM2 inflammasome complex"	"1.527"
"GO:0005604"	"basement membrane"	"1.514"
"GO:0016461"	"unconventional myosin complex"	"1.485"
"GO:0071756"	"pentameric IgM immunoglobulin complex"	"1.465"
"GO:0071757"	"hexameric IgM immunoglobulin complex"	"1.465"
"GO:1990047"	"spindle matrix"	"1.464"
"GO:0070382"	"exocytic vesicle"	"1.455"
"GO:0030904"	"retromer complex"	"1.452"
"GO:0031143"	"pseudopodium"	"1.431"
"GO:0032437"	"cuticular plate"	"1.421"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"1.405"
"GO:1905286"	"serine-type peptidase complex"	"1.403"
"GO:0033268"	"node of Ranvier"	"1.398"
"GO:0044214"	"spanning component of plasma membrane"	"1.391"
"GO:0000813"	"ESCRT I complex"	"1.387"
"GO:0043240"	"Fanconi anaemia nuclear complex"	"1.387"
"GO:0036502"	"Derlin-1-VIMP complex"	"1.385"
"GO:0070937"	"CRD-mediated mRNA stability complex"	"1.372"
"GO:0044304"	"main axon"	"1.369"
"GO:0016328"	"lateral plasma membrane"	"1.355"
"GO:0005641"	"nuclear envelope lumen"	"1.353"
"GO:0098684"	NA	"1.349"
"GO:1990026"	"hippocampal mossy fiber expansion"	"1.346"
"GO:0030895"	"apolipoprotein B mRNA editing enzyme complex"	"1.335"
"GO:1990812"	"growth cone filopodium"	"1.327"
"GO:0036057"	"slit diaphragm"	"1.326"
"GO:0016507"	"mitochondrial fatty acid beta-oxidation multienzyme complex"	"1.325"
"GO:0090619"	"meiotic spindle pole"	"1.324"
"GO:0060201"	"clathrin-sculpted acetylcholine transport vesicle membrane"	"1.321"
"GO:0098745"	"Dcp1-Dcp2 complex"	"1.309"
"GO:0043564"	"Ku70:Ku80 complex"	"1.304"
"GO:0031095"	"platelet dense tubular network membrane"	"1.303"
"GO:0005586"	"collagen type III trimer"	"1.276"
"GO:0098686"	NA	"1.276"
"GO:0016528"	"sarcoplasm"	"1.246"
"GO:0035749"	"myelin sheath adaxonal region"	"1.243"
"GO:0097180"	"serine protease inhibitor complex"	"1.237"
"GO:0001669"	"acrosomal vesicle"	"1.235"
"GO:0005811"	"lipid particle"	"1.214"
"GO:0005614"	"interstitial matrix"	"1.213"
"GO:0043229"	"intracellular organelle"	"1.208"
"GO:0070419"	"nonhomologous end joining complex"	"1.193"
"GO:0044305"	"calyx of Held"	"1.192"
"GO:0005585"	"collagen type II trimer"	"1.191"
"GO:0031905"	"early endosome lumen"	"1.188"
"GO:0097452"	"GAIT complex"	"1.175"
"GO:0005965"	"protein farnesyltransferase complex"	"1.167"
"GO:0014802"	"terminal cisterna"	"1.166"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"1.165"
"GO:0097144"	"BAX complex"	"1.16"
"GO:0099160"	NA	"1.154"
"GO:0014731"	"spectrin-associated cytoskeleton"	"1.137"
"GO:0098835"	"presynaptic endocytic zone membrane"	"1.135"
"GO:0030496"	"midbody"	"1.126"
"GO:0031084"	"BLOC-2 complex"	"1.124"
"GO:0044326"	"dendritic spine neck"	"1.124"
"GO:0034359"	"mature chylomicron"	"1.113"
"GO:0034360"	"chylomicron remnant"	"1.113"
"GO:1990617"	"CHOP-ATF4 complex"	"1.106"
"GO:0005587"	"collagen type IV trimer"	"1.102"
"GO:0099053"	"activating signal cointegrator 1 complex"	"1.098"
"GO:0097344"	"Rix1 complex"	"1.094"
"GO:0031312"	"extrinsic component of organelle membrane"	"1.086"
"GO:1990246"	"uniplex complex"	"1.074"
"GO:0019034"	"viral replication complex"	"1.069"
"GO:0030478"	"actin cap"	"1.064"
"GO:0098554"	"cytoplasmic side of endoplasmic reticulum membrane"	"1.053"
"GO:0048788"	"cytoskeleton of presynaptic active zone"	"1.052"
"GO:0042641"	"actomyosin"	"1.051"
"GO:0097013"	"phagocytic vesicle lumen"	"1.049"
"GO:0030863"	"cortical cytoskeleton"	"1.044"
"GO:0098888"	"extrinsic component of presynaptic membrane"	"1.044"
"GO:0044798"	"nuclear transcription factor complex"	"1.041"
"GO:0031515"	"tRNA (m1A) methyltransferase complex"	"1.037"
"GO:0009328"	"phenylalanine-tRNA ligase complex"	"1.036"
"GO:0032433"	"filopodium tip"	"1.029"
"GO:0000322"	"storage vacuole"	"1.021"
"GO:0097543"	"ciliary inversin compartment"	"1.018"
"GO:0099631"	"postsynaptic endocytic zone cytoplasmic component"	"1.017"
"GO:0060077"	"inhibitory synapse"	"1.012"
"GO:0034363"	"intermediate-density lipoprotein particle"	"0.99"
"GO:0031362"	"anchored component of external side of plasma membrane"	"0.985"
"GO:1990032"	"parallel fiber"	"0.978"
"GO:0098562"	"cytoplasmic side of membrane"	"0.977"
"GO:0045239"	"tricarboxylic acid cycle enzyme complex"	"0.971"
"GO:0005902"	"microvillus"	"0.964"
"GO:1990761"	"growth cone lamellipodium"	"0.957"
"GO:0043194"	"axon initial segment"	"0.944"
"GO:0032045"	"guanyl-nucleotide exchange factor complex"	"0.932"
"GO:0000123"	"histone acetyltransferase complex"	"0.925"
"GO:0008043"	"intracellular ferritin complex"	"0.915"
"GO:0060053"	"neurofilament cytoskeleton"	"0.904"
"GO:0044307"	"dendritic branch"	"0.901"
"GO:0034752"	"cytosolic aryl hydrocarbon receptor complex"	"0.899"
"GO:0045335"	"phagocytic vesicle"	"0.899"
"GO:0000172"	"ribonuclease MRP complex"	"0.896"
"GO:0033588"	"Elongator holoenzyme complex"	"0.891"
"GO:0097413"	"Lewy body"	"0.891"
"GO:0030128"	"clathrin coat of endocytic vesicle"	"0.89"
"GO:0002079"	"inner acrosomal membrane"	"0.884"
"GO:0005637"	"nuclear inner membrane"	"0.877"
"GO:0005758"	"mitochondrial intermembrane space"	"0.876"
"GO:1990425"	"ryanodine receptor complex"	"0.869"
"GO:0072517"	"host cell viral assembly compartment"	"0.851"
"GO:0044301"	"climbing fiber"	"0.84"
"GO:0034704"	"calcium channel complex"	"0.833"
"GO:0005916"	"fascia adherens"	"0.819"
"GO:0042613"	"MHC class II protein complex"	"0.816"
"GO:0031594"	"neuromuscular junction"	"0.811"
"GO:0098833"	"presynaptic endocytic zone"	"0.809"
"GO:0098559"	"cytoplasmic side of early endosome membrane"	"0.807"
"GO:0005655"	"nucleolar ribonuclease P complex"	"0.8"
"GO:0034365"	"discoidal high-density lipoprotein particle"	"0.784"
"GO:0097179"	"protease inhibitor complex"	"0.783"
"GO:0042612"	"MHC class I protein complex"	"0.78"
"GO:0071953"	"elastic fiber"	"0.777"
"GO:0031301"	"integral component of organelle membrane"	"0.774"
"GO:0033093"	"Weibel-Palade body"	"0.766"
"GO:0099568"	"cytoplasmic region"	"0.752"
"GO:0033065"	"Rad51C-XRCC3 complex"	"0.751"
"GO:0044297"	"cell body"	"0.737"
"GO:0097129"	"cyclin D2-CDK4 complex"	"0.733"
