"ID"	"Pathway"	"Z-score"
"hsa05223"	"Non-small cell lung cancer"	"16.561"
"hsa04360"	"Axon guidance"	"16.482"
"hsa05218"	"Melanoma"	"16.178"
"hsa05133"	"Pertussis"	"16.131"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"16.062"
"hsa04071"	"Sphingolipid signaling pathway"	"15.768"
"hsa05212"	"Pancreatic cancer"	"15.745"
"hsa05215"	"Prostate cancer"	"15.195"
"hsa05211"	"Renal cell carcinoma"	"14.772"
"hsa04024"	"cAMP signaling pathway"	"14.747"
"hsa04931"	"Insulin resistance"	"14.705"
"hsa04066"	"HIF-1 signaling pathway"	"14.398"
"hsa04926"	"Relaxin signaling pathway"	"14.387"
"hsa05214"	"Glioma"	"14.106"
"hsa05146"	"Amoebiasis"	"14.08"
"hsa05222"	"Small cell lung cancer"	"13.987"
"hsa05226"	"Gastric cancer"	"13.746"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"13.731"
"hsa05166"	"HTLV-I infection"	"13.691"
"hsa05231"	"Choline metabolism in cancer"	"13.56"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"13.3"
"hsa04210"	"Apoptosis"	"13.253"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"13.156"
"hsa04725"	"Cholinergic synapse"	"12.906"
"hsa05224"	"Breast cancer"	"12.588"
"hsa04370"	"VEGF signaling pathway"	"12.531"
"hsa04611"	"Platelet activation"	"12.002"
"hsa05100"	"Bacterial invasion of epithelial cells"	"11.944"
"hsa05225"	"Hepatocellular carcinoma"	"11.72"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"11.16"
"hsa05150"	"Staphylococcus aureus infection"	"11.156"
"hsa04068"	"FoxO signaling pathway"	"11.073"
"hsa05340"	"Primary immunodeficiency"	"11.004"
"hsa04930"	"Type II diabetes mellitus"	"10.969"
"hsa05213"	"Endometrial cancer"	"10.931"
"hsa05323"	"Rheumatoid arthritis"	"10.826"
"hsa04520"	"Adherens junction"	"10.747"
"hsa04610"	"Complement and coagulation cascades"	"10.594"
"hsa05203"	"Viral carcinogenesis"	"10.507"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"10.389"
"hsa04215"	"Apoptosis - multiple species"	"10.374"
"hsa05143"	"African trypanosomiasis"	"10.271"
"hsa05210"	"Colorectal cancer"	"10.269"
"hsa05330"	"Allograft rejection"	"9.819"
"hsa05332"	"Graft-versus-host disease"	"9.808"
"hsa04070"	"Phosphatidylinositol signaling system"	"9.776"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"9.351"
"hsa04910"	"Insulin signaling pathway"	"9.286"
"hsa04973"	"Carbohydrate digestion and absorption"	"9.243"
"hsa05132"	"Salmonella infection"	"9.135"
"hsa05310"	"Asthma"	"8.911"
"hsa00562"	"Inositol phosphate metabolism"	"8.514"
"hsa05230"	"Central carbon metabolism in cancer"	"8.319"
"hsa04512"	"ECM-receptor interaction"	"8.216"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"7.885"
"hsa05219"	"Bladder cancer"	"7.8"
"hsa04940"	"Type I diabetes mellitus"	"7.701"
"hsa04144"	"Endocytosis"	"7.693"
"hsa04915"	"Estrogen signaling pathway"	"7.678"
"hsa05131"	"Shigellosis"	"7.656"
"hsa05169"	"Epstein-Barr virus infection"	"6.987"
"hsa04211"	"Longevity regulating pathway"	"6.979"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"6.749"
"hsa04140"	"Autophagy - animal"	"6.682"
"hsa04912"	"GnRH signaling pathway"	"6.386"
"hsa05202"	"Transcriptional misregulation in cancer"	"6.121"
"hsa04916"	"Melanogenesis"	"5.799"
"hsa04726"	"Serotonergic synapse"	"5.787"
"hsa04919"	"Thyroid hormone signaling pathway"	"5.681"
"hsa04730"	"Long-term depression"	"5.131"
"hsa04150"	"mTOR signaling pathway"	"5.033"
"hsa04218"	"Cellular senescence"	"4.937"
"hsa04022"	"cGMP-PKG signaling pathway"	"4.814"
"hsa05030"	"Cocaine addiction"	"4.786"
"hsa04350"	"TGF-beta signaling pathway"	"4.773"
"hsa05416"	"Viral myocarditis"	"4.748"
"hsa05032"	"Morphine addiction"	"4.169"
"hsa05020"	"Prion diseases"	"4.046"
"hsa04614"	"Renin-angiotensin system"	"3.948"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"3.551"
"hsa04724"	"Glutamatergic synapse"	"3.5"
"hsa04971"	"Gastric acid secretion"	"3.495"
"hsa04152"	"AMPK signaling pathway"	"3.287"
"hsa00531"	"Glycosaminoglycan degradation"	"2.867"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"2.756"
"hsa04720"	"Long-term potentiation"	"2.648"
"hsa04921"	"Oxytocin signaling pathway"	"2.582"
"hsa04977"	"Vitamin digestion and absorption"	"2.414"
"hsa04137"	"Mitophagy - animal"	"2.412"
"hsa04310"	"Wnt signaling pathway"	"2.299"
"hsa04540"	"Gap junction"	"2.247"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"2.244"
"hsa04974"	"Protein digestion and absorption"	"2.096"
"hsa05216"	"Thyroid cancer"	"2.08"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"2.05"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"2.015"
"hsa04934"	"Cushing,s syndrome"	"1.996"
"hsa04713"	"Circadian entrainment"	"1.881"
"hsa05134"	"Legionellosis"	"1.87"
"hsa04979"	"Cholesterol metabolism"	"1.783"
"hsa00740"	"Riboflavin metabolism"	"1.723"
"hsa04727"	"GABAergic synapse"	"1.696"
"hsa00565"	"Ether lipid metabolism"	"1.691"
"hsa02010"	"ABC transporters"	"1.521"
"hsa04728"	"Dopaminergic synapse"	"1.486"
"hsa00511"	"Other glycan degradation"	"1.436"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"1.328"
"hsa04371"	"Apelin signaling pathway"	"1.273"
"hsa04978"	"Mineral absorption"	"1.092"
"hsa04020"	"Calcium signaling pathway"	"0.949"
"hsa00592"	"alpha-Linolenic acid metabolism"	"0.944"
"hsa04972"	"Pancreatic secretion"	"0.939"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"0.891"
"hsa04213"	"Longevity regulating pathway - multiple species"	"0.877"
"hsa00430"	"Taurine and hypotaurine metabolism"	"0.823"
"hsa04975"	"Fat digestion and absorption"	"0.779"
"hsa05010"	"Alzheimer,s disease"	"0.74"
"hsa00062"	"Fatty acid elongation"	"0.592"
"hsa00591"	"Linoleic acid metabolism"	"0.535"
"hsa00600"	"Sphingolipid metabolism"	"0.531"
"hsa04120"	"Ubiquitin mediated proteolysis"	"0.478"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"0.432"
"hsa03450"	"Non-homologous end-joining"	"0.362"
"hsa00730"	"Thiamine metabolism"	"0.312"
"hsa04925"	"Aldosterone synthesis and secretion"	"0.217"
"hsa04913"	"Ovarian steroidogenesis"	"0.209"
"hsa04918"	"Thyroid hormone synthesis"	"0.175"
"hsa04924"	"Renin secretion"	"0.161"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.136"
"hsa04115"	"p53 signaling pathway"	"0.121"
"hsa04122"	"Sulfur relay system"	"0.119"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.094"
"hsa05130"	"Pathogenic Escherichia coli infection"	"0.046"
"hsa00785"	"Lipoic acid metabolism"	"0.022"
"hsa00590"	"Arachidonic acid metabolism"	"-0.004"
"hsa05031"	"Amphetamine addiction"	"-0.036"
"hsa00232"	"Caffeine metabolism"	"-0.063"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.123"
"hsa00650"	"Butanoate metabolism"	"-0.236"
"hsa04976"	"Bile secretion"	"-0.382"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-0.399"
"hsa04714"	"Thermogenesis"	"-0.425"
"hsa04927"	"Cortisol synthesis and secretion"	"-0.491"
"hsa00910"	"Nitrogen metabolism"	"-0.611"
"hsa00670"	"One carbon pool by folate"	"-0.616"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-0.654"
"hsa05217"	"Basal cell carcinoma"	"-0.682"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.693"
"hsa00780"	"Biotin metabolism"	"-0.722"
"hsa04216"	"Ferroptosis"	"-0.726"
"hsa04530"	"Tight junction"	"-0.763"
"hsa04740"	"Olfactory transduction"	"-0.785"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-0.803"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.806"
"hsa00920"	"Sulfur metabolism"	"-0.848"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-0.89"
"hsa04390"	"Hippo signaling pathway"	"-0.907"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-0.934"
"hsa04911"	"Insulin secretion"	"-0.963"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-0.994"
"hsa04744"	"Phototransduction"	"-1.009"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.027"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-1.065"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-1.096"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.259"
"hsa00450"	"Selenocompound metabolism"	"-1.28"
"hsa04340"	"Hedgehog signaling pathway"	"-1.281"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.303"
"hsa03060"	"Protein export"	"-1.32"
"hsa00564"	"Glycerophospholipid metabolism"	"-1.326"
"hsa04330"	"Notch signaling pathway"	"-1.353"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-1.358"
"hsa00750"	"Vitamin B6 metabolism"	"-1.378"
"hsa00640"	"Propanoate metabolism"	"-1.383"
"hsa03320"	"PPAR signaling pathway"	"-1.436"
"hsa04950"	"Maturity onset diabetes of the young"	"-1.486"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-1.502"
"hsa04145"	"Phagosome"	"-1.506"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-1.511"
"hsa05033"	"Nicotine addiction"	"-1.68"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.701"
"hsa05204"	"Chemical carcinogenesis"	"-1.774"
"hsa00510"	"N-Glycan biosynthesis"	"-1.845"
"hsa00480"	"Glutathione metabolism"	"-1.847"
"hsa00380"	"Tryptophan metabolism"	"-1.876"
"hsa04142"	"Lysosome"	"-1.894"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-1.955"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-1.975"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.989"
"hsa00061"	"Fatty acid biosynthesis"	"-2.023"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-2.064"
"hsa04270"	"Vascular smooth muscle contraction"	"-2.082"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-2.106"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-2.19"
"hsa00350"	"Tyrosine metabolism"	"-2.206"
"hsa00790"	"Folate biosynthesis"	"-2.219"
"hsa00100"	"Steroid biosynthesis"	"-2.334"
"hsa00410"	"beta-Alanine metabolism"	"-2.468"
"hsa00071"	"Fatty acid degradation"	"-2.479"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.523"
"hsa00983"	"Drug metabolism - other enzymes"	"-2.552"
"hsa00360"	"Phenylalanine metabolism"	"-2.571"
"hsa03410"	"Base excision repair"	"-2.573"
"hsa04922"	"Glucagon signaling pathway"	"-2.613"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-2.641"
"hsa00220"	"Arginine biosynthesis"	"-2.666"
"hsa00140"	"Steroid hormone biosynthesis"	"-2.695"
"hsa00310"	"Lysine degradation"	"-2.708"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-2.716"
"hsa04146"	"Peroxisome"	"-2.77"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-2.809"
"hsa04970"	"Salivary secretion"	"-2.834"
"hsa04721"	"Synaptic vesicle cycle"	"-2.837"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-2.869"
"hsa04260"	"Cardiac muscle contraction"	"-2.883"
"hsa04130"	"SNARE interactions in vesicular transport"	"-2.883"
"hsa00830"	"Retinol metabolism"	"-3.029"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-3.039"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-3.061"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-3.091"
"hsa00330"	"Arginine and proline metabolism"	"-3.282"
"hsa05012"	"Parkinson,s disease"	"-3.403"
"hsa04710"	"Circadian rhythm"	"-3.503"
"hsa05034"	"Alcoholism"	"-3.661"
"hsa04612"	"Antigen processing and presentation"	"-3.686"
"hsa04136"	"Autophagy - other"	"-3.7"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-3.726"
"hsa00561"	"Glycerolipid metabolism"	"-3.751"
"hsa00340"	"Histidine metabolism"	"-3.815"
"hsa04114"	"Oocyte meiosis"	"-4.097"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-4.242"
"hsa04110"	"Cell cycle"	"-4.285"
"hsa00270"	"Cysteine and methionine metabolism"	"-4.3"
"hsa03050"	"Proteasome"	"-4.303"
"hsa03430"	"Mismatch repair"	"-4.348"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-4.473"
"hsa00620"	"Pyruvate metabolism"	"-4.523"
"hsa00030"	"Pentose phosphate pathway"	"-4.544"
"hsa04966"	"Collecting duct acid secretion"	"-4.633"
"hsa03460"	"Fanconi anemia pathway"	"-4.635"
"hsa05016"	"Huntington,s disease"	"-4.857"
"hsa00051"	"Fructose and mannose metabolism"	"-4.866"
"hsa05110"	"Vibrio cholerae infection"	"-4.883"
"hsa03030"	"DNA replication"	"-4.897"
"hsa03440"	"Homologous recombination"	"-4.914"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-4.936"
"hsa00052"	"Galactose metabolism"	"-4.956"
"hsa03022"	"Basal transcription factors"	"-5.197"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-5.523"
"hsa00500"	"Starch and sucrose metabolism"	"-5.524"
"hsa03020"	"RNA polymerase"	"-6.601"
"hsa00190"	"Oxidative phosphorylation"	"-6.785"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-6.785"
"hsa05322"	"Systemic lupus erythematosus"	"-6.874"
"hsa03010"	"Ribosome"	"-6.92"
"hsa03420"	"Nucleotide excision repair"	"-7.082"
"hsa03018"	"RNA degradation"	"-7.762"
"hsa00240"	"Pyrimidine metabolism"	"-8.096"
"hsa00230"	"Purine metabolism"	"-8.337"
"hsa03015"	"mRNA surveillance pathway"	"-8.472"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-8.879"
"hsa03040"	"Spliceosome"	"-10.177"
"hsa03013"	"RNA transport"	"-11.966"
