"Pathway"	"Z-score"
"Type II diabetes mellitus - Homo sapiens (human)"	"6.808"
"Insulin signaling pathway - Homo sapiens (human)"	"6.71"
"Nitrogen metabolism - Homo sapiens (human)"	"6.608"
"Fat digestion and absorption - Homo sapiens (human)"	"6.534"
"Autophagy - animal - Homo sapiens (human)"	"6.07"
"Ascorbate and aldarate metabolism - Homo sapiens (human)"	"6.024"
"Purine metabolism - Homo sapiens (human)"	"5.914"
"Prion diseases - Homo sapiens (human)"	"5.848"
"Thermogenesis - Homo sapiens (human)"	"5.822"
"cGMP-PKG signaling pathway - Homo sapiens (human)"	"5.547"
"Ferroptosis - Homo sapiens (human)"	"5.344"
"MAPK signaling pathway - Homo sapiens (human)"	"5.315"
"Measles - Homo sapiens (human)"	"5.301"
"RNA transport - Homo sapiens (human)"	"5.258"
"Synaptic vesicle cycle - Homo sapiens (human)"	"5.126"
"Adrenergic signaling in cardiomyocytes - Homo sapiens (human)"	"5.107"
"Maturity onset diabetes of the young - Homo sapiens (human)"	"5.072"
"Oxytocin signaling pathway - Homo sapiens (human)"	"5.04"
"Selenocompound metabolism - Homo sapiens (human)"	"5.022"
"Thiamine metabolism - Homo sapiens (human)"	"4.892"
"alpha-Linolenic acid metabolism - Homo sapiens (human)"	"4.828"
"Arachidonic acid metabolism - Homo sapiens (human)"	"4.778"
"mTOR signaling pathway - Homo sapiens (human)"	"4.753"
"Cardiac muscle contraction - Homo sapiens (human)"	"4.683"
"Folate biosynthesis - Homo sapiens (human)"	"4.682"
"Insulin resistance - Homo sapiens (human)"	"4.563"
