"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04930"	"Type II diabetes mellitus"	"6.808"	"204"	"130.146"	"10.849"
"hsa04910"	"Insulin signaling pathway"	"6.71"	"553"	"425.363"	"19.021"
"hsa00910"	"Nitrogen metabolism"	"6.608"	"25"	"7.257"	"2.685"
"hsa04975"	"Fat digestion and absorption"	"6.534"	"54"	"22.194"	"4.868"
"hsa04140"	"Autophagy - animal"	"6.07"	"401"	"303.873"	"16.002"
"hsa00053"	"Ascorbate and aldarate metabolism"	"6.024"	"62"	"30.141"	"5.289"
"hsa00230"	"Purine metabolism"	"5.914"	"384"	"286.969"	"16.408"
"hsa05020"	"Prion diseases"	"5.848"	"194"	"132.313"	"10.549"
"hsa04714"	"Thermogenesis"	"5.822"	"472"	"366.281"	"18.16"
"hsa04022"	"cGMP-PKG signaling pathway"	"5.547"	"454"	"351.479"	"18.482"
"hsa04216"	"Ferroptosis"	"5.344"	"131"	"84.547"	"8.693"
"hsa04010"	"MAPK signaling pathway"	"5.315"	"909"	"770.241"	"26.109"
"hsa05162"	"Measles"	"5.301"	"537"	"432.444"	"19.725"
"hsa03013"	"RNA transport"	"5.258"	"807"	"679.102"	"24.325"
"hsa04721"	"Synaptic vesicle cycle"	"5.126"	"247"	"181.122"	"12.852"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"5.107"	"436"	"347.767"	"17.278"
"hsa04950"	"Maturity onset diabetes of the young"	"5.072"	"102"	"64.19"	"7.454"
"hsa04921"	"Oxytocin signaling pathway"	"5.04"	"463"	"370.342"	"18.384"
"hsa00450"	"Selenocompound metabolism"	"5.022"	"26"	"10.387"	"3.109"
"hsa00730"	"Thiamine metabolism"	"4.892"	"24"	"9.229"	"3.019"
"hsa00592"	"alpha-Linolenic acid metabolism"	"4.828"	"14"	"4.318"	"2.005"
"hsa00590"	"Arachidonic acid metabolism"	"4.778"	"40"	"19.424"	"4.307"
"hsa04150"	"mTOR signaling pathway"	"4.753"	"440"	"353.237"	"18.254"
"hsa04260"	"Cardiac muscle contraction"	"4.683"	"123"	"81.758"	"8.807"
"hsa00790"	"Folate biosynthesis"	"4.682"	"41"	"20.019"	"4.481"
"hsa04931"	"Insulin resistance"	"4.563"	"324"	"254.84"	"15.157"
"hsa00100"	"Steroid biosynthesis"	"4.19"	"36"	"18.575"	"4.159"
"hsa00240"	"Pyrimidine metabolism"	"4.166"	"308"	"245.754"	"14.942"
"hsa00040"	"Pentose and glucuronate interconversions"	"4.081"	"41"	"21.884"	"4.684"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"3.911"	"9"	"2.655"	"1.623"
"hsa04210"	"Apoptosis"	"3.89"	"533"	"452.507"	"20.692"
"hsa04621"	"NOD-like receptor signaling pathway"	"3.823"	"458"	"388.028"	"18.302"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"3.776"	"36"	"19.822"	"4.285"
"hsa00062"	"Fatty acid elongation"	"3.489"	"33"	"18.356"	"4.197"
"hsa00785"	"Lipoic acid metabolism"	"3.434"	"6"	"1.649"	"1.267"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"3.425"	"179"	"140.695"	"11.183"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"3.39"	"20"	"9.793"	"3.011"
"hsa04144"	"Endocytosis"	"3.153"	"765"	"686.046"	"25.043"
"hsa04122"	"Sulfur relay system"	"2.937"	"14"	"6.647"	"2.503"
"hsa04270"	"Vascular smooth muscle contraction"	"2.895"	"281"	"237.314"	"15.088"
"hsa04114"	"Oocyte meiosis"	"2.753"	"485"	"430.175"	"19.915"
"hsa04730"	"Long-term depression"	"2.74"	"183"	"151.158"	"11.623"
"hsa05016"	"Huntington's disease"	"2.632"	"537"	"481.424"	"21.118"
"hsa04722"	"Neurotrophin signaling pathway"	"2.611"	"461"	"409.757"	"19.628"
"hsa04068"	"FoxO signaling pathway"	"2.591"	"487"	"436.063"	"19.659"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"2.558"	"292"	"255.067"	"14.439"
"hsa00591"	"Linoleic acid metabolism"	"2.55"	"16"	"8.657"	"2.88"
"hsa05323"	"Rheumatoid arthritis"	"2.499"	"203"	"171.876"	"12.454"
"hsa05152"	"Tuberculosis"	"2.468"	"409"	"364.13"	"18.182"
"hsa03410"	"Base excision repair"	"2.459"	"67"	"50.097"	"6.873"
"hsa04142"	"Lysosome"	"2.325"	"139"	"115.206"	"10.235"
"hsa05133"	"Pertussis"	"2.324"	"246"	"213.917"	"13.803"
"hsa00510"	"N-Glycan biosynthesis"	"2.251"	"43"	"30.815"	"5.413"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"2.213"	"11"	"5.774"	"2.361"
"hsa04371"	"Apelin signaling pathway"	"2.209"	"380"	"342.812"	"16.832"
"hsa03430"	"Mismatch repair"	"2.099"	"106"	"87.345"	"8.886"
"hsa00740"	"Riboflavin metabolism"	"2.06"	"5"	"2.019"	"1.447"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"2.056"	"32"	"22.348"	"4.695"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"2.021"	"316"	"282.021"	"16.817"
"hsa04925"	"Aldosterone synthesis and secretion"	"2.005"	"179"	"155.953"	"11.492"
"hsa03030"	"DNA replication"	"1.995"	"149"	"127.384"	"10.837"
"hsa04979"	"Cholesterol metabolism"	"1.987"	"75"	"60.278"	"7.41"
"hsa04071"	"Sphingolipid signaling pathway"	"1.952"	"381"	"345.307"	"18.281"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"1.942"	"172"	"150.005"	"11.326"
"hsa04218"	"Cellular senescence"	"1.905"	"586"	"543.756"	"22.172"
"hsa04211"	"Longevity regulating pathway"	"1.871"	"259"	"231.476"	"14.709"
"hsa04912"	"GnRH signaling pathway"	"1.868"	"291"	"262.307"	"15.36"
"hsa04920"	"Adipocytokine signaling pathway"	"1.855"	"182"	"159.489"	"12.135"
"hsa04392"	"Hippo signaling pathway - multiple species"	"1.849"	"58"	"45.846"	"6.574"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"1.84"	"136"	"117.163"	"10.238"
"hsa02010"	"ABC transporters"	"1.812"	"25"	"17.831"	"3.957"
"hsa05216"	"Thyroid cancer"	"1.741"	"184"	"163.167"	"11.964"
"hsa05203"	"Viral carcinogenesis"	"1.725"	"893"	"844.657"	"28.031"
"hsa00511"	"Other glycan degradation"	"1.723"	"8"	"4.445"	"2.063"
"hsa04625"	"C-type lectin receptor signaling pathway"	"1.703"	"316"	"287.892"	"16.508"
"hsa04918"	"Thyroid hormone synthesis"	"1.67"	"138"	"120.501"	"10.479"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"1.646"	"12"	"7.567"	"2.693"
"hsa00430"	"Taurine and hypotaurine metabolism"	"1.64"	"4"	"1.796"	"1.344"
"hsa05132"	"Salmonella infection"	"1.599"	"292"	"266.851"	"15.731"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"1.492"	"24"	"17.924"	"4.074"
"hsa04728"	"Dopaminergic synapse"	"1.476"	"391"	"364.517"	"17.938"
"hsa05160"	"Hepatitis C"	"1.437"	"378"	"351.505"	"18.434"
"hsa00562"	"Inositol phosphate metabolism"	"1.35"	"74"	"63.794"	"7.56"
"hsa04370"	"VEGF signaling pathway"	"1.268"	"190"	"173.544"	"12.976"
"hsa04924"	"Renin secretion"	"1.266"	"149"	"135.45"	"10.707"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"1.229"	"103"	"91.686"	"9.208"
"hsa00780"	"Biotin metabolism"	"1.222"	"2"	"0.778"	"0.884"
"hsa04972"	"Pancreatic secretion"	"1.149"	"109"	"98.402"	"9.223"
"hsa05140"	"Leishmaniasis"	"1.103"	"187"	"172.931"	"12.757"
"hsa04720"	"Long-term potentiation"	"1.087"	"232"	"216.876"	"13.915"
"hsa04970"	"Salivary secretion"	"1.032"	"132"	"120.874"	"10.776"
"hsa04151"	"PI3K-Akt signaling pathway"	"1.024"	"881"	"852.173"	"28.141"
"hsa00232"	"Caffeine metabolism"	"0.961"	"3"	"1.735"	"1.316"
"hsa04710"	"Circadian rhythm"	"0.879"	"112"	"103.504"	"9.67"
"hsa00920"	"Sulfur metabolism"	"0.877"	"6"	"4.212"	"2.039"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"0.851"	"300"	"285.92"	"16.543"
"hsa05031"	"Amphetamine addiction"	"0.793"	"210"	"199.397"	"13.367"
"hsa03015"	"mRNA surveillance pathway"	"0.7"	"386"	"373.772"	"17.464"
"hsa04611"	"Platelet activation"	"0.656"	"307"	"296.081"	"16.638"
"hsa04911"	"Insulin secretion"	"0.58"	"136"	"129.598"	"11.04"
"hsa04917"	"Prolactin signaling pathway"	"0.55"	"236"	"227.95"	"14.634"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0.481"	"119"	"114.261"	"9.861"
"hsa05231"	"Choline metabolism in cancer"	"0.443"	"232"	"225.397"	"14.911"
"hsa05219"	"Bladder cancer"	"0.44"	"188"	"182.187"	"13.213"
"hsa03450"	"Non-homologous end-joining"	"0.372"	"30"	"28.163"	"4.943"
"hsa04658"	"Th1 and Th2 cell differentiation"	"0.313"	"213"	"208.767"	"13.545"
"hsa04919"	"Thyroid hormone signaling pathway"	"0.241"	"416"	"411.217"	"19.814"
"hsa04657"	"IL-17 signaling pathway"	"0.197"	"294"	"290.832"	"16.046"
"hsa04390"	"Hippo signaling pathway"	"0.182"	"452"	"448.34"	"20.087"
"hsa04137"	"Mitophagy - animal"	"0.152"	"234"	"231.826"	"14.262"
"hsa04727"	"GABAergic synapse"	"0.138"	"159"	"157.413"	"11.479"
"hsa04973"	"Carbohydrate digestion and absorption"	"0.111"	"60"	"59.177"	"7.436"
"hsa04659"	"Th17 cell differentiation"	"0.105"	"303"	"301.308"	"16.107"
"hsa05211"	"Renal cell carcinoma"	"0.058"	"245"	"244.119"	"15.248"
"hsa04664"	"Fc epsilon RI signaling pathway"	"0.007"	"189"	"188.908"	"13.201"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-0.017"	"328"	"328.292"	"17.02"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.038"	"0"	"0.038"	"0.196"
"hsa04913"	"Ovarian steroidogenesis"	"-0.094"	"53"	"53.665"	"7.109"
"hsa05131"	"Shigellosis"	"-0.116"	"250"	"251.735"	"14.922"
"hsa04350"	"TGF-beta signaling pathway"	"-0.167"	"238"	"240.509"	"15.001"
"hsa03420"	"Nucleotide excision repair"	"-0.195"	"170"	"172.378"	"12.226"
"hsa04670"	"Leukocyte transendothelial migration"	"-0.204"	"239"	"242.077"	"15.11"
"hsa04977"	"Vitamin digestion and absorption"	"-0.207"	"7"	"7.559"	"2.705"
"hsa04940"	"Type I diabetes mellitus"	"-0.283"	"56"	"58.146"	"7.575"
"hsa05214"	"Glioma"	"-0.294"	"256"	"260.401"	"14.96"
"hsa00600"	"Sphingolipid metabolism"	"-0.297"	"17"	"18.284"	"4.323"
"hsa04115"	"p53 signaling pathway"	"-0.303"	"160"	"163.716"	"12.264"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-0.321"	"233"	"237.628"	"14.433"
"hsa04976"	"Bile secretion"	"-0.404"	"62"	"65.096"	"7.657"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-0.426"	"124"	"128.745"	"11.137"
"hsa04971"	"Gastric acid secretion"	"-0.449"	"148"	"153.314"	"11.84"
"hsa04070"	"Phosphatidylinositol signaling system"	"-0.568"	"102"	"107.699"	"10.026"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-0.607"	"141"	"147.94"	"11.433"
"hsa04380"	"Osteoclast differentiation"	"-0.679"	"295"	"306.279"	"16.617"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-0.691"	"250"	"260.821"	"15.657"
"hsa00750"	"Vitamin B6 metabolism"	"-0.699"	"2"	"3.263"	"1.808"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-0.723"	"228"	"238.569"	"14.626"
"hsa04620"	"Toll-like receptor signaling pathway"	"-0.779"	"228"	"239.284"	"14.493"
"hsa04660"	"T cell receptor signaling pathway"	"-0.804"	"298"	"311.579"	"16.887"
"hsa05030"	"Cocaine addiction"	"-0.833"	"129"	"138.094"	"10.917"
"hsa05416"	"Viral myocarditis"	"-0.881"	"116"	"125.173"	"10.408"
"hsa05218"	"Melanoma"	"-0.898"	"192"	"203.933"	"13.293"
"hsa03010"	"Ribosome"	"-0.915"	"276"	"290.362"	"15.689"
"hsa04020"	"Calcium signaling pathway"	"-0.955"	"348"	"365.455"	"18.28"
"hsa05215"	"Prostate cancer"	"-0.979"	"349"	"366.695"	"18.082"
"hsa03060"	"Protein export"	"-0.982"	"55"	"62.33"	"7.465"
"hsa00565"	"Ether lipid metabolism"	"-1.084"	"9"	"12.799"	"3.504"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-1.208"	"1"	"3.05"	"1.697"
"hsa04744"	"Phototransduction"	"-1.216"	"42"	"50.28"	"6.809"
"hsa03460"	"Fanconi anemia pathway"	"-1.321"	"91"	"104.461"	"10.193"
"hsa04713"	"Circadian entrainment"	"-1.341"	"190"	"208.299"	"13.641"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"-1.374"	"1"	"3.472"	"1.799"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-1.42"	"4"	"7.908"	"2.752"
"hsa04724"	"Glutamatergic synapse"	"-1.435"	"193"	"212.374"	"13.505"
"hsa05223"	"Non-small cell lung cancer"	"-1.468"	"207"	"228.193"	"14.437"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-1.493"	"128"	"145.573"	"11.768"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"-1.546"	"257"	"281.457"	"15.819"
"hsa04012"	"ErbB signaling pathway"	"-1.547"	"281"	"307.497"	"17.132"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-1.58"	"2"	"5.925"	"2.484"
"hsa03440"	"Homologous recombination"	"-1.657"	"82"	"98.089"	"9.711"
"hsa05221"	"Acute myeloid leukemia"	"-1.659"	"187"	"210.538"	"14.186"
"hsa05146"	"Amoebiasis"	"-1.685"	"165"	"186.333"	"12.661"
"hsa05213"	"Endometrial cancer"	"-1.708"	"202"	"227.048"	"14.661"
"hsa04974"	"Protein digestion and absorption"	"-1.728"	"26"	"36.151"	"5.874"
"hsa04978"	"Mineral absorption"	"-1.796"	"19"	"28.247"	"5.147"
"hsa04340"	"Hedgehog signaling pathway"	"-1.812"	"130"	"149.808"	"10.931"
"hsa05225"	"Hepatocellular carcinoma"	"-1.813"	"392"	"427.422"	"19.532"
"hsa04740"	"Olfactory transduction"	"-1.846"	"84"	"101.429"	"9.44"
"hsa00531"	"Glycosaminoglycan degradation"	"-1.891"	"0"	"3.359"	"1.776"
"hsa05166"	"HTLV-I infection"	"-1.906"	"637"	"684.93"	"25.147"
"hsa03020"	"RNA polymerase"	"-1.96"	"131"	"153.547"	"11.502"
"hsa04662"	"B cell receptor signaling pathway"	"-1.976"	"202"	"231.51"	"14.934"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-1.98"	"3"	"9.364"	"3.215"
"hsa05143"	"African trypanosomiasis"	"-1.995"	"35"	"48.214"	"6.625"
"hsa04926"	"Relaxin signaling pathway"	"-2.032"	"361"	"399.655"	"19.021"
"hsa04510"	"Focal adhesion"	"-2.075"	"432"	"473.713"	"20.099"
"hsa04668"	"TNF signaling pathway"	"-2.121"	"251"	"285.606"	"16.32"
"hsa05161"	"Hepatitis B"	"-2.131"	"434"	"478.909"	"21.078"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-2.262"	"367"	"409.718"	"18.887"
"hsa04215"	"Apoptosis - multiple species"	"-2.276"	"37"	"53.262"	"7.145"
"hsa05340"	"Primary immunodeficiency"	"-2.291"	"26"	"40.035"	"6.127"
"hsa05165"	"Human papillomavirus infection"	"-2.316"	"682"	"742.336"	"26.047"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.399"	"0"	"5.473"	"2.281"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.436"	"2"	"9.328"	"3.009"
"hsa04916"	"Melanogenesis"	"-2.462"	"186"	"220.663"	"14.082"
"hsa04614"	"Renin-angiotensin system"	"-2.469"	"8"	"18.34"	"4.189"
"hsa04927"	"Cortisol synthesis and secretion"	"-2.494"	"65"	"86.855"	"8.764"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-2.496"	"1"	"7.411"	"2.568"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-2.518"	"112"	"140.261"	"11.224"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-2.594"	"188"	"223.806"	"13.803"
"hsa05205"	"Proteoglycans in cancer"	"-2.647"	"521"	"583.246"	"23.515"
"hsa04725"	"Cholinergic synapse"	"-2.663"	"196"	"235.872"	"14.97"
"hsa04934"	"Cushing's syndrome"	"-2.706"	"254"	"298.389"	"16.406"
"hsa04014"	"Ras signaling pathway"	"-2.75"	"422"	"478.12"	"20.409"
"hsa04520"	"Adherens junction"	"-2.832"	"241"	"283.98"	"15.177"
"hsa05033"	"Nicotine addiction"	"-2.905"	"9"	"22.408"	"4.616"
"hsa04810"	"Regulation of actin cytoskeleton"	"-2.953"	"414"	"475.462"	"20.813"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-3.139"	"82"	"114.149"	"10.241"
"hsa04726"	"Serotonergic synapse"	"-3.176"	"183"	"228.745"	"14.403"
"hsa05210"	"Colorectal cancer"	"-3.208"	"266"	"321.898"	"17.426"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-3.236"	"179"	"225.446"	"14.351"
"hsa04110"	"Cell cycle"	"-3.245"	"467"	"540.348"	"22.606"
"hsa05144"	"Malaria"	"-3.245"	"26"	"48.228"	"6.849"
"hsa03022"	"Basal transcription factors"	"-3.265"	"121"	"161.697"	"12.464"
"hsa05222"	"Small cell lung cancer"	"-3.306"	"228"	"280.135"	"15.772"
"hsa04015"	"Rap1 signaling pathway"	"-3.353"	"371"	"434.546"	"18.952"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"-3.42"	"491"	"568.481"	"22.654"
"hsa05310"	"Asthma"	"-3.428"	"8"	"24.653"	"4.859"
"hsa04310"	"Wnt signaling pathway"	"-3.436"	"317"	"380.418"	"18.459"
"hsa05332"	"Graft-versus-host disease"	"-3.448"	"19"	"40.118"	"6.125"
"hsa05220"	"Chronic myeloid leukemia"	"-3.482"	"263"	"322.158"	"16.989"
"hsa05202"	"Transcriptional misregulation in cancer"	"-3.49"	"345"	"413.246"	"19.556"
"hsa05330"	"Allograft rejection"	"-3.505"	"19"	"40.891"	"6.246"
"hsa04512"	"ECM-receptor interaction"	"-3.533"	"41"	"68.238"	"7.71"
"hsa04360"	"Axon guidance"	"-3.578"	"259"	"318.699"	"16.684"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-3.596"	"61"	"94.533"	"9.324"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-3.761"	"1"	"14.934"	"3.705"
"hsa05206"	"MicroRNAs in cancer"	"-3.852"	"361"	"438.621"	"20.148"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"-4.035"	"65"	"105.12"	"9.943"
"hsa05320"	"Autoimmune thyroid disease"	"-4.077"	"19"	"46.386"	"6.717"
"hsa03040"	"Spliceosome"	"-4.333"	"577"	"686.781"	"25.333"
"hsa04640"	"Hematopoietic cell lineage"	"-4.353"	"38"	"74.512"	"8.387"
"hsa05212"	"Pancreatic cancer"	"-4.449"	"204"	"273.66"	"15.657"
"hsa04630"	"Jak-STAT signaling pathway"	"-4.624"	"157"	"223.231"	"14.323"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-4.738"	"239"	"321.1"	"17.327"
"hsa05032"	"Morphine addiction"	"-4.773"	"87"	"139.03"	"10.901"
"hsa04330"	"Notch signaling pathway"	"-4.801"	"72"	"120.569"	"10.117"
"hsa04672"	"Intestinal immune network for IgA production"	"-4.815"	"20"	"56.068"	"7.49"
"hsa04072"	"Phospholipase D signaling pathway"	"-4.905"	"227"	"309.995"	"16.92"
"hsa04130"	"SNARE interactions in vesicular transport"	"-4.917"	"24"	"61.217"	"7.569"
"hsa05224"	"Breast cancer"	"-5.045"	"301"	"394.848"	"18.603"
"hsa04064"	"NF-kappa B signaling pathway"	"-5.2"	"160"	"237.538"	"14.912"
"hsa05226"	"Gastric cancer"	"-5.646"	"268"	"369.648"	"18.003"
"hsa05217"	"Basal cell carcinoma"	"-5.656"	"41"	"94.14"	"9.395"
"hsa04024"	"cAMP signaling pathway"	"-6.227"	"342"	"470.151"	"20.581"
"hsa05200"	"Pathways in cancer"	"-6.391"	"1024"	"1234.747"	"32.977"
