"ID"	"Pathway"	"Z-score"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"0.57"
"hsa04972"	"Pancreatic secretion"	"0.544"
"hsa05140"	"Leishmaniasis"	"0.505"
"hsa04977"	"Vitamin digestion and absorption"	"0.504"
"hsa04910"	"Insulin signaling pathway"	"0.484"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"0.453"
"hsa04370"	"VEGF signaling pathway"	"0.453"
"hsa00565"	"Ether lipid metabolism"	"0.45"
"hsa04520"	"Adherens junction"	"0.431"
"hsa04664"	"Fc epsilon RI signaling pathway"	"0.404"
"hsa03410"	"Base excision repair"	"0.398"
"hsa04976"	"Bile secretion"	"0.373"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"0.354"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.338"
"hsa05146"	"Amoebiasis"	"0.32"
"hsa04024"	"cAMP signaling pathway"	"0.316"
"hsa04974"	"Protein digestion and absorption"	"0.312"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"0.292"
"hsa00220"	"Arginine biosynthesis"	"0.288"
"hsa04931"	"Insulin resistance"	"0.286"
"hsa04146"	"Peroxisome"	"0.241"
"hsa04270"	"Vascular smooth muscle contraction"	"0.202"
"hsa05204"	"Chemical carcinogenesis"	"0.196"
"hsa04973"	"Carbohydrate digestion and absorption"	"0.187"
"hsa03450"	"Non-homologous end-joining"	"0.184"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"0.152"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"0.098"
"hsa04740"	"Olfactory transduction"	"0.085"
"hsa04620"	"Toll-like receptor signaling pathway"	"0.079"
"hsa05231"	"Choline metabolism in cancer"	"0.074"
"hsa00450"	"Selenocompound metabolism"	"0.072"
"hsa00051"	"Fructose and mannose metabolism"	"0.038"
"hsa00310"	"Lysine degradation"	"0.009"
"hsa04610"	"Complement and coagulation cascades"	"0.002"
"hsa04072"	"Phospholipase D signaling pathway"	"0"
"hsa00061"	"Fatty acid biosynthesis"	"-0.023"
"hsa00270"	"Cysteine and methionine metabolism"	"-0.024"
"hsa00920"	"Sulfur metabolism"	"-0.032"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-0.033"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.058"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.065"
"hsa04913"	"Ovarian steroidogenesis"	"-0.084"
"hsa00410"	"beta-Alanine metabolism"	"-0.124"
"hsa00785"	"Lipoic acid metabolism"	"-0.153"
"hsa00910"	"Nitrogen metabolism"	"-0.165"
"hsa00592"	"alpha-Linolenic acid metabolism"	"-0.17"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-0.174"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.176"
"hsa05416"	"Viral myocarditis"	"-0.18"
"hsa04922"	"Glucagon signaling pathway"	"-0.207"
"hsa00340"	"Histidine metabolism"	"-0.216"
"hsa04512"	"ECM-receptor interaction"	"-0.22"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-0.233"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.249"
"hsa05310"	"Asthma"	"-0.273"
"hsa00330"	"Arginine and proline metabolism"	"-0.306"
"hsa04662"	"B cell receptor signaling pathway"	"-0.31"
"hsa00640"	"Propanoate metabolism"	"-0.311"
"hsa00232"	"Caffeine metabolism"	"-0.316"
"hsa03040"	"Spliceosome"	"-0.32"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-0.344"
"hsa04940"	"Type I diabetes mellitus"	"-0.348"
"hsa00071"	"Fatty acid degradation"	"-0.38"
"hsa00670"	"One carbon pool by folate"	"-0.422"
"hsa00510"	"N-Glycan biosynthesis"	"-0.439"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.441"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-0.453"
"hsa00100"	"Steroid biosynthesis"	"-0.473"
"hsa04672"	"Intestinal immune network for IgA production"	"-0.509"
"hsa00380"	"Tryptophan metabolism"	"-0.539"
"hsa00830"	"Retinol metabolism"	"-0.547"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-0.613"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-0.655"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.656"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-0.716"
"hsa04614"	"Renin-angiotensin system"	"-0.755"
"hsa00564"	"Glycerophospholipid metabolism"	"-0.763"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-0.802"
"hsa00590"	"Arachidonic acid metabolism"	"-0.81"
"hsa03420"	"Nucleotide excision repair"	"-0.83"
"hsa04742"	"Taste transduction"	"-0.866"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-0.873"
"hsa00750"	"Vitamin B6 metabolism"	"-0.887"
"hsa05330"	"Allograft rejection"	"-0.894"
"hsa00052"	"Galactose metabolism"	"-0.965"
"hsa04611"	"Platelet activation"	"-0.972"
"hsa05033"	"Nicotine addiction"	"-0.977"
"hsa04727"	"GABAergic synapse"	"-1.029"
"hsa04510"	"Focal adhesion"	"-1.036"
"hsa05150"	"Staphylococcus aureus infection"	"-1.068"
"hsa04930"	"Type II diabetes mellitus"	"-1.095"
"hsa03440"	"Homologous recombination"	"-1.102"
"hsa00030"	"Pentose phosphate pathway"	"-1.103"
"hsa00062"	"Fatty acid elongation"	"-1.147"
"hsa04724"	"Glutamatergic synapse"	"-1.237"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.244"
"hsa05230"	"Central carbon metabolism in cancer"	"-1.26"
"hsa05032"	"Morphine addiction"	"-1.262"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-1.282"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-1.358"
"hsa05332"	"Graft-versus-host disease"	"-1.373"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.412"
"hsa03430"	"Mismatch repair"	"-1.441"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.45"
"hsa00600"	"Sphingolipid metabolism"	"-1.511"
"hsa04062"	"Chemokine signaling pathway"	"-1.515"
"hsa03030"	"DNA replication"	"-1.529"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-1.573"
"hsa04360"	"Axon guidance"	"-1.621"
"hsa04015"	"Rap1 signaling pathway"	"-1.624"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-1.635"
"hsa00591"	"Linoleic acid metabolism"	"-1.644"
"hsa03018"	"RNA degradation"	"-1.662"
"hsa00620"	"Pyruvate metabolism"	"-1.761"
"hsa00500"	"Starch and sucrose metabolism"	"-1.787"
"hsa04726"	"Serotonergic synapse"	"-1.802"
"hsa04810"	"Regulation of actin cytoskeleton"	"-1.814"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-1.868"
"hsa04670"	"Leukocyte transendothelial migration"	"-1.904"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-1.922"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-1.974"
"hsa05320"	"Autoimmune thyroid disease"	"-2.114"
"hsa00040"	"Pentose and glucuronate interconversions"	"-2.192"
"hsa00120"	"Primary bile acid biosynthesis"	"-2.402"
"hsa00140"	"Steroid hormone biosynthesis"	"-2.526"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-2.712"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.767"
"hsa03460"	"Fanconi anemia pathway"	"-2.833"
"hsa03010"	"Ribosome"	"-2.865"
"hsa03060"	"Protein export"	"-2.938"
"hsa03015"	"mRNA surveillance pathway"	"-3.613"
"hsa04020"	"Calcium signaling pathway"	"-4.141"
"hsa03013"	"RNA transport"	"-5.056"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-7.209"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-8.849"
