"GO.ID"	"GO.Term"	"Z-score"
"GO:0033572"	"transferrin transport"	"5.686"
"GO:0070370"	"cellular heat acclimation"	"5.641"
"GO:0006782"	"protoporphyrinogen IX biosynthetic process"	"5.525"
"GO:1904026"	"regulation of collagen fibril organization"	"5.497"
"GO:0030100"	"regulation of endocytosis"	"5.491"
"GO:0045648"	"positive regulation of erythrocyte differentiation"	"5.483"
"GO:1900111"	"positive regulation of histone H3-K9 dimethylation"	"5.454"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"5.425"
"GO:0002532"	"production of molecular mediator involved in inflammatory response"	"5.42"
"GO:0030512"	"negative regulation of transforming growth factor beta receptor signaling pathway"	"5.352"
"GO:1904030"	"negative regulation of cyclin-dependent protein kinase activity"	"5.283"
"GO:0090084"	"negative regulation of inclusion body assembly"	"5.247"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"5.239"
"GO:0030913"	"paranodal junction assembly"	"5.229"
"GO:0072583"	"clathrin-dependent endocytosis"	"5.224"
"GO:2001240"	"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand"	"5.204"
"GO:0042744"	"hydrogen peroxide catabolic process"	"5.191"
"GO:0070291"	"N-acylethanolamine metabolic process"	"5.173"
"GO:1900034"	"regulation of cellular response to heat"	"5.169"
"GO:0097286"	"iron ion import"	"5.166"
"GO:0006879"	"cellular iron ion homeostasis"	"5.099"
"GO:1902746"	"regulation of lens fiber cell differentiation"	"5.07"
"GO:0043488"	"regulation of mRNA stability"	"5.046"
"GO:0006178"	"guanine salvage"	"5.026"
"GO:0046038"	"GMP catabolic process"	"5.026"
"GO:0006898"	"receptor-mediated endocytosis"	"5.017"
"GO:0016055"	"Wnt signaling pathway"	"4.946"
"GO:0009267"	"cellular response to starvation"	"4.943"
"GO:0000320"	"re-entry into mitotic cell cycle"	"4.938"
"GO:0048268"	"clathrin coat assembly"	"4.891"
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	"4.878"
"GO:0051403"	"stress-activated MAPK cascade"	"4.85"
"GO:0097320"	"membrane tubulation"	"4.777"
"GO:0061400"	"positive regulation of transcription from RNA polymerase II promoter in response to calcium ion"	"4.774"
"GO:0043103"	"hypoxanthine salvage"	"4.761"
"GO:0045799"	"positive regulation of chromatin assembly or disassembly"	"4.755"
"GO:0060217"	"hemangioblast cell differentiation"	"4.755"
"GO:0060375"	"regulation of mast cell differentiation"	"4.755"
"GO:0030221"	"basophil differentiation"	"4.748"
"GO:1902480"	"protein localization to mitotic spindle"	"4.748"
"GO:0007141"	"male meiosis I"	"4.723"
"GO:0046086"	"adenosine biosynthetic process"	"4.695"
"GO:0000715"	"nucleotide-excision repair, DNA damage recognition"	"4.679"
"GO:1901731"	"positive regulation of platelet aggregation"	"4.674"
"GO:0060973"	"cell migration involved in heart development"	"4.671"
"GO:0051693"	"actin filament capping"	"4.662"
"GO:0070498"	"interleukin-1-mediated signaling pathway"	"4.651"
"GO:0043066"	"negative regulation of apoptotic process"	"4.65"
"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"4.627"
"GO:0006071"	"glycerol metabolic process"	"4.604"
"GO:0051597"	"response to methylmercury"	"4.593"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"4.574"
"GO:1902600"	"hydrogen ion transmembrane transport"	"4.549"
"GO:0098869"	"cellular oxidant detoxification"	"4.547"
"GO:0007183"	"SMAD protein complex assembly"	"4.531"
"GO:1901380"	"negative regulation of potassium ion transmembrane transport"	"4.526"
