"GO.ID"	"GO.Term"	"Z-score"
"GO:0005200"	"structural constituent of cytoskeleton"	"4.679"
"GO:0008843"	"endochitinase activity"	"4.659"
"GO:0051015"	"actin filament binding"	"4.656"
"GO:0030506"	"ankyrin binding"	"4.642"
"GO:0086006"	"voltage-gated sodium channel activity involved in cardiac muscle cell action potential"	"4.606"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"4.596"
"GO:0019899"	"enzyme binding"	"4.527"
"GO:0008253"	"5'-nucleotidase activity"	"4.472"
"GO:0061798"	NA	"4.451"
"GO:0061799"	NA	"4.451"
"GO:0005516"	"calmodulin binding"	"4.438"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"4.395"
"GO:0052650"	"NADP-retinol dehydrogenase activity"	"4.378"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"4.363"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"4.342"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"4.235"
"GO:0004322"	"ferroxidase activity"	"4.223"
"GO:0004843"	"thiol-dependent ubiquitin-specific protease activity"	"4.218"
"GO:0030674"	"protein binding, bridging"	"4.181"
"GO:0004144"	"diacylglycerol O-acyltransferase activity"	"4.148"
"GO:0042803"	"protein homodimerization activity"	"4.136"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"4.11"
"GO:0016628"	"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	"4.104"
"GO:0043565"	"sequence-specific DNA binding"	"4.093"
"GO:0008199"	"ferric iron binding"	"4.091"
"GO:0030276"	"clathrin binding"	"4.06"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"4.004"
"GO:0070410"	"co-SMAD binding"	"3.998"
"GO:0015367"	"oxoglutarate:malate antiporter activity"	"3.994"
"GO:0031386"	"protein tag"	"3.992"
"GO:0035226"	"glutamate-cysteine ligase catalytic subunit binding"	"3.958"
"GO:0003870"	"5-aminolevulinate synthase activity"	"3.895"
"GO:0035615"	"clathrin adaptor activity"	"3.895"
"GO:0004370"	"glycerol kinase activity"	"3.88"
"GO:0000146"	"microfilament motor activity"	"3.863"
"GO:0031624"	"ubiquitin conjugating enzyme binding"	"3.844"
"GO:0086060"	"voltage-gated sodium channel activity involved in AV node cell action potential"	"3.837"
"GO:0086061"	"voltage-gated sodium channel activity involved in bundle of His cell action potential"	"3.837"
"GO:0086063"	"voltage-gated sodium channel activity involved in SA node cell action potential"	"3.837"
"GO:0005456"	"CMP-N-acetylneuraminate transmembrane transporter activity"	"3.791"
"GO:0052657"	"guanine phosphoribosyltransferase activity"	"3.769"
"GO:0072590"	"N-acetyl-L-aspartate-L-glutamate ligase activity"	"3.76"
"GO:0046982"	"protein heterodimerization activity"	"3.75"
"GO:0008510"	"sodium:bicarbonate symporter activity"	"3.711"
"GO:0022840"	"leak channel activity"	"3.705"
"GO:0003919"	"FMN adenylyltransferase activity"	"3.687"
"GO:0097162"	"MADS box domain binding"	"3.677"
"GO:0043425"	"bHLH transcription factor binding"	"3.676"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"3.675"
"GO:0004364"	"glutathione transferase activity"	"3.666"
"GO:0070411"	"I-SMAD binding"	"3.663"
"GO:0003796"	"lysozyme activity"	"3.634"
"GO:0016920"	"pyroglutamyl-peptidase activity"	"3.616"
"GO:0097016"	"L27 domain binding"	"3.605"
"GO:1902379"	"chemoattractant activity involved in axon guidance"	"3.605"
"GO:0042826"	"histone deacetylase binding"	"3.601"
"GO:1990939"	"ATP-dependent microtubule motor activity"	"3.58"
"GO:0015129"	"lactate transmembrane transporter activity"	"3.578"
"GO:0008092"	"cytoskeletal protein binding"	"3.559"
