"Pathway"	"Z-score"
"Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"	"2.484"
"Glutathione metabolism - Homo sapiens (human)"	"2.466"
"Cardiac muscle contraction - Homo sapiens (human)"	"2.421"
"Thermogenesis - Homo sapiens (human)"	"2.412"
"Melanoma - Homo sapiens (human)"	"2.406"
"PPAR signaling pathway - Homo sapiens (human)"	"2.388"
"Other glycan degradation - Homo sapiens (human)"	"2.352"
"Cell adhesion molecules (CAMs) - Homo sapiens (human)"	"2.339"
"African trypanosomiasis - Homo sapiens (human)"	"2.289"
"Phosphatidylinositol signaling system - Homo sapiens (human)"	"2.263"
"Colorectal cancer - Homo sapiens (human)"	"2.252"
"Long-term potentiation - Homo sapiens (human)"	"2.252"
"Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)"	"2.234"
"Kaposi,s sarcoma-associated herpesvirus infection - Homo sapiens (human)"	"2.201"
"Endometrial cancer - Homo sapiens (human)"	"2.162"
"TNF signaling pathway - Homo sapiens (human)"	"2.112"
"Prion diseases - Homo sapiens (human)"	"2.106"
"Acute myeloid leukemia - Homo sapiens (human)"	"2.098"
"Malaria - Homo sapiens (human)"	"2.083"
"NOD-like receptor signaling pathway - Homo sapiens (human)"	"2.083"
