geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa04922	Glucagon signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04922+10891+2203+2645+2997+3939+5211+5224+5260+5837+6513	86	10	1.7401987353206865	5.746470099667774	7.500412620098373e-6	2.031929964353923e-4	10891;2203;2645;2997;3939;5211;5224;5260;5837;6513	ENSG00000165140;ENSG00000106633;ENSG00000104812;ENSG00000134333;ENSG00000141959;ENSG00000164708;ENSG00000164776;ENSG00000109819;ENSG00000068976;ENSG00000117394
hsa04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?hsa04933+1027+2152+3569+3725+5054+5292+5578+596+7043+7422	97	10	1.9627822944896114	5.0948085419734905	2.2112594416867637e-5	5.491294280188797e-4	1027;2152;3569;3725;5054;5292;5578;596;7043;7422	ENSG00000171791;ENSG00000111276;ENSG00000117525;ENSG00000136244;ENSG00000177606;ENSG00000137193;ENSG00000154229;ENSG00000106366;ENSG00000119699;ENSG00000112715
hsa05206	MicroRNAs in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05206+1026+1027+1944+1956+3162+5155+5292+54541+5578+596+7422+8660	144	12	2.913821138211382	4.118303571428572	2.877219498709227e-5	6.456816109450575e-4	1026;1027;1944;1956;3162;5155;5292;54541;5578;596;7422;8660	ENSG00000171791;ENSG00000124762;ENSG00000111276;ENSG00000168209;ENSG00000143590;ENSG00000146648;ENSG00000100292;ENSG00000185950;ENSG00000100311;ENSG00000137193;ENSG00000154229;ENSG00000112715
hsa05418	Fluid shear stress and atherosclerosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05418+1843+2353+2817+3162+3725+5155+596+6383+6385+7422+857	122	11	2.468654019873532	4.45586943793911	3.0334035413526195e-5	6.456816109450575e-4	1843;2353;2817;3162;3725;5155;596;6383;6385;7422;857	ENSG00000171791;ENSG00000105974;ENSG00000120129;ENSG00000170345;ENSG00000063660;ENSG00000100292;ENSG00000177606;ENSG00000100311;ENSG00000169439;ENSG00000124145;ENSG00000112715
hsa05211	Renal cell carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05211+1026+2113+3725+5155+6513+7043+7422+7428	65	8	1.3152664859981933	6.082417582417582	4.2285307634726266e-5	8.22744862709085e-4	1026;2113;3725;5155;6513;7043;7422;7428	ENSG00000124762;ENSG00000134954;ENSG00000177606;ENSG00000100311;ENSG00000117394;ENSG00000119699;ENSG00000112715;ENSG00000134086
hsa04910	Insulin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04910+10891+2203+2645+2997+3098+3099+5260+5313+5507+5837+8660	127	11	2.569828364950316	4.280441507311586	4.417422081659517e-5	8.22744862709085e-4	10891;2203;2645;2997;3098;3099;5260;5313;5507;5837;8660	ENSG00000165140;ENSG00000106633;ENSG00000104812;ENSG00000156515;ENSG00000159399;ENSG00000185950;ENSG00000164776;ENSG00000143627;ENSG00000262785;ENSG00000109819;ENSG00000119938;ENSG00000068976
hsa01521	EGFR tyrosine kinase inhibitor resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01521+1956+2309+3569+5155+5578+596+7422	78	7	1.578319783197832	4.435096153846154	9.307461412184637e-4	0.01631543235782954	1956;2309;3569;5155;5578;596;7422	ENSG00000171791;ENSG00000146648;ENSG00000118689;ENSG00000136244;ENSG00000100311;ENSG00000154229;ENSG00000112715
hsa05205	Proteoglycans in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05205+1026+1634+1956+2719+2817+5329+5578+6383+6385+7422+857	183	11	3.702981029810298	2.97057962529274	0.0010925623098714254	0.018087976018982488	1026;1634;1956;2719;2817;5329;5578;6383;6385;7422;857	ENSG00000105974;ENSG00000124762;ENSG00000011465;ENSG00000146648;ENSG00000063660;ENSG00000147257;ENSG00000011422;ENSG00000154229;ENSG00000169439;ENSG00000124145;ENSG00000112715
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+1026+1027+2353+3569+3725+4214+5578+596+7043	132	9	2.6710027100271003	3.369521103896104	0.0013088870298200161	0.020528859730861305	1026;1027;2353;3569;3725;4214;5578;596;7043	ENSG00000171791;ENSG00000124762;ENSG00000111276;ENSG00000170345;ENSG00000136244;ENSG00000177606;ENSG00000095015;ENSG00000154229;ENSG00000119699
hsa04152	AMPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04152+10891+2203+2309+2997+5209+5211+5214+8660	108	8	2.1853658536585363	3.660714285714286	0.0014345645266622409	0.020833449404524192	10891;2203;2309;2997;5209;5211;5214;8660	ENSG00000165140;ENSG00000118689;ENSG00000104812;ENSG00000185950;ENSG00000170525;ENSG00000141959;ENSG00000067057;ENSG00000109819
hsa03018	RNA degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa03018+2023+2026+2027+5211+5214+694	62	6	1.2545618789521227	4.78254608294931	0.0014681289848825774	0.020833449404524192	2023;2026;2027;5211;5214;694	ENSG00000133639;ENSG00000074800;ENSG00000111674;ENSG00000108515;ENSG00000141959;ENSG00000067057
hsa04930	Type II diabetes mellitus	http://www.kegg.jp/kegg-bin/show_pathway?hsa04930+2645+3098+3099+5313+8660	44	5	0.8903342366757	5.615868506493507	0.0017958274138742958	0.02432529860611546	2645;3098;3099;5313;8660	ENSG00000106633;ENSG00000156515;ENSG00000159399;ENSG00000185950;ENSG00000143627;ENSG00000262785
hsa04931	Insulin resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa04931+10891+2997+3569+5507+5837+6513+8660	95	7	1.9223125564588979	3.6414473684210527	0.0029377593086608034	0.038063142346996495	10891;2997;3569;5507;5837;6513;8660	ENSG00000104812;ENSG00000136244;ENSG00000185950;ENSG00000109819;ENSG00000119938;ENSG00000068976;ENSG00000117394
hsa04068	FoxO signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04068+1026+1027+1956+2309+3569+7043+8660+901	125	8	2.5293586269196022	3.1628571428571433	0.0036087868837502146	0.04376474103872504	1026;1027;1956;2309;3569;7043;8660;901	ENSG00000138764;ENSG00000124762;ENSG00000111276;ENSG00000146648;ENSG00000118689;ENSG00000136244;ENSG00000185950;ENSG00000119699
hsa04010	MAPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04010+1649+1843+1942+1944+1956+2353+3725+4214+5155+5228+5578+7043+7422	277	13	5.605058717253839	2.319333419288293	0.0036715386777453896	0.04376474103872504	1649;1843;1942;1944;1956;2353;3725;4214;5155;5228;5578;7043;7422	ENSG00000175197;ENSG00000120129;ENSG00000169242;ENSG00000143590;ENSG00000146648;ENSG00000170345;ENSG00000177606;ENSG00000095015;ENSG00000100311;ENSG00000119630;ENSG00000154229;ENSG00000119699;ENSG00000112715
